WP_000340715.1	lcl|NZ_AFMJ01000185.1_cds_WP_000340715.1_1875	100.000	86	106
WP_000410266.1	lcl|NZ_AFMJ01000185.1_cds_WP_000410273.1_1874	99.363	314	314
WP_000410266.1	lcl|NZ_AFMJ01000185.1_cds_WP_000093099.1_1854	46.988	83	314
WP_000410266.1	lcl|NZ_AFMJ01000185.1_cds_WP_000646250.1_1871	25.392	319	314
WP_000410266.1	lcl|NZ_AFMJ01000263.1_cds_WP_000744700.1_1181	24.383	324	314
WP_000410266.1	lcl|NZ_AFMJ01000185.1_cds_WP_000600889.1_1845	25.269	186	314
WP_000410266.1	lcl|NZ_AFMJ01000473.1_cds_WP_000723090.1_29	23.958	288	314
WP_000410266.1	lcl|NZ_AFMJ01000185.1_cds_WP_001067557.1_1868	24.695	328	314
WP_000604525.1	lcl|NZ_AFMJ01000185.1_cds_WP_000604524.1_1873	99.178	365	365
WP_000884059.1	lcl|NZ_AFMJ01000185.1_cds_WP_000884059.1_1872	100.000	185	185
WP_000884059.1	lcl|NZ_AFMJ01000095.1_cds_WP_000351733.1_3285	40.000	140	185
WP_000646254.1	lcl|NZ_AFMJ01000185.1_cds_WP_000646250.1_1871	98.784	329	329
WP_000646254.1	lcl|NZ_AFMJ01000263.1_cds_WP_000744700.1_1181	31.746	315	329
WP_000646254.1	lcl|NZ_AFMJ01000473.1_cds_WP_000723090.1_29	31.045	335	329
WP_000646254.1	lcl|NZ_AFMJ01000185.1_cds_WP_000600889.1_1845	34.109	258	329
WP_000646254.1	lcl|NZ_AFMJ01000133.1_cds_WP_001984071.1_2434	31.475	305	329
WP_000646254.1	lcl|NZ_AFMJ01000114.1_cds_WP_000649925.1_2783	30.183	328	329
WP_000646254.1	lcl|NZ_AFMJ01000106.1_cds_WP_000709511.1_2975	29.730	333	329
WP_000646254.1	lcl|NZ_AFMJ01000031.1_cds_WP_000601375.1_3546	25.091	275	329
WP_000646254.1	lcl|NZ_AFMJ01000185.1_cds_WP_001067557.1_1868	30.350	257	329
WP_000646254.1	lcl|NZ_AFMJ01000200.1_cds_WP_000688695.1_1615	28.975	283	329
WP_000646254.1	lcl|NZ_AFMJ01000156.1_cds_WP_000475904.1_2145	27.737	274	329
WP_000646254.1	lcl|NZ_AFMJ01000185.1_cds_WP_000410273.1_1874	25.705	319	329
WP_000646254.1	lcl|NZ_AFMJ01000445.1_cds_WP_001074785.1_175	29.057	265	329
WP_000646254.1	lcl|NZ_AFMJ01000206.1_cds_WP_001003555.1_1547	25.148	338	329
WP_000646254.1	lcl|NZ_AFMJ01000031.1_cds_WP_000487322.1_3548	27.077	325	329
WP_000774259.1	lcl|NZ_AFMJ01000185.1_cds_WP_000774262.1_1870	98.127	267	267
WP_000774259.1	lcl|NZ_AFMJ01000031.1_cds_WP_000859505.1_3549	25.820	244	267
WP_000774259.1	lcl|NZ_AFMJ01000185.1_cds_WP_000800438.1_1840	24.786	234	267
WP_000774259.1	lcl|NZ_AFMJ01000473.1_cds_WP_000842260.1_30	26.316	190	267
WP_000774259.1	lcl|NZ_AFMJ01000135.1_cds_WP_000667727.1_2394	31.818	110	267
WP_000774259.1	lcl|NZ_AFMJ01000017.1_cds_WP_000805357.1_3764	26.190	210	267
WP_002072162.1	lcl|NZ_AFMJ01000185.1_cds_WP_000612797.1_1869	98.232	509	509
WP_002072162.1	lcl|NZ_AFMJ01000475.1_cds_WP_000291591.1_23	26.911	327	509
WP_002072162.1	lcl|NZ_AFMJ01000475.1_cds_WP_000364507.1_22	31.111	90	509
WP_002072162.1	lcl|NZ_AFMJ01000185.1_cds_WP_000612797.1_1869	98.232	509	509
WP_002072162.1	lcl|NZ_AFMJ01000475.1_cds_WP_000291591.1_23	26.911	327	509
WP_002072162.1	lcl|NZ_AFMJ01000475.1_cds_WP_000364507.1_22	31.111	90	509
WP_001067557.1	lcl|NZ_AFMJ01000185.1_cds_WP_001067557.1_1868	100.000	330	330
WP_001067557.1	lcl|NZ_AFMJ01000185.1_cds_WP_000646250.1_1871	28.664	307	330
WP_001067557.1	lcl|NZ_AFMJ01000185.1_cds_WP_000600889.1_1845	26.316	266	330
WP_001067557.1	lcl|NZ_AFMJ01000133.1_cds_WP_001984071.1_2434	25.735	272	330
WP_001067557.1	lcl|NZ_AFMJ01000206.1_cds_WP_001003555.1_1547	28.395	243	330
WP_001067557.1	lcl|NZ_AFMJ01000263.1_cds_WP_000744700.1_1181	26.812	276	330
WP_001067557.1	lcl|NZ_AFMJ01000473.1_cds_WP_000723090.1_29	23.724	333	330
WP_001067557.1	lcl|NZ_AFMJ01000114.1_cds_WP_000649925.1_2783	28.854	253	330
WP_001067557.1	lcl|NZ_AFMJ01000200.1_cds_WP_000688695.1_1615	25.681	257	330
WP_001067557.1	lcl|NZ_AFMJ01000031.1_cds_WP_000601375.1_3546	26.545	275	330
WP_001067557.1	lcl|NZ_AFMJ01000185.1_cds_WP_000410273.1_1874	24.695	328	330
WP_001198107.1	lcl|NZ_AFMJ01000185.1_cds_WP_001198107.1_1867	100.000	366	366
WP_001198107.1	lcl|NZ_AFMJ01000185.1_cds_WP_000608295.1_1866	39.726	365	366
WP_001198107.1	lcl|NZ_AFMJ01000156.1_cds_WP_000575178.1_2156	34.262	359	366
WP_001198107.1	lcl|NZ_AFMJ01000357.1_cds_WP_001281953.1_450	27.441	379	366
WP_001198107.1	lcl|NZ_AFMJ01000185.1_cds_WP_000346036.1_1837	28.090	356	366
WP_001198107.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582222.1_1856	31.111	360	366
WP_001198107.1	lcl|NZ_AFMJ01000129.1_cds_WP_000538752.1_2524	29.692	357	366
WP_001198107.1	lcl|NZ_AFMJ01000185.1_cds_WP_000947844.1_1844	26.667	345	366
WP_001198107.1	lcl|NZ_AFMJ01000150.1_cds_WP_001982414.1_2214	31.579	190	366
WP_000608294.1	lcl|NZ_AFMJ01000185.1_cds_WP_000608295.1_1866	99.728	367	367
WP_000608294.1	lcl|NZ_AFMJ01000185.1_cds_WP_001198107.1_1867	39.452	365	367
WP_000608294.1	lcl|NZ_AFMJ01000156.1_cds_WP_000575178.1_2156	36.712	365	367
WP_000608294.1	lcl|NZ_AFMJ01000129.1_cds_WP_000538752.1_2524	30.189	371	367
WP_000608294.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582222.1_1856	35.385	325	367
WP_000608294.1	lcl|NZ_AFMJ01000357.1_cds_WP_001281953.1_450	30.208	384	367
WP_000608294.1	lcl|NZ_AFMJ01000185.1_cds_WP_000346036.1_1837	24.397	373	367
WP_000608294.1	lcl|NZ_AFMJ01000185.1_cds_WP_000947844.1_1844	26.404	356	367
WP_000608294.1	lcl|NZ_AFMJ01000150.1_cds_WP_001982414.1_2214	25.698	358	367
WP_000689740.1	lcl|NZ_AFMJ01000185.1_cds_WP_000689743.1_1865	99.816	544	544
WP_000689740.1	lcl|NZ_AFMJ01000185.1_cds_WP_000689743.1_1865	99.816	544	544
WP_000342716.1	lcl|NZ_AFMJ01000185.1_cds_WP_000342713.1_1864	99.623	265	265
WP_000342716.1	lcl|NZ_AFMJ01000449.1_cds_WP_001002663.1_134	44.856	243	265
WP_001246619.1	lcl|NZ_AFMJ01000185.1_cds_WP_001246624.1_1863	96.452	310	310
WP_001246619.1	lcl|NZ_AFMJ01000356.1_cds_WP_000501205.1_454	38.158	304	310
WP_001246619.1	lcl|NZ_AFMJ01000222.1_cds_WP_001183723.1_1412	25.163	306	310
WP_001246619.1	lcl|NZ_AFMJ01000099.1_cds_WP_000279894.1_3172	24.809	262	310
WP_001246619.1	lcl|NZ_AFMJ01000185.1_cds_WP_001246624.1_1863	96.452	310	310
WP_001246619.1	lcl|NZ_AFMJ01000356.1_cds_WP_000501205.1_454	38.158	304	310
WP_001246619.1	lcl|NZ_AFMJ01000222.1_cds_WP_001183723.1_1412	25.163	306	310
WP_001246619.1	lcl|NZ_AFMJ01000099.1_cds_WP_000279894.1_3172	24.809	262	310
WP_000479980.1	lcl|NZ_AFMJ01000185.1_cds_WP_000479982.1_1862	99.621	264	264
WP_000715958.1	lcl|NZ_AFMJ01000185.1_cds_WP_000715958.1_1861	100.000	131	131
WP_001088861.1	lcl|NZ_AFMJ01000185.1_cds_WP_001088866.1_1860	98.611	144	144
WP_001088861.1	lcl|NZ_AFMJ01000111.1_cds_WP_002069656.1_2848	42.857	56	144
WP_000517242.1	lcl|NZ_AFMJ01000185.1_cds_WP_000517242.1_1859	100.000	221	221
WP_000517242.1	lcl|NZ_AFMJ01000263.1_cds_WP_001082180.1_1209	28.205	78	221
WP_000517242.1	lcl|NZ_AFMJ01000268.1_cds_WP_001069834.1_1103	27.523	109	221
WP_228003844.1	lcl|NZ_AFMJ01000179.1_cds_WP_042709618.1_1918	82.353	34	34
WP_001018782.1	lcl|NZ_AFMJ01000179.1_cds_WP_229309472.1_1919	81.818	77	77
WP_000282882.1	lcl|NZ_AFMJ01000156.1_cds_WP_000282880.1_2158	99.267	273	273
WP_000282882.1	lcl|NZ_AFMJ01000031.1_cds_WP_001068986.1_3545	31.760	233	273
WP_000282882.1	lcl|NZ_AFMJ01000438.1_cds_WP_001099029.1_288	34.737	190	273
WP_000282882.1	lcl|NZ_AFMJ01000156.1_cds_WP_000854002.1_2159	26.457	223	273
WP_000282882.1	lcl|NZ_AFMJ01000156.1_cds_WP_000560752.1_2157	32.075	106	273
WP_000282882.1	lcl|NZ_AFMJ01000327.1_cds_WP_000262844.1_586	25.137	183	273
WP_000282882.1	lcl|NZ_AFMJ01000017.1_cds_WP_000868621.1_3742	31.111	90	273
WP_000282882.1	lcl|NZ_AFMJ01000185.1_cds_WP_000579813.1_1848	30.769	91	273
WP_000853988.1	lcl|NZ_AFMJ01000156.1_cds_WP_000854002.1_2159	99.313	582	582
WP_000853988.1	lcl|NZ_AFMJ01000031.1_cds_WP_001068986.1_3545	37.398	123	582
WP_000853988.1	lcl|NZ_AFMJ01000156.1_cds_WP_000282880.1_2158	26.457	223	582
WP_000853988.1	lcl|NZ_AFMJ01000156.1_cds_WP_000560752.1_2157	30.769	247	582
WP_000853988.1	lcl|NZ_AFMJ01000438.1_cds_WP_001099029.1_288	27.723	202	582
WP_000853988.1	lcl|NZ_AFMJ01000156.1_cds_WP_000854002.1_2159	99.313	582	582
WP_000853988.1	lcl|NZ_AFMJ01000031.1_cds_WP_001068986.1_3545	37.398	123	582
WP_000853988.1	lcl|NZ_AFMJ01000156.1_cds_WP_000282880.1_2158	26.457	223	582
WP_000853988.1	lcl|NZ_AFMJ01000156.1_cds_WP_000560752.1_2157	30.769	247	582
WP_000853988.1	lcl|NZ_AFMJ01000438.1_cds_WP_001099029.1_288	27.723	202	582
WP_001159758.1	lcl|NZ_AFMJ01000473.1_cds_WP_001159758.1_27	100.000	186	186
WP_000642146.1	lcl|NZ_AFMJ01000473.1_cds_WP_000642158.1_28	98.039	306	306
WP_000723091.1	lcl|NZ_AFMJ01000473.1_cds_WP_000723090.1_29	99.702	336	349
WP_000723091.1	lcl|NZ_AFMJ01000185.1_cds_WP_000646250.1_1871	31.343	335	349
WP_000723091.1	lcl|NZ_AFMJ01000185.1_cds_WP_000600889.1_1845	28.274	336	349
WP_000723091.1	lcl|NZ_AFMJ01000114.1_cds_WP_000649925.1_2783	27.077	325	349
WP_000723091.1	lcl|NZ_AFMJ01000263.1_cds_WP_000744700.1_1181	26.567	335	349
WP_000723091.1	lcl|NZ_AFMJ01000106.1_cds_WP_000709511.1_2975	26.647	334	349
WP_000723091.1	lcl|NZ_AFMJ01000031.1_cds_WP_000487322.1_3548	23.099	342	349
WP_000723091.1	lcl|NZ_AFMJ01000185.1_cds_WP_001067557.1_1868	23.423	333	349
WP_000723091.1	lcl|NZ_AFMJ01000133.1_cds_WP_001984071.1_2434	23.373	338	349
WP_000723091.1	lcl|NZ_AFMJ01000156.1_cds_WP_000475904.1_2145	26.908	249	349
WP_000723091.1	lcl|NZ_AFMJ01000185.1_cds_WP_000410273.1_1874	23.611	288	349
WP_000723091.1	lcl|NZ_AFMJ01000358.1_cds_WP_000457971.1_447	28.571	154	349
WP_000723091.1	lcl|NZ_AFMJ01000031.1_cds_WP_000601375.1_3546	23.596	267	349
WP_000723091.1	lcl|NZ_AFMJ01000200.1_cds_WP_000688695.1_1615	23.577	246	349
WP_000723091.1	lcl|NZ_AFMJ01000206.1_cds_WP_001003555.1_1547	23.121	346	349
WP_000842260.1	lcl|NZ_AFMJ01000473.1_cds_WP_000842260.1_30	100.000	294	294
WP_000842260.1	lcl|NZ_AFMJ01000185.1_cds_WP_000800438.1_1840	32.609	184	294
WP_000842260.1	lcl|NZ_AFMJ01000185.1_cds_WP_000774262.1_1870	26.316	190	294
WP_000878674.1	lcl|NZ_AFMJ01000226.1_cds_WP_000878673.1_1382	99.691	324	324
WP_000878674.1	lcl|NZ_AFMJ01000453.1_cds_WP_000394235.1_121	23.451	226	324
WP_001114273.1	lcl|NZ_AFMJ01000226.1_cds_WP_001114267.1_1381	99.670	303	303
WP_000394243.1	lcl|NZ_AFMJ01000453.1_cds_WP_000394235.1_121	98.582	282	282
WP_000394243.1	lcl|NZ_AFMJ01000226.1_cds_WP_000878673.1_1382	23.451	226	282
WP_000827955.1	lcl|NZ_AFMJ01000453.1_cds_WP_000827971.1_120	99.138	464	464
WP_001256699.1	lcl|NZ_AFMJ01000127.1_cds_WP_001237996.1_2549	23.481	362	699
WP_002072239.1	lcl|NZ_AFMJ01000124.1_cds_WP_002067912.1_2601	25.688	218	333
WP_002072239.1	lcl|NZ_AFMJ01000124.1_cds_WP_002067912.1_2601	25.688	218	333
WP_001046777.1	lcl|NZ_AFMJ01000185.1_cds_WP_001015422.1_1857	25.635	394	392
WP_001046777.1	lcl|NZ_AFMJ01000031.1_cds_WP_000661932.1_3552	26.282	156	392
WP_001046777.1	lcl|NZ_AFMJ01000185.1_cds_WP_001206409.1_1849	24.607	191	392
WP_001046777.1	lcl|NZ_AFMJ01000185.1_cds_WP_033111006.1_1833	29.524	105	392
WP_001046777.1	lcl|NZ_AFMJ01000268.1_cds_WP_000347681.1_1104	23.313	163	392
WP_001046777.1	lcl|NZ_AFMJ01000280.1_cds_WP_000402845.1_1018	22.747	233	392
WP_000564977.1	lcl|NZ_AFMJ01000185.1_cds_WP_000611594.1_1858	54.598	174	174
WP_000564977.1	lcl|NZ_AFMJ01000208.1_cds_WP_001206947.1_1506	31.496	127	174
WP_000384508.1	lcl|NZ_AFMJ01000185.1_cds_WP_001015422.1_1857	65.423	402	405
WP_000384508.1	lcl|NZ_AFMJ01000268.1_cds_WP_000347681.1_1104	23.188	207	405
WP_000228801.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582222.1_1856	81.513	357	362
WP_000228801.1	lcl|NZ_AFMJ01000185.1_cds_WP_000608295.1_1866	39.147	258	362
WP_000228801.1	lcl|NZ_AFMJ01000357.1_cds_WP_001281953.1_450	29.843	382	362
WP_000228801.1	lcl|NZ_AFMJ01000185.1_cds_WP_000947844.1_1844	28.939	311	362
