WP_000340715.1	lcl|NZ_AOWC01000107.1_cds_WP_000340715.1_2561	100.000	86	106
WP_000410266.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	99.363	314	314
WP_000410266.1	lcl|NZ_AOWC01000107.1_cds_WP_000093099.1_2540	46.988	83	314
WP_000410266.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	25.392	319	314
WP_000410266.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	24.383	324	314
WP_000410266.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	25.269	186	314
WP_000410266.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	24.695	328	314
WP_000604525.1	lcl|NZ_AOWC01000107.1_cds_WP_000604524.1_2559	99.178	365	365
WP_000884059.1	lcl|NZ_AOWC01000107.1_cds_WP_000884059.1_2558	100.000	185	185
WP_000884059.1	lcl|NZ_AOWC01000065.1_cds_WP_000351733.1_1181	40.000	140	185
WP_000646254.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	98.784	329	329
WP_000646254.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	31.746	315	329
WP_000646254.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	34.109	258	329
WP_000646254.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	31.475	305	329
WP_000646254.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	30.183	328	329
WP_000646254.1	lcl|NZ_AOWC01000017.1_cds_WP_000709511.1_244	29.730	333	329
WP_000646254.1	lcl|NZ_AOWC01000107.1_cds_WP_000601375.1_2504	25.091	275	329
WP_000646254.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	30.350	257	329
WP_000646254.1	lcl|NZ_AOWC01000106.1_cds_WP_000688695.1_2465	28.975	283	329
WP_000646254.1	lcl|NZ_AOWC01000107.1_cds_WP_000475904.1_2495	27.737	274	329
WP_000646254.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	25.705	319	329
WP_000646254.1	lcl|NZ_AOWC01000104.1_cds_WP_001074785.1_2291	29.057	265	329
WP_000646254.1	lcl|NZ_AOWC01000115.1_cds_WP_001003555.1_3010	25.148	338	329
WP_000646254.1	lcl|NZ_AOWC01000107.1_cds_WP_000487322.1_2506	27.077	325	329
WP_000774259.1	lcl|NZ_AOWC01000107.1_cds_WP_000774262.1_2556	98.127	267	267
WP_000774259.1	lcl|NZ_AOWC01000107.1_cds_WP_000859505.1_2507	25.820	244	267
WP_000774259.1	lcl|NZ_AOWC01000107.1_cds_WP_000800438.1_2526	24.786	234	267
WP_000774259.1	lcl|NZ_AOWC01000076.1_cds_WP_000667727.1_1357	31.818	110	267
WP_002072162.1	lcl|NZ_AOWC01000107.1_cds_WP_000612797.1_2555	98.232	509	509
WP_002072162.1	lcl|NZ_AOWC01000105.1_cds_WP_000291591.1_2367	26.911	327	509
WP_002072162.1	lcl|NZ_AOWC01000105.1_cds_WP_000364507.1_2366	31.111	90	509
WP_002072162.1	lcl|NZ_AOWC01000107.1_cds_WP_000612797.1_2555	98.232	509	509
WP_002072162.1	lcl|NZ_AOWC01000105.1_cds_WP_000291591.1_2367	26.911	327	509
WP_002072162.1	lcl|NZ_AOWC01000105.1_cds_WP_000364507.1_2366	31.111	90	509
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	100.000	330	330
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	28.664	307	330
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	26.316	266	330
WP_001067557.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	25.735	272	330
WP_001067557.1	lcl|NZ_AOWC01000115.1_cds_WP_001003555.1_3010	28.395	243	330
WP_001067557.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	26.812	276	330
WP_001067557.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	28.854	253	330
WP_001067557.1	lcl|NZ_AOWC01000106.1_cds_WP_000688695.1_2465	25.681	257	330
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_000601375.1_2504	26.545	275	330
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	24.695	328	330
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_001198107.1_2553	100.000	366	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000608295.1_2552	39.726	365	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000575178.1_2484	34.262	359	366
WP_001198107.1	lcl|NZ_AOWC01000106.1_cds_WP_001281953.1_2451	27.441	379	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000346036.1_2523	28.090	356	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000582222.1_2542	31.111	360	366
WP_001198107.1	lcl|NZ_AOWC01000108.1_cds_WP_000538752.1_2775	29.692	357	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000947844.1_2530	26.667	345	366
WP_001198107.1	lcl|NZ_AOWC01000025.1_cds_WP_001982414.1_402	31.579	190	366
WP_000608294.1	lcl|NZ_AOWC01000107.1_cds_WP_000608295.1_2552	99.728	367	367
WP_000608294.1	lcl|NZ_AOWC01000107.1_cds_WP_001198107.1_2553	39.452	365	367
WP_000608294.1	lcl|NZ_AOWC01000107.1_cds_WP_000575178.1_2484	36.712	365	367
