WP_000340715.1	lcl|NZ_AFKB01000097.1_cds_WP_000340715.1_1950	100.000	86	106
WP_000410266.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	99.363	314	314
WP_000410266.1	lcl|NZ_AFKB01000097.1_cds_WP_000093099.1_1971	46.988	83	314
WP_000410266.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	25.392	319	314
WP_000410266.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	24.383	324	314
WP_000410266.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	25.269	186	314
WP_000410266.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	23.958	288	314
WP_000410266.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	24.695	328	314
WP_000604525.1	lcl|NZ_AFKB01000097.1_cds_WP_000604524.1_1952	99.178	365	365
WP_000884059.1	lcl|NZ_AFKB01000097.1_cds_WP_000884059.1_1953	100.000	185	185
WP_000884059.1	lcl|NZ_AFKB01000165.1_cds_WP_000351733.1_641	40.000	140	185
WP_000646254.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	98.784	329	329
WP_000646254.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	31.746	315	329
WP_000646254.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	31.045	335	329
WP_000646254.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	34.109	258	329
WP_000646254.1	lcl|NZ_AFKB01000210.1_cds_WP_001984071.1_334	31.475	305	329
WP_000646254.1	lcl|NZ_AFKB01000240.1_cds_WP_000649925.1_144	30.183	328	329
WP_000646254.1	lcl|NZ_AFKB01000237.1_cds_WP_000709511.1_179	29.730	333	329
WP_000646254.1	lcl|NZ_AFKB01000097.1_cds_WP_000601375.1_2007	25.091	275	329
WP_000646254.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	30.350	257	329
WP_000646254.1	lcl|NZ_AFKB01000148.1_cds_WP_000688695.1_933	28.975	283	329
WP_000646254.1	lcl|NZ_AFKB01000097.1_cds_WP_000475904.1_2016	27.737	274	329
WP_000646254.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	25.705	319	329
WP_000646254.1	lcl|NZ_AFKB01000112.1_cds_WP_001074785.1_1684	29.057	265	329
WP_000646254.1	lcl|NZ_AFKB01000104.1_cds_WP_001003555.1_1860	25.148	338	329
WP_000646254.1	lcl|NZ_AFKB01000097.1_cds_WP_000487322.1_2005	27.077	325	329
WP_000774259.1	lcl|NZ_AFKB01000097.1_cds_WP_000774262.1_1955	98.127	267	267
WP_000774259.1	lcl|NZ_AFKB01000097.1_cds_WP_000859505.1_2004	25.820	244	267
WP_000774259.1	lcl|NZ_AFKB01000097.1_cds_WP_000800438.1_1985	24.786	234	267
WP_000774259.1	lcl|NZ_AFKB01000097.1_cds_WP_000842260.1_2034	26.316	190	267
WP_000774259.1	lcl|NZ_AFKB01000030.1_cds_WP_000667727.1_3040	31.818	110	267
WP_000774259.1	lcl|NZ_AFKB01000236.1_cds_WP_000805357.1_214	26.190	210	267
WP_002072162.1	lcl|NZ_AFKB01000097.1_cds_WP_000612797.1_1956	98.232	509	509
WP_002072162.1	lcl|NZ_AFKB01000073.1_cds_WP_000291591.1_2358	26.911	327	509
WP_002072162.1	lcl|NZ_AFKB01000073.1_cds_WP_000364507.1_2357	31.111	90	509
WP_002072162.1	lcl|NZ_AFKB01000097.1_cds_WP_000612797.1_1956	98.232	509	509
WP_002072162.1	lcl|NZ_AFKB01000073.1_cds_WP_000291591.1_2358	26.911	327	509
WP_002072162.1	lcl|NZ_AFKB01000073.1_cds_WP_000364507.1_2357	31.111	90	509
WP_001067557.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	100.000	330	330
WP_001067557.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	28.664	307	330
WP_001067557.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	26.316	266	330
WP_001067557.1	lcl|NZ_AFKB01000210.1_cds_WP_001984071.1_334	25.735	272	330
WP_001067557.1	lcl|NZ_AFKB01000104.1_cds_WP_001003555.1_1860	28.395	243	330
WP_001067557.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	26.812	276	330
WP_001067557.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	23.724	333	330
WP_001067557.1	lcl|NZ_AFKB01000240.1_cds_WP_000649925.1_144	28.854	253	330
WP_001067557.1	lcl|NZ_AFKB01000148.1_cds_WP_000688695.1_933	25.681	257	330
WP_001067557.1	lcl|NZ_AFKB01000097.1_cds_WP_000601375.1_2007	26.545	275	330
WP_001067557.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	24.695	328	330
WP_001198107.1	lcl|NZ_AFKB01000097.1_cds_WP_001198107.1_1958	100.000	366	366
WP_001198107.1	lcl|NZ_AFKB01000097.1_cds_WP_000608295.1_1959	39.726	365	366
WP_001198107.1	lcl|NZ_AFKB01000097.1_cds_WP_000575178.1_2027	34.262	359	366
WP_001198107.1	lcl|NZ_AFKB01000152.1_cds_WP_001281953.1_884	27.441	379	366
WP_001198107.1	lcl|NZ_AFKB01000097.1_cds_WP_000346036.1_1988	28.090	356	366
WP_001198107.1	lcl|NZ_AFKB01000097.1_cds_WP_000582222.1_1969	31.111	360	366
WP_001198107.1	lcl|NZ_AFKB01000166.1_cds_WP_000538752.1_622	29.692	357	366
WP_001198107.1	lcl|NZ_AFKB01000097.1_cds_WP_000947844.1_1981	26.667	345	366
WP_001198107.1	lcl|NZ_AFKB01000027.1_cds_WP_001982414.1_3103	31.579	190	366
WP_000608294.1	lcl|NZ_AFKB01000097.1_cds_WP_000608295.1_1959	99.728	367	367
WP_000608294.1	lcl|NZ_AFKB01000097.1_cds_WP_001198107.1_1958	39.452	365	367
WP_000608294.1	lcl|NZ_AFKB01000097.1_cds_WP_000575178.1_2027	36.712	365	367
WP_000608294.1	lcl|NZ_AFKB01000166.1_cds_WP_000538752.1_622	30.189	371	367
WP_000608294.1	lcl|NZ_AFKB01000097.1_cds_WP_000582222.1_1969	35.385	325	367
WP_000608294.1	lcl|NZ_AFKB01000152.1_cds_WP_001281953.1_884	30.208	384	367
WP_000608294.1	lcl|NZ_AFKB01000097.1_cds_WP_000346036.1_1988	24.397	373	367
WP_000608294.1	lcl|NZ_AFKB01000097.1_cds_WP_000947844.1_1981	26.404	356	367
WP_000608294.1	lcl|NZ_AFKB01000027.1_cds_WP_001982414.1_3103	25.698	358	367
WP_000689740.1	lcl|NZ_AFKB01000097.1_cds_WP_000689743.1_1960	99.816	544	544
WP_000689740.1	lcl|NZ_AFKB01000097.1_cds_WP_000689743.1_1960	99.816	544	544
WP_000342716.1	lcl|NZ_AFKB01000097.1_cds_WP_000342713.1_1961	99.623	265	265
WP_000342716.1	lcl|NZ_AFKB01000144.1_cds_WP_001002663.1_962	44.856	243	265
WP_001246619.1	lcl|NZ_AFKB01000097.1_cds_WP_001246618.1_1962	96.774	310	310
WP_001246619.1	lcl|NZ_AFKB01000108.1_cds_WP_000501205.1_1743	38.158	304	310
