WP_000340715.1	lcl|NZ_AFMI01000094.1_cds_WP_000340715.1_2139	100.000	86	106
WP_000410266.1	lcl|NZ_AFMI01000094.1_cds_WP_000410273.1_2140	99.363	314	314
WP_000410266.1	lcl|NZ_AFMI01000094.1_cds_WP_000093099.1_2160	46.988	83	314
WP_000410266.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	25.392	319	314
WP_000410266.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	24.383	324	314
WP_000410266.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	25.269	186	314
WP_000410266.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	23.958	288	314
WP_000410266.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	24.695	328	314
WP_000604525.1	lcl|NZ_AFMI01000094.1_cds_WP_000604524.1_2141	99.178	365	365
WP_000884059.1	lcl|NZ_AFMI01000094.1_cds_WP_000884059.1_2142	100.000	185	185
WP_000884059.1	lcl|NZ_AFMI01000032.1_cds_WP_000351733.1_3237	40.000	140	185
WP_000646254.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	98.784	329	329
WP_000646254.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	31.746	315	329
WP_000646254.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	31.045	335	329
WP_000646254.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	34.109	258	329
WP_000646254.1	lcl|NZ_AFMI01000108.1_cds_WP_001984071.1_1851	31.475	305	329
WP_000646254.1	lcl|NZ_AFMI01000276.1_cds_WP_000649925.1_209	30.183	328	329
WP_000646254.1	lcl|NZ_AFMI01000114.1_cds_WP_000709511.1_1753	29.730	333	329
WP_000646254.1	lcl|NZ_AFMI01000094.1_cds_WP_000601375.1_2196	25.091	275	329
WP_000646254.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	30.350	257	329
WP_000646254.1	lcl|NZ_AFMI01000108.1_cds_WP_000688695.1_1830	28.975	283	329
WP_000646254.1	lcl|NZ_AFMI01000094.1_cds_WP_000475904.1_2205	27.737	274	329
WP_000646254.1	lcl|NZ_AFMI01000094.1_cds_WP_000410273.1_2140	25.705	319	329
WP_000646254.1	lcl|NZ_AFMI01000124.1_cds_WP_001074785.1_1564	29.057	265	329
WP_000646254.1	lcl|NZ_AFMI01000097.1_cds_WP_001003555.1_2050	25.148	338	329
WP_000646254.1	lcl|NZ_AFMI01000094.1_cds_WP_000487322.1_2194	27.077	325	329
WP_000774259.1	lcl|NZ_AFMI01000094.1_cds_WP_000774262.1_2144	98.127	267	267
WP_000774259.1	lcl|NZ_AFMI01000094.1_cds_WP_000859505.1_2193	25.820	244	267
WP_000774259.1	lcl|NZ_AFMI01000094.1_cds_WP_000800438.1_2174	24.786	234	267
WP_000774259.1	lcl|NZ_AFMI01000094.1_cds_WP_000842260.1_2223	26.316	190	267
WP_000774259.1	lcl|NZ_AFMI01000040.1_cds_WP_000667727.1_2871	31.818	110	267
WP_000774259.1	lcl|NZ_AFMI01000274.1_cds_WP_000805357.1_262	26.190	210	267
WP_002072162.1	lcl|NZ_AFMI01000094.1_cds_WP_000612797.1_2145	98.232	509	509
WP_002072162.1	lcl|NZ_AFMI01000264.1_cds_WP_000291591.1_533	26.911	327	509
WP_002072162.1	lcl|NZ_AFMI01000264.1_cds_WP_000364507.1_532	31.111	90	509
WP_002072162.1	lcl|NZ_AFMI01000094.1_cds_WP_000612797.1_2145	98.232	509	509
WP_002072162.1	lcl|NZ_AFMI01000264.1_cds_WP_000291591.1_533	26.911	327	509
WP_002072162.1	lcl|NZ_AFMI01000264.1_cds_WP_000364507.1_532	31.111	90	509
