WP_000340715.1	lcl|NZ_AHQQ01000424.1_cds_WP_000340715.1_193	100.000	86	106
WP_000410266.1	lcl|NZ_AHQQ01000424.1_cds_WP_000410273.1_192	99.363	314	314
WP_000410266.1	lcl|NZ_AHQQ01000079.1_cds_WP_000093099.1_3063	46.988	83	314
WP_000410266.1	lcl|NZ_AHQQ01000424.1_cds_WP_000646250.1_189	25.392	319	314
WP_000410266.1	lcl|NZ_AHQQ01000084.1_cds_WP_000744700.1_2904	24.383	324	314
WP_000410266.1	lcl|NZ_AHQQ01000079.1_cds_WP_000600889.1_3054	25.269	186	314
WP_000410266.1	lcl|NZ_AHQQ01000079.1_cds_WP_000723090.1_3001	23.958	288	314
WP_000410266.1	lcl|NZ_AHQQ01000424.1_cds_WP_001067557.1_186	24.695	328	314
WP_000604525.1	lcl|NZ_AHQQ01000424.1_cds_WP_000604524.1_191	99.178	365	365
WP_000884059.1	lcl|NZ_AHQQ01000424.1_cds_WP_000884059.1_190	100.000	185	185
WP_000884059.1	lcl|NZ_AHQQ01000125.1_cds_WP_000351733.1_2191	40.000	140	185
WP_000646254.1	lcl|NZ_AHQQ01000424.1_cds_WP_000646250.1_189	98.784	329	329
WP_000646254.1	lcl|NZ_AHQQ01000084.1_cds_WP_000744700.1_2904	31.746	315	329
WP_000646254.1	lcl|NZ_AHQQ01000079.1_cds_WP_000723090.1_3001	31.045	335	329
WP_000646254.1	lcl|NZ_AHQQ01000079.1_cds_WP_000600889.1_3054	34.109	258	329
WP_000646254.1	lcl|NZ_AHQQ01000235.1_cds_WP_001984071.1_1168	31.475	305	329
WP_000646254.1	lcl|NZ_AHQQ01000197.1_cds_WP_000649925.1_1725	30.183	328	329
WP_000646254.1	lcl|NZ_AHQQ01000114.1_cds_WP_000709511.1_2335	29.730	333	329
WP_000646254.1	lcl|NZ_AHQQ01000079.1_cds_WP_000601375.1_3027	25.091	275	329
WP_000646254.1	lcl|NZ_AHQQ01000424.1_cds_WP_001067557.1_186	30.350	257	329
WP_000646254.1	lcl|NZ_AHQQ01000103.1_cds_WP_000688695.1_2463	28.975	283	329
WP_000646254.1	lcl|NZ_AHQQ01000079.1_cds_WP_000475904.1_3018	27.737	274	329
WP_000646254.1	lcl|NZ_AHQQ01000424.1_cds_WP_000410273.1_192	25.705	319	329
WP_000646254.1	lcl|NZ_AHQQ01000081.1_cds_WP_001074785.1_2961	29.057	265	329
WP_000646254.1	lcl|NZ_AHQQ01000263.1_cds_WP_001003553.1_888	26.772	254	329
WP_000646254.1	lcl|NZ_AHQQ01000079.1_cds_WP_000487322.1_3029	27.077	325	329
WP_000774259.1	lcl|NZ_AHQQ01000424.1_cds_WP_000774262.1_188	98.127	267	267
WP_000774259.1	lcl|NZ_AHQQ01000079.1_cds_WP_000859505.1_3030	25.820	244	267
WP_000774259.1	lcl|NZ_AHQQ01000079.1_cds_WP_000800438.1_3049	24.786	234	267
WP_000774259.1	lcl|NZ_AHQQ01000079.1_cds_WP_000842260.1_3000	26.316	190	267
WP_000774259.1	lcl|NZ_AHQQ01000296.1_cds_WP_000667727.1_699	31.818	110	267
WP_000774259.1	lcl|NZ_AHQQ01000072.1_cds_WP_000805357.1_3195	26.190	210	267
WP_002072162.1	lcl|NZ_AHQQ01000424.1_cds_WP_000612797.1_187	98.232	509	509
WP_002072162.1	lcl|NZ_AHQQ01000117.1_cds_WP_000291591.1_2300	26.911	327	509
WP_002072162.1	lcl|NZ_AHQQ01000117.1_cds_WP_000364507.1_2299	31.111	90	509
WP_002072162.1	lcl|NZ_AHQQ01000424.1_cds_WP_000612797.1_187	98.232	509	509
WP_002072162.1	lcl|NZ_AHQQ01000117.1_cds_WP_000291591.1_2300	26.911	327	509
WP_002072162.1	lcl|NZ_AHQQ01000117.1_cds_WP_000364507.1_2299	31.111	90	509
WP_001067557.1	lcl|NZ_AHQQ01000424.1_cds_WP_001067557.1_186	100.000	330	330
WP_001067557.1	lcl|NZ_AHQQ01000424.1_cds_WP_000646250.1_189	28.664	307	330
WP_001067557.1	lcl|NZ_AHQQ01000079.1_cds_WP_000600889.1_3054	26.316	266	330
WP_001067557.1	lcl|NZ_AHQQ01000235.1_cds_WP_001984071.1_1168	25.735	272	330
WP_001067557.1	lcl|NZ_AHQQ01000263.1_cds_WP_001003553.1_888	28.395	243	330
WP_001067557.1	lcl|NZ_AHQQ01000084.1_cds_WP_000744700.1_2904	26.812	276	330
WP_001067557.1	lcl|NZ_AHQQ01000079.1_cds_WP_000723090.1_3001	23.724	333	330
WP_001067557.1	lcl|NZ_AHQQ01000197.1_cds_WP_000649925.1_1725	28.854	253	330
WP_001067557.1	lcl|NZ_AHQQ01000103.1_cds_WP_000688695.1_2463	25.681	257	330
WP_001067557.1	lcl|NZ_AHQQ01000079.1_cds_WP_000601375.1_3027	26.545	275	330
WP_001067557.1	lcl|NZ_AHQQ01000424.1_cds_WP_000410273.1_192	24.695	328	330
WP_001198107.1	lcl|NZ_AHQQ01000424.1_cds_WP_001198107.1_185	100.000	366	366
WP_001198107.1	lcl|NZ_AHQQ01000424.1_cds_WP_000608295.1_184	39.726	365	366
WP_001198107.1	lcl|NZ_AHQQ01000079.1_cds_WP_000575178.1_3007	34.262	359	366
WP_001198107.1	lcl|NZ_AHQQ01000079.1_cds_WP_000346036.1_3046	28.090	356	366
WP_001198107.1	lcl|NZ_AHQQ01000458.1_cds_WP_000341127.1_16	27.247	356	366
WP_001198107.1	lcl|NZ_AHQQ01000079.1_cds_WP_000582222.1_3065	31.111	360	366
WP_001198107.1	lcl|NZ_AHQQ01000083.1_cds_WP_000538752.1_2947	29.692	357	366
WP_001198107.1	lcl|NZ_AHQQ01000079.1_cds_WP_000947844.1_3053	26.667	345	366
WP_001198107.1	lcl|NZ_AHQQ01000078.1_cds_WP_001982414.1_3074	31.579	190	366
WP_000608294.1	lcl|NZ_AHQQ01000424.1_cds_WP_000608295.1_184	99.728	367	367
WP_000608294.1	lcl|NZ_AHQQ01000424.1_cds_WP_001198107.1_185	39.452	365	367
WP_000608294.1	lcl|NZ_AHQQ01000079.1_cds_WP_000575178.1_3007	36.712	365	367
WP_000608294.1	lcl|NZ_AHQQ01000083.1_cds_WP_000538752.1_2947	30.189	371	367
WP_000608294.1	lcl|NZ_AHQQ01000079.1_cds_WP_000582222.1_3065	35.385	325	367
WP_000608294.1	lcl|NZ_AHQQ01000458.1_cds_WP_000341127.1_16	29.412	357	367
WP_000608294.1	lcl|NZ_AHQQ01000079.1_cds_WP_000346036.1_3046	24.397	373	367
WP_000608294.1	lcl|NZ_AHQQ01000079.1_cds_WP_000947844.1_3053	26.404	356	367
WP_000608294.1	lcl|NZ_AHQQ01000078.1_cds_WP_001982414.1_3074	25.698	358	367
WP_000689740.1	lcl|NZ_AHQQ01000424.1_cds_WP_000689743.1_183	99.816	544	544
