WP_000340715.1	lcl|NZ_AOVP01000111.1_cds_WP_000340715.1_2904	100.000	86	106
WP_000410266.1	lcl|NZ_AOVP01000111.1_cds_WP_000410273.1_2905	99.363	314	314
WP_000410266.1	lcl|NZ_AOVP01000111.1_cds_WP_000093099.1_2925	46.988	83	314
WP_000410266.1	lcl|NZ_AOVP01000111.1_cds_WP_000646250.1_2908	25.392	319	314
WP_000410266.1	lcl|NZ_AOVP01000015.1_cds_WP_000744700.1_251	24.383	324	314
WP_000410266.1	lcl|NZ_AOVP01000111.1_cds_WP_000600889.1_2934	25.269	186	314
WP_000410266.1	lcl|NZ_AOVP01000111.1_cds_WP_000723090.1_2987	23.958	288	314
WP_000410266.1	lcl|NZ_AOVP01000111.1_cds_WP_001067557.1_2911	24.695	328	314
WP_000604525.1	lcl|NZ_AOVP01000111.1_cds_WP_000604524.1_2906	99.178	365	365
WP_000884059.1	lcl|NZ_AOVP01000111.1_cds_WP_000884059.1_2907	100.000	185	185
WP_000884059.1	lcl|NZ_AOVP01000016.1_cds_WP_000351733.1_401	40.000	140	185
WP_000646254.1	lcl|NZ_AOVP01000111.1_cds_WP_000646250.1_2908	98.784	329	329
WP_000646254.1	lcl|NZ_AOVP01000015.1_cds_WP_000744700.1_251	31.746	315	329
WP_000646254.1	lcl|NZ_AOVP01000111.1_cds_WP_000723090.1_2987	31.045	335	329
WP_000646254.1	lcl|NZ_AOVP01000111.1_cds_WP_000600889.1_2934	34.109	258	329
WP_000646254.1	lcl|NZ_AOVP01000125.1_cds_WP_001984071.1_3385	31.475	305	329
WP_000646254.1	lcl|NZ_AOVP01000006.1_cds_WP_000649925.1_53	30.183	328	329
WP_000646254.1	lcl|NZ_AOVP01000025.1_cds_WP_000709511.1_961	29.730	333	329
WP_000646254.1	lcl|NZ_AOVP01000111.1_cds_WP_000601375.1_2961	25.091	275	329
WP_000646254.1	lcl|NZ_AOVP01000111.1_cds_WP_001067557.1_2911	30.350	257	329
WP_000646254.1	lcl|NZ_AOVP01000125.1_cds_WP_000688695.1_3365	28.975	283	329
WP_000646254.1	lcl|NZ_AOVP01000111.1_cds_WP_000475904.1_2970	27.737	274	329
WP_000646254.1	lcl|NZ_AOVP01000111.1_cds_WP_000410273.1_2905	25.705	319	329
WP_000646254.1	lcl|NZ_AOVP01000021.1_cds_WP_001074785.1_868	29.057	265	329
WP_000646254.1	lcl|NZ_AOVP01000030.1_cds_WP_001003555.1_994	25.148	338	329
WP_000646254.1	lcl|NZ_AOVP01000111.1_cds_WP_000487322.1_2959	27.077	325	329
WP_000774259.1	lcl|NZ_AOVP01000111.1_cds_WP_000774262.1_2909	98.127	267	267
WP_000774259.1	lcl|NZ_AOVP01000111.1_cds_WP_000859505.1_2958	25.820	244	267
WP_000774259.1	lcl|NZ_AOVP01000111.1_cds_WP_000800438.1_2939	24.786	234	267
WP_000774259.1	lcl|NZ_AOVP01000111.1_cds_WP_000842260.1_2988	26.316	190	267
WP_000774259.1	lcl|NZ_AOVP01000099.1_cds_WP_000667727.1_2475	31.818	110	267
WP_000774259.1	lcl|NZ_AOVP01000094.1_cds_WP_000805357.1_2269	26.190	210	267
WP_002072162.1	lcl|NZ_AOVP01000111.1_cds_WP_000612797.1_2910	98.232	509	509
WP_002072162.1	lcl|NZ_AOVP01000098.1_cds_WP_000291591.1_2389	26.911	327	509
WP_002072162.1	lcl|NZ_AOVP01000098.1_cds_WP_000364507.1_2390	31.111	90	509
WP_002072162.1	lcl|NZ_AOVP01000111.1_cds_WP_000612797.1_2910	98.232	509	509
WP_002072162.1	lcl|NZ_AOVP01000098.1_cds_WP_000291591.1_2389	26.911	327	509
