WP_000340715.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000340715.1_116	100.000	86	106
WP_000410266.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000410273.1_115	99.363	314	314
WP_000410266.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	25.392	319	314
WP_000410266.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	24.383	324	314
WP_000410266.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	25.269	186	314
WP_000410266.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	23.958	288	314
WP_000410266.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	21.053	323	314
WP_000410266.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	24.695	328	314
WP_000604525.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000604524.1_114	99.178	365	365
WP_000884059.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000884059.1_113	100.000	185	185
WP_000884059.1	lcl|NZ_JAMKEN010000003.1_cds_WP_000351733.1_1905	40.000	140	185
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	99.392	329	329
WP_000646254.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	31.746	315	329
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	31.045	335	329
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	34.109	258	329
WP_000646254.1	lcl|NZ_JAMKEN010000013.1_cds_WP_250181024.1_617	31.148	305	329
WP_000646254.1	lcl|NZ_JAMKEN010000012.1_cds_WP_000649923.1_538	30.183	328	329
WP_000646254.1	lcl|NZ_JAMKEN010000013.1_cds_WP_000709511.1_627	29.730	333	329
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00280_56	25.091	275	329
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	30.350	257	329
WP_000646254.1	lcl|NZ_JAMKEN010000013.1_cds_WP_000688696.1_597	28.975	283	329
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	24.765	319	329
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_WP_002079020.1_86	28.889	270	329
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000475904.1_47	27.737	274	329
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000410273.1_115	25.705	319	329
WP_000646254.1	lcl|NZ_JAMKEN010000027.1_cds_WP_001074784.1_1766	29.057	265	329
WP_000646254.1	lcl|NZ_JAMKEN010000008.1_cds_WP_001003557.1_3769	25.000	332	329
WP_000646254.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000487322.1_58	27.077	325	329
WP_000774259.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000774260.1_111	98.502	267	267
WP_000774259.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000859505.1_59	25.820	244	267
WP_000774259.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000800438.1_77	24.786	234	267
WP_000774259.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000842260.1_29	26.316	190	267
WP_000774259.1	lcl|NZ_JAMKEN010000025.1_cds_WP_000805357.1_1665	26.190	210	267
WP_000774259.1	lcl|NZ_JAMKEN010000013.1_cds_WP_155572209.1_575	28.866	97	267
WP_002072162.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180910.1_110	97.839	509	509
WP_002072162.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000291586.1_974	26.911	327	509
WP_002072162.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000364507.1_975	31.111	90	509
WP_002072162.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180910.1_110	97.839	509	509
WP_002072162.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000291586.1_974	26.911	327	509
WP_002072162.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000364507.1_975	31.111	90	509
WP_001067557.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	100.000	330	330
WP_001067557.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	28.990	307	330
WP_001067557.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	26.316	266	330
WP_001067557.1	lcl|NZ_JAMKEN010000013.1_cds_WP_250181024.1_617	25.735	272	330
WP_001067557.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	29.864	221	330
WP_001067557.1	lcl|NZ_JAMKEN010000008.1_cds_WP_001003557.1_3769	28.395	243	330
WP_001067557.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	26.812	276	330
WP_001067557.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	23.724	333	330
WP_001067557.1	lcl|NZ_JAMKEN010000012.1_cds_WP_000649923.1_538	28.854	253	330
WP_001067557.1	lcl|NZ_JAMKEN010000013.1_cds_WP_000688696.1_597	25.681	257	330
WP_001067557.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00280_56	26.545	275	330
WP_001067557.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000410273.1_115	24.695	328	330
WP_001198107.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001198107.1_108	100.000	366	366
WP_001198107.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000608295.1_107	39.726	365	366
WP_001198107.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575398.1_92	34.181	354	366
WP_001198107.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575178.1_36	34.262	359	366
WP_001198107.1	lcl|NZ_JAMKEN010000013.1_cds_WP_001281953.1_581	27.441	379	366
WP_001198107.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00370_74	28.090	356	366
WP_001198107.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000538750.1_365	29.692	357	366
WP_001198107.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000947839.1_81	26.667	345	366
WP_001198107.1	lcl|NZ_JAMKEN010000016.1_cds_WP_001982414.1_933	31.579	190	366
WP_000608294.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000608295.1_107	99.728	367	367
WP_000608294.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001198107.1_108	39.452	365	367
WP_000608294.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575398.1_92	40.449	356	367
WP_000608294.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575178.1_36	36.712	365	367
WP_000608294.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000538750.1_365	30.189	371	367
WP_000608294.1	lcl|NZ_JAMKEN010000013.1_cds_WP_001281953.1_581	30.208	384	367
WP_000608294.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00370_74	24.397	373	367
WP_000608294.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000947839.1_81	26.404	356	367
WP_000608294.1	lcl|NZ_JAMKEN010000016.1_cds_WP_001982414.1_933	25.698	358	367
WP_000689740.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180909.1_106	99.632	544	544
WP_000689740.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180909.1_106	99.632	544	544
WP_000342716.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000342716.1_105	100.000	265	265
WP_000342716.1	lcl|NZ_JAMKEN010000048.1_cds_WP_001002663.1_2820	44.856	243	265
WP_001246619.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001246620.1_104	99.032	310	310
WP_001246619.1	lcl|NZ_JAMKEN010000024.1_cds_WP_002187782.1_1603	38.158	304	310
WP_001246619.1	lcl|NZ_JAMKEN010000050.1_cds_WP_001183723.1_3007	25.163	306	310
WP_001246619.1	lcl|NZ_JAMKEN010000003.1_cds_WP_000279894.1_1975	24.809	262	310
WP_001246619.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001246620.1_104	99.032	310	310
WP_001246619.1	lcl|NZ_JAMKEN010000024.1_cds_WP_002187782.1_1603	38.158	304	310
WP_001246619.1	lcl|NZ_JAMKEN010000050.1_cds_WP_001183723.1_3007	25.163	306	310
WP_001246619.1	lcl|NZ_JAMKEN010000003.1_cds_WP_000279894.1_1975	24.809	262	310
WP_000479980.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000479978.1_103	98.106	264	264
WP_000715958.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000715956.1_102	98.473	131	131
WP_001088861.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180908.1_101	99.306	144	144
WP_001088861.1	lcl|NZ_JAMKEN010000006.1_cds_WP_002069656.1_3250	42.857	56	144
WP_000517242.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000517242.1_100	100.000	221	221
WP_000517242.1	lcl|NZ_JAMKEN010000010.1_cds_WP_001082180.1_277	28.205	78	221
WP_000517242.1	lcl|NZ_JAMKEN010000024.1_cds_WP_001069830.1_1621	28.440	109	221
WP_001018782.1	lcl|NZ_JAMKEN010000003.1_cds_M9Y90_RS02750_2037	87.500	32	77
WP_033108396.1	lcl|NZ_JAMKEN010000068.1_cds_M9Y90_RS18850_3470	97.101	69	99
WP_033108396.1	lcl|NZ_JAMKEN010000068.1_cds_M9Y90_RS18850_3470	87.500	16	99
WP_033108396.1	lcl|NZ_JAMKEN010000068.1_cds_M9Y90_RS18850_3470	83.333	12	99
WP_000282882.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000282881.1_34	99.634	273	273
WP_000282882.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001068986.1_55	31.760	233	273
WP_000282882.1	lcl|NZ_JAMKEN010000005.1_cds_WP_001099029.1_2974	34.737	190	273
WP_000282882.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000854003.1_33	26.457	223	273
WP_000282882.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000947528.1_85	28.571	119	273
WP_000282882.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000560749.1_35	32.075	106	273
WP_000282882.1	lcl|NZ_JAMKEN010000045.1_cds_WP_000262844.1_2723	25.137	183	273
WP_000282882.1	lcl|NZ_JAMKEN010000020.1_cds_WP_000868621.1_1330	31.111	90	273
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000854003.1_33	99.141	582	582
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001068986.1_55	37.398	123	582
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000282881.1_34	26.457	223	582
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000560749.1_35	30.769	247	582
WP_000853988.1	lcl|NZ_JAMKEN010000005.1_cds_WP_001099029.1_2974	27.723	202	582
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000947528.1_85	22.963	270	582
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000854003.1_33	99.141	582	582
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001068986.1_55	37.398	123	582
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000282881.1_34	26.457	223	582
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000560749.1_35	30.769	247	582
WP_000853988.1	lcl|NZ_JAMKEN010000005.1_cds_WP_001099029.1_2974	27.723	202	582
WP_000853988.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000947528.1_85	22.963	270	582
WP_001159758.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001159758.1_32	100.000	186	186
WP_001159758.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000667249.1_90	41.667	180	186
WP_000642146.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180905.1_31	98.366	306	306
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	99.702	336	349
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	31.343	335	349
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	28.274	336	349
WP_000723091.1	lcl|NZ_JAMKEN010000012.1_cds_WP_000649923.1_538	27.077	325	349
WP_000723091.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	26.567	335	349
WP_000723091.1	lcl|NZ_JAMKEN010000013.1_cds_WP_000709511.1_627	26.647	334	349
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000487322.1_58	23.099	342	349
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	23.423	333	349
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	24.699	332	349
WP_000723091.1	lcl|NZ_JAMKEN010000013.1_cds_WP_250181024.1_617	23.373	338	349
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000475904.1_47	26.908	249	349
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000410273.1_115	23.611	288	349
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_WP_002079020.1_86	25.000	256	349
WP_000723091.1	lcl|NZ_JAMKEN010000006.1_cds_WP_000457972.1_3323	28.571	154	349
WP_000723091.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00280_56	23.596	267	349
WP_000723091.1	lcl|NZ_JAMKEN010000013.1_cds_WP_000688696.1_597	23.577	246	349
WP_000723091.1	lcl|NZ_JAMKEN010000008.1_cds_WP_001003557.1_3769	23.699	346	349
WP_000842260.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000842260.1_29	100.000	294	294
WP_000842260.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000800438.1_77	32.609	184	294
WP_000842260.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000774260.1_111	26.316	190	294
WP_000878674.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000878673.1_28	99.691	324	324
WP_000878674.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180904.1_26	23.451	226	324
WP_001114273.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001114267.1_27	99.670	303	303
WP_000394243.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180904.1_26	98.936	282	282
WP_000394243.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000878673.1_28	23.451	226	282
WP_000827955.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000827969.1_25	98.922	464	464
WP_001256699.1	lcl|NZ_JAMKEN010000002.1_cds_WP_001237996.1_1173	23.481	362	699
WP_002072239.1	lcl|NZ_JAMKEN010000058.1_cds_WP_002067912.1_3196	25.688	218	333
WP_002072239.1	lcl|NZ_JAMKEN010000058.1_cds_WP_002067912.1_3196	25.688	218	333
WP_001046777.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000815073.1_93	26.593	361	392
WP_001046777.1	lcl|NZ_JAMKEN010000001.1_cds_WP_002082140.1_70	28.082	146	392
WP_001046777.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000661930.1_62	26.282	156	392
WP_001046777.1	lcl|NZ_JAMKEN010000001.1_cds_WP_002095414.1_97	27.273	143	392
WP_001046777.1	lcl|NZ_JAMKEN010000024.1_cds_WP_000347685.1_1622	23.313	163	392
WP_001046777.1	lcl|NZ_JAMKEN010000004.1_cds_WP_000402846.1_2570	23.207	237	392
WP_000564977.1	lcl|NZ_JAMKEN010000010.1_cds_WP_001206947.1_285	31.496	127	174
WP_000384508.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000815073.1_93	32.546	381	405
WP_000384508.1	lcl|NZ_JAMKEN010000024.1_cds_WP_000347685.1_1622	23.445	209	405
WP_000228801.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000608295.1_107	39.147	258	362
WP_000228801.1	lcl|NZ_JAMKEN010000013.1_cds_WP_001281953.1_581	29.843	382	362
WP_000228801.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575398.1_92	35.507	276	362
WP_000228801.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000947839.1_81	29.260	311	362
WP_000228801.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001198107.1_108	31.845	336	362
WP_000228801.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575178.1_36	32.143	280	362
WP_000228801.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00370_74	31.250	272	362
WP_000228801.1	lcl|NZ_JAMKEN010000016.1_cds_WP_001982414.1_933	24.324	370	362
WP_000228801.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000538750.1_365	29.885	261	362
WP_002072224.1	lcl|NZ_JAMKEN010000035.1_cds_WP_000172203.1_2279	34.584	373	596
WP_002072224.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000667643.1_390	36.293	259	596
WP_002072224.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000797356.1_84	35.498	231	596
WP_002072224.1	lcl|NZ_JAMKEN010000012.1_cds_WP_000828456.1_469	35.341	249	596
WP_002072224.1	lcl|NZ_JAMKEN010000004.1_cds_M9Y90_RS02885_2424	31.667	240	596
WP_002072224.1	lcl|NZ_JAMKEN010000004.1_cds_WP_001161019.1_2524	30.556	216	596
WP_002072224.1	lcl|NZ_JAMKEN010000008.1_cds_WP_001052495.1_3748	24.898	245	596
WP_002072224.1	lcl|NZ_JAMKEN010000003.1_cds_WP_000666552.1_1884	30.242	248	596
WP_002072224.1	lcl|NZ_JAMKEN010000035.1_cds_WP_000942282.1_2265	27.556	225	596
WP_002072224.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000047473.1_980	26.906	223	596
WP_002072224.1	lcl|NZ_JAMKEN010000028.1_cds_WP_001982953.1_1802	28.972	214	596
WP_002072224.1	lcl|NZ_JAMKEN010000005.1_cds_WP_000184524.1_2986	28.796	191	596
WP_002072224.1	lcl|NZ_JAMKEN010000008.1_cds_WP_000619173.1_3794	29.412	238	596
WP_002072224.1	lcl|NZ_JAMKEN010000034.1_cds_WP_000603361.1_2234	27.354	223	596
WP_002072224.1	lcl|NZ_JAMKEN010000030.1_cds_WP_155572125.1_2084	27.876	226	596
WP_002072224.1	lcl|NZ_JAMKEN010000007.1_cds_WP_000590871.1_3506	26.126	222	596
WP_002072224.1	lcl|NZ_JAMKEN010000047.1_cds_WP_017853981.1_2780	25.000	236	596
WP_002072224.1	lcl|NZ_JAMKEN010000037.1_cds_WP_001049205.1_2337	29.885	174	596
WP_002072224.1	lcl|NZ_JAMKEN010000037.1_cds_WP_001049205.1_2337	23.767	223	596
WP_002072224.1	lcl|NZ_JAMKEN010000035.1_cds_WP_000626143.1_2284	26.339	224	596
WP_002072224.1	lcl|NZ_JAMKEN010000003.1_cds_WP_000433117.1_1936	24.000	225	596
WP_002072224.1	lcl|NZ_JAMKEN010000008.1_cds_WP_061243901.1_3795	24.797	246	596
WP_002072224.1	lcl|NZ_JAMKEN010000034.1_cds_WP_000054169.1_2252	20.388	206	596
WP_002072224.1	lcl|NZ_JAMKEN010000057.1_cds_WP_000651459.1_3169	22.441	254	596
WP_002072224.1	lcl|NZ_JAMKEN010000003.1_cds_M9Y90_RS02060_1904	24.000	225	596
WP_002072224.1	lcl|NZ_JAMKEN010000025.1_cds_WP_000481723.1_1631	22.831	219	596
WP_002072224.1	lcl|NZ_JAMKEN010000025.1_cds_WP_000481723.1_1631	24.370	238	596
WP_002072224.1	lcl|NZ_JAMKEN010000059.1_cds_WP_000431145.1_3214	22.632	190	596
WP_002072224.1	lcl|NZ_JAMKEN010000035.1_cds_WP_000172203.1_2279	34.584	373	596
WP_002072224.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000667643.1_390	36.293	259	596
WP_002072224.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000797356.1_84	35.498	231	596
WP_002072224.1	lcl|NZ_JAMKEN010000012.1_cds_WP_000828456.1_469	35.341	249	596
WP_002072224.1	lcl|NZ_JAMKEN010000004.1_cds_M9Y90_RS02885_2424	31.667	240	596
WP_002072224.1	lcl|NZ_JAMKEN010000004.1_cds_WP_001161019.1_2524	30.556	216	596
WP_002072224.1	lcl|NZ_JAMKEN010000008.1_cds_WP_001052495.1_3748	24.898	245	596
WP_002072224.1	lcl|NZ_JAMKEN010000003.1_cds_WP_000666552.1_1884	30.242	248	596
WP_002072224.1	lcl|NZ_JAMKEN010000035.1_cds_WP_000942282.1_2265	27.556	225	596
WP_002072224.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000047473.1_980	26.906	223	596
WP_002072224.1	lcl|NZ_JAMKEN010000028.1_cds_WP_001982953.1_1802	28.972	214	596
