WP_000340715.1	lcl|NZ_AFKC01000104.1_cds_WP_000340715.1_1707	100.000	86	106
WP_000410266.1	lcl|NZ_AFKC01000104.1_cds_WP_000410273.1_1706	99.363	314	314
WP_000410266.1	lcl|NZ_AFKC01000104.1_cds_WP_000093099.1_1686	46.988	83	314
WP_000410266.1	lcl|NZ_AFKC01000104.1_cds_WP_000646250.1_1703	25.392	319	314
WP_000410266.1	lcl|NZ_AFKC01000121.1_cds_WP_000744700.1_1275	24.383	324	314
WP_000410266.1	lcl|NZ_AFKC01000104.1_cds_WP_000600889.1_1677	25.269	186	314
WP_000410266.1	lcl|NZ_AFKC01000104.1_cds_WP_000723090.1_1624	23.958	288	314
WP_000410266.1	lcl|NZ_AFKC01000104.1_cds_WP_001067557.1_1700	24.695	328	314
WP_000604525.1	lcl|NZ_AFKC01000104.1_cds_WP_000604524.1_1705	99.178	365	365
WP_000884059.1	lcl|NZ_AFKC01000104.1_cds_WP_000884059.1_1704	100.000	185	185
WP_000884059.1	lcl|NZ_AFKC01000014.1_cds_WP_000351733.1_3508	40.000	140	185
WP_000646254.1	lcl|NZ_AFKC01000104.1_cds_WP_000646250.1_1703	98.784	329	329
WP_000646254.1	lcl|NZ_AFKC01000121.1_cds_WP_000744700.1_1275	31.746	315	329
WP_000646254.1	lcl|NZ_AFKC01000104.1_cds_WP_000723090.1_1624	31.045	335	329
WP_000646254.1	lcl|NZ_AFKC01000104.1_cds_WP_000600889.1_1677	34.109	258	329
WP_000646254.1	lcl|NZ_AFKC01000126.1_cds_WP_001984071.1_1092	31.475	305	329
WP_000646254.1	lcl|NZ_AFKC01000163.1_cds_WP_000649925.1_488	30.183	328	329
WP_000646254.1	lcl|NZ_AFKC01000225.1_cds_WP_000709511.1_135	29.730	333	329
WP_000646254.1	lcl|NZ_AFKC01000104.1_cds_WP_000601375.1_1650	25.091	275	329
WP_000646254.1	lcl|NZ_AFKC01000104.1_cds_WP_001067557.1_1700	30.350	257	329
WP_000646254.1	lcl|NZ_AFKC01000126.1_cds_WP_000688695.1_1112	28.975	283	329
WP_000646254.1	lcl|NZ_AFKC01000104.1_cds_WP_000475904.1_1641	27.737	274	329
WP_000646254.1	lcl|NZ_AFKC01000104.1_cds_WP_000410273.1_1706	25.705	319	329
WP_000646254.1	lcl|NZ_AFKC01000108.1_cds_WP_001074785.1_1577	29.057	265	329
WP_000646254.1	lcl|NZ_AFKC01000119.1_cds_WP_001003555.1_1320	25.148	338	329
WP_000646254.1	lcl|NZ_AFKC01000104.1_cds_WP_000487322.1_1652	27.077	325	329
WP_000774259.1	lcl|NZ_AFKC01000104.1_cds_WP_000774262.1_1702	98.127	267	267
WP_000774259.1	lcl|NZ_AFKC01000104.1_cds_WP_000859505.1_1653	25.820	244	267
WP_000774259.1	lcl|NZ_AFKC01000104.1_cds_WP_000800438.1_1672	24.786	234	267
WP_000774259.1	lcl|NZ_AFKC01000104.1_cds_WP_000842260.1_1623	26.316	190	267
WP_000774259.1	lcl|NZ_AFKC01000175.1_cds_WP_000667727.1_364	31.818	110	267
WP_000774259.1	lcl|NZ_AFKC01000161.1_cds_WP_000805357.1_526	26.190	210	267
WP_002072162.1	lcl|NZ_AFKC01000104.1_cds_WP_000612797.1_1701	98.232	509	509
WP_002072162.1	lcl|NZ_AFKC01000098.1_cds_WP_000291591.1_1827	26.911	327	509
