WP_000340715.1	lcl|NZ_JASEXF010000011.1_cds_WP_004462903.1_1568	95.349	86	106
WP_000410266.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	91.720	314	314
WP_000410266.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	24.299	321	314
WP_000410266.1	lcl|NZ_JASEXF010000012.1_cds_WP_004472946.1_1733	24.398	332	314
WP_000410266.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	22.101	276	314
WP_000410266.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	23.843	281	314
WP_000410266.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	25.359	209	314
WP_000884059.1	lcl|NZ_JASEXF010000031.1_cds_WP_004460143.1_2744	35.616	146	185
WP_000646254.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965821.1_1572	31.214	346	329
WP_000646254.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	30.769	299	329
WP_000646254.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	29.524	315	329
WP_000646254.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	31.045	335	329
WP_000646254.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	32.476	311	329
WP_000646254.1	lcl|NZ_JASEXF010000012.1_cds_WP_004472946.1_1733	28.882	322	329
WP_000646254.1	lcl|NZ_JASEXF010000025.1_cds_WP_004466638.1_1210	27.184	309	329
WP_000646254.1	lcl|NZ_JASEXF010000001.1_cds_WP_004467290.1_46	28.261	322	329
WP_000646254.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205836.1_1621	25.000	268	329
WP_000646254.1	lcl|NZ_JASEXF010000008.1_cds_WP_282965574.1_1425	24.928	345	329
WP_000646254.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	26.667	270	329
WP_000646254.1	lcl|NZ_JASEXF010000064.1_cds_WP_004464543.1_3536	27.099	262	329
WP_000646254.1	lcl|NZ_JASEXF010000011.1_cds_WP_004479697.1_1629	26.050	238	329
WP_000646254.1	lcl|NZ_JASEXF010000038.1_cds_WP_282962048.1_3086	25.076	331	329
WP_000646254.1	lcl|NZ_JASEXF010000008.1_cds_WP_061205801.1_1479	26.923	286	329
WP_000646254.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965809.1_1619	30.460	174	329
WP_000774259.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965817.1_1594	27.174	184	267
WP_000774259.1	lcl|NZ_JASEXF010000011.1_cds_WP_004477718.1_1618	24.590	244	267
WP_000774259.1	lcl|NZ_JASEXF010000009.1_cds_WP_004466848.1_1247	36.441	118	267
WP_000774259.1	lcl|NZ_JASEXF010000011.1_cds_WP_004475142.1_1648	26.316	190	267
WP_000774259.1	lcl|NZ_JASEXF010000025.1_cds_WP_004487808.1_1209	27.692	195	267
WP_000774259.1	lcl|NZ_JASEXF010000001.1_cds_WP_016754360.1_12	26.442	208	267
WP_002072162.1	lcl|NZ_JASEXF010000029.1_cds_WP_004463881.1_2630	27.385	325	509
WP_002072162.1	lcl|NZ_JASEXF010000029.1_cds_WP_004460640.1_2631	33.333	90	509
WP_002072162.1	lcl|NZ_JASEXF010000029.1_cds_WP_004463881.1_2630	27.385	325	509
WP_002072162.1	lcl|NZ_JASEXF010000029.1_cds_WP_004460640.1_2631	33.333	90	509
WP_001067557.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	26.007	273	330
WP_001067557.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	25.000	276	330
WP_001067557.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	28.261	276	330
WP_001067557.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	26.048	334	330
WP_001067557.1	lcl|NZ_JASEXF010000008.1_cds_WP_282965574.1_1425	26.459	257	330
WP_001067557.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965821.1_1572	27.586	232	330
WP_001067557.1	lcl|NZ_JASEXF010000038.1_cds_WP_282962048.1_3086	24.691	243	330
WP_001067557.1	lcl|NZ_JASEXF010000012.1_cds_WP_004472946.1_1733	28.455	246	330
WP_001067557.1	lcl|NZ_JASEXF010000025.1_cds_WP_004466638.1_1210	24.460	139	330
WP_001067557.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205836.1_1621	24.345	267	330
WP_001067557.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	24.242	330	330
WP_001067557.1	lcl|NZ_JASEXF010000064.1_cds_WP_004464543.1_3536	28.462	130	330
WP_001198107.1	lcl|NZ_JASEXF010000011.1_cds_WP_004462146.1_1640	32.857	350	366
WP_001198107.1	lcl|NZ_JASEXF010000009.1_cds_WP_004466571.1_1253	28.191	376	366
WP_001198107.1	lcl|NZ_JASEXF010000011.1_cds_WP_004483440.1_1601	32.033	359	366
WP_001198107.1	lcl|NZ_JASEXF010000041.1_cds_WP_282969723.1_3155	30.362	359	366
WP_001198107.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205814.1_1590	25.978	358	366
WP_001198107.1	lcl|NZ_JASEXF010000008.1_cds_WP_004460480.1_1426	30.645	186	366
WP_000608294.1	lcl|NZ_JASEXF010000011.1_cds_WP_004462146.1_1640	36.571	350	367
WP_000608294.1	lcl|NZ_JASEXF010000041.1_cds_WP_282969723.1_3155	33.245	379	367
WP_000608294.1	lcl|NZ_JASEXF010000011.1_cds_WP_004483440.1_1601	34.054	370	367
WP_000608294.1	lcl|NZ_JASEXF010000009.1_cds_WP_004466571.1_1253	30.079	379	367
WP_000608294.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205814.1_1590	28.060	335	367
WP_000608294.1	lcl|NZ_JASEXF010000008.1_cds_WP_004460480.1_1426	27.095	358	367
WP_000608294.1	lcl|NZ_JASEXF010000006.1_cds_WP_032916242.1_1156	34.831	89	367
WP_000342716.1	lcl|NZ_JASEXF010000022.1_cds_WP_282968628.1_2386	43.725	247	265
WP_001246619.1	lcl|NZ_JASEXF010000063.1_cds_WP_282966159.1_3531	37.966	295	310
WP_001246619.1	lcl|NZ_JASEXF010000020.1_cds_WP_004461490.1_2248	26.861	309	310
WP_001246619.1	lcl|NZ_JASEXF010000015.1_cds_WP_004462208.1_1936	27.820	133	310
WP_001246619.1	lcl|NZ_JASEXF010000063.1_cds_WP_282966159.1_3531	37.966	295	310
WP_001246619.1	lcl|NZ_JASEXF010000020.1_cds_WP_004461490.1_2248	26.861	309	310
WP_001246619.1	lcl|NZ_JASEXF010000015.1_cds_WP_004462208.1_1936	27.820	133	310
WP_001088861.1	lcl|NZ_JASEXF010000023.1_cds_WP_004462309.1_2413	41.270	63	144
WP_000517242.1	lcl|NZ_JASEXF010000040.1_cds_WP_004462594.1_3135	29.808	104	221
WP_228003844.1	lcl|NZ_JASEXF010000035.1_cds_WP_282965538.1_2975	76.471	34	34
WP_228003844.1	lcl|NZ_JASEXF010000031.1_cds_WP_282965538.1_2723	76.471	34	34
WP_228003844.1	lcl|NZ_JASEXF010000104.1_cds_WP_282966224.1_3654	81.250	32	34
WP_228003844.1	lcl|NZ_JASEXF010000003.1_cds_QMM40_RS02625_521	48.571	35	34
WP_001018782.1	lcl|NZ_JASEXF010000104.1_cds_QMM40_RS18285_3655	73.846	65	77
WP_001018782.1	lcl|NZ_JASEXF010000006.1_cds_QMM40_RS05065_1007	60.000	25	77
WP_001018782.1	lcl|NZ_JASEXF010000104.1_cds_QMM40_RS18290_3656	61.905	21	77
WP_033108396.1	lcl|NZ_JASEXF010000001.1_cds_QMM40_RS00845_163	93.750	32	99
WP_033108396.1	lcl|NZ_JASEXF010000037.1_cds_QMM40_RS15275_3049	32.000	100	99
WP_000282882.1	lcl|NZ_JASEXF010000011.1_cds_WP_282966156.1_1642	68.266	271	273
WP_000282882.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205837.1_1622	32.189	233	273
WP_000282882.1	lcl|NZ_JASEXF010000017.1_cds_WP_004464076.1_2035	35.106	188	273
WP_000282882.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988128.1_1643	25.806	217	273
WP_000282882.1	lcl|NZ_JASEXF010000011.1_cds_WP_004477858.1_1575	38.679	106	273
WP_000282882.1	lcl|NZ_JASEXF010000011.1_cds_WP_004475116.1_1641	24.380	242	273
WP_000282882.1	lcl|NZ_JASEXF010000003.1_cds_WP_004471866.1_598	23.828	256	273
WP_000282882.1	lcl|NZ_JASEXF010000019.1_cds_WP_004465813.1_2193	32.222	90	273
WP_000853988.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988128.1_1643	55.973	586	582
WP_000853988.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205837.1_1622	39.024	123	582
WP_000853988.1	lcl|NZ_JASEXF010000011.1_cds_WP_282966156.1_1642	25.926	216	582
WP_000853988.1	lcl|NZ_JASEXF010000017.1_cds_WP_004464076.1_2035	24.883	213	582
WP_000853988.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988128.1_1643	55.973	586	582
WP_000853988.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205837.1_1622	39.024	123	582
WP_000853988.1	lcl|NZ_JASEXF010000011.1_cds_WP_282966156.1_1642	25.926	216	582
WP_000853988.1	lcl|NZ_JASEXF010000017.1_cds_WP_004464076.1_2035	24.883	213	582
WP_001159758.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465037.1_1645	85.484	186	186
WP_000642146.1	lcl|NZ_JASEXF010000011.1_cds_WP_061206028.1_1646	86.842	304	306
WP_000723091.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	90.476	336	349
WP_000723091.1	lcl|NZ_JASEXF010000012.1_cds_WP_004472946.1_1733	27.928	333	349
WP_000723091.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	29.003	331	349
WP_000723091.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965821.1_1572	26.554	354	349
WP_000723091.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	25.970	335	349
WP_000723091.1	lcl|NZ_JASEXF010000025.1_cds_WP_004466638.1_1210	28.707	317	349
WP_000723091.1	lcl|NZ_JASEXF010000001.1_cds_WP_004467290.1_46	26.647	334	349
WP_000723091.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965809.1_1619	23.276	348	349
WP_000723091.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	23.009	339	349
WP_000723091.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	23.711	291	349
WP_000723091.1	lcl|NZ_JASEXF010000011.1_cds_WP_004479697.1_1629	26.506	249	349
WP_000723091.1	lcl|NZ_JASEXF010000002.1_cds_WP_004467770.1_365	29.655	145	349
WP_000723091.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205836.1_1621	23.228	254	349
WP_000723091.1	lcl|NZ_JASEXF010000038.1_cds_WP_282962048.1_3086	27.317	205	349
WP_000723091.1	lcl|NZ_JASEXF010000008.1_cds_WP_282965574.1_1425	23.265	245	349
WP_000842260.1	lcl|NZ_JASEXF010000011.1_cds_WP_004475142.1_1648	91.837	294	294
WP_000842260.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965817.1_1594	38.372	86	294
WP_000878674.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988127.1_1649	81.481	324	324
WP_000878674.1	lcl|NZ_JASEXF010000048.1_cds_WP_282966124.1_3332	24.194	248	324
WP_001114273.1	lcl|NZ_JASEXF010000011.1_cds_WP_004490114.1_1650	79.000	300	303
WP_000394243.1	lcl|NZ_JASEXF010000048.1_cds_WP_282966124.1_3332	76.241	282	282
WP_000394243.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988127.1_1649	22.772	202	282
WP_000827955.1	lcl|NZ_JASEXF010000048.1_cds_WP_282968753.1_3333	84.807	441	464
WP_001256699.1	lcl|NZ_JASEXF010000008.1_cds_WP_004492117.1_1418	21.713	327	699
WP_002072239.1	lcl|NZ_JASEXF010000003.1_cds_WP_004469237.1_575	26.147	218	333
WP_002072239.1	lcl|NZ_JASEXF010000003.1_cds_WP_004469237.1_575	26.147	218	333
WP_001046777.1	lcl|NZ_JASEXF010000040.1_cds_WP_004462595.1_3136	25.439	114	392
WP_001046777.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965815.1_1602	26.490	151	392
WP_001046777.1	lcl|NZ_JASEXF010000023.1_cds_WP_282962735.1_2397	21.339	239	392
WP_001046777.1	lcl|NZ_JASEXF010000004.1_cds_WP_004469895.1_806	24.706	170	392
WP_001046777.1	lcl|NZ_JASEXF010000011.1_cds_WP_282969861.1_1613	35.484	62	392
WP_000564977.1	lcl|NZ_JASEXF010000004.1_cds_WP_004485991.1_800	29.134	127	174
WP_000228801.1	lcl|NZ_JASEXF010000009.1_cds_WP_004466571.1_1253	29.765	383	362
WP_000228801.1	lcl|NZ_JASEXF010000011.1_cds_WP_004483440.1_1601	29.723	397	362
WP_000228801.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205814.1_1590	30.088	339	362
WP_000228801.1	lcl|NZ_JASEXF010000011.1_cds_WP_004462146.1_1640	33.191	235	362
WP_000228801.1	lcl|NZ_JASEXF010000008.1_cds_WP_004460480.1_1426	26.075	372	362
WP_000228801.1	lcl|NZ_JASEXF010000041.1_cds_WP_282969723.1_3155	33.200	250	362
WP_000228801.1	lcl|NZ_JASEXF010000006.1_cds_WP_032916242.1_1156	30.928	97	362
WP_230665945.1	lcl|NZ_JASEXF010000001.1_cds_QMM40_RS00025_5	69.737	76	73
