WP_000340715.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268201.1_2456	61.538	78	106
WP_000410266.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268200.1_2455	80.645	310	314
WP_000410266.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270607.1_2005	26.730	318	314
WP_000410266.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270580.1_1978	23.457	324	314
WP_000410266.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268263.1_880	24.638	276	314
WP_000410266.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268194.1_2449	23.105	277	314
WP_000410266.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268167.1_2419	24.066	241	314
WP_000410266.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269865.1_827	24.339	189	314
WP_000410266.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270162.1_1799	22.393	326	314
WP_000884059.1	lcl|NZ_JAFFPS010000010.1_cds_WP_205268539.1_1388	32.258	124	185
WP_000646254.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270580.1_1978	30.892	314	329
WP_000646254.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268194.1_2449	31.250	320	329
WP_000646254.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268263.1_880	27.928	333	329
WP_000646254.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269865.1_827	29.032	341	329
WP_000646254.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270162.1_1799	29.936	314	329
WP_000646254.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270607.1_2005	28.435	313	329
WP_000646254.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269211.1_2113	28.958	259	329
WP_000646254.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268200.1_2455	25.786	318	329
WP_000646254.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268167.1_2419	26.205	332	329
WP_000646254.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268158.1_2409	27.007	274	329
WP_000646254.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268278.1_895	25.573	262	329
WP_000646254.1	lcl|NZ_JAFFPS010000015.1_cds_WP_205268828.1_3093	25.197	254	329
WP_000646254.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269855.1_816	26.407	231	329
WP_000646254.1	lcl|NZ_JAFFPS010000071.1_cds_WP_205271411.1_193	27.344	256	329
