WP_000340715.1	lcl|NZ_CP044513.1_cds_WP_000340715.1_1320	100.000	86	106
WP_000410266.1	lcl|NZ_CP044513.1_cds_WP_000410273.1_1321	99.363	314	314
WP_000410266.1	lcl|NZ_CP044513.1_cds_WP_000646255.1_1324	25.705	319	314
WP_000410266.1	lcl|NZ_CP044513.1_cds_WP_000744695.1_46	24.383	324	314
WP_000410266.1	lcl|NZ_CP044513.1_cds_WP_000649929.1_209	28.135	327	314
WP_000410266.1	lcl|NZ_CP044513.1_cds_WP_000600891.1_1352	23.636	275	314
WP_000410266.1	lcl|NZ_CP044513.1_cds_WP_000723081.1_1404	23.958	288	314
WP_000410266.1	lcl|NZ_CP044513.1_cds_WP_001067557.1_1327	24.695	328	314
WP_000604525.1	lcl|NZ_CP044513.1_cds_WP_000604524.1_1322	99.178	365	365
WP_000884059.1	lcl|NZ_CP044513.1_cds_WP_000884059.1_1323	100.000	185	185
WP_000884059.1	lcl|NZ_CP044513.1_cds_WP_000351733.1_1680	40.000	140	185
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000646255.1_1324	99.696	329	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000744695.1_46	31.746	315	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000600891.1_1352	34.496	258	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000723081.1_1404	31.045	335	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_002064390.1_3118	31.148	305	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000649929.1_209	30.183	328	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000709511.1_3128	29.730	333	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000601375.1_1379	25.091	275	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_001067557.1_1327	30.350	257	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000688698.1_3098	28.975	283	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000475897.1_1387	27.737	274	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000410273.1_1321	25.705	319	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_001074779.1_1892	27.757	263	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_001003563.1_3371	26.378	254	329
WP_000646254.1	lcl|NZ_CP044513.1_cds_WP_000487319.1_1377	27.385	325	329
WP_000774259.1	lcl|NZ_CP044513.1_cds_WP_000774259.1_1325	99.625	267	267
WP_000774259.1	lcl|NZ_CP044513.1_cds_WP_000859505.1_1376	25.820	244	267
WP_000774259.1	lcl|NZ_CP044513.1_cds_WP_000800439.1_1357	24.786	234	267
WP_000774259.1	lcl|NZ_CP044513.1_cds_WP_000842260.1_1405	26.316	190	267
WP_000774259.1	lcl|NZ_CP044513.1_cds_WP_000667727.1_3076	31.818	110	267
WP_000774259.1	lcl|NZ_CP044513.1_cds_WP_000805357.1_434	26.190	210	267
WP_002072162.1	lcl|NZ_CP044513.1_cds_WP_000612799.1_1326	99.411	509	509
WP_002072162.1	lcl|NZ_CP044513.1_cds_WP_000291581.1_1968	26.911	327	509
WP_002072162.1	lcl|NZ_CP044513.1_cds_WP_000364504.1_1967	31.111	90	509
