WP_000340715.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590643.1_540	88.372	86	106
WP_000410266.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590644.1_541	77.885	312	314
WP_000410266.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	23.938	259	314
WP_000410266.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	23.457	324	314
WP_000410266.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	24.891	229	314
WP_000884059.1	lcl|NZ_RQEZ01000037.1_cds_WP_135590804.1_2206	38.095	147	185
WP_000646254.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	29.841	315	329
WP_000646254.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	29.560	318	329
WP_000646254.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	28.435	313	329
WP_000646254.1	lcl|NZ_RQEZ01000057.1_cds_WP_135593996.1_3147	31.715	309	329
WP_000646254.1	lcl|NZ_RQEZ01000106.1_cds_WP_135595207.1_3735	27.976	336	329
WP_000646254.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593453.1_63	30.032	313	329
WP_000646254.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591407.1_2440	29.129	333	329
WP_000646254.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057568.1_564	22.667	300	329
WP_000646254.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593870.1_278	26.727	333	329
WP_000646254.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590644.1_541	25.079	315	329
WP_000646254.1	lcl|NZ_RQEZ01000035.1_cds_WP_135590287.1_3371	24.549	277	329
WP_000646254.1	lcl|NZ_RQEZ01000017.1_cds_WP_135592711.1_2390	28.409	264	329
WP_000646254.1	lcl|NZ_RQEZ01000012.1_cds_WP_135590112.1_1404	23.077	234	329
WP_000646254.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591491.1_2490	28.063	253	329
WP_000646254.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057566.1_571	29.448	163	329
WP_000774259.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590652.1_549	28.807	243	267
WP_000774259.1	lcl|NZ_RQEZ01000013.1_cds_WP_135594705.1_702	27.461	193	267
WP_000774259.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593078.1_572	24.272	206	267
