WP_000340715.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002725873.1_2907	91.860	86	106
WP_000410266.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733579.1_2908	92.994	314	314
WP_000410266.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	24.765	319	314
WP_000410266.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	22.462	325	314
WP_000410266.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	24.555	281	314
WP_000410266.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	25.152	330	314
WP_000410266.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002743770.1_284	22.222	171	314
WP_000604525.1	lcl|NZ_JADDVQ010000006.1_cds_WP_026054882.1_2909	84.932	365	365
WP_000884059.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733646.1_2910	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVQ010000003.1_cds_WP_002721790.1_1881	36.301	146	185
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	97.872	329	329
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	31.343	335	329
WP_000646254.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	29.841	315	329
WP_000646254.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	30.868	311	329
WP_000646254.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002743770.1_284	27.566	341	329
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733638.1_2948	27.586	348	329
WP_000646254.1	lcl|NZ_JADDVQ010000076.1_cds_WP_002741146.1_3062	29.167	312	329
WP_000646254.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728316.1_3180	27.879	330	329
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733546.1_2977	25.000	268	329
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740721.1_2914	28.990	307	329
WP_000646254.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002732331.1_3214	25.369	339	329
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733698.1_2985	27.007	274	329
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002744551.1_2942	28.519	270	329
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733579.1_2908	27.309	249	329
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_016749081.1_2940	23.659	317	329
WP_000646254.1	lcl|NZ_JADDVQ010000059.1_cds_WP_002740236.1_2613	26.792	265	329
WP_000646254.1	lcl|NZ_JADDVQ010000004.1_cds_WP_002721725.1_2396	25.076	331	329
WP_000646254.1	lcl|NZ_JADDVQ010000004.1_cds_WP_002739935.1_2308	27.711	249	329
WP_000646254.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733757.1_2975	31.034	174	329
WP_000774259.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733627.1_2912	92.884	267	267
WP_000774259.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740926.1_2953	24.786	234	267
WP_000774259.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002738295.1_2974	24.303	251	267
WP_000774259.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002727921.1_3003	26.455	189	267
WP_000774259.1	lcl|NZ_JADDVQ010000024.1_cds_WP_002729040.1_1126	33.636	110	267
WP_000774259.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002729513.1_283	27.225	191	267
WP_000774259.1	lcl|NZ_JADDVQ010000002.1_cds_WP_002766579.1_1418	25.000	208	267
WP_002072162.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740779.1_2913	97.053	509	509
WP_002072162.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002728536.1_2700	27.103	321	509
WP_002072162.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002728534.1_2699	31.111	90	509
WP_002072162.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740779.1_2913	97.053	509	509
WP_002072162.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002728536.1_2700	27.103	321	509
WP_002072162.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002728534.1_2699	31.111	90	509
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740721.1_2914	95.152	330	330
WP_001067557.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	26.740	273	330
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	28.990	307	330
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_016749081.1_2940	30.317	221	330
WP_001067557.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	27.425	299	330
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	26.183	317	330
WP_001067557.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002732331.1_3214	27.193	228	330
WP_001067557.1	lcl|NZ_JADDVQ010000004.1_cds_WP_002721725.1_2396	24.898	245	330
WP_001067557.1	lcl|NZ_JADDVQ010000076.1_cds_WP_002741146.1_3062	27.303	304	330
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733546.1_2977	25.275	273	330
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733638.1_2948	25.965	285	330
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733579.1_2908	24.540	326	330
WP_001067557.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002743770.1_284	24.648	142	330
WP_001067557.1	lcl|NZ_JADDVQ010000004.1_cds_WP_002739935.1_2308	26.351	296	330
WP_001067557.1	lcl|NZ_JADDVQ010000059.1_cds_WP_002740236.1_2613	26.337	243	330
WP_001067557.1	lcl|NZ_JADDVQ010000037.1_cds_WP_002739707.1_1789	25.781	128	330
WP_001198107.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740826.1_2915	95.628	366	366
WP_001198107.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740861.1_2916	39.452	365	366
WP_001198107.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733737.1_2936	33.616	354	366
WP_001198107.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740294.1_2996	32.861	353	366
WP_001198107.1	lcl|NZ_JADDVQ010000024.1_cds_WP_002728994.1_1120	27.778	378	366
WP_001198107.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002738884.1_3135	30.471	361	366
WP_001198107.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733599.1_2949	25.490	357	366
WP_001198107.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002724641.1_3215	30.270	185	366
WP_000608294.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740861.1_2916	95.640	367	367
WP_000608294.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740826.1_2915	39.726	365	367
WP_000608294.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740294.1_2996	37.110	353	367
WP_000608294.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733737.1_2936	39.554	359	367
WP_000608294.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002738884.1_3135	33.596	381	367
WP_000608294.1	lcl|NZ_JADDVQ010000024.1_cds_WP_002728994.1_1120	30.105	382	367
WP_000608294.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733599.1_2949	30.791	354	367
WP_000608294.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002724641.1_3215	26.536	358	367
WP_000689740.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740729.1_2917	92.096	544	544
WP_000689740.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740729.1_2917	92.096	544	544
WP_000342716.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740998.1_2918	94.717	265	265
WP_000342716.1	lcl|NZ_JADDVQ010000002.1_cds_WP_002742191.1_1387	43.725	247	265
WP_001246619.1	lcl|NZ_JADDVQ010000006.1_cds_WP_032853071.1_2919	93.871	310	310
WP_001246619.1	lcl|NZ_JADDVQ010000035.1_cds_WP_002741402.1_1743	38.816	304	310
WP_001246619.1	lcl|NZ_JADDVQ010000019.1_cds_WP_002727287.1_689	27.972	286	310
WP_001246619.1	lcl|NZ_JADDVQ010000003.1_cds_WP_002727177.1_1932	28.571	133	310
WP_001246619.1	lcl|NZ_JADDVQ010000006.1_cds_WP_032853071.1_2919	93.871	310	310
WP_001246619.1	lcl|NZ_JADDVQ010000035.1_cds_WP_002741402.1_1743	38.816	304	310
WP_001246619.1	lcl|NZ_JADDVQ010000019.1_cds_WP_002727287.1_689	27.972	286	310
WP_001246619.1	lcl|NZ_JADDVQ010000003.1_cds_WP_002727177.1_1932	28.571	133	310
WP_000479980.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740848.1_2920	93.561	264	264
WP_000715958.1	lcl|NZ_JADDVQ010000006.1_cds_WP_032853450.1_2921	95.349	129	131
WP_001088861.1	lcl|NZ_JADDVQ010000006.1_cds_WP_004777167.1_2922	98.611	144	144
WP_001088861.1	lcl|NZ_JADDVQ010000019.1_cds_WP_026054147.1_698	39.683	63	144
