WP_000340715.1	lcl|NZ_AFKT01000033.1_cds_WP_000340715.1_3122	100.000	86	106
WP_000410266.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	99.363	314	314
WP_000410266.1	lcl|NZ_AFKT01000033.1_cds_WP_000093099.1_3143	46.988	83	314
WP_000410266.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	25.392	319	314
WP_000410266.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	24.383	324	314
WP_000410266.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	25.269	186	314
WP_000410266.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	23.958	288	314
WP_000410266.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	24.695	328	314
WP_000604525.1	lcl|NZ_AFKT01000033.1_cds_WP_000604524.1_3124	99.178	365	365
WP_000884059.1	lcl|NZ_AFKT01000033.1_cds_WP_000884059.1_3125	100.000	185	185
WP_000884059.1	lcl|NZ_AFKT01000121.1_cds_WP_000351733.1_1619	40.000	140	185
WP_000646254.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	98.784	329	329
WP_000646254.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	31.746	315	329
WP_000646254.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	31.045	335	329
WP_000646254.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	34.109	258	329
WP_000646254.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	31.475	305	329
WP_000646254.1	lcl|NZ_AFKT01000042.1_cds_WP_000649925.1_2981	30.183	328	329
WP_000646254.1	lcl|NZ_AFKT01000209.1_cds_WP_000709511.1_825	29.730	333	329
WP_000646254.1	lcl|NZ_AFKT01000033.1_cds_WP_000601375.1_3179	25.091	275	329
WP_000646254.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	30.350	257	329
WP_000646254.1	lcl|NZ_AFKT01000175.1_cds_WP_000688695.1_1160	28.975	283	329
WP_000646254.1	lcl|NZ_AFKT01000033.1_cds_WP_000475904.1_3188	27.737	274	329
WP_000646254.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	25.705	319	329
WP_000646254.1	lcl|NZ_AFKT01000051.1_cds_WP_001074785.1_2699	29.057	265	329
WP_000646254.1	lcl|NZ_AFKT01000202.1_cds_WP_001003555.1_891	25.148	338	329
WP_000646254.1	lcl|NZ_AFKT01000033.1_cds_WP_000487322.1_3177	27.077	325	329
WP_000774259.1	lcl|NZ_AFKT01000033.1_cds_WP_000774262.1_3127	98.127	267	267
WP_000774259.1	lcl|NZ_AFKT01000033.1_cds_WP_000859505.1_3176	25.820	244	267
WP_000774259.1	lcl|NZ_AFKT01000033.1_cds_WP_000800438.1_3157	24.786	234	267
WP_000774259.1	lcl|NZ_AFKT01000336.1_cds_WP_000842260.1_101	26.316	190	267
WP_000774259.1	lcl|NZ_AFKT01000161.1_cds_WP_000667727.1_1179	31.818	110	267
WP_000774259.1	lcl|NZ_AFKT01000022.1_cds_WP_000805357.1_3552	26.190	210	267
WP_002072162.1	lcl|NZ_AFKT01000033.1_cds_WP_000612797.1_3128	98.232	509	509
WP_002072162.1	lcl|NZ_AFKT01000048.1_cds_WP_000291591.1_2733	26.911	327	509
WP_002072162.1	lcl|NZ_AFKT01000048.1_cds_WP_000364507.1_2734	31.111	90	509
WP_002072162.1	lcl|NZ_AFKT01000033.1_cds_WP_000612797.1_3128	98.232	509	509
WP_002072162.1	lcl|NZ_AFKT01000048.1_cds_WP_000291591.1_2733	26.911	327	509
WP_002072162.1	lcl|NZ_AFKT01000048.1_cds_WP_000364507.1_2734	31.111	90	509
WP_001067557.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	100.000	330	330
WP_001067557.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	28.664	307	330
WP_001067557.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	26.316	266	330
WP_001067557.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	25.735	272	330
WP_001067557.1	lcl|NZ_AFKT01000202.1_cds_WP_001003555.1_891	28.395	243	330
WP_001067557.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	26.812	276	330
WP_001067557.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	23.724	333	330
WP_001067557.1	lcl|NZ_AFKT01000042.1_cds_WP_000649925.1_2981	28.854	253	330
WP_001067557.1	lcl|NZ_AFKT01000175.1_cds_WP_000688695.1_1160	25.681	257	330
WP_001067557.1	lcl|NZ_AFKT01000033.1_cds_WP_000601375.1_3179	26.545	275	330
WP_001067557.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	24.695	328	330
WP_001198107.1	lcl|NZ_AFKT01000033.1_cds_WP_001198107.1_3130	100.000	366	366
WP_001198107.1	lcl|NZ_AFKT01000033.1_cds_WP_000608295.1_3131	39.726	365	366
WP_001198107.1	lcl|NZ_AFKT01000251.1_cds_WP_000575178.1_441	34.262	359	366
WP_001198107.1	lcl|NZ_AFKT01000211.1_cds_WP_001281953.1_799	27.441	379	366
WP_001198107.1	lcl|NZ_AFKT01000033.1_cds_WP_000346036.1_3160	28.090	356	366
WP_001198107.1	lcl|NZ_AFKT01000033.1_cds_WP_000582222.1_3141	31.111	360	366
WP_001198107.1	lcl|NZ_AFKT01000097.1_cds_WP_000538752.1_1842	29.692	357	366
WP_001198107.1	lcl|NZ_AFKT01000033.1_cds_WP_000947844.1_3153	26.667	345	366
WP_001198107.1	lcl|NZ_AFKT01000057.1_cds_WP_001982414.1_2523	31.579	190	366
WP_000608294.1	lcl|NZ_AFKT01000033.1_cds_WP_000608295.1_3131	99.728	367	367
WP_000608294.1	lcl|NZ_AFKT01000033.1_cds_WP_001198107.1_3130	39.452	365	367
WP_000608294.1	lcl|NZ_AFKT01000251.1_cds_WP_000575178.1_441	36.712	365	367
WP_000608294.1	lcl|NZ_AFKT01000097.1_cds_WP_000538752.1_1842	30.189	371	367
WP_000608294.1	lcl|NZ_AFKT01000033.1_cds_WP_000582222.1_3141	35.385	325	367
WP_000608294.1	lcl|NZ_AFKT01000211.1_cds_WP_001281953.1_799	30.208	384	367
WP_000608294.1	lcl|NZ_AFKT01000033.1_cds_WP_000346036.1_3160	24.397	373	367
WP_000608294.1	lcl|NZ_AFKT01000033.1_cds_WP_000947844.1_3153	26.404	356	367
WP_000608294.1	lcl|NZ_AFKT01000057.1_cds_WP_001982414.1_2523	25.698	358	367
WP_000689740.1	lcl|NZ_AFKT01000033.1_cds_WP_000689743.1_3132	99.816	544	544
WP_000689740.1	lcl|NZ_AFKT01000033.1_cds_WP_000689743.1_3132	99.816	544	544
WP_000342716.1	lcl|NZ_AFKT01000033.1_cds_WP_000342713.1_3133	99.623	265	265
WP_000342716.1	lcl|NZ_AFKT01000328.1_cds_WP_001002663.1_187	44.856	243	265
WP_001246619.1	lcl|NZ_AFKT01000033.1_cds_WP_001246618.1_3134	96.774	310	310
WP_001246619.1	lcl|NZ_AFKT01000242.1_cds_WP_000501205.1_484	38.158	304	310
WP_001246619.1	lcl|NZ_AFKT01000023.1_cds_WP_001183723.1_3522	25.163	306	310
WP_001246619.1	lcl|NZ_AFKT01000052.1_cds_WP_000279894.1_2651	24.809	262	310
WP_001246619.1	lcl|NZ_AFKT01000033.1_cds_WP_001246618.1_3134	96.774	310	310
WP_001246619.1	lcl|NZ_AFKT01000242.1_cds_WP_000501205.1_484	38.158	304	310
WP_001246619.1	lcl|NZ_AFKT01000023.1_cds_WP_001183723.1_3522	25.163	306	310
WP_001246619.1	lcl|NZ_AFKT01000052.1_cds_WP_000279894.1_2651	24.809	262	310
WP_000479980.1	lcl|NZ_AFKT01000033.1_cds_WP_000479982.1_3135	99.621	264	264
WP_000715958.1	lcl|NZ_AFKT01000033.1_cds_WP_000715958.1_3136	100.000	131	131
WP_001088861.1	lcl|NZ_AFKT01000033.1_cds_WP_001088866.1_3137	98.611	144	144
WP_001088861.1	lcl|NZ_AFKT01000043.1_cds_WP_002069656.1_2895	42.857	56	144
WP_000517242.1	lcl|NZ_AFKT01000033.1_cds_WP_000517242.1_3138	100.000	221	221
WP_000517242.1	lcl|NZ_AFKT01000136.1_cds_WP_001082180.1_1370	28.205	78	221
WP_000517242.1	lcl|NZ_AFKT01000036.1_cds_WP_001069834.1_3102	27.523	109	221
WP_228003844.1	lcl|NZ_AFKT01000067.1_cds_WP_042709618.1_2294	82.353	34	34
WP_001018782.1	lcl|NZ_AFKT01000067.1_cds_WP_229309472.1_2293	81.818	77	77
WP_000282882.1	lcl|NZ_AFKT01000251.1_cds_WP_000282880.1_439	99.267	273	273
WP_000282882.1	lcl|NZ_AFKT01000033.1_cds_WP_001068986.1_3180	31.760	233	273
WP_000282882.1	lcl|NZ_AFKT01000093.1_cds_WP_001099029.1_1891	34.737	190	273
WP_000282882.1	lcl|NZ_AFKT01000251.1_cds_WP_000853990.1_438	42.222	45	273
WP_000282882.1	lcl|NZ_AFKT01000251.1_cds_WP_000560752.1_440	32.075	106	273
