WP_000340715.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000340715.1_1406	100.000	86	106
WP_000410266.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000410275.1_1407	99.355	310	314
WP_000410266.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723078.1_1457	24.731	279	314
WP_000410266.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000744700.1_45	24.383	324	314
WP_000410266.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723090.1_1477	23.958	288	314
WP_000410266.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000567887.1_1459	23.348	227	314
WP_000884059.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000351733.1_1754	40.000	140	185
WP_000884059.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001047905.1_1438	33.898	177	185
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723078.1_1457	31.464	321	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000744700.1_45	31.746	315	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723090.1_1477	31.045	335	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001984071.1_3254	31.475	305	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000649923.1_203	30.183	328	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000567887.1_1459	29.508	305	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000709511.1_3264	29.730	333	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000688696.1_3234	28.975	283	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000410275.1_1407	26.048	334	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001074785.1_1987	29.057	265	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000460023.1_1461	25.632	277	329
WP_000646254.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001003557.1_3467	25.000	332	329
WP_000774259.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000043898.1_1458	27.027	185	267
WP_000774259.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000842260.1_1478	26.316	190	267
WP_000774259.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000667727.1_1955	31.818	110	267
WP_000774259.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000805357.1_420	26.190	210	267
WP_002072162.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000291586.1_2060	26.911	327	509
WP_002072162.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000364507.1_2059	31.111	90	509
WP_002072162.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000291586.1_2060	26.911	327	509
WP_002072162.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000364507.1_2059	31.111	90	509
WP_001067557.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723078.1_1457	22.909	275	330
WP_001067557.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001984071.1_3254	25.735	272	330
WP_001067557.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001003557.1_3467	28.395	243	330
WP_001067557.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000744700.1_45	26.812	276	330
WP_001067557.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723090.1_1477	23.724	333	330
WP_001067557.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000649923.1_203	28.854	253	330
WP_001067557.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000688696.1_3234	25.681	257	330
WP_001198107.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000575178.1_1471	34.262	359	366
WP_001198107.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000041233.1_1417	33.851	322	366
WP_001198107.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002188046.1_3218	27.177	379	366
WP_001198107.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002078520.1_1432	30.256	390	366
WP_001198107.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000538757.1_651	29.692	357	366
WP_001198107.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001117632.1_1414	37.864	206	366
WP_001198107.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001982414.1_3164	31.579	190	366
WP_000608294.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000575178.1_1471	36.712	365	367
WP_000608294.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002078520.1_1432	31.452	372	367
WP_000608294.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000538757.1_651	30.189	371	367
WP_000608294.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000041233.1_1417	33.910	289	367
WP_000608294.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002188046.1_3218	30.208	384	367
WP_000608294.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001117632.1_1414	33.898	236	367
WP_000608294.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001982414.1_3164	25.698	358	367
WP_000342716.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001002663.1_2768	44.856	243	265
WP_001246619.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002187782.1_2268	38.158	304	310
