WP_000340715.1	lcl|NZ_JASEXP010000044.1_cds_WP_004462903.1_2442	95.349	86	106
WP_000410266.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472299.1_2441	91.935	310	314
WP_000410266.1	lcl|NZ_JASEXP010000044.1_cds_WP_004470124.1_2438	27.138	269	314
WP_000410266.1	lcl|NZ_JASEXP010000064.1_cds_WP_004461583.1_2954	24.299	321	314
WP_000410266.1	lcl|NZ_JASEXP010000027.1_cds_WP_004484594.1_1860	24.398	332	314
WP_000410266.1	lcl|NZ_JASEXP010000045.1_cds_WP_004472379.1_2468	24.280	243	314
WP_000410266.1	lcl|NZ_JASEXP010000024.1_cds_WP_004461234.1_1758	25.359	209	314
WP_000604525.1	lcl|NZ_JASEXP010000044.1_cds_WP_004485977.1_2440	82.740	365	365
WP_000884059.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472170.1_2439	94.595	185	185
WP_000884059.1	lcl|NZ_JASEXP010000016.1_cds_WP_004460143.1_1349	35.616	146	185
WP_000646254.1	lcl|NZ_JASEXP010000044.1_cds_WP_004470124.1_2438	93.598	328	329
WP_000646254.1	lcl|NZ_JASEXP010000064.1_cds_WP_004461583.1_2954	29.524	315	329
WP_000646254.1	lcl|NZ_JASEXP010000024.1_cds_WP_004461234.1_1758	32.476	311	329
WP_000646254.1	lcl|NZ_JASEXP010000045.1_cds_WP_004472379.1_2468	30.746	335	329
WP_000646254.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970725.1_3126	28.399	331	329
WP_000646254.1	lcl|NZ_JASEXP010000027.1_cds_WP_004484594.1_1860	28.882	322	329
WP_000646254.1	lcl|NZ_JASEXP010000040.1_cds_WP_004466638.1_2301	27.184	309	329
WP_000646254.1	lcl|NZ_JASEXP010000024.1_cds_WP_004461242.1_1755	28.485	330	329
WP_000646254.1	lcl|NZ_JASEXP010000047.1_cds_WP_016754130.1_2523	24.627	268	329
WP_000646254.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472339.1_2435	30.739	257	329
WP_000646254.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970723.1_3119	25.243	309	329
WP_000646254.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970724.1_3121	29.278	263	329
WP_000646254.1	lcl|NZ_JASEXP010000019.1_cds_WP_016754659.1_1510	24.928	345	329
WP_000646254.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472299.1_2441	26.667	270	329
WP_000646254.1	lcl|NZ_JASEXP010000047.1_cds_WP_004472277.1_2515	26.471	238	329
WP_000646254.1	lcl|NZ_JASEXP010000008.1_cds_WP_004492058.1_770	27.099	262	329
