WP_000340715.1	lcl|NZ_AOHD02000040.1_cds_WP_020774736.1_1763	94.186	86	106
WP_000410266.1	lcl|NZ_AOHD02000040.1_cds_WP_020774692.1_1762	89.032	310	314
WP_000410266.1	lcl|NZ_AOHD02000040.1_cds_WP_020774697.1_1759	25.472	318	314
WP_000410266.1	lcl|NZ_AOHD02000025.1_cds_WP_020771927.1_2482	24.149	323	314
WP_000410266.1	lcl|NZ_AOHD02000040.1_cds_WP_020774725.1_1729	23.656	186	314
WP_000410266.1	lcl|NZ_AOHD02000066.1_cds_WP_020774296.1_148	23.488	281	314
WP_000410266.1	lcl|NZ_AOHD02000001.1_cds_WP_017808832.1_3889	25.346	217	314
WP_000410266.1	lcl|NZ_AOHD02000064.1_cds_WP_020775260.1_214	20.118	169	314
WP_000410266.1	lcl|NZ_AOHD02000040.1_cds_WP_017809394.1_1734	23.077	325	314
WP_000604525.1	lcl|NZ_AOHD02000040.1_cds_WP_020774721.1_1761	82.740	365	365
WP_000884059.1	lcl|NZ_AOHD02000040.1_cds_WP_020774732.1_1760	91.351	185	185
WP_000884059.1	lcl|NZ_AOHD02000044.1_cds_WP_020772754.1_1406	37.671	146	185
WP_000646254.1	lcl|NZ_AOHD02000040.1_cds_WP_020774697.1_1759	91.793	329	329
WP_000646254.1	lcl|NZ_AOHD02000040.1_cds_WP_020774725.1_1729	31.746	315	329
WP_000646254.1	lcl|NZ_AOHD02000025.1_cds_WP_020771927.1_2482	30.794	315	329
WP_000646254.1	lcl|NZ_AOHD02000066.1_cds_WP_020774296.1_148	29.552	335	329
WP_000646254.1	lcl|NZ_AOHD02000001.1_cds_WP_017808832.1_3889	32.051	312	329
WP_000646254.1	lcl|NZ_AOHD02000064.1_cds_WP_020775260.1_214	28.274	336	329
WP_000646254.1	lcl|NZ_AOHD02000035.1_cds_WP_020775061.1_2066	29.503	322	329
WP_000646254.1	lcl|NZ_AOHD02000001.1_cds_WP_036042477.1_3878	28.882	322	329
WP_000646254.1	lcl|NZ_AOHD02000040.1_cds_WP_020774722.1_1756	29.412	255	329
WP_000646254.1	lcl|NZ_AOHD02000049.1_cds_WP_020772116.1_974	26.277	274	329
WP_000646254.1	lcl|NZ_AOHD02000040.1_cds_WP_021064603.1_1732	29.779	272	329
WP_000646254.1	lcl|NZ_AOHD02000040.1_cds_WP_020774692.1_1762	27.612	268	329
WP_000646254.1	lcl|NZ_AOHD02000040.1_cds_WP_020772546.1_1695	24.312	218	329
WP_000646254.1	lcl|NZ_AOHD02000040.1_cds_WP_017809394.1_1734	25.566	309	329
WP_000646254.1	lcl|NZ_AOHD02000040.1_cds_WP_020772548.1_1687	26.050	238	329
WP_000646254.1	lcl|NZ_AOHD02000022.1_cds_WP_020773134.1_2863	27.273	264	329
WP_000646254.1	lcl|NZ_AOHD02000025.1_cds_WP_020771874.1_2393	25.305	328	329
WP_000646254.1	lcl|NZ_AOHD02000062.1_cds_WP_020772455.1_428	25.483	259	329
WP_000646254.1	lcl|NZ_AOHD02000040.1_cds_WP_020772564.1_1697	30.625	160	329
WP_000646254.1	lcl|NZ_AOHD02000028.1_cds_WP_020775079.1_2249	28.980	245	329
WP_000774259.1	lcl|NZ_AOHD02000040.1_cds_WP_021064582.1_1758	76.404	267	267
WP_000774259.1	lcl|NZ_AOHD02000040.1_cds_WP_020774727.1_1724	28.652	178	267
WP_000774259.1	lcl|NZ_AOHD02000040.1_cds_WP_020772563.1_1698	23.361	244	267
WP_000774259.1	lcl|NZ_AOHD02000024.1_cds_WP_020773607.1_2701	29.534	193	267
WP_000774259.1	lcl|NZ_AOHD02000066.1_cds_WP_020774369.1_147	25.397	189	267
WP_000774259.1	lcl|NZ_AOHD02000064.1_cds_WP_020775276.1_215	28.283	198	267
WP_000774259.1	lcl|NZ_AOHD02000064.1_cds_WP_081605152.1_223	25.481	208	267
WP_002072162.1	lcl|NZ_AOHD02000040.1_cds_WP_020774708.1_1757	87.008	508	509
WP_002072162.1	lcl|NZ_AOHD02000022.1_cds_WP_017810117.1_2788	26.994	326	509
WP_002072162.1	lcl|NZ_AOHD02000022.1_cds_WP_017810118.1_2789	31.111	90	509
WP_002072162.1	lcl|NZ_AOHD02000040.1_cds_WP_020774708.1_1757	87.008	508	509
WP_002072162.1	lcl|NZ_AOHD02000022.1_cds_WP_017810117.1_2788	26.994	326	509
