WP_000340715.1	lcl|NZ_MVAE01000001.1_cds_WP_000340715.1_1581	100.000	86	106
WP_000410266.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	99.355	310	314
WP_000410266.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	24.731	279	314
WP_000410266.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	24.383	324	314
WP_000410266.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	23.958	288	314
WP_000410266.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	23.348	227	314
WP_000884059.1	lcl|NZ_MVAE01000012.1_cds_WP_000351733.1_736	40.000	140	185
WP_000884059.1	lcl|NZ_MVAE01000001.1_cds_WP_001047905.1_1548	33.898	177	185
WP_000646254.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	31.464	321	329
WP_000646254.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	31.746	315	329
WP_000646254.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	31.045	335	329
WP_000646254.1	lcl|NZ_MVAE01000002.1_cds_WP_001984071.1_351	31.475	305	329
WP_000646254.1	lcl|NZ_MVAE01000002.1_cds_WP_000649923.1_243	30.183	328	329
WP_000646254.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	29.508	305	329
WP_000646254.1	lcl|NZ_MVAE01000021.1_cds_WP_000709511.1_1346	29.730	333	329
WP_000646254.1	lcl|NZ_MVAE01000002.1_cds_WP_000688696.1_331	28.975	283	329
WP_000646254.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	26.048	334	329
WP_000646254.1	lcl|NZ_MVAE01000007.1_cds_WP_001074785.1_3494	29.057	265	329
WP_000646254.1	lcl|NZ_MVAE01000001.1_cds_WP_000460023.1_1526	25.632	277	329
WP_000646254.1	lcl|NZ_MVAE01000004.1_cds_WP_001003557.1_2382	25.000	332	329
WP_000774259.1	lcl|NZ_MVAE01000001.1_cds_WP_000043898.1_1529	27.027	185	267
WP_000774259.1	lcl|NZ_MVAE01000001.1_cds_WP_000842260.1_1508	26.316	190	267
WP_000774259.1	lcl|NZ_MVAE01000002.1_cds_WP_000667727.1_309	31.818	110	267
WP_000774259.1	lcl|NZ_MVAE01000009.1_cds_WP_000805357.1_3652	26.190	210	267
WP_002072162.1	lcl|NZ_MVAE01000007.1_cds_WP_000291586.1_3567	26.911	327	509
WP_002072162.1	lcl|NZ_MVAE01000007.1_cds_WP_000364507.1_3566	31.111	90	509
WP_002072162.1	lcl|NZ_MVAE01000007.1_cds_WP_000291586.1_3567	26.911	327	509
WP_002072162.1	lcl|NZ_MVAE01000007.1_cds_WP_000364507.1_3566	31.111	90	509
WP_001067557.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	22.909	275	330
WP_001067557.1	lcl|NZ_MVAE01000002.1_cds_WP_001984071.1_351	25.735	272	330
WP_001067557.1	lcl|NZ_MVAE01000004.1_cds_WP_001003557.1_2382	28.395	243	330
WP_001067557.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	26.812	276	330
WP_001067557.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	23.724	333	330
WP_001067557.1	lcl|NZ_MVAE01000002.1_cds_WP_000649923.1_243	28.854	253	330
WP_001067557.1	lcl|NZ_MVAE01000002.1_cds_WP_000688696.1_331	25.681	257	330
WP_001198107.1	lcl|NZ_MVAE01000001.1_cds_WP_000575178.1_1515	34.262	359	366
WP_001198107.1	lcl|NZ_MVAE01000001.1_cds_WP_000041233.1_1569	33.851	322	366
WP_001198107.1	lcl|NZ_MVAE01000002.1_cds_WP_002188046.1_315	27.177	379	366
WP_001198107.1	lcl|NZ_MVAE01000001.1_cds_WP_002078520.1_1554	30.256	390	366
WP_001198107.1	lcl|NZ_MVAE01000014.1_cds_WP_000538757.1_959	29.692	357	366
WP_001198107.1	lcl|NZ_MVAE01000001.1_cds_WP_001117632.1_1572	37.864	206	366
WP_001198107.1	lcl|NZ_MVAE01000001.1_cds_WP_001982414.1_1712	31.579	190	366
WP_000608294.1	lcl|NZ_MVAE01000001.1_cds_WP_000575178.1_1515	36.712	365	367
WP_000608294.1	lcl|NZ_MVAE01000001.1_cds_WP_002078520.1_1554	31.452	372	367
WP_000608294.1	lcl|NZ_MVAE01000014.1_cds_WP_000538757.1_959	30.189	371	367
WP_000608294.1	lcl|NZ_MVAE01000001.1_cds_WP_000041233.1_1569	33.910	289	367
WP_000608294.1	lcl|NZ_MVAE01000002.1_cds_WP_002188046.1_315	30.208	384	367
WP_000608294.1	lcl|NZ_MVAE01000001.1_cds_WP_001117632.1_1572	33.898	236	367
