WP_000340715.1	lcl|NZ_RQHE01000004.1_cds_WP_135576183.1_118	62.821	78	106
WP_000410266.1	lcl|NZ_RQHE01000004.1_cds_WP_135737733.1_119	80.645	310	314
WP_000410266.1	lcl|NZ_RQHE01000004.1_cds_WP_135739208.1_2303	23.457	324	314
WP_000410266.1	lcl|NZ_RQHE01000004.1_cds_WP_135576173.1_123	25.134	187	314
WP_000410266.1	lcl|NZ_RQHE01000011.1_cds_WP_012476594.1_3296	24.118	170	314
WP_000410266.1	lcl|NZ_RQHE01000004.1_cds_WP_135738981.1_1723	21.981	323	314
WP_000884059.1	lcl|NZ_RQHE01000004.1_cds_WP_135576144.1_138	30.921	152	185
WP_000884059.1	lcl|NZ_RQHE01000004.1_cds_WP_135575519.1_537	31.176	170	185
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135739208.1_2303	30.892	314	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135576173.1_123	31.250	320	329
WP_000646254.1	lcl|NZ_RQHE01000011.1_cds_WP_012476594.1_3296	29.118	340	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135738981.1_1723	28.981	314	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_012390182.1_2275	28.754	313	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135577455.1_1909	27.640	322	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135738365.1_148	25.461	271	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_246845455.1_1963	27.888	251	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135737733.1_119	24.451	319	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135739081.1_1955	26.866	268	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135738390.1_186	25.191	262	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135739228.1_2355	28.916	249	329
WP_000646254.1	lcl|NZ_RQHE01000011.1_cds_WP_210409840.1_3307	24.026	308	329
WP_000646254.1	lcl|NZ_RQHE01000004.1_cds_WP_135739331.1_2647	25.424	177	329
WP_000774259.1	lcl|NZ_RQHE01000004.1_cds_WP_135576148.1_135	28.571	231	267
WP_000774259.1	lcl|NZ_RQHE01000004.1_cds_WP_012388903.1_247	23.372	261	267
WP_000774259.1	lcl|NZ_RQHE01000004.1_cds_WP_135738357.1_128	25.789	190	267
