WP_000340715.1	lcl|NZ_LSSR01000011.1_cds_WP_004462903.1_1115	95.349	86	106
WP_000410266.1	lcl|NZ_LSSR01000011.1_cds_WP_004464977.1_1116	91.935	310	314
WP_000410266.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	24.731	279	314
WP_000410266.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	24.299	321	314
WP_000410266.1	lcl|NZ_LSSR01000033.1_cds_WP_004484594.1_2301	24.398	332	314
WP_000410266.1	lcl|NZ_LSSR01000011.1_cds_WP_004465002.1_1169	23.789	227	314
WP_000410266.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	24.280	243	314
WP_000410266.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	22.222	171	314
WP_000410266.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	25.359	209	314
WP_000884059.1	lcl|NZ_LSSR01000022.1_cds_WP_004460143.1_2031	35.616	146	185
WP_000884059.1	lcl|NZ_LSSR01000011.1_cds_WP_004475196.1_1150	35.028	177	185
WP_000646254.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	32.087	321	329
WP_000646254.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	29.841	315	329
WP_000646254.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	32.476	311	329
WP_000646254.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	30.746	335	329
WP_000646254.1	lcl|NZ_LSSR01000011.1_cds_WP_004465002.1_1169	30.492	305	329
WP_000646254.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	27.381	336	329
WP_000646254.1	lcl|NZ_LSSR01000033.1_cds_WP_004484594.1_2301	28.882	322	329
WP_000646254.1	lcl|NZ_LSSR01000066.1_cds_WP_004469301.1_3304	28.485	330	329
WP_000646254.1	lcl|NZ_LSSR01000077.1_cds_WP_032916356.1_3415	24.638	345	329
