WP_000340715.1	lcl|NZ_RQGD01000023.1_cds_WP_135623430.1_374	57.692	78	106
WP_000410266.1	lcl|NZ_RQGD01000046.1_cds_WP_135625458.1_1894	81.613	310	314
WP_000410266.1	lcl|NZ_RQGD01000022.1_cds_WP_135623212.1_2184	23.313	326	314
WP_000410266.1	lcl|NZ_RQGD01000023.1_cds_WP_210412795.1_373	24.825	286	314
WP_000410266.1	lcl|NZ_RQGD01000014.1_cds_WP_135622782.1_2970	25.882	170	314
WP_000604525.1	lcl|NZ_RQGD01000023.1_cds_WP_135623417.1_359	60.000	365	365
WP_000884059.1	lcl|NZ_RQGD01000023.1_cds_WP_135623434.1_380	31.288	163	185
WP_000884059.1	lcl|NZ_RQGD01000035.1_cds_WP_135624491.1_2491	33.108	148	185
WP_000646254.1	lcl|NZ_RQGD01000022.1_cds_WP_135623212.1_2184	31.546	317	329
WP_000646254.1	lcl|NZ_RQGD01000014.1_cds_WP_135622782.1_2970	29.912	341	329
WP_000646254.1	lcl|NZ_RQGD01000022.1_cds_WP_135623235.1_2210	30.844	308	329
WP_000646254.1	lcl|NZ_RQGD01000023.1_cds_WP_210412795.1_373	28.657	335	329
WP_000646254.1	lcl|NZ_RQGD01000022.1_cds_WP_135623094.1_2056	29.508	305	329
WP_000646254.1	lcl|NZ_RQGD01000046.1_cds_WP_135625074.1_1617	26.852	324	329
WP_000646254.1	lcl|NZ_RQGD01000023.1_cds_WP_135623450.1_396	30.153	262	329
WP_000646254.1	lcl|NZ_RQGD01000046.1_cds_WP_135625458.1_1894	24.051	316	329
WP_000646254.1	lcl|NZ_RQGD01000035.1_cds_WP_135624324.1_2315	24.765	319	329
WP_000646254.1	lcl|NZ_RQGD01000035.1_cds_WP_135624345.1_2337	25.573	262	329
WP_000646254.1	lcl|NZ_RQGD01000035.1_cds_WP_135624331.1_2322	24.727	275	329
WP_000646254.1	lcl|NZ_RQGD01000035.1_cds_WP_246047356.1_2311	25.000	344	329
WP_000646254.1	lcl|NZ_RQGD01000014.1_cds_WP_210412779.1_2959	25.974	231	329
WP_000646254.1	lcl|NZ_RQGD01000034.1_cds_WP_135624177.1_1262	28.472	288	329
WP_000774259.1	lcl|NZ_RQGD01000035.1_cds_WP_135624400.1_2397	25.856	263	267
WP_000774259.1	lcl|NZ_RQGD01000023.1_cds_WP_135623432.1_377	28.495	186	267
WP_000774259.1	lcl|NZ_RQGD01000035.1_cds_WP_135624320.1_2310	22.179	257	267
WP_000774259.1	lcl|NZ_RQGD01000023.1_cds_WP_135623426.1_369	25.668	187	267
WP_000774259.1	lcl|NZ_RQGD01000014.1_cds_WP_135622164.1_2697	28.646	192	267
WP_000774259.1	lcl|NZ_RQGD01000046.1_cds_WP_135625159.1_1669	26.786	168	267
WP_002072162.1	lcl|NZ_RQGD01000035.1_cds_WP_135624665.1_2518	26.586	331	509
WP_002072162.1	lcl|NZ_RQGD01000035.1_cds_WP_135624518.1_2519	30.189	106	509
WP_002072162.1	lcl|NZ_RQGD01000035.1_cds_WP_135624665.1_2518	26.586	331	509
WP_002072162.1	lcl|NZ_RQGD01000035.1_cds_WP_135624518.1_2519	30.189	106	509
WP_001067557.1	lcl|NZ_RQGD01000023.1_cds_WP_210412795.1_373	27.536	345	330
WP_001067557.1	lcl|NZ_RQGD01000022.1_cds_WP_135623094.1_2056	23.588	301	330
WP_001067557.1	lcl|NZ_RQGD01000022.1_cds_WP_135623212.1_2184	27.536	276	330
WP_001067557.1	lcl|NZ_RQGD01000023.1_cds_WP_135623450.1_396	28.333	300	330
WP_001067557.1	lcl|NZ_RQGD01000014.1_cds_WP_135622782.1_2970	23.765	324	330
WP_001067557.1	lcl|NZ_RQGD01000022.1_cds_WP_135623235.1_2210	23.492	315	330
WP_001198107.1	lcl|NZ_RQGD01000046.1_cds_WP_135625456.1_1892	34.454	357	366
WP_001198107.1	lcl|NZ_RQGD01000027.1_cds_WP_135623765.1_1913	27.749	382	366
WP_001198107.1	lcl|NZ_RQGD01000034.1_cds_WP_135624041.1_1109	27.297	370	366
WP_001198107.1	lcl|NZ_RQGD01000023.1_cds_WP_135623447.1_393	38.286	175	366
WP_001198107.1	lcl|NZ_RQGD01000035.1_cds_WP_135624321.1_2312	27.465	284	366
WP_000608294.1	lcl|NZ_RQGD01000046.1_cds_WP_135625456.1_1892	37.059	340	367
WP_000608294.1	lcl|NZ_RQGD01000034.1_cds_WP_135624041.1_1109	30.894	369	367
WP_000608294.1	lcl|NZ_RQGD01000027.1_cds_WP_135623765.1_1913	30.423	378	367
WP_000608294.1	lcl|NZ_RQGD01000023.1_cds_WP_135623447.1_393	42.697	178	367
WP_000608294.1	lcl|NZ_RQGD01000039.1_cds_WP_135624805.1_458	27.577	359	367
WP_000608294.1	lcl|NZ_RQGD01000035.1_cds_WP_135624321.1_2312	25.076	331	367
WP_000342716.1	lcl|NZ_RQGD01000039.1_cds_WP_135624789.1_510	41.152	243	265
WP_000342716.1	lcl|NZ_RQGD01000035.1_cds_WP_135624322.1_2313	38.281	256	265
WP_001246619.1	lcl|NZ_RQGD01000022.1_cds_WP_135623036.1_1994	37.419	310	310
WP_001246619.1	lcl|NZ_RQGD01000035.1_cds_WP_135624323.1_2314	32.404	287	310
WP_001246619.1	lcl|NZ_RQGD01000010.1_cds_WP_135621804.1_3017	27.597	308	310
WP_001246619.1	lcl|NZ_RQGD01000035.1_cds_WP_135624430.1_2429	23.194	263	310
WP_001246619.1	lcl|NZ_RQGD01000022.1_cds_WP_135623036.1_1994	37.419	310	310
WP_001246619.1	lcl|NZ_RQGD01000035.1_cds_WP_135624323.1_2314	32.404	287	310
WP_001246619.1	lcl|NZ_RQGD01000010.1_cds_WP_135621804.1_3017	27.597	308	310
WP_001246619.1	lcl|NZ_RQGD01000035.1_cds_WP_135624430.1_2429	23.194	263	310
WP_001088861.1	lcl|NZ_RQGD01000010.1_cds_WP_210412773.1_2997	47.273	55	144
WP_000517242.1	lcl|NZ_RQGD01000025.1_cds_WP_135623719.1_3369	29.358	109	221
WP_000517242.1	lcl|NZ_RQGD01000023.1_cds_WP_135623439.1_385	29.358	109	221
WP_000517242.1	lcl|NZ_RQGD01000014.1_cds_WP_135622533.1_2853	33.333	96	221
WP_000282882.1	lcl|NZ_RQGD01000035.1_cds_WP_246047366.1_2567	33.663	202	273
WP_000282882.1	lcl|NZ_RQGD01000046.1_cds_WP_135625459.1_1895	32.941	170	273
WP_000282882.1	lcl|NZ_RQGD01000025.1_cds_WP_135623605.1_3245	31.304	115	273
WP_000282882.1	lcl|NZ_RQGD01000023.1_cds_WP_135623429.1_372	33.036	112	273
WP_000282882.1	lcl|NZ_RQGD01000022.1_cds_WP_135622976.1_1932	30.435	138	273
WP_000282882.1	lcl|NZ_RQGD01000035.1_cds_WP_167883631.1_2319	30.841	107	273
WP_000282882.1	lcl|NZ_RQGD01000045.1_cds_WP_135624951.1_271	30.851	94	273
WP_000282882.1	lcl|NZ_RQGD01000046.1_cds_WP_135625453.1_1889	42.105	38	273
WP_000282882.1	lcl|NZ_RQGD01000046.1_cds_WP_135625449.1_1885	36.364	44	273
WP_000853988.1	lcl|NZ_RQGD01000046.1_cds_WP_135625459.1_1895	28.902	173	582
WP_000853988.1	lcl|NZ_RQGD01000035.1_cds_WP_246047366.1_2567	31.250	112	582
WP_000853988.1	lcl|NZ_RQGD01000025.1_cds_WP_135623605.1_3245	25.128	195	582
WP_000853988.1	lcl|NZ_RQGD01000046.1_cds_WP_135625460.1_1896	30.108	93	582
WP_000853988.1	lcl|NZ_RQGD01000045.1_cds_WP_135624951.1_271	26.957	115	582
WP_000853988.1	lcl|NZ_RQGD01000035.1_cds_WP_167883634.1_2328	29.670	91	582
WP_000853988.1	lcl|NZ_RQGD01000046.1_cds_WP_135625459.1_1895	28.902	173	582
WP_000853988.1	lcl|NZ_RQGD01000035.1_cds_WP_246047366.1_2567	31.250	112	582
WP_000853988.1	lcl|NZ_RQGD01000025.1_cds_WP_135623605.1_3245	25.128	195	582
WP_000853988.1	lcl|NZ_RQGD01000046.1_cds_WP_135625460.1_1896	30.108	93	582
WP_000853988.1	lcl|NZ_RQGD01000045.1_cds_WP_135624951.1_271	26.957	115	582
