WP_000340715.1	lcl|NZ_JQQZ01000209.1_cds_WP_002725873.1_3062	91.860	86	106
WP_000410266.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	92.971	313	314
WP_000410266.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	22.154	325	314
WP_000410266.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	24.199	281	314
WP_000410266.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	21.014	276	314
WP_000410266.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	25.769	260	314
WP_000410266.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	22.222	171	314
WP_000884059.1	lcl|NZ_JQQZ01000022.1_cds_WP_002750963.1_380	36.301	146	185
WP_000646254.1	lcl|NZ_JQQZ01000213.1_cds_WP_061208754.1_3095	32.544	338	329
WP_000646254.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	31.642	335	329
WP_000646254.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	30.476	315	329
WP_000646254.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	31.457	302	329
WP_000646254.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	31.190	311	329
WP_000646254.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	27.273	341	329
WP_000646254.1	lcl|NZ_JQQZ01000080.1_cds_WP_061221126.1_1494	29.712	313	329
WP_000646254.1	lcl|NZ_JQQZ01000068.1_cds_WP_002754065.1_1316	27.879	330	329
WP_000646254.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221488.1_2602	25.000	268	329
WP_000646254.1	lcl|NZ_JQQZ01000011.1_cds_WP_011671074.1_225	24.260	338	329
WP_000646254.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208022.1_2594	27.007	274	329
WP_000646254.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	27.309	249	329
WP_000646254.1	lcl|NZ_JQQZ01000039.1_cds_WP_002751102.1_698	26.792	265	329
WP_000646254.1	lcl|NZ_JQQZ01000183.1_cds_WP_061221553.1_2844	24.471	331	329
WP_000646254.1	lcl|NZ_JQQZ01000117.1_cds_JG02_RS10405_2024	27.459	244	329
WP_000646254.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208031.1_2604	30.460	174	329
WP_000774259.1	lcl|NZ_JQQZ01000081.1_cds_WP_061221133.1_1536	24.681	235	267
WP_000774259.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208032.1_2605	24.701	251	267
WP_000774259.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221475.1_2576	27.368	190	267
WP_000774259.1	lcl|NZ_JQQZ01000050.1_cds_WP_061220941.1_877	33.636	110	267
WP_000774259.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221462.1_2522	27.225	191	267
WP_000774259.1	lcl|NZ_JQQZ01000146.1_cds_WP_002766579.1_2334	25.000	208	267
WP_002072162.1	lcl|NZ_JQQZ01000006.1_cds_WP_061220661.1_97	27.103	321	509
WP_002072162.1	lcl|NZ_JQQZ01000006.1_cds_WP_002751286.1_96	31.111	90	509
WP_002072162.1	lcl|NZ_JQQZ01000006.1_cds_WP_061220661.1_97	27.103	321	509
WP_002072162.1	lcl|NZ_JQQZ01000006.1_cds_WP_002751286.1_96	31.111	90	509
WP_001067557.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	27.106	273	330
WP_001067557.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	25.368	272	330
WP_001067557.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	27.798	277	330
WP_001067557.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	26.183	317	330
WP_001067557.1	lcl|NZ_JQQZ01000213.1_cds_WP_061208754.1_3095	28.017	232	330
WP_001067557.1	lcl|NZ_JQQZ01000011.1_cds_WP_011671074.1_225	26.457	223	330
WP_001067557.1	lcl|NZ_JQQZ01000080.1_cds_WP_061221126.1_1494	26.183	317	330
WP_001067557.1	lcl|NZ_JQQZ01000183.1_cds_WP_061221553.1_2844	24.898	245	330
WP_001067557.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221488.1_2602	25.275	273	330
WP_001067557.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	25.352	142	330
WP_001067557.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	24.540	326	330
WP_001067557.1	lcl|NZ_JQQZ01000039.1_cds_WP_002751102.1_698	26.639	244	330
WP_001067557.1	lcl|NZ_JQQZ01000049.1_cds_WP_002739707.1_865	25.781	128	330
WP_001198107.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221479.1_2583	33.144	353	366
WP_001198107.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209108.1_1543	32.312	359	366
WP_001198107.1	lcl|NZ_JQQZ01000073.1_cds_WP_061221100.1_1377	27.513	378	366
WP_001198107.1	lcl|NZ_JQQZ01000040.1_cds_WP_061220870.1_727	29.248	359	366
WP_001198107.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209098.1_1532	26.039	361	366
WP_001198107.1	lcl|NZ_JQQZ01000011.1_cds_WP_061208874.1_226	30.270	185	366
WP_000608294.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221479.1_2583	37.398	369	367
WP_000608294.1	lcl|NZ_JQQZ01000040.1_cds_WP_061220870.1_727	33.509	379	367
WP_000608294.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209108.1_1543	34.324	370	367
WP_000608294.1	lcl|NZ_JQQZ01000073.1_cds_WP_061221100.1_1377	29.843	382	367
WP_000608294.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209098.1_1532	28.274	336	367
WP_000608294.1	lcl|NZ_JQQZ01000011.1_cds_WP_061208874.1_226	26.536	358	367
WP_000342716.1	lcl|NZ_JQQZ01000029.1_cds_WP_061220802.1_535	44.130	247	265
WP_001246619.1	lcl|NZ_JQQZ01000142.1_cds_WP_061207877.1_2286	39.474	304	310
WP_001246619.1	lcl|NZ_JQQZ01000044.1_cds_WP_061220886.1_757	27.586	290	310
WP_001246619.1	lcl|NZ_JQQZ01000060.1_cds_WP_002727177.1_1133	28.571	133	310
WP_001246619.1	lcl|NZ_JQQZ01000142.1_cds_WP_061207877.1_2286	39.474	304	310
WP_001246619.1	lcl|NZ_JQQZ01000044.1_cds_WP_061220886.1_757	27.586	290	310
WP_001246619.1	lcl|NZ_JQQZ01000060.1_cds_WP_002727177.1_1133	28.571	133	310
WP_001088861.1	lcl|NZ_JQQZ01000268.1_cds_JG02_RS16845_3293	39.683	63	144
WP_000517242.1	lcl|NZ_JQQZ01000025.1_cds_WP_061208385.1_479	26.923	78	221
WP_228003844.1	lcl|NZ_JQQZ01000080.1_cds_JG02_RS20435_1528	58.333	24	34
WP_000282882.1	lcl|NZ_JQQZ01000160.1_cds_WP_011669970.1_2581	67.897	271	273
WP_000282882.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221487.1_2601	32.479	234	273
WP_000282882.1	lcl|NZ_JQQZ01000134.1_cds_WP_002759031.1_2221	33.511	188	273
WP_000282882.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221477.1_2580	27.700	213	273
WP_000282882.1	lcl|NZ_JQQZ01000213.1_cds_WP_061221647.1_3092	37.736	106	273
WP_000282882.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221478.1_2582	23.551	276	273
WP_000282882.1	lcl|NZ_JQQZ01000141.1_cds_WP_011669642.1_2260	25.137	183	273
WP_000282882.1	lcl|NZ_JQQZ01000019.1_cds_WP_002723163.1_324	30.000	90	273
WP_000853988.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221477.1_2580	59.932	584	582
WP_000853988.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221487.1_2601	38.211	123	582
WP_000853988.1	lcl|NZ_JQQZ01000160.1_cds_WP_011669970.1_2581	26.636	214	582
WP_000853988.1	lcl|NZ_JQQZ01000134.1_cds_WP_002759031.1_2221	25.789	190	582
WP_000853988.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221478.1_2582	25.641	234	582
WP_000853988.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221477.1_2580	59.932	584	582
WP_000853988.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221487.1_2601	38.211	123	582
WP_000853988.1	lcl|NZ_JQQZ01000160.1_cds_WP_011669970.1_2581	26.636	214	582
WP_000853988.1	lcl|NZ_JQQZ01000134.1_cds_WP_002759031.1_2221	25.789	190	582
WP_000853988.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221478.1_2582	25.641	234	582
WP_001159758.1	lcl|NZ_JQQZ01000160.1_cds_WP_002727916.1_2579	89.785	186	186
WP_000642146.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221476.1_2578	86.601	306	306
WP_000723091.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	92.560	336	349
WP_000723091.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	29.909	331	349
WP_000723091.1	lcl|NZ_JQQZ01000080.1_cds_WP_061221126.1_1494	28.228	333	349
WP_000723091.1	lcl|NZ_JQQZ01000213.1_cds_WP_061208754.1_3095	26.571	350	349
WP_000723091.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	28.409	352	349
WP_000723091.1	lcl|NZ_JQQZ01000068.1_cds_WP_002754065.1_1316	26.331	338	349
WP_000723091.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	26.567	335	349
WP_000723091.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208031.1_2604	24.294	354	349
WP_000723091.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208022.1_2594	27.711	249	349
WP_000723091.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	22.941	340	349
WP_000723091.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	24.221	289	349
WP_000723091.1	lcl|NZ_JQQZ01000049.1_cds_WP_002739707.1_865	30.882	136	349
WP_000723091.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221488.1_2602	24.082	245	349
WP_000723091.1	lcl|NZ_JQQZ01000183.1_cds_WP_061221553.1_2844	27.317	205	349
WP_000842260.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221475.1_2576	96.939	294	294
WP_000842260.1	lcl|NZ_JQQZ01000081.1_cds_WP_061221133.1_1536	32.967	91	294
WP_000842260.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221462.1_2522	26.047	215	294
WP_000878674.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221474.1_2575	86.420	324	324
WP_000878674.1	lcl|NZ_JQQZ01000160.1_cds_WP_011669977.1_2573	26.087	184	324
WP_001114273.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221473.1_2574	89.769	303	303
WP_000394243.1	lcl|NZ_JQQZ01000160.1_cds_WP_011669977.1_2573	85.106	282	282
WP_000394243.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221474.1_2575	25.543	184	282
