WP_000340715.1	lcl|NZ_QHCU01000007.1_cds_WP_118966243.1_3729	95.349	86	106
WP_000410266.1	lcl|NZ_QHCU01000007.1_cds_WP_118966133.1_3730	90.968	310	314
WP_000410266.1	lcl|NZ_QHCU01000007.1_cds_WP_118966181.1_3785	23.656	279	314
WP_000410266.1	lcl|NZ_QHCU01000002.1_cds_WP_118954467.1_1312	21.846	325	314
WP_000410266.1	lcl|NZ_QHCU01000007.1_cds_WP_118966198.1_3804	24.653	288	314
WP_000410266.1	lcl|NZ_QHCU01000007.1_cds_WP_118966183.1_3787	21.523	302	314
WP_000410266.1	lcl|NZ_QHCU01000002.1_cds_WP_118957901.1_1799	23.392	171	314
WP_000410266.1	lcl|NZ_QHCU01000002.1_cds_WP_118964806.1_1609	24.691	243	314
WP_000884059.1	lcl|NZ_QHCU01000005.1_cds_WP_118956693.1_3085	38.356	146	185
WP_000884059.1	lcl|NZ_QHCU01000007.1_cds_WP_118966165.1_3767	35.028	177	185
WP_000884059.1	lcl|NZ_QHCU01000007.1_cds_WP_118966159.1_3758	31.507	146	185
WP_000646254.1	lcl|NZ_QHCU01000007.1_cds_WP_118966181.1_3785	30.864	324	329
WP_000646254.1	lcl|NZ_QHCU01000007.1_cds_WP_118966198.1_3804	32.036	334	329
WP_000646254.1	lcl|NZ_QHCU01000002.1_cds_WP_118954467.1_1312	31.111	315	329
WP_000646254.1	lcl|NZ_QHCU01000002.1_cds_WP_118964806.1_1609	30.769	312	329
WP_000646254.1	lcl|NZ_QHCU01000007.1_cds_WP_118966183.1_3787	30.065	306	329
WP_000646254.1	lcl|NZ_QHCU01000002.1_cds_WP_118957901.1_1799	27.679	336	329
WP_000646254.1	lcl|NZ_QHCU01000007.1_cds_WP_241548303.1_3779	27.652	264	329
WP_000646254.1	lcl|NZ_QHCU01000002.1_cds_WP_118964736.1_1468	29.518	332	329
WP_000646254.1	lcl|NZ_QHCU01000002.1_cds_WP_118964863.1_1724	29.193	322	329
WP_000646254.1	lcl|NZ_QHCU01000001.1_cds_WP_118964479.1_1103	27.984	243	329
WP_000646254.1	lcl|NZ_QHCU01000007.1_cds_WP_118966133.1_3730	27.239	268	329
WP_000646254.1	lcl|NZ_QHCU01000001.1_cds_WP_118964406.1_939	26.423	246	329
WP_000646254.1	lcl|NZ_QHCU01000004.1_cds_WP_118965541.1_2831	26.718	262	329
WP_000646254.1	lcl|NZ_QHCU01000002.1_cds_WP_118964606.1_1220	26.444	329	329
WP_000646254.1	lcl|NZ_QHCU01000007.1_cds_WP_118966185.1_3789	25.000	276	329
WP_000646254.1	lcl|NZ_QHCU01000006.1_cds_WP_118965922.1_3434	24.806	258	329
WP_000646254.1	lcl|NZ_QHCU01000007.1_cds_WP_118966174.1_3777	29.487	156	329
WP_000646254.1	lcl|NZ_QHCU01000002.1_cds_WP_118964890.1_1776	26.230	244	329
WP_000774259.1	lcl|NZ_QHCU01000007.1_cds_WP_118966182.1_3786	26.768	198	267
WP_000774259.1	lcl|NZ_QHCU01000007.1_cds_WP_118966173.1_3776	25.306	245	267
WP_000774259.1	lcl|NZ_QHCU01000007.1_cds_WP_118966199.1_3805	25.789	190	267
WP_000774259.1	lcl|NZ_QHCU01000001.1_cds_WP_118964309.1_753	36.364	110	267
WP_000774259.1	lcl|NZ_QHCU01000007.1_cds_WP_118966157.1_3755	25.397	189	267
WP_000774259.1	lcl|NZ_QHCU01000001.1_cds_WP_118964367.1_858	26.667	210	267
WP_000774259.1	lcl|NZ_QHCU01000002.1_cds_WP_118964903.1_1798	25.366	205	267
WP_002072162.1	lcl|NZ_QHCU01000005.1_cds_WP_118965804.1_3237	26.844	339	509
WP_002072162.1	lcl|NZ_QHCU01000005.1_cds_WP_118956564.1_3238	33.333	90	509
WP_002072162.1	lcl|NZ_QHCU01000005.1_cds_WP_118965804.1_3237	26.844	339	509
WP_002072162.1	lcl|NZ_QHCU01000005.1_cds_WP_118956564.1_3238	33.333	90	509
WP_001067557.1	lcl|NZ_QHCU01000002.1_cds_WP_118964806.1_1609	26.838	272	330
WP_001067557.1	lcl|NZ_QHCU01000007.1_cds_WP_118966181.1_3785	24.000	275	330
WP_001067557.1	lcl|NZ_QHCU01000002.1_cds_WP_118954467.1_1312	28.623	276	330
WP_001067557.1	lcl|NZ_QHCU01000007.1_cds_WP_118966198.1_3804	26.462	325	330
WP_001067557.1	lcl|NZ_QHCU01000001.1_cds_WP_118964479.1_1103	27.426	237	330
WP_001067557.1	lcl|NZ_QHCU01000001.1_cds_WP_118964406.1_939	28.070	228	330
WP_001067557.1	lcl|NZ_QHCU01000002.1_cds_WP_118964606.1_1220	27.273	253	330
WP_001067557.1	lcl|NZ_QHCU01000002.1_cds_WP_118964736.1_1468	29.365	252	330
WP_001067557.1	lcl|NZ_QHCU01000002.1_cds_WP_118957901.1_1799	22.162	370	330
WP_001067557.1	lcl|NZ_QHCU01000007.1_cds_WP_118966133.1_3730	24.847	326	330
WP_001198107.1	lcl|NZ_QHCU01000007.1_cds_WP_118966193.1_3799	33.721	344	366
WP_001198107.1	lcl|NZ_QHCU01000001.1_cds_WP_118955027.1_748	27.441	379	366
WP_001198107.1	lcl|NZ_QHCU01000007.1_cds_WP_118966137.1_3734	30.278	360	366
WP_001198107.1	lcl|NZ_QHCU01000007.1_cds_WP_118966146.1_3743	32.486	354	366
WP_001198107.1	lcl|NZ_QHCU01000003.1_cds_WP_118965014.1_1923	31.755	359	366
WP_001198107.1	lcl|NZ_QHCU01000001.1_cds_WP_167450712.1_872	30.270	185	366
WP_000608294.1	lcl|NZ_QHCU01000007.1_cds_WP_118966193.1_3799	38.484	343	367
WP_000608294.1	lcl|NZ_QHCU01000007.1_cds_WP_118966137.1_3734	36.413	368	367
WP_000608294.1	lcl|NZ_QHCU01000003.1_cds_WP_118965014.1_1923	33.509	379	367
WP_000608294.1	lcl|NZ_QHCU01000001.1_cds_WP_118955027.1_748	31.169	385	367
WP_000608294.1	lcl|NZ_QHCU01000007.1_cds_WP_118966146.1_3743	32.808	317	367
WP_000608294.1	lcl|NZ_QHCU01000001.1_cds_WP_167450712.1_872	26.257	358	367
WP_000608294.1	lcl|NZ_QHCU01000006.1_cds_WP_118957136.1_3385	24.691	162	367
WP_000608294.1	lcl|NZ_QHCU01000005.1_cds_WP_118965739.1_3119	31.092	119	367
WP_000342716.1	lcl|NZ_QHCU01000008.1_cds_WP_118957529.1_3945	44.444	243	265
WP_001246619.1	lcl|NZ_QHCU01000004.1_cds_WP_118955920.1_2627	37.627	295	310
WP_001246619.1	lcl|NZ_QHCU01000003.1_cds_WP_118965214.1_2316	24.756	307	310
WP_001246619.1	lcl|NZ_QHCU01000005.1_cds_WP_118965703.1_3035	28.571	133	310
WP_001246619.1	lcl|NZ_QHCU01000004.1_cds_WP_118955920.1_2627	37.627	295	310
WP_001246619.1	lcl|NZ_QHCU01000003.1_cds_WP_118965214.1_2316	24.756	307	310
WP_001246619.1	lcl|NZ_QHCU01000005.1_cds_WP_118965703.1_3035	28.571	133	310
WP_001088861.1	lcl|NZ_QHCU01000003.1_cds_WP_118955411.1_2177	44.643	56	144
WP_000517242.1	lcl|NZ_QHCU01000002.1_cds_WP_118964670.1_1340	26.923	78	221
WP_000282882.1	lcl|NZ_QHCU01000007.1_cds_WP_118966195.1_3801	68.030	269	273
WP_000282882.1	lcl|NZ_QHCU01000007.1_cds_WP_118966176.1_3780	32.127	221	273
WP_000282882.1	lcl|NZ_QHCU01000004.1_cds_WP_118965350.1_2501	31.606	193	273
WP_000282882.1	lcl|NZ_QHCU01000001.1_cds_WP_118964275.1_661	24.590	183	273
WP_000282882.1	lcl|NZ_QHCU01000004.1_cds_WP_118955682.1_2896	34.862	109	273
WP_000282882.1	lcl|NZ_QHCU01000002.1_cds_WP_118964830.1_1653	30.000	90	273
WP_000282882.1	lcl|NZ_QHCU01000009.1_cds_WP_118966341.1_4008	30.693	101	273
WP_000282882.1	lcl|NZ_QHCU01000003.1_cds_WP_118965248.1_2382	27.174	92	273
WP_000853988.1	lcl|NZ_QHCU01000007.1_cds_WP_118966176.1_3780	31.390	223	582
WP_000853988.1	lcl|NZ_QHCU01000007.1_cds_WP_118966195.1_3801	23.721	215	582
WP_000853988.1	lcl|NZ_QHCU01000004.1_cds_WP_118965350.1_2501	25.000	192	582
WP_000853988.1	lcl|NZ_QHCU01000007.1_cds_WP_118966176.1_3780	31.390	223	582
WP_000853988.1	lcl|NZ_QHCU01000007.1_cds_WP_118966195.1_3801	23.721	215	582
WP_000853988.1	lcl|NZ_QHCU01000004.1_cds_WP_118965350.1_2501	25.000	192	582
WP_001159758.1	lcl|NZ_QHCU01000007.1_cds_WP_118966196.1_3802	82.796	186	186
WP_000642146.1	lcl|NZ_QHCU01000007.1_cds_WP_118966197.1_3803	75.163	306	306
WP_000723091.1	lcl|NZ_QHCU01000007.1_cds_WP_118966198.1_3804	86.607	336	349
WP_000723091.1	lcl|NZ_QHCU01000007.1_cds_WP_118966181.1_3785	28.736	348	349
WP_000723091.1	lcl|NZ_QHCU01000002.1_cds_WP_118964736.1_1468	27.273	330	349
WP_000723091.1	lcl|NZ_QHCU01000002.1_cds_WP_118957901.1_1799	28.693	352	349
WP_000723091.1	lcl|NZ_QHCU01000002.1_cds_WP_118954467.1_1312	26.866	335	349
WP_000723091.1	lcl|NZ_QHCU01000002.1_cds_WP_118964863.1_1724	26.347	334	349
WP_000723091.1	lcl|NZ_QHCU01000007.1_cds_WP_118966183.1_3787	24.611	321	349
WP_000723091.1	lcl|NZ_QHCU01000007.1_cds_WP_118966174.1_3777	22.353	340	349
WP_000723091.1	lcl|NZ_QHCU01000007.1_cds_WP_118966133.1_3730	24.306	288	349
WP_000723091.1	lcl|NZ_QHCU01000007.1_cds_WP_241548303.1_3779	24.314	255	349
WP_000723091.1	lcl|NZ_QHCU01000002.1_cds_WP_118964806.1_1609	23.547	344	349
WP_000723091.1	lcl|NZ_QHCU01000006.1_cds_WP_118965922.1_3434	30.556	144	349
