WP_000340715.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000340715.1_367	100.000	86	106
WP_000410266.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000410273.1_368	99.363	314	314
WP_000410266.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000093099.1_388	46.988	83	314
WP_000410266.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	25.392	319	314
WP_000410266.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	24.383	324	314
WP_000410266.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	25.269	186	314
WP_000410266.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	23.958	288	314
WP_000410266.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001067557.1_374	24.695	328	314
WP_000604525.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000604524.1_369	99.178	365	365
WP_000884059.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000884059.1_370	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCD010000027.1_cds_WP_000351733.1_2789	40.000	140	185
WP_000646254.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	98.784	329	329
WP_000646254.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	31.746	315	329
WP_000646254.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	31.045	335	329
WP_000646254.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	34.109	258	329
WP_000646254.1	lcl|NZ_JAGGCD010000028.1_cds_WP_001984071.1_2877	31.475	305	329
WP_000646254.1	lcl|NZ_JAGGCD010000011.1_cds_WP_000649925.1_1654	30.183	328	329
WP_000646254.1	lcl|NZ_JAGGCD010000061.1_cds_WP_000709511.1_3678	29.730	333	329
WP_000646254.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000601375.1_424	25.091	275	329
WP_000646254.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001067557.1_374	30.350	257	329
WP_000646254.1	lcl|NZ_JAGGCD010000028.1_cds_WP_000688695.1_2857	28.975	283	329
WP_000646254.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000475904.1_433	27.737	274	329
WP_000646254.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000410273.1_368	25.705	319	329
WP_000646254.1	lcl|NZ_JAGGCD010000004.1_cds_WP_001074785.1_714	29.057	265	329
WP_000646254.1	lcl|NZ_JAGGCD010000018.1_cds_WP_001003555.1_2315	25.148	338	329
WP_000646254.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000487322.1_422	27.077	325	329
WP_000774259.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000774262.1_372	98.127	267	267
WP_000774259.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000859505.1_421	25.820	244	267
WP_000774259.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000800438.1_402	24.786	234	267
WP_000774259.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000842260.1_451	26.316	190	267
WP_000774259.1	lcl|NZ_JAGGCD010000025.1_cds_WP_000667727.1_2728	31.818	110	267
WP_000774259.1	lcl|NZ_JAGGCD010000020.1_cds_WP_000805357.1_2426	26.190	210	267
WP_002072162.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000612797.1_373	98.232	509	509
WP_002072162.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000291591.1_790	26.911	327	509
WP_002072162.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000364507.1_789	31.111	90	509
