WP_000340715.1	lcl|NZ_AOWA01000100.1_cds_WP_000340715.1_2369	100.000	86	106
WP_000410266.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	99.363	314	314
WP_000410266.1	lcl|NZ_AOWA01000100.1_cds_WP_000093099.1_2390	46.988	83	314
WP_000410266.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	25.392	319	314
WP_000410266.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	24.383	324	314
WP_000410266.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	25.269	186	314
WP_000410266.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	23.958	288	314
WP_000410266.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	24.695	328	314
WP_000604525.1	lcl|NZ_AOWA01000100.1_cds_WP_000604524.1_2371	99.178	365	365
WP_000884059.1	lcl|NZ_AOWA01000100.1_cds_WP_000884059.1_2372	100.000	185	185
WP_000884059.1	lcl|NZ_AOWA01000068.1_cds_WP_000351733.1_1188	40.000	140	185
WP_000646254.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	98.480	329	329
WP_000646254.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	31.746	315	329
WP_000646254.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	31.045	335	329
WP_000646254.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	34.109	258	329
WP_000646254.1	lcl|NZ_AOWA01000037.1_cds_WP_001984071.1_469	31.475	305	329
WP_000646254.1	lcl|NZ_AOWA01000106.1_cds_WP_000649925.1_2693	30.183	328	329
WP_000646254.1	lcl|NZ_AOWA01000058.1_cds_WP_000709511.1_985	29.730	333	329
WP_000646254.1	lcl|NZ_AOWA01000100.1_cds_WP_000601375.1_2426	25.091	275	329
WP_000646254.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	30.350	257	329
WP_000646254.1	lcl|NZ_AOWA01000037.1_cds_WP_000688695.1_449	28.975	283	329
WP_000646254.1	lcl|NZ_AOWA01000100.1_cds_WP_000475904.1_2435	27.737	274	329
WP_000646254.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	25.705	319	329
WP_000646254.1	lcl|NZ_AOWA01000095.1_cds_WP_001074785.1_2097	29.057	265	329
WP_000646254.1	lcl|NZ_AOWA01000082.1_cds_WP_001003555.1_1507	25.148	338	329
WP_000646254.1	lcl|NZ_AOWA01000100.1_cds_WP_000487322.1_2424	27.077	325	329
WP_000774259.1	lcl|NZ_AOWA01000100.1_cds_WP_000774262.1_2374	98.127	267	267
WP_000774259.1	lcl|NZ_AOWA01000100.1_cds_WP_000859505.1_2423	25.820	244	267
WP_000774259.1	lcl|NZ_AOWA01000100.1_cds_WP_000800438.1_2404	24.786	234	267
WP_000774259.1	lcl|NZ_AOWA01000100.1_cds_WP_000842260.1_2453	26.316	190	267
WP_000774259.1	lcl|NZ_AOWA01000062.1_cds_WP_000667727.1_1057	31.818	110	267
WP_000774259.1	lcl|NZ_AOWA01000098.1_cds_WP_000805357.1_2253	26.190	210	267
WP_002072162.1	lcl|NZ_AOWA01000100.1_cds_WP_000612797.1_2375	98.232	509	509
WP_002072162.1	lcl|NZ_AOWA01000095.1_cds_WP_000291591.1_2173	26.911	327	509
WP_002072162.1	lcl|NZ_AOWA01000095.1_cds_WP_000364507.1_2172	31.111	90	509
WP_002072162.1	lcl|NZ_AOWA01000100.1_cds_WP_000612797.1_2375	98.232	509	509
WP_002072162.1	lcl|NZ_AOWA01000095.1_cds_WP_000291591.1_2173	26.911	327	509
WP_002072162.1	lcl|NZ_AOWA01000095.1_cds_WP_000364507.1_2172	31.111	90	509
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	100.000	330	330
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	28.664	307	330
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	26.316	266	330
WP_001067557.1	lcl|NZ_AOWA01000037.1_cds_WP_001984071.1_469	25.735	272	330
WP_001067557.1	lcl|NZ_AOWA01000082.1_cds_WP_001003555.1_1507	28.395	243	330
WP_001067557.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	26.812	276	330
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	23.724	333	330
