WP_000340715.1	lcl|NZ_AOVC01000018.1_cds_WP_000340715.1_198	100.000	86	106
WP_000410266.1	lcl|NZ_AOVC01000018.1_cds_WP_000410273.1_197	99.363	314	314
WP_000410266.1	lcl|NZ_AOVC01000018.1_cds_WP_000093099.1_177	46.988	83	314
WP_000410266.1	lcl|NZ_AOVC01000018.1_cds_WP_000646252.1_194	25.392	319	314
WP_000410266.1	lcl|NZ_AOVC01000041.1_cds_WP_000744700.1_632	24.383	324	314
WP_000410266.1	lcl|NZ_AOVC01000018.1_cds_WP_000600889.1_168	25.269	186	314
WP_000410266.1	lcl|NZ_AOVC01000018.1_cds_WP_000723090.1_115	23.958	288	314
WP_000410266.1	lcl|NZ_AOVC01000018.1_cds_WP_001067557.1_191	24.695	328	314
WP_000604525.1	lcl|NZ_AOVC01000018.1_cds_WP_000604524.1_196	99.178	365	365
WP_000884059.1	lcl|NZ_AOVC01000018.1_cds_WP_000884059.1_195	100.000	185	185
WP_000884059.1	lcl|NZ_AOVC01000098.1_cds_WP_000351733.1_2171	40.000	140	185
WP_000646254.1	lcl|NZ_AOVC01000018.1_cds_WP_000646252.1_194	98.480	329	329
WP_000646254.1	lcl|NZ_AOVC01000041.1_cds_WP_000744700.1_632	31.746	315	329
WP_000646254.1	lcl|NZ_AOVC01000018.1_cds_WP_000723090.1_115	31.045	335	329
WP_000646254.1	lcl|NZ_AOVC01000018.1_cds_WP_000600889.1_168	34.109	258	329
WP_000646254.1	lcl|NZ_AOVC01000057.1_cds_WP_001984071.1_1252	31.475	305	329
WP_000646254.1	lcl|NZ_AOVC01000109.1_cds_WP_000649925.1_2701	30.183	328	329
WP_000646254.1	lcl|NZ_AOVC01000079.1_cds_WP_000709511.1_1661	29.730	333	329
WP_000646254.1	lcl|NZ_AOVC01000018.1_cds_WP_000601375.1_141	25.091	275	329
WP_000646254.1	lcl|NZ_AOVC01000018.1_cds_WP_001067557.1_191	30.350	257	329
WP_000646254.1	lcl|NZ_AOVC01000057.1_cds_WP_000688695.1_1232	28.975	283	329
WP_000646254.1	lcl|NZ_AOVC01000018.1_cds_WP_000475904.1_132	27.737	274	329
WP_000646254.1	lcl|NZ_AOVC01000018.1_cds_WP_000410273.1_197	25.705	319	329
WP_000646254.1	lcl|NZ_AOVC01000104.1_cds_WP_001074785.1_2460	29.057	265	329
WP_000646254.1	lcl|NZ_AOVC01000102.1_cds_WP_001003555.1_2320	25.148	338	329
WP_000646254.1	lcl|NZ_AOVC01000018.1_cds_WP_000487322.1_143	27.077	325	329
WP_000774259.1	lcl|NZ_AOVC01000018.1_cds_WP_000774262.1_193	98.127	267	267
WP_000774259.1	lcl|NZ_AOVC01000018.1_cds_WP_000859505.1_144	25.820	244	267
WP_000774259.1	lcl|NZ_AOVC01000018.1_cds_WP_000800438.1_163	24.786	234	267
WP_000774259.1	lcl|NZ_AOVC01000018.1_cds_WP_000842260.1_114	26.316	190	267
WP_000774259.1	lcl|NZ_AOVC01000083.1_cds_WP_000667727.1_1762	31.818	110	267
WP_000774259.1	lcl|NZ_AOVC01000136.1_cds_WP_000805357.1_3695	26.190	210	267
WP_002072162.1	lcl|NZ_AOVC01000018.1_cds_WP_000612797.1_192	98.232	509	509
WP_002072162.1	lcl|NZ_AOVC01000116.1_cds_WP_000291591.1_3068	26.911	327	509
WP_002072162.1	lcl|NZ_AOVC01000116.1_cds_WP_000364507.1_3067	31.111	90	509
WP_002072162.1	lcl|NZ_AOVC01000018.1_cds_WP_000612797.1_192	98.232	509	509
WP_002072162.1	lcl|NZ_AOVC01000116.1_cds_WP_000291591.1_3068	26.911	327	509
WP_002072162.1	lcl|NZ_AOVC01000116.1_cds_WP_000364507.1_3067	31.111	90	509
WP_001067557.1	lcl|NZ_AOVC01000018.1_cds_WP_001067557.1_191	100.000	330	330
WP_001067557.1	lcl|NZ_AOVC01000018.1_cds_WP_000646252.1_194	28.664	307	330
WP_001067557.1	lcl|NZ_AOVC01000018.1_cds_WP_000600889.1_168	26.316	266	330
WP_001067557.1	lcl|NZ_AOVC01000057.1_cds_WP_001984071.1_1252	25.735	272	330
WP_001067557.1	lcl|NZ_AOVC01000102.1_cds_WP_001003555.1_2320	28.395	243	330
WP_001067557.1	lcl|NZ_AOVC01000041.1_cds_WP_000744700.1_632	26.812	276	330
WP_001067557.1	lcl|NZ_AOVC01000018.1_cds_WP_000723090.1_115	23.724	333	330
WP_001067557.1	lcl|NZ_AOVC01000109.1_cds_WP_000649925.1_2701	28.854	253	330
WP_001067557.1	lcl|NZ_AOVC01000057.1_cds_WP_000688695.1_1232	25.681	257	330
WP_001067557.1	lcl|NZ_AOVC01000018.1_cds_WP_000601375.1_141	26.545	275	330
WP_001067557.1	lcl|NZ_AOVC01000018.1_cds_WP_000410273.1_197	24.695	328	330
WP_001198107.1	lcl|NZ_AOVC01000018.1_cds_WP_001198107.1_190	100.000	366	366
WP_001198107.1	lcl|NZ_AOVC01000018.1_cds_WP_000608295.1_189	39.726	365	366
WP_001198107.1	lcl|NZ_AOVC01000018.1_cds_WP_000575178.1_121	34.262	359	366
WP_001198107.1	lcl|NZ_AOVC01000057.1_cds_WP_001281953.1_1218	27.441	379	366
