WP_000340715.1	lcl|NZ_AOVX01000030.1_cds_WP_000340715.1_615	100.000	86	106
WP_000410266.1	lcl|NZ_AOVX01000030.1_cds_WP_000410273.1_616	99.363	314	314
WP_000410266.1	lcl|NZ_AOVX01000030.1_cds_WP_000093099.1_636	46.988	83	314
WP_000410266.1	lcl|NZ_AOVX01000030.1_cds_WP_000646250.1_619	25.392	319	314
WP_000410266.1	lcl|NZ_AOVX01000026.1_cds_WP_000744700.1_387	24.383	324	314
WP_000410266.1	lcl|NZ_AOVX01000030.1_cds_WP_000600889.1_645	25.269	186	314
WP_000410266.1	lcl|NZ_AOVX01000115.1_cds_WP_000723090.1_2498	23.958	288	314
WP_000410266.1	lcl|NZ_AOVX01000030.1_cds_WP_001067557.1_622	24.695	328	314
WP_000604525.1	lcl|NZ_AOVX01000030.1_cds_WP_000604524.1_617	99.178	365	365
WP_000884059.1	lcl|NZ_AOVX01000030.1_cds_WP_000884059.1_618	100.000	185	185
WP_000884059.1	lcl|NZ_AOVX01000150.1_cds_WP_000351733.1_3541	40.000	140	185
WP_000646254.1	lcl|NZ_AOVX01000030.1_cds_WP_000646250.1_619	98.784	329	329
WP_000646254.1	lcl|NZ_AOVX01000026.1_cds_WP_000744700.1_387	31.746	315	329
WP_000646254.1	lcl|NZ_AOVX01000115.1_cds_WP_000723090.1_2498	31.045	335	329
WP_000646254.1	lcl|NZ_AOVX01000030.1_cds_WP_000600889.1_645	34.109	258	329
WP_000646254.1	lcl|NZ_AOVX01000065.1_cds_WP_001984071.1_1329	31.475	305	329
WP_000646254.1	lcl|NZ_AOVX01000092.1_cds_WP_000649925.1_1912	30.183	328	329
WP_000646254.1	lcl|NZ_AOVX01000070.1_cds_WP_000709511.1_1378	29.730	333	329
WP_000646254.1	lcl|NZ_AOVX01000030.1_cds_WP_000601375.1_672	25.091	275	329
WP_000646254.1	lcl|NZ_AOVX01000030.1_cds_WP_001067557.1_622	30.350	257	329
WP_000646254.1	lcl|NZ_AOVX01000119.1_cds_WP_000688695.1_2606	28.975	283	329
WP_000646254.1	lcl|NZ_AOVX01000030.1_cds_WP_000475904.1_681	27.737	274	329
WP_000646254.1	lcl|NZ_AOVX01000030.1_cds_WP_000410273.1_616	25.705	319	329
WP_000646254.1	lcl|NZ_AOVX01000100.1_cds_WP_001074785.1_2082	29.057	265	329
WP_000646254.1	lcl|NZ_AOVX01000084.1_cds_WP_001003555.1_1628	25.148	338	329
WP_000646254.1	lcl|NZ_AOVX01000030.1_cds_WP_000487322.1_670	27.077	325	329
WP_000774259.1	lcl|NZ_AOVX01000030.1_cds_WP_000774262.1_620	98.127	267	267
WP_000774259.1	lcl|NZ_AOVX01000030.1_cds_WP_000859505.1_669	25.820	244	267
WP_000774259.1	lcl|NZ_AOVX01000030.1_cds_WP_000800438.1_650	24.786	234	267
WP_000774259.1	lcl|NZ_AOVX01000115.1_cds_WP_000842260.1_2497	26.316	190	267
WP_000774259.1	lcl|NZ_AOVX01000136.1_cds_WP_000667727.1_3177	31.818	110	267
WP_000774259.1	lcl|NZ_AOVX01000106.1_cds_WP_000805357.1_2228	26.190	210	267
WP_002072162.1	lcl|NZ_AOVX01000030.1_cds_WP_000612797.1_621	98.232	509	509
WP_002072162.1	lcl|NZ_AOVX01000111.1_cds_WP_000291591.1_2377	26.911	327	509
WP_002072162.1	lcl|NZ_AOVX01000111.1_cds_WP_000364507.1_2378	31.111	90	509
WP_002072162.1	lcl|NZ_AOVX01000030.1_cds_WP_000612797.1_621	98.232	509	509
WP_002072162.1	lcl|NZ_AOVX01000111.1_cds_WP_000291591.1_2377	26.911	327	509
WP_002072162.1	lcl|NZ_AOVX01000111.1_cds_WP_000364507.1_2378	31.111	90	509
WP_001067557.1	lcl|NZ_AOVX01000030.1_cds_WP_001067557.1_622	100.000	330	330
WP_001067557.1	lcl|NZ_AOVX01000030.1_cds_WP_000646250.1_619	28.664	307	330
WP_001067557.1	lcl|NZ_AOVX01000030.1_cds_WP_000600889.1_645	26.316	266	330
WP_001067557.1	lcl|NZ_AOVX01000065.1_cds_WP_001984071.1_1329	25.735	272	330
WP_001067557.1	lcl|NZ_AOVX01000084.1_cds_WP_001003555.1_1628	28.395	243	330
WP_001067557.1	lcl|NZ_AOVX01000026.1_cds_WP_000744700.1_387	26.812	276	330
WP_001067557.1	lcl|NZ_AOVX01000115.1_cds_WP_000723090.1_2498	23.724	333	330
WP_001067557.1	lcl|NZ_AOVX01000092.1_cds_WP_000649925.1_1912	28.854	253	330
WP_001067557.1	lcl|NZ_AOVX01000119.1_cds_WP_000688695.1_2606	25.681	257	330
WP_001067557.1	lcl|NZ_AOVX01000030.1_cds_WP_000601375.1_672	26.545	275	330
WP_001067557.1	lcl|NZ_AOVX01000030.1_cds_WP_000410273.1_616	24.695	328	330
WP_001198107.1	lcl|NZ_AOVX01000030.1_cds_WP_001198107.1_623	100.000	366	366
WP_001198107.1	lcl|NZ_AOVX01000030.1_cds_WP_000608295.1_624	39.726	365	366
WP_001198107.1	lcl|NZ_AOVX01000030.1_cds_WP_000575178.1_692	34.262	359	366
WP_001198107.1	lcl|NZ_AOVX01000114.1_cds_WP_001281953.1_2496	27.441	379	366
WP_001198107.1	lcl|NZ_AOVX01000030.1_cds_WP_000346036.1_653	28.090	356	366
WP_001198107.1	lcl|NZ_AOVX01000030.1_cds_WP_000582222.1_634	31.111	360	366
WP_001198107.1	lcl|NZ_AOVX01000134.1_cds_WP_000538752.1_3157	29.692	357	366
WP_001198107.1	lcl|NZ_AOVX01000030.1_cds_WP_000947844.1_646	26.667	345	366
WP_001198107.1	lcl|NZ_AOVX01000053.1_cds_WP_001982414.1_1091	31.579	190	366
WP_000608294.1	lcl|NZ_AOVX01000030.1_cds_WP_000608295.1_624	99.728	367	367
WP_000608294.1	lcl|NZ_AOVX01000030.1_cds_WP_001198107.1_623	39.452	365	367
WP_000608294.1	lcl|NZ_AOVX01000030.1_cds_WP_000575178.1_692	36.712	365	367
WP_000608294.1	lcl|NZ_AOVX01000134.1_cds_WP_000538752.1_3157	30.189	371	367
WP_000608294.1	lcl|NZ_AOVX01000030.1_cds_WP_000582222.1_634	35.385	325	367
WP_000608294.1	lcl|NZ_AOVX01000114.1_cds_WP_001281953.1_2496	30.208	384	367
WP_000608294.1	lcl|NZ_AOVX01000030.1_cds_WP_000346036.1_653	24.397	373	367
WP_000608294.1	lcl|NZ_AOVX01000030.1_cds_WP_000947844.1_646	26.404	356	367
WP_000608294.1	lcl|NZ_AOVX01000053.1_cds_WP_001982414.1_1091	25.698	358	367
WP_000689740.1	lcl|NZ_AOVX01000030.1_cds_WP_000689743.1_625	99.816	544	544
WP_000689740.1	lcl|NZ_AOVX01000030.1_cds_WP_000689743.1_625	99.816	544	544
WP_000342716.1	lcl|NZ_AOVX01000030.1_cds_WP_000342713.1_626	99.623	265	265
WP_000342716.1	lcl|NZ_AOVX01000129.1_cds_WP_001002663.1_2959	44.856	243	265
WP_001246619.1	lcl|NZ_AOVX01000030.1_cds_WP_001246618.1_627	96.774	310	310
WP_001246619.1	lcl|NZ_AOVX01000087.1_cds_WP_000501205.1_1755	38.158	304	310
WP_001246619.1	lcl|NZ_AOVX01000082.1_cds_WP_001183723.1_1612	25.163	306	310
WP_001246619.1	lcl|NZ_AOVX01000125.1_cds_WP_000279894.1_2780	24.809	262	310
WP_001246619.1	lcl|NZ_AOVX01000030.1_cds_WP_001246618.1_627	96.774	310	310
WP_001246619.1	lcl|NZ_AOVX01000087.1_cds_WP_000501205.1_1755	38.158	304	310
WP_001246619.1	lcl|NZ_AOVX01000082.1_cds_WP_001183723.1_1612	25.163	306	310
WP_001246619.1	lcl|NZ_AOVX01000125.1_cds_WP_000279894.1_2780	24.809	262	310
WP_000479980.1	lcl|NZ_AOVX01000030.1_cds_WP_000479982.1_628	99.621	264	264
WP_000715958.1	lcl|NZ_AOVX01000030.1_cds_WP_000715958.1_629	100.000	131	131
WP_001088861.1	lcl|NZ_AOVX01000030.1_cds_WP_001088866.1_630	98.611	144	144
WP_001088861.1	lcl|NZ_AOVX01000127.1_cds_WP_002069656.1_2871	42.857	56	144
WP_000517242.1	lcl|NZ_AOVX01000030.1_cds_WP_000517242.1_631	100.000	221	221
WP_000517242.1	lcl|NZ_AOVX01000027.1_cds_WP_001082180.1_417	28.205	78	221
WP_000517242.1	lcl|NZ_AOVX01000102.1_cds_WP_001069834.1_2096	27.523	109	221
WP_228003844.1	lcl|NZ_AOVX01000125.1_cds_WP_042709618.1_2718	82.353	34	34
WP_001018782.1	lcl|NZ_AOVX01000125.1_cds_WP_151314046.1_2717	81.818	77	77
WP_000282882.1	lcl|NZ_AOVX01000115.1_cds_WP_000282880.1_2502	99.267	273	273
WP_000282882.1	lcl|NZ_AOVX01000030.1_cds_WP_001068986.1_673	31.760	233	273
WP_000282882.1	lcl|NZ_AOVX01000094.1_cds_WP_001099029.1_1948	34.737	190	273
WP_000282882.1	lcl|NZ_AOVX01000115.1_cds_WP_000854002.1_2501	26.457	223	273
WP_000282882.1	lcl|NZ_AOVX01000030.1_cds_WP_000560752.1_693	32.075	106	273
WP_000282882.1	lcl|NZ_AOVX01000099.1_cds_WP_000262844.1_2046	25.137	183	273
WP_000282882.1	lcl|NZ_AOVX01000107.1_cds_WP_000868621.1_2257	31.111	90	273
WP_000282882.1	lcl|NZ_AOVX01000030.1_cds_WP_000579813.1_642	30.769	91	273
WP_000853988.1	lcl|NZ_AOVX01000115.1_cds_WP_000854002.1_2501	99.313	582	582
WP_000853988.1	lcl|NZ_AOVX01000030.1_cds_WP_001068986.1_673	37.398	123	582
WP_000853988.1	lcl|NZ_AOVX01000115.1_cds_WP_000282880.1_2502	26.457	223	582
WP_000853988.1	lcl|NZ_AOVX01000030.1_cds_WP_000560752.1_693	30.769	247	582
WP_000853988.1	lcl|NZ_AOVX01000094.1_cds_WP_001099029.1_1948	27.723	202	582
WP_000853988.1	lcl|NZ_AOVX01000115.1_cds_WP_000854002.1_2501	99.313	582	582
WP_000853988.1	lcl|NZ_AOVX01000030.1_cds_WP_001068986.1_673	37.398	123	582
WP_000853988.1	lcl|NZ_AOVX01000115.1_cds_WP_000282880.1_2502	26.457	223	582
WP_000853988.1	lcl|NZ_AOVX01000030.1_cds_WP_000560752.1_693	30.769	247	582
WP_000853988.1	lcl|NZ_AOVX01000094.1_cds_WP_001099029.1_1948	27.723	202	582
WP_001159758.1	lcl|NZ_AOVX01000115.1_cds_WP_001159758.1_2500	100.000	186	186
WP_000642146.1	lcl|NZ_AOVX01000115.1_cds_WP_000642158.1_2499	98.039	306	306
WP_000723091.1	lcl|NZ_AOVX01000115.1_cds_WP_000723090.1_2498	99.702	336	349
WP_000723091.1	lcl|NZ_AOVX01000030.1_cds_WP_000646250.1_619	31.343	335	349
WP_000723091.1	lcl|NZ_AOVX01000030.1_cds_WP_000600889.1_645	28.274	336	349
WP_000723091.1	lcl|NZ_AOVX01000092.1_cds_WP_000649925.1_1912	27.077	325	349
WP_000723091.1	lcl|NZ_AOVX01000026.1_cds_WP_000744700.1_387	26.567	335	349
WP_000723091.1	lcl|NZ_AOVX01000070.1_cds_WP_000709511.1_1378	26.647	334	349
WP_000723091.1	lcl|NZ_AOVX01000030.1_cds_WP_000487322.1_670	23.099	342	349
WP_000723091.1	lcl|NZ_AOVX01000030.1_cds_WP_001067557.1_622	23.423	333	349
WP_000723091.1	lcl|NZ_AOVX01000065.1_cds_WP_001984071.1_1329	23.373	338	349
WP_000723091.1	lcl|NZ_AOVX01000030.1_cds_WP_000475904.1_681	26.908	249	349
