WP_000340715.1	lcl|NZ_JQHI01000103.1_cds_WP_004753574.1_2332	94.186	86	106
WP_000410266.1	lcl|NZ_JQHI01000103.1_cds_WP_004761722.1_2333	96.178	314	314
WP_000410266.1	lcl|NZ_JQHI01000103.1_cds_WP_004755430.1_2336	25.392	319	314
WP_000410266.1	lcl|NZ_JQHI01000049.1_cds_WP_004753565.1_1115	24.383	324	314
WP_000410266.1	lcl|NZ_JQHI01000015.1_cds_WP_004763615.1_308	24.000	275	314
WP_000410266.1	lcl|NZ_JQHI01000015.1_cds_WP_004763603.1_362	23.843	281	314
WP_000410266.1	lcl|NZ_JQHI01000016.1_cds_WP_004751543.1_412	24.359	234	314
WP_000604525.1	lcl|NZ_JQHI01000103.1_cds_WP_004777161.1_2334	93.699	365	365
WP_000884059.1	lcl|NZ_JQHI01000103.1_cds_WP_004753627.1_2335	97.297	185	185
WP_000884059.1	lcl|NZ_JQHI01000040.1_cds_WP_078131405.1_945	40.714	140	185
WP_000646254.1	lcl|NZ_JQHI01000103.1_cds_WP_004755430.1_2336	97.568	329	329
WP_000646254.1	lcl|NZ_JQHI01000049.1_cds_WP_004753565.1_1115	31.111	315	329
WP_000646254.1	lcl|NZ_JQHI01000015.1_cds_WP_004763603.1_362	30.746	335	329
WP_000646254.1	lcl|NZ_JQHI01000015.1_cds_WP_004763615.1_308	30.094	319	329
WP_000646254.1	lcl|NZ_JQHI01000016.1_cds_WP_004751543.1_412	31.169	308	329
WP_000646254.1	lcl|NZ_JQHI01000130.1_cds_WP_004763391.1_2732	30.816	331	329
WP_000646254.1	lcl|NZ_JQHI01000255.1_cds_WP_004762820.1_3621	29.305	331	329
WP_000646254.1	lcl|NZ_JQHI01000015.1_cds_WP_004763585.1_336	24.627	268	329
WP_000646254.1	lcl|NZ_JQHI01000127.1_cds_WP_004754991.1_2688	29.091	275	329
WP_000646254.1	lcl|NZ_JQHI01000103.1_cds_WP_004762989.1_2339	29.316	307	329
WP_000646254.1	lcl|NZ_JQHI01000015.1_cds_WP_002733698.1_345	27.007	274	329
WP_000646254.1	lcl|NZ_JQHI01000103.1_cds_WP_004761722.1_2333	26.866	268	329
WP_000646254.1	lcl|NZ_JQHI01000024.1_cds_WP_004755140.1_500	26.230	244	329
WP_000646254.1	lcl|NZ_JQHI01000071.1_cds_WP_004751780.1_1777	27.925	265	329
WP_000646254.1	lcl|NZ_JQHI01000134.1_cds_WP_004750263.1_2785	25.191	262	329
WP_000646254.1	lcl|NZ_JQHI01000015.1_cds_WP_004763691.1_334	27.160	324	329
WP_000646254.1	lcl|NZ_JQHI01000148.1_cds_WP_004755281.1_2944	27.984	243	329
WP_000774259.1	lcl|NZ_JQHI01000103.1_cds_WP_004762941.1_2337	94.007	267	267
WP_000774259.1	lcl|NZ_JQHI01000015.1_cds_WP_004763753.1_333	25.410	244	267
WP_000774259.1	lcl|NZ_JQHI01000015.1_cds_WP_004763719.1_313	25.214	234	267
WP_000774259.1	lcl|NZ_JQHI01000015.1_cds_WP_004754191.1_363	25.926	189	267
WP_000774259.1	lcl|NZ_JQHI01000058.1_cds_WP_004758023.1_1465	27.461	193	267
WP_000774259.1	lcl|NZ_JQHI01000045.1_cds_WP_004758210.1_1023	26.190	210	267
WP_002072162.1	lcl|NZ_JQHI01000103.1_cds_WP_016753424.1_2338	97.446	509	509
WP_002072162.1	lcl|NZ_JQHI01000071.1_cds_WP_004751764.1_1705	27.217	327	509
WP_002072162.1	lcl|NZ_JQHI01000071.1_cds_WP_004752264.1_1706	31.111	90	509
WP_002072162.1	lcl|NZ_JQHI01000103.1_cds_WP_016753424.1_2338	97.446	509	509
WP_002072162.1	lcl|NZ_JQHI01000071.1_cds_WP_004751764.1_1705	27.217	327	509
WP_002072162.1	lcl|NZ_JQHI01000071.1_cds_WP_004752264.1_1706	31.111	90	509
WP_001067557.1	lcl|NZ_JQHI01000103.1_cds_WP_004762989.1_2339	96.061	330	330
WP_001067557.1	lcl|NZ_JQHI01000016.1_cds_WP_004751543.1_412	26.568	271	330
WP_001067557.1	lcl|NZ_JQHI01000103.1_cds_WP_004755430.1_2336	27.541	305	330
WP_001067557.1	lcl|NZ_JQHI01000015.1_cds_WP_004763615.1_308	26.316	266	330
WP_001067557.1	lcl|NZ_JQHI01000015.1_cds_WP_004763603.1_362	24.642	349	330
WP_001067557.1	lcl|NZ_JQHI01000024.1_cds_WP_004755140.1_500	27.572	243	330
WP_001067557.1	lcl|NZ_JQHI01000049.1_cds_WP_004753565.1_1115	26.812	276	330
WP_001067557.1	lcl|NZ_JQHI01000130.1_cds_WP_004763391.1_2732	28.854	253	330
WP_001067557.1	lcl|NZ_JQHI01000127.1_cds_WP_004754991.1_2688	25.551	227	330
WP_001067557.1	lcl|NZ_JQHI01000015.1_cds_WP_004763691.1_334	26.349	315	330
WP_001067557.1	lcl|NZ_JQHI01000015.1_cds_WP_004763585.1_336	24.638	276	330
