WP_000340715.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000340715.1_1674	100.000	86	106
WP_000410266.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000410275.1_1675	99.355	310	314
WP_000410266.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723078.1_1724	24.731	279	314
WP_000410266.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000744700.1_326	24.383	324	314
WP_000410266.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723090.1_1744	23.958	288	314
WP_000410266.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000567887.1_1726	23.348	227	314
WP_000884059.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000351733.1_2008	40.000	140	185
WP_000884059.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001047905.1_1706	33.898	177	185
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723078.1_1724	31.464	321	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000744700.1_326	31.746	315	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723090.1_1744	31.045	335	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001984071.1_3515	31.475	305	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000649923.1_502	30.183	328	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000567887.1_1726	29.508	305	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000709511.1_3525	29.730	333	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000688696.1_3495	28.975	283	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000410275.1_1675	26.048	334	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001074785.1_2250	29.057	265	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000460023.1_1728	25.632	277	329
WP_000646254.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001003557.1_3766	25.000	332	329
WP_000774259.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000043898.1_1725	27.027	185	267
WP_000774259.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000842260.1_1745	26.316	190	267
WP_000774259.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000667727.1_3466	31.818	110	267
WP_000774259.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000805357.1_722	26.190	210	267
WP_002072162.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000291586.1_2323	26.911	327	509
WP_002072162.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000364507.1_2322	31.111	90	509
WP_002072162.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000291586.1_2323	26.911	327	509
WP_002072162.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000364507.1_2322	31.111	90	509
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723078.1_1724	22.909	275	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001984071.1_3515	25.735	272	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001003557.1_3766	28.395	243	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000744700.1_326	26.812	276	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723090.1_1744	23.724	333	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000649923.1_502	28.854	253	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000688696.1_3495	25.681	257	330
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000575178.1_1738	34.262	359	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000041233.1_1685	33.851	322	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002188046.1_3472	27.177	379	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002078520.1_1700	30.256	390	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000538757.1_949	29.692	357	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001117632.1_1682	37.864	206	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001982414.1_3389	31.579	190	366
WP_000608294.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000575178.1_1738	36.712	365	367
WP_000608294.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002078520.1_1700	31.452	372	367
WP_000608294.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000538757.1_949	30.189	371	367
WP_000608294.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000041233.1_1685	33.910	289	367
WP_000608294.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002188046.1_3472	30.208	384	367
WP_000608294.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001117632.1_1682	33.898	236	367
WP_000608294.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001982414.1_3389	25.698	358	367
WP_000342716.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001002663.1_3022	44.856	243	265
WP_001246619.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002187782.1_2493	38.158	304	310
WP_001246619.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001183723.1_1199	25.163	306	310
WP_001246619.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000279895.1_1935	24.809	262	310
WP_001246619.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002187782.1_2493	38.158	304	310
WP_001246619.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001183723.1_1199	25.163	306	310
WP_001246619.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000279895.1_1935	24.809	262	310
WP_001088861.1	lcl|NZ_JAKUHO010000001.1_cds_WP_002069656.1_175	42.857	56	144
WP_000517242.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001082180.1_355	28.205	78	221
WP_000517242.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001075146.1_1691	31.532	111	221
WP_000517242.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001069832.1_2526	27.523	109	221
WP_001018782.1	lcl|NZ_JAKUHO010000002.1_cds_MKU64_RS19620_2602	80.000	20	77
WP_033108396.1	lcl|NZ_JAKUHO010000002.1_cds_MKU64_RS04425_881	96.703	91	99
WP_033108396.1	lcl|NZ_JAKUHO010000002.1_cds_MKU64_RS14280_2853	97.727	88	99
WP_033108396.1	lcl|NZ_JAKUHO010000002.1_cds_MKU64_RS14255_2848	96.429	84	99
WP_033108396.1	lcl|NZ_JAKUHO010000002.1_cds_MKU64_RS04250_845	87.273	55	99
WP_000282882.1	lcl|NZ_JAKUHO010000002.1_cds_WP_025177750.1_1740	67.897	271	273
WP_000282882.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001099029.1_2743	34.737	190	273
WP_000282882.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189135.1_1718	31.674	221	273
WP_000282882.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002076509.1_1677	30.213	235	273
WP_000282882.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189145.1_1741	27.477	222	273
WP_000282882.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000818302.1_1739	24.453	274	273
WP_000282882.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000262844.1_3325	25.137	183	273
WP_000282882.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000868624.1_744	31.111	90	273
WP_000853988.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189145.1_1741	94.251	574	582
WP_000853988.1	lcl|NZ_JAKUHO010000002.1_cds_WP_025177750.1_1740	27.907	215	582
WP_000853988.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001099029.1_2743	27.723	202	582
WP_000853988.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000818302.1_1739	27.660	235	582
WP_000853988.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189145.1_1741	94.251	574	582
WP_000853988.1	lcl|NZ_JAKUHO010000002.1_cds_WP_025177750.1_1740	27.907	215	582
WP_000853988.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001099029.1_2743	27.723	202	582
WP_000853988.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000818302.1_1739	27.660	235	582
WP_001159758.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001159758.1_1742	100.000	186	186
WP_000642146.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000642153.1_1743	98.039	306	306
WP_000642146.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000952159.1_1727	30.476	105	306
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723090.1_1744	99.702	336	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723078.1_1724	29.885	348	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000649923.1_502	27.077	325	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000744700.1_326	26.567	335	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000709511.1_3525	26.647	334	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000567887.1_1726	25.234	321	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001984071.1_3515	23.373	338	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000410275.1_1675	23.611	288	349
WP_000723091.1	lcl|NZ_JAKUHO010000001.1_cds_WP_000457972.1_102	28.571	154	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002188997.1_1695	28.856	201	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000688696.1_3495	23.577	246	349
WP_000723091.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001003557.1_3766	23.699	346	349
