WP_000340715.1	lcl|NZ_JADDVF010000006.1_cds_WP_002725873.1_2940	91.860	86	106
WP_000410266.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	92.994	314	314
WP_000410266.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	24.765	319	314
WP_000410266.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	22.462	325	314
WP_000410266.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	24.555	281	314
WP_000410266.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	25.152	330	314
WP_000410266.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	22.222	171	314
WP_000604525.1	lcl|NZ_JADDVF010000006.1_cds_WP_026054882.1_2942	84.932	365	365
WP_000884059.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733646.1_2943	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVF010000003.1_cds_WP_002721790.1_2091	36.301	146	185
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	97.872	329	329
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	31.343	335	329
WP_000646254.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	29.841	315	329
WP_000646254.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	30.868	311	329
WP_000646254.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	27.566	341	329
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733638.1_2981	27.586	348	329
WP_000646254.1	lcl|NZ_JADDVF010000075.1_cds_WP_002741146.1_3085	29.167	312	329
WP_000646254.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728316.1_3203	27.879	330	329
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733546.1_3010	25.000	268	329
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740721.1_2947	28.990	307	329
WP_000646254.1	lcl|NZ_JADDVF010000008.1_cds_WP_002732331.1_3314	25.369	339	329
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733698.1_3018	27.007	274	329
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_002744551.1_2975	28.519	270	329
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	27.309	249	329
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_016749081.1_2973	23.659	317	329
WP_000646254.1	lcl|NZ_JADDVF010000058.1_cds_WP_002740236.1_2639	26.792	265	329
WP_000646254.1	lcl|NZ_JADDVF010000005.1_cds_WP_002721725.1_2679	25.076	331	329
WP_000646254.1	lcl|NZ_JADDVF010000005.1_cds_WP_002739935.1_2767	27.711	249	329
WP_000646254.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733757.1_3008	31.034	174	329
WP_000774259.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733627.1_2945	92.884	267	267
WP_000774259.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740926.1_2986	24.786	234	267
WP_000774259.1	lcl|NZ_JADDVF010000006.1_cds_WP_002738295.1_3007	24.303	251	267
WP_000774259.1	lcl|NZ_JADDVF010000006.1_cds_WP_002727921.1_3036	26.455	189	267
WP_000774259.1	lcl|NZ_JADDVF010000049.1_cds_WP_002729040.1_2340	33.636	110	267
WP_000774259.1	lcl|NZ_JADDVF010000014.1_cds_WP_002729513.1_427	27.225	191	267
WP_000774259.1	lcl|NZ_JADDVF010000002.1_cds_WP_002766579.1_1526	25.000	208	267
