WP_000340715.1	lcl|NZ_JQRT01000038.1_cds_WP_020774736.1_1689	94.186	86	106
WP_000410266.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	89.032	310	314
WP_000410266.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	25.472	318	314
WP_000410266.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	24.149	323	314
WP_000410266.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	23.656	186	314
WP_000410266.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	23.488	281	314
WP_000410266.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	25.346	217	314
WP_000410266.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	20.118	169	314
WP_000410266.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	23.077	325	314
WP_000604525.1	lcl|NZ_JQRT01000038.1_cds_WP_020774721.1_1691	82.740	365	365
WP_000884059.1	lcl|NZ_JQRT01000038.1_cds_WP_020774732.1_1692	91.351	185	185
WP_000884059.1	lcl|NZ_JQRT01000020.1_cds_WP_020772754.1_961	37.671	146	185
WP_000646254.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	91.793	329	329
WP_000646254.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	31.746	315	329
WP_000646254.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	30.794	315	329
WP_000646254.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	29.552	335	329
WP_000646254.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	32.051	312	329
WP_000646254.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	28.274	336	329
WP_000646254.1	lcl|NZ_JQRT01000082.1_cds_WP_020775061.1_2998	29.503	322	329
WP_000646254.1	lcl|NZ_JQRT01000017.1_cds_WP_036042477.1_704	28.882	322	329
WP_000646254.1	lcl|NZ_JQRT01000038.1_cds_WP_020774722.1_1696	29.412	255	329
WP_000646254.1	lcl|NZ_JQRT01000026.1_cds_WP_020772116.1_1297	26.277	274	329
WP_000646254.1	lcl|NZ_JQRT01000038.1_cds_WP_021064603.1_1720	29.779	272	329
WP_000646254.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	27.612	268	329
WP_000646254.1	lcl|NZ_JQRT01000071.1_cds_WP_020772546.1_2797	24.312	218	329
WP_000646254.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	25.566	309	329
WP_000646254.1	lcl|NZ_JQRT01000071.1_cds_WP_020772548.1_2805	26.050	238	329
WP_000646254.1	lcl|NZ_JQRT01000066.1_cds_WP_020773134.1_2599	27.273	264	329
WP_000646254.1	lcl|NZ_JQRT01000031.1_cds_WP_020771874.1_1489	25.305	328	329
WP_000646254.1	lcl|NZ_JQRT01000102.1_cds_WP_020772455.1_3394	25.483	259	329
WP_000646254.1	lcl|NZ_JQRT01000071.1_cds_WP_020772564.1_2795	30.625	160	329
WP_000646254.1	lcl|NZ_JQRT01000142.1_cds_WP_020775079.1_3843	28.980	245	329
WP_000774259.1	lcl|NZ_JQRT01000038.1_cds_WP_021064582.1_1694	76.404	267	267
