WP_000340715.1	lcl|NZ_JADDUX010000001.1_cds_WP_002725873.1_870	91.860	86	106
WP_000410266.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733579.1_869	92.994	314	314
WP_000410266.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	24.765	319	314
WP_000410266.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	22.462	325	314
WP_000410266.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	24.555	281	314
WP_000410266.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	25.769	260	314
WP_000410266.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	22.222	171	314
WP_000604525.1	lcl|NZ_JADDUX010000001.1_cds_WP_026054882.1_868	84.932	365	365
WP_000884059.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733646.1_867	95.676	185	185
WP_000884059.1	lcl|NZ_JADDUX010000005.1_cds_WP_002721790.1_2870	36.301	146	185
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	97.872	329	329
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	31.343	335	329
WP_000646254.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	29.841	315	329
WP_000646254.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	31.169	308	329
WP_000646254.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	27.566	341	329
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733638.1_829	27.586	348	329
WP_000646254.1	lcl|NZ_JADDUX010000069.1_cds_WP_002741146.1_2976	29.167	312	329
WP_000646254.1	lcl|NZ_JADDUX010000003.1_cds_WP_002728316.1_2010	27.879	330	329
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733546.1_800	25.000	268	329
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_IQA48_RS00460_863	28.990	307	329
WP_000646254.1	lcl|NZ_JADDUX010000008.1_cds_WP_002732331.1_3316	25.369	339	329
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733698.1_792	27.007	274	329
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_WP_002744551.1_835	28.519	270	329
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733579.1_869	27.309	249	329
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_WP_016749081.1_837	23.659	317	329
WP_000646254.1	lcl|NZ_JADDUX010000056.1_cds_WP_002740236.1_2678	26.792	265	329
WP_000646254.1	lcl|NZ_JADDUX010000006.1_cds_WP_002721725.1_2991	25.076	331	329
WP_000646254.1	lcl|NZ_JADDUX010000006.1_cds_WP_002739935.1_3078	27.711	249	329
WP_000646254.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733757.1_802	31.034	174	329
WP_000774259.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733627.1_865	92.884	267	267
WP_000774259.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740926.1_824	24.786	234	267
WP_000774259.1	lcl|NZ_JADDUX010000001.1_cds_WP_002738295.1_803	24.303	251	267
WP_000774259.1	lcl|NZ_JADDUX010000001.1_cds_WP_002727921.1_774	26.455	189	267
WP_000774259.1	lcl|NZ_JADDUX010000026.1_cds_WP_002729040.1_1331	33.636	110	267
WP_000774259.1	lcl|NZ_JADDUX010000007.1_cds_IQA48_RS04765_3190	27.225	191	267
WP_000774259.1	lcl|NZ_JADDUX010000004.1_cds_WP_002766579.1_2526	25.000	208	267
WP_002072162.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740779.1_864	97.053	509	509
WP_002072162.1	lcl|NZ_JADDUX010000010.1_cds_WP_002728536.1_39	27.103	321	509
WP_002072162.1	lcl|NZ_JADDUX010000010.1_cds_WP_002728534.1_40	31.111	90	509
WP_002072162.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740779.1_864	97.053	509	509
WP_002072162.1	lcl|NZ_JADDUX010000010.1_cds_WP_002728536.1_39	27.103	321	509
WP_002072162.1	lcl|NZ_JADDUX010000010.1_cds_WP_002728534.1_40	31.111	90	509
WP_001067557.1	lcl|NZ_JADDUX010000001.1_cds_IQA48_RS00460_863	95.152	330	330
WP_001067557.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	26.937	271	330
WP_001067557.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	28.990	307	330
WP_001067557.1	lcl|NZ_JADDUX010000001.1_cds_WP_016749081.1_837	30.317	221	330
WP_001067557.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	27.425	299	330
WP_001067557.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	26.183	317	330
WP_001067557.1	lcl|NZ_JADDUX010000008.1_cds_WP_002732331.1_3316	27.193	228	330
WP_001067557.1	lcl|NZ_JADDUX010000006.1_cds_WP_002721725.1_2991	24.898	245	330
WP_001067557.1	lcl|NZ_JADDUX010000069.1_cds_WP_002741146.1_2976	27.303	304	330
WP_001067557.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733546.1_800	25.275	273	330
WP_001067557.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733638.1_829	25.965	285	330
WP_001067557.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733579.1_869	24.540	326	330
WP_001067557.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	24.648	142	330
WP_001067557.1	lcl|NZ_JADDUX010000006.1_cds_WP_002739935.1_3078	26.351	296	330
WP_001067557.1	lcl|NZ_JADDUX010000056.1_cds_WP_002740236.1_2678	26.337	243	330
WP_001067557.1	lcl|NZ_JADDUX010000035.1_cds_WP_002739707.1_1861	25.781	128	330
WP_001198107.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740826.1_862	95.628	366	366
WP_001198107.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740861.1_861	39.452	365	366
WP_001198107.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733737.1_841	33.616	354	366
WP_001198107.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740294.1_781	32.861	353	366
WP_001198107.1	lcl|NZ_JADDUX010000026.1_cds_WP_002728994.1_1337	27.778	378	366
WP_001198107.1	lcl|NZ_JADDUX010000003.1_cds_WP_002738884.1_2057	30.471	361	366
WP_001198107.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733599.1_828	25.490	357	366
WP_001198107.1	lcl|NZ_JADDUX010000008.1_cds_WP_002724641.1_3315	30.270	185	366
WP_000608294.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740861.1_861	95.640	367	367
WP_000608294.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740826.1_862	39.726	365	367
WP_000608294.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740294.1_781	37.110	353	367
WP_000608294.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733737.1_841	39.554	359	367
WP_000608294.1	lcl|NZ_JADDUX010000003.1_cds_WP_002738884.1_2057	33.596	381	367
WP_000608294.1	lcl|NZ_JADDUX010000026.1_cds_WP_002728994.1_1337	30.105	382	367
WP_000608294.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733599.1_828	30.791	354	367
WP_000608294.1	lcl|NZ_JADDUX010000008.1_cds_WP_002724641.1_3315	26.536	358	367
WP_000689740.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740729.1_860	92.096	544	544
WP_000689740.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740729.1_860	92.096	544	544
WP_000342716.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740998.1_859	94.717	265	265
WP_000342716.1	lcl|NZ_JADDUX010000004.1_cds_WP_002742191.1_2557	43.725	247	265
WP_001246619.1	lcl|NZ_JADDUX010000001.1_cds_WP_032853071.1_858	93.871	310	310
WP_001246619.1	lcl|NZ_JADDUX010000014.1_cds_WP_002741402.1_408	38.816	304	310
WP_001246619.1	lcl|NZ_JADDUX010000022.1_cds_WP_002727287.1_1088	27.972	286	310
WP_001246619.1	lcl|NZ_JADDUX010000005.1_cds_WP_002727177.1_2819	28.571	133	310
WP_001246619.1	lcl|NZ_JADDUX010000001.1_cds_WP_032853071.1_858	93.871	310	310
WP_001246619.1	lcl|NZ_JADDUX010000014.1_cds_WP_002741402.1_408	38.816	304	310
WP_001246619.1	lcl|NZ_JADDUX010000022.1_cds_WP_002727287.1_1088	27.972	286	310
WP_001246619.1	lcl|NZ_JADDUX010000005.1_cds_WP_002727177.1_2819	28.571	133	310
WP_000479980.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740848.1_857	93.561	264	264
WP_000715958.1	lcl|NZ_JADDUX010000001.1_cds_WP_032853450.1_856	95.349	129	131
WP_001088861.1	lcl|NZ_JADDUX010000001.1_cds_WP_004777167.1_855	98.611	144	144
WP_001088861.1	lcl|NZ_JADDUX010000022.1_cds_WP_026054147.1_1079	39.683	63	144
