WP_000340715.1	lcl|NZ_AFLF01000123.1_cds_WP_000340715.1_1368	100.000	86	106
WP_000410266.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	99.363	314	314
WP_000410266.1	lcl|NZ_AFLF01000123.1_cds_WP_000093099.1_1347	46.988	83	314
WP_000410266.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	25.392	319	314
WP_000410266.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	24.383	324	314
WP_000410266.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	25.269	186	314
WP_000410266.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	23.958	288	314
WP_000410266.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	24.695	328	314
WP_000604525.1	lcl|NZ_AFLF01000123.1_cds_WP_000604524.1_1366	99.178	365	365
WP_000884059.1	lcl|NZ_AFLF01000123.1_cds_WP_000884059.1_1365	100.000	185	185
WP_000884059.1	lcl|NZ_AFLF01000023.1_cds_WP_000351733.1_3456	40.000	140	185
WP_000646254.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	98.784	329	329
WP_000646254.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	31.746	315	329
WP_000646254.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	31.045	335	329
WP_000646254.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	34.109	258	329
WP_000646254.1	lcl|NZ_AFLF01000115.1_cds_WP_001984071.1_1570	31.475	305	329
WP_000646254.1	lcl|NZ_AFLF01000022.1_cds_WP_000649925.1_3535	30.183	328	329
WP_000646254.1	lcl|NZ_AFLF01000232.1_cds_WP_000709511.1_64	29.730	333	329
WP_000646254.1	lcl|NZ_AFLF01000123.1_cds_WP_000601375.1_1311	25.091	275	329
WP_000646254.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	30.350	257	329
WP_000646254.1	lcl|NZ_AFLF01000115.1_cds_WP_000688695.1_1550	28.975	283	329
WP_000646254.1	lcl|NZ_AFLF01000123.1_cds_WP_000475904.1_1302	27.737	274	329
WP_000646254.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	25.705	319	329
WP_000646254.1	lcl|NZ_AFLF01000061.1_cds_WP_001074785.1_2272	29.057	265	329
WP_000646254.1	lcl|NZ_AFLF01000103.1_cds_WP_001003555.1_1808	25.148	338	329
WP_000646254.1	lcl|NZ_AFLF01000123.1_cds_WP_000487322.1_1313	27.077	325	329
WP_000774259.1	lcl|NZ_AFLF01000123.1_cds_WP_000774262.1_1363	98.127	267	267
WP_000774259.1	lcl|NZ_AFLF01000123.1_cds_WP_000859505.1_1314	25.820	244	267
WP_000774259.1	lcl|NZ_AFLF01000123.1_cds_WP_000800438.1_1333	24.786	234	267
WP_000774259.1	lcl|NZ_AFLF01000123.1_cds_WP_000842260.1_1284	26.316	190	267
WP_000774259.1	lcl|NZ_AFLF01000031.1_cds_WP_000667727.1_3043	31.818	110	267
WP_000774259.1	lcl|NZ_AFLF01000139.1_cds_WP_000805357.1_991	26.190	210	267
WP_002072162.1	lcl|NZ_AFLF01000123.1_cds_WP_000612797.1_1362	98.232	509	509
WP_002072162.1	lcl|NZ_AFLF01000145.1_cds_WP_000291591.1_814	26.911	327	509
WP_002072162.1	lcl|NZ_AFLF01000145.1_cds_WP_000364507.1_813	31.111	90	509
WP_002072162.1	lcl|NZ_AFLF01000123.1_cds_WP_000612797.1_1362	98.232	509	509
WP_002072162.1	lcl|NZ_AFLF01000145.1_cds_WP_000291591.1_814	26.911	327	509
WP_002072162.1	lcl|NZ_AFLF01000145.1_cds_WP_000364507.1_813	31.111	90	509
WP_001067557.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	100.000	330	330
WP_001067557.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	28.664	307	330
WP_001067557.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	26.316	266	330
WP_001067557.1	lcl|NZ_AFLF01000115.1_cds_WP_001984071.1_1570	25.735	272	330
WP_001067557.1	lcl|NZ_AFLF01000103.1_cds_WP_001003555.1_1808	28.395	243	330
WP_001067557.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	26.812	276	330
WP_001067557.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	23.724	333	330
WP_001067557.1	lcl|NZ_AFLF01000022.1_cds_WP_000649925.1_3535	28.854	253	330
WP_001067557.1	lcl|NZ_AFLF01000115.1_cds_WP_000688695.1_1550	25.681	257	330
WP_001067557.1	lcl|NZ_AFLF01000123.1_cds_WP_000601375.1_1311	26.545	275	330
WP_001067557.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	24.695	328	330
WP_001198107.1	lcl|NZ_AFLF01000123.1_cds_WP_001198107.1_1360	100.000	366	366
WP_001198107.1	lcl|NZ_AFLF01000123.1_cds_WP_000608295.1_1359	39.726	365	366
WP_001198107.1	lcl|NZ_AFLF01000123.1_cds_WP_000575178.1_1291	34.262	359	366
WP_001198107.1	lcl|NZ_AFLF01000073.1_cds_WP_001281953.1_2071	27.441	379	366
WP_001198107.1	lcl|NZ_AFLF01000123.1_cds_WP_000346036.1_1330	28.090	356	366
WP_001198107.1	lcl|NZ_AFLF01000123.1_cds_WP_000582222.1_1349	31.111	360	366
WP_001198107.1	lcl|NZ_AFLF01000064.1_cds_WP_000538752.1_2196	29.692	357	366
WP_001198107.1	lcl|NZ_AFLF01000123.1_cds_WP_000947844.1_1337	26.667	345	366
WP_001198107.1	lcl|NZ_AFLF01000062.1_cds_WP_001982414.1_2223	31.579	190	366
WP_000608294.1	lcl|NZ_AFLF01000123.1_cds_WP_000608295.1_1359	99.728	367	367
WP_000608294.1	lcl|NZ_AFLF01000123.1_cds_WP_001198107.1_1360	39.452	365	367
WP_000608294.1	lcl|NZ_AFLF01000123.1_cds_WP_000575178.1_1291	36.712	365	367
WP_000608294.1	lcl|NZ_AFLF01000064.1_cds_WP_000538752.1_2196	30.189	371	367
WP_000608294.1	lcl|NZ_AFLF01000123.1_cds_WP_000582222.1_1349	35.385	325	367
WP_000608294.1	lcl|NZ_AFLF01000073.1_cds_WP_001281953.1_2071	30.208	384	367
WP_000608294.1	lcl|NZ_AFLF01000123.1_cds_WP_000346036.1_1330	24.397	373	367
WP_000608294.1	lcl|NZ_AFLF01000123.1_cds_WP_000947844.1_1337	26.404	356	367
WP_000608294.1	lcl|NZ_AFLF01000062.1_cds_WP_001982414.1_2223	25.698	358	367
WP_000689740.1	lcl|NZ_AFLF01000123.1_cds_WP_000689743.1_1358	99.816	544	544
WP_000689740.1	lcl|NZ_AFLF01000123.1_cds_WP_000689743.1_1358	99.816	544	544
WP_000342716.1	lcl|NZ_AFLF01000123.1_cds_WP_000342713.1_1357	99.623	265	265
WP_000342716.1	lcl|NZ_AFLF01000144.1_cds_WP_001002663.1_823	44.856	243	265
WP_001246619.1	lcl|NZ_AFLF01000123.1_cds_WP_001246618.1_1356	96.774	310	310
WP_001246619.1	lcl|NZ_AFLF01000233.1_cds_WP_000501205.1_61	38.158	304	310
WP_001246619.1	lcl|NZ_AFLF01000098.1_cds_WP_001183723.1_1901	25.163	306	310
WP_001246619.1	lcl|NZ_AFLF01000088.1_cds_WP_000279894.1_1958	24.809	262	310
WP_001246619.1	lcl|NZ_AFLF01000123.1_cds_WP_001246618.1_1356	96.774	310	310
WP_001246619.1	lcl|NZ_AFLF01000233.1_cds_WP_000501205.1_61	38.158	304	310
WP_001246619.1	lcl|NZ_AFLF01000098.1_cds_WP_001183723.1_1901	25.163	306	310
WP_001246619.1	lcl|NZ_AFLF01000088.1_cds_WP_000279894.1_1958	24.809	262	310
WP_000479980.1	lcl|NZ_AFLF01000123.1_cds_WP_000479982.1_1355	99.621	264	264
WP_000715958.1	lcl|NZ_AFLF01000123.1_cds_WP_000715958.1_1354	100.000	131	131
WP_001088861.1	lcl|NZ_AFLF01000123.1_cds_WP_001088866.1_1353	98.611	144	144
WP_001088861.1	lcl|NZ_AFLF01000143.1_cds_WP_002069656.1_877	42.857	56	144
WP_000517242.1	lcl|NZ_AFLF01000123.1_cds_WP_000517242.1_1352	100.000	221	221
WP_000517242.1	lcl|NZ_AFLF01000165.1_cds_WP_001082180.1_498	28.205	78	221
WP_000517242.1	lcl|NZ_AFLF01000105.1_cds_WP_001069834.1_1790	27.523	109	221
WP_228003844.1	lcl|NZ_AFLF01000185.1_cds_WP_042709618.1_370	82.353	34	34
WP_001018782.1	lcl|NZ_AFLF01000185.1_cds_WP_229309472.1_371	81.818	77	77
WP_000282882.1	lcl|NZ_AFLF01000123.1_cds_WP_000282880.1_1289	99.267	273	273
WP_000282882.1	lcl|NZ_AFLF01000123.1_cds_WP_001068986.1_1310	31.760	233	273
WP_000282882.1	lcl|NZ_AFLF01000032.1_cds_WP_001099029.1_2996	34.737	190	273
WP_000282882.1	lcl|NZ_AFLF01000123.1_cds_WP_000854002.1_1288	26.457	223	273
WP_000282882.1	lcl|NZ_AFLF01000123.1_cds_WP_000560752.1_1290	32.075	106	273
WP_000282882.1	lcl|NZ_AFLF01000171.1_cds_WP_000262844.1_454	25.137	183	273
WP_000282882.1	lcl|NZ_AFLF01000005.1_cds_WP_000868621.1_3652	31.111	90	273
WP_000282882.1	lcl|NZ_AFLF01000123.1_cds_WP_000579813.1_1341	30.769	91	273
WP_000853988.1	lcl|NZ_AFLF01000123.1_cds_WP_000854002.1_1288	99.313	582	582
WP_000853988.1	lcl|NZ_AFLF01000123.1_cds_WP_001068986.1_1310	37.398	123	582
WP_000853988.1	lcl|NZ_AFLF01000123.1_cds_WP_000282880.1_1289	26.457	223	582
WP_000853988.1	lcl|NZ_AFLF01000123.1_cds_WP_000560752.1_1290	30.769	247	582
WP_000853988.1	lcl|NZ_AFLF01000032.1_cds_WP_001099029.1_2996	27.723	202	582
WP_000853988.1	lcl|NZ_AFLF01000123.1_cds_WP_000854002.1_1288	99.313	582	582
WP_000853988.1	lcl|NZ_AFLF01000123.1_cds_WP_001068986.1_1310	37.398	123	582
WP_000853988.1	lcl|NZ_AFLF01000123.1_cds_WP_000282880.1_1289	26.457	223	582
WP_000853988.1	lcl|NZ_AFLF01000123.1_cds_WP_000560752.1_1290	30.769	247	582
WP_000853988.1	lcl|NZ_AFLF01000032.1_cds_WP_001099029.1_2996	27.723	202	582
WP_001159758.1	lcl|NZ_AFLF01000123.1_cds_WP_001159758.1_1287	100.000	186	186
WP_000642146.1	lcl|NZ_AFLF01000123.1_cds_WP_000642158.1_1286	98.039	306	306
WP_000723091.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	99.702	336	349
WP_000723091.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	31.343	335	349
WP_000723091.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	28.274	336	349
WP_000723091.1	lcl|NZ_AFLF01000022.1_cds_WP_000649925.1_3535	27.077	325	349
WP_000723091.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	26.567	335	349
WP_000723091.1	lcl|NZ_AFLF01000232.1_cds_WP_000709511.1_64	26.647	334	349
WP_000723091.1	lcl|NZ_AFLF01000123.1_cds_WP_000487322.1_1313	23.099	342	349
WP_000723091.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	23.423	333	349
