WP_000340715.1	lcl|NZ_AFLB01000066.1_cds_WP_000340715.1_2257	100.000	86	106
WP_000410266.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	99.363	314	314
WP_000410266.1	lcl|NZ_AFLB01000066.1_cds_WP_000093099.1_2236	46.988	83	314
WP_000410266.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	25.392	319	314
WP_000410266.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	24.383	324	314
WP_000410266.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	25.269	186	314
WP_000410266.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	23.958	288	314
WP_000410266.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	24.695	328	314
WP_000604525.1	lcl|NZ_AFLB01000066.1_cds_WP_000604524.1_2255	99.178	365	365
WP_000884059.1	lcl|NZ_AFLB01000066.1_cds_WP_000884059.1_2254	100.000	185	185
WP_000884059.1	lcl|NZ_AFLB01000022.1_cds_WP_000351733.1_3395	40.000	140	185
WP_000646254.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	98.480	329	329
WP_000646254.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	31.746	315	329
WP_000646254.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	31.045	335	329
WP_000646254.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	34.109	258	329
WP_000646254.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	31.475	305	329
WP_000646254.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	30.183	328	329
WP_000646254.1	lcl|NZ_AFLB01000136.1_cds_WP_000709511.1_1493	29.730	333	329
WP_000646254.1	lcl|NZ_AFLB01000032.1_cds_WP_000601375.1_3055	25.091	275	329
WP_000646254.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	30.350	257	329
WP_000646254.1	lcl|NZ_AFLB01000097.1_cds_WP_000688695.1_1776	28.975	283	329
WP_000646254.1	lcl|NZ_AFLB01000032.1_cds_WP_000475904.1_3064	27.737	274	329
WP_000646254.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	25.705	319	329
WP_000646254.1	lcl|NZ_AFLB01000062.1_cds_WP_001074785.1_2310	29.057	265	329
WP_000646254.1	lcl|NZ_AFLB01000162.1_cds_WP_001003555.1_1101	25.148	338	329
WP_000646254.1	lcl|NZ_AFLB01000032.1_cds_WP_000487322.1_3053	27.077	325	329
WP_000774259.1	lcl|NZ_AFLB01000066.1_cds_WP_000774262.1_2252	98.127	267	267
WP_000774259.1	lcl|NZ_AFLB01000032.1_cds_WP_000859505.1_3052	25.820	244	267
WP_000774259.1	lcl|NZ_AFLB01000066.1_cds_WP_000800438.1_2222	24.786	234	267
WP_000774259.1	lcl|NZ_AFLB01000032.1_cds_WP_000842260.1_3082	26.316	190	267
WP_000774259.1	lcl|NZ_AFLB01000145.1_cds_WP_000667727.1_1349	31.818	110	267
WP_000774259.1	lcl|NZ_AFLB01000034.1_cds_WP_000805357.1_2996	26.190	210	267
WP_002072162.1	lcl|NZ_AFLB01000066.1_cds_WP_000612797.1_2251	98.232	509	509
WP_002072162.1	lcl|NZ_AFLB01000161.1_cds_WP_000291591.1_1142	26.911	327	509
WP_002072162.1	lcl|NZ_AFLB01000161.1_cds_WP_000364507.1_1141	31.111	90	509
WP_002072162.1	lcl|NZ_AFLB01000066.1_cds_WP_000612797.1_2251	98.232	509	509
WP_002072162.1	lcl|NZ_AFLB01000161.1_cds_WP_000291591.1_1142	26.911	327	509
WP_002072162.1	lcl|NZ_AFLB01000161.1_cds_WP_000364507.1_1141	31.111	90	509
WP_001067557.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	100.000	330	330
WP_001067557.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	28.664	307	330
WP_001067557.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	26.316	266	330
WP_001067557.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	25.735	272	330
WP_001067557.1	lcl|NZ_AFLB01000162.1_cds_WP_001003555.1_1101	28.395	243	330
WP_001067557.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	26.812	276	330
WP_001067557.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	23.724	333	330
WP_001067557.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	28.854	253	330
WP_001067557.1	lcl|NZ_AFLB01000097.1_cds_WP_000688695.1_1776	25.681	257	330
WP_001067557.1	lcl|NZ_AFLB01000032.1_cds_WP_000601375.1_3055	26.545	275	330
WP_001067557.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	24.695	328	330
WP_001198107.1	lcl|NZ_AFLB01000066.1_cds_WP_001198107.1_2249	100.000	366	366
WP_001198107.1	lcl|NZ_AFLB01000066.1_cds_WP_000608295.1_2248	39.726	365	366
WP_001198107.1	lcl|NZ_AFLB01000032.1_cds_WP_000575178.1_3075	34.262	359	366
WP_001198107.1	lcl|NZ_AFLB01000244.1_cds_WP_001281953.1_337	27.441	379	366
WP_001198107.1	lcl|NZ_AFLB01000066.1_cds_WP_000346036.1_2219	28.090	356	366
WP_001198107.1	lcl|NZ_AFLB01000066.1_cds_WP_000582222.1_2238	31.111	360	366
WP_001198107.1	lcl|NZ_AFLB01000170.1_cds_WP_000538752.1_992	29.692	357	366
WP_001198107.1	lcl|NZ_AFLB01000066.1_cds_WP_000947844.1_2226	26.667	345	366
WP_001198107.1	lcl|NZ_AFLB01000100.1_cds_WP_001982414.1_1721	31.579	190	366
WP_000608294.1	lcl|NZ_AFLB01000066.1_cds_WP_000608295.1_2248	99.728	367	367
WP_000608294.1	lcl|NZ_AFLB01000066.1_cds_WP_001198107.1_2249	39.452	365	367
WP_000608294.1	lcl|NZ_AFLB01000032.1_cds_WP_000575178.1_3075	36.712	365	367
WP_000608294.1	lcl|NZ_AFLB01000170.1_cds_WP_000538752.1_992	30.189	371	367
WP_000608294.1	lcl|NZ_AFLB01000066.1_cds_WP_000582222.1_2238	35.385	325	367
WP_000608294.1	lcl|NZ_AFLB01000244.1_cds_WP_001281953.1_337	30.208	384	367
WP_000608294.1	lcl|NZ_AFLB01000066.1_cds_WP_000346036.1_2219	24.397	373	367
WP_000608294.1	lcl|NZ_AFLB01000066.1_cds_WP_000947844.1_2226	26.404	356	367
WP_000608294.1	lcl|NZ_AFLB01000100.1_cds_WP_001982414.1_1721	25.698	358	367
WP_000689740.1	lcl|NZ_AFLB01000066.1_cds_WP_000689743.1_2247	99.816	544	544
WP_000689740.1	lcl|NZ_AFLB01000066.1_cds_WP_000689743.1_2247	99.816	544	544
WP_000342716.1	lcl|NZ_AFLB01000066.1_cds_WP_000342713.1_2246	99.623	265	265
WP_000342716.1	lcl|NZ_AFLB01000298.1_cds_WP_001002663.1_56	44.856	243	265
WP_001246619.1	lcl|NZ_AFLB01000066.1_cds_WP_001246618.1_2245	96.774	310	310
WP_001246619.1	lcl|NZ_AFLB01000235.1_cds_WP_000501205.1_366	38.158	304	310
WP_001246619.1	lcl|NZ_AFLB01000294.1_cds_WP_001183723.1_134	25.163	306	310
WP_001246619.1	lcl|NZ_AFLB01000042.1_cds_WP_000279894.1_2793	24.809	262	310
WP_001246619.1	lcl|NZ_AFLB01000066.1_cds_WP_001246618.1_2245	96.774	310	310
WP_001246619.1	lcl|NZ_AFLB01000235.1_cds_WP_000501205.1_366	38.158	304	310
WP_001246619.1	lcl|NZ_AFLB01000294.1_cds_WP_001183723.1_134	25.163	306	310
WP_001246619.1	lcl|NZ_AFLB01000042.1_cds_WP_000279894.1_2793	24.809	262	310
WP_000479980.1	lcl|NZ_AFLB01000066.1_cds_WP_000479982.1_2244	99.621	264	264
