WP_000340715.1	lcl|NZ_AOGY02000051.1_cds_WP_002983174.1_1829	59.155	71	106
WP_000410266.1	lcl|NZ_AOGY02000051.1_cds_WP_002982922.1_1828	80.645	310	314
WP_000410266.1	lcl|NZ_AOGY02000007.1_cds_WP_002976093.1_3828	27.476	313	314
WP_000410266.1	lcl|NZ_AOGY02000070.1_cds_WP_002988752.1_678	23.457	324	314
WP_000410266.1	lcl|NZ_AOGY02000039.1_cds_WP_002980664.1_2330	21.930	342	314
WP_000410266.1	lcl|NZ_AOGY02000014.1_cds_WP_002976825.1_3574	22.324	327	314
WP_000884059.1	lcl|NZ_AOGY02000051.1_cds_WP_002982621.1_1811	28.655	171	185
WP_000884059.1	lcl|NZ_AOGY02000065.1_cds_WP_002987403.1_966	31.515	165	185
WP_000646254.1	lcl|NZ_AOGY02000051.1_cds_WP_002983227.1_1785	32.595	316	329
WP_000646254.1	lcl|NZ_AOGY02000070.1_cds_WP_002988752.1_678	30.573	314	329
WP_000646254.1	lcl|NZ_AOGY02000014.1_cds_WP_002976825.1_3574	28.990	307	329
WP_000646254.1	lcl|NZ_AOGY02000039.1_cds_WP_002980664.1_2330	29.032	341	329
WP_000646254.1	lcl|NZ_AOGY02000007.1_cds_WP_002976093.1_3828	28.526	312	329
WP_000646254.1	lcl|NZ_AOGY02000051.1_cds_WP_002982626.1_1800	26.115	314	329
WP_000646254.1	lcl|NZ_AOGY02000014.1_cds_WP_002976810.1_3399	25.545	321	329
WP_000646254.1	lcl|NZ_AOGY02000051.1_cds_WP_002982922.1_1828	25.949	316	329
WP_000646254.1	lcl|NZ_AOGY02000061.1_cds_WP_002985453.1_1322	28.854	253	329
WP_000646254.1	lcl|NZ_AOGY02000051.1_cds_WP_002982416.1_1780	25.547	274	329
WP_000646254.1	lcl|NZ_AOGY02000051.1_cds_WP_002982668.1_1779	21.569	255	329
WP_000646254.1	lcl|NZ_AOGY02000062.1_cds_WP_002986389.1_1205	26.816	179	329
WP_000646254.1	lcl|NZ_AOGY02000051.1_cds_WP_002982959.1_1747	24.809	262	329
WP_000646254.1	lcl|NZ_AOGY02000039.1_cds_WP_198288770.1_2341	26.407	231	329
WP_000646254.1	lcl|NZ_AOGY02000070.1_cds_WP_002988390.1_625	29.600	250	329
WP_000646254.1	lcl|NZ_AOGY02000061.1_cds_WP_002985415.1_1330	23.293	249	329
WP_000646254.1	lcl|NZ_AOGY02000051.1_cds_WP_002982783.1_1790	33.333	84	329
WP_000774259.1	lcl|NZ_AOGY02000051.1_cds_WP_002982350.1_1788	26.087	207	267
WP_000774259.1	lcl|NZ_AOGY02000051.1_cds_WP_002982282.1_1686	22.989	261	267
WP_000774259.1	lcl|NZ_AOGY02000051.1_cds_WP_157356625.1_1814	24.390	246	267
WP_000774259.1	lcl|NZ_AOGY02000014.1_cds_WP_083901906.1_3464	26.901	171	267
WP_000774259.1	lcl|NZ_AOGY02000039.1_cds_WP_002980730.1_2329	26.531	196	267
WP_002072162.1	lcl|NZ_AOGY02000065.1_cds_WP_002987454.1_988	23.988	321	509
WP_002072162.1	lcl|NZ_AOGY02000065.1_cds_WP_002987371.1_989	29.245	106	509
WP_002072162.1	lcl|NZ_AOGY02000065.1_cds_WP_002987454.1_988	23.988	321	509
WP_002072162.1	lcl|NZ_AOGY02000065.1_cds_WP_002987371.1_989	29.245	106	509
WP_001067557.1	lcl|NZ_AOGY02000014.1_cds_WP_002976825.1_3574	24.101	278	330
WP_001067557.1	lcl|NZ_AOGY02000061.1_cds_WP_002985453.1_1322	28.302	265	330
WP_001067557.1	lcl|NZ_AOGY02000070.1_cds_WP_002988752.1_678	26.812	276	330
WP_001067557.1	lcl|NZ_AOGY02000007.1_cds_WP_002976093.1_3828	28.102	274	330
WP_001067557.1	lcl|NZ_AOGY02000051.1_cds_WP_002982626.1_1800	26.515	264	330
WP_001067557.1	lcl|NZ_AOGY02000051.1_cds_WP_002983227.1_1785	29.744	195	330
WP_001067557.1	lcl|NZ_AOGY02000061.1_cds_WP_002985415.1_1330	24.609	256	330
WP_001067557.1	lcl|NZ_AOGY02000039.1_cds_WP_002980664.1_2330	23.220	323	330
WP_001067557.1	lcl|NZ_AOGY02000062.1_cds_WP_002986389.1_1205	27.004	237	330
WP_001067557.1	lcl|NZ_AOGY02000070.1_cds_WP_002988390.1_625	25.359	209	330
WP_001198107.1	lcl|NZ_AOGY02000038.1_cds_WP_002980408.1_2519	29.211	380	366
WP_001198107.1	lcl|NZ_AOGY02000051.1_cds_WP_002983201.1_1787	30.058	346	366
WP_001198107.1	lcl|NZ_AOGY02000051.1_cds_WP_002983212.1_1824	31.414	382	366
WP_001198107.1	lcl|NZ_AOGY02000072.1_cds_WP_002989495.1_387	29.178	353	366
WP_001198107.1	lcl|NZ_AOGY02000051.1_cds_WP_002982954.1_1792	23.822	382	366
WP_001198107.1	lcl|NZ_AOGY02000051.1_cds_WP_002982848.1_1803	27.429	175	366
WP_000608294.1	lcl|NZ_AOGY02000051.1_cds_WP_002983212.1_1824	32.055	365	367
WP_000608294.1	lcl|NZ_AOGY02000051.1_cds_WP_002983201.1_1787	33.333	369	367
WP_000608294.1	lcl|NZ_AOGY02000072.1_cds_WP_002989495.1_387	28.723	376	367
WP_000608294.1	lcl|NZ_AOGY02000038.1_cds_WP_002980408.1_2519	28.042	378	367
WP_000608294.1	lcl|NZ_AOGY02000027.1_cds_WP_002978955.1_2910	26.611	357	367
WP_000608294.1	lcl|NZ_AOGY02000051.1_cds_WP_002982954.1_1792	25.714	210	367
WP_000608294.1	lcl|NZ_AOGY02000024.1_cds_WP_002978485.1_3231	33.019	106	367
WP_000342716.1	lcl|NZ_AOGY02000027.1_cds_WP_002978807.1_2858	41.564	243	265
WP_001246619.1	lcl|NZ_AOGY02000062.1_cds_WP_002986271.1_1295	37.419	310	310
WP_001246619.1	lcl|NZ_AOGY02000024.1_cds_WP_002978188.1_3159	30.645	310	310
WP_001246619.1	lcl|NZ_AOGY02000065.1_cds_WP_002987280.1_903	23.485	132	310
