WP_000340715.1	lcl|NZ_AOWX01000105.1_cds_WP_000340715.1_1965	100.000	86	106
WP_000410266.1	lcl|NZ_AOWX01000105.1_cds_WP_000410273.1_1964	99.363	314	314
WP_000410266.1	lcl|NZ_AOWX01000105.1_cds_WP_000093099.1_1944	46.988	83	314
WP_000410266.1	lcl|NZ_AOWX01000105.1_cds_WP_000646250.1_1961	25.392	319	314
WP_000410266.1	lcl|NZ_AOWX01000093.1_cds_WP_000744700.1_1692	24.383	324	314
WP_000410266.1	lcl|NZ_AOWX01000105.1_cds_WP_000723090.1_1882	23.958	288	314
WP_000410266.1	lcl|NZ_AOWX01000105.1_cds_WP_017861861.1_1935	23.273	275	314
WP_000410266.1	lcl|NZ_AOWX01000105.1_cds_WP_001067557.1_1958	24.695	328	314
WP_000604525.1	lcl|NZ_AOWX01000105.1_cds_WP_000604524.1_1963	99.178	365	365
WP_000884059.1	lcl|NZ_AOWX01000105.1_cds_WP_000884059.1_1962	100.000	185	185
WP_000884059.1	lcl|NZ_AOWX01000062.1_cds_WP_000351733.1_1095	40.000	140	185
WP_000646254.1	lcl|NZ_AOWX01000105.1_cds_WP_000646250.1_1961	98.784	329	329
WP_000646254.1	lcl|NZ_AOWX01000093.1_cds_WP_000744700.1_1692	31.746	315	329
WP_000646254.1	lcl|NZ_AOWX01000105.1_cds_WP_000723090.1_1882	31.045	335	329
WP_000646254.1	lcl|NZ_AOWX01000105.1_cds_WP_017861861.1_1935	32.941	255	329
WP_000646254.1	lcl|NZ_AOWX01000091.1_cds_WP_001984071.1_1623	31.475	305	329
WP_000646254.1	lcl|NZ_AOWX01000142.1_cds_WP_000649925.1_3030	30.183	328	329
WP_000646254.1	lcl|NZ_AOWX01000027.1_cds_WP_000709511.1_205	29.730	333	329
WP_000646254.1	lcl|NZ_AOWX01000105.1_cds_WP_000601375.1_1908	25.091	275	329
WP_000646254.1	lcl|NZ_AOWX01000105.1_cds_WP_001067557.1_1958	30.350	257	329
WP_000646254.1	lcl|NZ_AOWX01000091.1_cds_LEP2GSC036_RS01000000122200_1603	28.975	283	329
WP_000646254.1	lcl|NZ_AOWX01000105.1_cds_WP_000475904.1_1899	27.737	274	329
WP_000646254.1	lcl|NZ_AOWX01000105.1_cds_WP_000410273.1_1964	25.705	319	329
WP_000646254.1	lcl|NZ_AOWX01000081.1_cds_WP_001074785.1_1428	29.057	265	329
WP_000646254.1	lcl|NZ_AOWX01000128.1_cds_WP_001003555.1_2535	25.148	338	329
WP_000646254.1	lcl|NZ_AOWX01000105.1_cds_WP_000487322.1_1910	27.077	325	329
WP_000774259.1	lcl|NZ_AOWX01000105.1_cds_WP_000774262.1_1960	98.127	267	267
WP_000774259.1	lcl|NZ_AOWX01000105.1_cds_WP_000859505.1_1911	25.820	244	267
WP_000774259.1	lcl|NZ_AOWX01000105.1_cds_WP_002969399.1_1930	24.786	234	267
WP_000774259.1	lcl|NZ_AOWX01000105.1_cds_WP_000842260.1_1881	26.316	190	267
WP_000774259.1	lcl|NZ_AOWX01000046.1_cds_WP_000667727.1_637	31.818	110	267
WP_000774259.1	lcl|NZ_AOWX01000119.1_cds_WP_000805357.1_2329	26.190	210	267
WP_002072162.1	lcl|NZ_AOWX01000105.1_cds_WP_000612797.1_1959	98.232	509	509
WP_002072162.1	lcl|NZ_AOWX01000130.1_cds_WP_000291591.1_2667	26.911	327	509
WP_002072162.1	lcl|NZ_AOWX01000130.1_cds_WP_000364507.1_2668	31.111	90	509
WP_002072162.1	lcl|NZ_AOWX01000105.1_cds_WP_000612797.1_1959	98.232	509	509
WP_002072162.1	lcl|NZ_AOWX01000130.1_cds_WP_000291591.1_2667	26.911	327	509
WP_002072162.1	lcl|NZ_AOWX01000130.1_cds_WP_000364507.1_2668	31.111	90	509
WP_001067557.1	lcl|NZ_AOWX01000105.1_cds_WP_001067557.1_1958	100.000	330	330
WP_001067557.1	lcl|NZ_AOWX01000105.1_cds_WP_000646250.1_1961	28.664	307	330
WP_001067557.1	lcl|NZ_AOWX01000091.1_cds_WP_001984071.1_1623	25.735	272	330
WP_001067557.1	lcl|NZ_AOWX01000105.1_cds_WP_017861861.1_1935	26.316	266	330
WP_001067557.1	lcl|NZ_AOWX01000128.1_cds_WP_001003555.1_2535	28.395	243	330
WP_001067557.1	lcl|NZ_AOWX01000093.1_cds_WP_000744700.1_1692	26.812	276	330
WP_001067557.1	lcl|NZ_AOWX01000105.1_cds_WP_000723090.1_1882	23.724	333	330
WP_001067557.1	lcl|NZ_AOWX01000142.1_cds_WP_000649925.1_3030	28.854	253	330
WP_001067557.1	lcl|NZ_AOWX01000091.1_cds_LEP2GSC036_RS01000000122200_1603	25.681	257	330
WP_001067557.1	lcl|NZ_AOWX01000105.1_cds_WP_000601375.1_1908	26.545	275	330
WP_001067557.1	lcl|NZ_AOWX01000105.1_cds_WP_000410273.1_1964	24.695	328	330
WP_001198107.1	lcl|NZ_AOWX01000105.1_cds_WP_001198107.1_1957	100.000	366	366
WP_001198107.1	lcl|NZ_AOWX01000105.1_cds_WP_000608295.1_1956	39.726	365	366
WP_001198107.1	lcl|NZ_AOWX01000105.1_cds_WP_000575178.1_1888	34.262	359	366
WP_001198107.1	lcl|NZ_AOWX01000090.1_cds_WP_001281953.1_1589	27.441	379	366
WP_001198107.1	lcl|NZ_AOWX01000105.1_cds_WP_000346036.1_1927	28.090	356	366
WP_001198107.1	lcl|NZ_AOWX01000105.1_cds_WP_000582222.1_1946	31.111	360	366
WP_001198107.1	lcl|NZ_AOWX01000088.1_cds_WP_000538752.1_1564	29.692	357	366
WP_001198107.1	lcl|NZ_AOWX01000105.1_cds_WP_000947844.1_1934	26.667	345	366
WP_001198107.1	lcl|NZ_AOWX01000129.1_cds_WP_001982414.1_2613	31.579	190	366
WP_000608294.1	lcl|NZ_AOWX01000105.1_cds_WP_000608295.1_1956	99.728	367	367
WP_000608294.1	lcl|NZ_AOWX01000105.1_cds_WP_001198107.1_1957	39.452	365	367
WP_000608294.1	lcl|NZ_AOWX01000105.1_cds_WP_000575178.1_1888	36.712	365	367
WP_000608294.1	lcl|NZ_AOWX01000088.1_cds_WP_000538752.1_1564	30.189	371	367
WP_000608294.1	lcl|NZ_AOWX01000105.1_cds_WP_000582222.1_1946	35.385	325	367
WP_000608294.1	lcl|NZ_AOWX01000090.1_cds_WP_001281953.1_1589	30.208	384	367
WP_000608294.1	lcl|NZ_AOWX01000105.1_cds_WP_000346036.1_1927	24.397	373	367
WP_000608294.1	lcl|NZ_AOWX01000105.1_cds_WP_000947844.1_1934	26.404	356	367
WP_000608294.1	lcl|NZ_AOWX01000129.1_cds_WP_001982414.1_2613	25.698	358	367
WP_000689740.1	lcl|NZ_AOWX01000105.1_cds_WP_000689743.1_1955	99.816	544	544
WP_000689740.1	lcl|NZ_AOWX01000105.1_cds_WP_000689743.1_1955	99.816	544	544
WP_000342716.1	lcl|NZ_AOWX01000105.1_cds_WP_017861862.1_1954	99.245	265	265
WP_000342716.1	lcl|NZ_AOWX01000155.1_cds_WP_001002663.1_3314	44.856	243	265
WP_001246619.1	lcl|NZ_AOWX01000105.1_cds_WP_001246618.1_1953	96.774	310	310
WP_001246619.1	lcl|NZ_AOWX01000102.1_cds_WP_000501205.1_1861	38.158	304	310
WP_001246619.1	lcl|NZ_AOWX01000144.1_cds_WP_001183723.1_3101	25.163	306	310
WP_001246619.1	lcl|NZ_AOWX01000132.1_cds_WP_000279894.1_2751	24.809	262	310
WP_001246619.1	lcl|NZ_AOWX01000105.1_cds_WP_001246618.1_1953	96.774	310	310
