WP_000340715.1	lcl|NZ_AHQP01000102.1_cds_WP_000340715.1_2356	100.000	86	106
WP_000410266.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	99.363	314	314
WP_000410266.1	lcl|NZ_AHQP01000102.1_cds_WP_000093099.1_2377	46.988	83	314
WP_000410266.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	25.392	319	314
WP_000410266.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	24.383	324	314
WP_000410266.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	25.269	186	314
WP_000410266.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	23.958	288	314
WP_000410266.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	24.695	328	314
WP_000604525.1	lcl|NZ_AHQP01000102.1_cds_WP_000604524.1_2358	99.178	365	365
WP_000884059.1	lcl|NZ_AHQP01000102.1_cds_WP_000884059.1_2359	100.000	185	185
WP_000884059.1	lcl|NZ_AHQP01000103.1_cds_WP_000351733.1_2348	40.000	140	185
WP_000646254.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	98.784	329	329
WP_000646254.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	31.746	315	329
WP_000646254.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	31.045	335	329
WP_000646254.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	34.109	258	329
WP_000646254.1	lcl|NZ_AHQP01000240.1_cds_WP_001984071.1_1021	31.475	305	329
WP_000646254.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	30.183	328	329
WP_000646254.1	lcl|NZ_AHQP01000020.1_cds_WP_000709511.1_3461	29.730	333	329
WP_000646254.1	lcl|NZ_AHQP01000102.1_cds_WP_000601375.1_2413	25.091	275	329
WP_000646254.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	30.350	257	329
WP_000646254.1	lcl|NZ_AHQP01000352.1_cds_WP_000688695.1_442	28.975	283	329
WP_000646254.1	lcl|NZ_AHQP01000102.1_cds_WP_000475904.1_2422	27.737	274	329
WP_000646254.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	25.705	319	329
WP_000646254.1	lcl|NZ_AHQP01000390.1_cds_WP_001074785.1_54	29.057	265	329
WP_000646254.1	lcl|NZ_AHQP01000104.1_cds_WP_001003555.1_2280	25.148	338	329
WP_000646254.1	lcl|NZ_AHQP01000102.1_cds_WP_000487322.1_2411	27.077	325	329
