WP_000340715.1	lcl|NZ_AOWS01000152.1_cds_WP_000340715.1_3490	100.000	86	106
WP_000410266.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	99.363	314	314
WP_000410266.1	lcl|NZ_AOWS01000152.1_cds_WP_000093099.1_3469	46.988	83	314
WP_000410266.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	25.392	319	314
WP_000410266.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	24.383	324	314
WP_000410266.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	25.269	186	314
WP_000410266.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	23.958	288	314
WP_000410266.1	lcl|NZ_AOWS01000152.1_cds_WP_001067557.1_3483	24.695	328	314
WP_000604525.1	lcl|NZ_AOWS01000152.1_cds_WP_000604524.1_3488	99.178	365	365
WP_000884059.1	lcl|NZ_AOWS01000152.1_cds_WP_000884059.1_3487	100.000	185	185
WP_000884059.1	lcl|NZ_AOWS01000082.1_cds_WP_000351733.1_1235	40.000	140	185
WP_000646254.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	98.784	329	329
WP_000646254.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	31.746	315	329
WP_000646254.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	31.045	335	329
WP_000646254.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	34.109	258	329
WP_000646254.1	lcl|NZ_AOWS01000134.1_cds_WP_001984071.1_2798	31.475	305	329
WP_000646254.1	lcl|NZ_AOWS01000144.1_cds_WP_000649925.1_3060	30.183	328	329
WP_000646254.1	lcl|NZ_AOWS01000052.1_cds_WP_000709511.1_708	29.730	333	329
WP_000646254.1	lcl|NZ_AOWS01000152.1_cds_WP_000601375.1_3433	25.091	275	329
WP_000646254.1	lcl|NZ_AOWS01000152.1_cds_WP_001067557.1_3483	30.350	257	329
WP_000646254.1	lcl|NZ_AOWS01000134.1_cds_WP_000688695.1_2778	28.975	283	329
WP_000646254.1	lcl|NZ_AOWS01000152.1_cds_WP_000475904.1_3424	27.737	274	329
WP_000646254.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	25.705	319	329
WP_000646254.1	lcl|NZ_AOWS01000132.1_cds_WP_001074785.1_2694	29.057	265	329
WP_000646254.1	lcl|NZ_AOWS01000113.1_cds_WP_001003555.1_1861	25.148	338	329
WP_000646254.1	lcl|NZ_AOWS01000152.1_cds_WP_000487322.1_3435	27.077	325	329
WP_000774259.1	lcl|NZ_AOWS01000152.1_cds_WP_000774262.1_3485	98.127	267	267
WP_000774259.1	lcl|NZ_AOWS01000152.1_cds_WP_000859505.1_3436	25.820	244	267
WP_000774259.1	lcl|NZ_AOWS01000152.1_cds_WP_000800438.1_3455	24.786	234	267
WP_000774259.1	lcl|NZ_AOWS01000152.1_cds_WP_000842260.1_3406	26.316	190	267
WP_000774259.1	lcl|NZ_AOWS01000103.1_cds_WP_000667727.1_1668	31.818	110	267
WP_000774259.1	lcl|NZ_AOWS01000110.1_cds_WP_000805357.1_1761	26.190	210	267
WP_002072162.1	lcl|NZ_AOWS01000152.1_cds_WP_000612797.1_3484	98.232	509	509
WP_002072162.1	lcl|NZ_AOWS01000132.1_cds_WP_000291591.1_2618	26.911	327	509
WP_002072162.1	lcl|NZ_AOWS01000132.1_cds_WP_000364507.1_2619	31.111	90	509
WP_002072162.1	lcl|NZ_AOWS01000152.1_cds_WP_000612797.1_3484	98.232	509	509
WP_002072162.1	lcl|NZ_AOWS01000132.1_cds_WP_000291591.1_2618	26.911	327	509
WP_002072162.1	lcl|NZ_AOWS01000132.1_cds_WP_000364507.1_2619	31.111	90	509
WP_001067557.1	lcl|NZ_AOWS01000152.1_cds_WP_001067557.1_3483	100.000	330	330
WP_001067557.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	28.664	307	330
WP_001067557.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	26.316	266	330
WP_001067557.1	lcl|NZ_AOWS01000134.1_cds_WP_001984071.1_2798	25.735	272	330
WP_001067557.1	lcl|NZ_AOWS01000113.1_cds_WP_001003555.1_1861	28.395	243	330
WP_001067557.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	26.812	276	330
WP_001067557.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	23.724	333	330
WP_001067557.1	lcl|NZ_AOWS01000144.1_cds_WP_000649925.1_3060	28.854	253	330
WP_001067557.1	lcl|NZ_AOWS01000134.1_cds_WP_000688695.1_2778	25.681	257	330
WP_001067557.1	lcl|NZ_AOWS01000152.1_cds_WP_000601375.1_3433	26.545	275	330
WP_001067557.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	24.695	328	330
WP_001198107.1	lcl|NZ_AOWS01000152.1_cds_WP_001198107.1_3482	100.000	366	366
WP_001198107.1	lcl|NZ_AOWS01000152.1_cds_WP_000608295.1_3481	39.726	365	366
WP_001198107.1	lcl|NZ_AOWS01000152.1_cds_WP_000575178.1_3413	34.262	359	366
WP_001198107.1	lcl|NZ_AOWS01000134.1_cds_WP_001281953.1_2764	27.441	379	366
WP_001198107.1	lcl|NZ_AOWS01000152.1_cds_WP_000346036.1_3452	28.090	356	366
WP_001198107.1	lcl|NZ_AOWS01000152.1_cds_WP_000582222.1_3471	31.111	360	366
WP_001198107.1	lcl|NZ_AOWS01000102.1_cds_WP_000538752.1_1611	29.692	357	366
WP_001198107.1	lcl|NZ_AOWS01000152.1_cds_WP_000947844.1_3459	26.667	345	366
WP_001198107.1	lcl|NZ_AOWS01000153.1_cds_WP_001982414.1_3542	31.579	190	366
WP_000608294.1	lcl|NZ_AOWS01000152.1_cds_WP_000608295.1_3481	99.728	367	367
WP_000608294.1	lcl|NZ_AOWS01000152.1_cds_WP_001198107.1_3482	39.452	365	367
WP_000608294.1	lcl|NZ_AOWS01000152.1_cds_WP_000575178.1_3413	36.712	365	367
WP_000608294.1	lcl|NZ_AOWS01000102.1_cds_WP_000538752.1_1611	30.189	371	367
WP_000608294.1	lcl|NZ_AOWS01000152.1_cds_WP_000582222.1_3471	35.385	325	367
WP_000608294.1	lcl|NZ_AOWS01000134.1_cds_WP_001281953.1_2764	30.208	384	367
WP_000608294.1	lcl|NZ_AOWS01000152.1_cds_WP_000346036.1_3452	24.397	373	367
WP_000608294.1	lcl|NZ_AOWS01000152.1_cds_WP_000947844.1_3459	26.404	356	367
WP_000608294.1	lcl|NZ_AOWS01000153.1_cds_WP_001982414.1_3542	25.698	358	367
WP_000689740.1	lcl|NZ_AOWS01000152.1_cds_WP_000689743.1_3480	99.816	544	544
WP_000689740.1	lcl|NZ_AOWS01000152.1_cds_WP_000689743.1_3480	99.816	544	544
WP_000342716.1	lcl|NZ_AOWS01000152.1_cds_WP_000342713.1_3479	99.623	265	265
WP_000342716.1	lcl|NZ_AOWS01000136.1_cds_WP_001002663.1_2853	44.856	243	265
WP_001246619.1	lcl|NZ_AOWS01000152.1_cds_WP_001246618.1_3478	96.774	310	310
WP_001246619.1	lcl|NZ_AOWS01000118.1_cds_WP_000501205.1_2129	38.158	304	310
WP_001246619.1	lcl|NZ_AOWS01000153.1_cds_WP_001183723.1_3646	25.163	306	310
WP_001246619.1	lcl|NZ_AOWS01000081.1_cds_WP_000279894.1_1115	24.809	262	310
WP_001246619.1	lcl|NZ_AOWS01000152.1_cds_WP_001246618.1_3478	96.774	310	310
WP_001246619.1	lcl|NZ_AOWS01000118.1_cds_WP_000501205.1_2129	38.158	304	310
WP_001246619.1	lcl|NZ_AOWS01000153.1_cds_WP_001183723.1_3646	25.163	306	310
WP_001246619.1	lcl|NZ_AOWS01000081.1_cds_WP_000279894.1_1115	24.809	262	310
WP_000479980.1	lcl|NZ_AOWS01000152.1_cds_WP_000479982.1_3477	99.621	264	264
WP_000715958.1	lcl|NZ_AOWS01000152.1_cds_WP_000715958.1_3476	100.000	131	131
WP_001088861.1	lcl|NZ_AOWS01000152.1_cds_WP_001088866.1_3475	98.611	144	144
WP_001088861.1	lcl|NZ_AOWS01000131.1_cds_WP_002069656.1_2540	42.857	56	144
WP_000517242.1	lcl|NZ_AOWS01000152.1_cds_WP_000517242.1_3474	100.000	221	221
WP_000517242.1	lcl|NZ_AOWS01000138.1_cds_WP_001082180.1_2946	28.205	78	221
WP_000517242.1	lcl|NZ_AOWS01000097.1_cds_WP_001069834.1_1505	27.523	109	221
WP_228003844.1	lcl|NZ_AOWS01000081.1_cds_WP_042709618.1_1176	82.353	34	34
WP_001018782.1	lcl|NZ_AOWS01000081.1_cds_WP_229309472.1_1177	81.818	77	77
WP_000282882.1	lcl|NZ_AOWS01000152.1_cds_WP_000282880.1_3411	99.267	273	273
WP_000282882.1	lcl|NZ_AOWS01000152.1_cds_WP_001068986.1_3432	31.760	233	273
WP_000282882.1	lcl|NZ_AOWS01000019.1_cds_WP_001099029.1_193	34.737	190	273
WP_000282882.1	lcl|NZ_AOWS01000152.1_cds_WP_000854002.1_3410	26.457	223	273
WP_000282882.1	lcl|NZ_AOWS01000152.1_cds_WP_000560752.1_3412	32.075	106	273
WP_000282882.1	lcl|NZ_AOWS01000071.1_cds_WP_000262844.1_951	25.137	183	273
WP_000282882.1	lcl|NZ_AOWS01000110.1_cds_WP_000868621.1_1783	31.111	90	273
WP_000282882.1	lcl|NZ_AOWS01000152.1_cds_WP_000579813.1_3463	30.769	91	273
WP_000853988.1	lcl|NZ_AOWS01000152.1_cds_WP_000854002.1_3410	99.313	582	582
WP_000853988.1	lcl|NZ_AOWS01000152.1_cds_WP_001068986.1_3432	37.398	123	582
WP_000853988.1	lcl|NZ_AOWS01000152.1_cds_WP_000282880.1_3411	26.457	223	582
WP_000853988.1	lcl|NZ_AOWS01000152.1_cds_WP_000560752.1_3412	30.769	247	582
WP_000853988.1	lcl|NZ_AOWS01000019.1_cds_WP_001099029.1_193	27.723	202	582
WP_000853988.1	lcl|NZ_AOWS01000152.1_cds_WP_000854002.1_3410	99.313	582	582
WP_000853988.1	lcl|NZ_AOWS01000152.1_cds_WP_001068986.1_3432	37.398	123	582
WP_000853988.1	lcl|NZ_AOWS01000152.1_cds_WP_000282880.1_3411	26.457	223	582
WP_000853988.1	lcl|NZ_AOWS01000152.1_cds_WP_000560752.1_3412	30.769	247	582
WP_000853988.1	lcl|NZ_AOWS01000019.1_cds_WP_001099029.1_193	27.723	202	582
WP_001159758.1	lcl|NZ_AOWS01000152.1_cds_WP_001159758.1_3409	100.000	186	186
WP_000642146.1	lcl|NZ_AOWS01000152.1_cds_WP_000642158.1_3408	98.039	306	306
