WP_000340715.1	lcl|NZ_AFLV02000009.1_cds_WP_002614501.1_3448	89.535	86	106
WP_000410266.1	lcl|NZ_AFLV02000009.1_cds_WP_004498704.1_3449	91.935	310	314
WP_000410266.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	24.731	279	314
WP_000410266.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	24.149	323	314
WP_000410266.1	lcl|NZ_AFLV02000001.1_cds_WP_004498401.1_3989	25.225	333	314
WP_000410266.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	24.555	281	314
WP_000410266.1	lcl|NZ_AFLV02000009.1_cds_WP_002614506.1_3501	23.348	227	314
WP_000410266.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	24.848	330	314
WP_000884059.1	lcl|NZ_AFLV02000053.1_cds_WP_002630958.1_1619	34.932	146	185
WP_000884059.1	lcl|NZ_AFLV02000009.1_cds_WP_004498097.1_3482	33.898	177	185
WP_000646254.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	31.776	321	329
WP_000646254.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	30.952	336	329
WP_000646254.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	30.476	315	329
WP_000646254.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	31.190	311	329
WP_000646254.1	lcl|NZ_AFLV02000023.1_cds_WP_004495537.1_2647	27.164	335	329
WP_000646254.1	lcl|NZ_AFLV02000009.1_cds_WP_002614506.1_3501	29.508	305	329
WP_000646254.1	lcl|NZ_AFLV02000001.1_cds_WP_004498401.1_3989	29.154	319	329
WP_000646254.1	lcl|NZ_AFLV02000023.1_cds_WP_004495465.1_2602	28.261	322	329
WP_000646254.1	lcl|NZ_AFLV02000059.1_cds_WP_002619620.1_1185	26.642	274	329
WP_000646254.1	lcl|NZ_AFLV02000061.1_cds_WP_002619620.1_1091	26.642	274	329
