WP_000340715.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004462903.1_3491	95.349	86	106
WP_000410266.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	91.935	310	314
WP_000410266.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	24.731	279	314
WP_000410266.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	24.299	321	314
WP_000410266.1	lcl|NZ_JAUOTH010000001.1_cds_WP_032928188.1_3345	24.398	332	314
WP_000410266.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282964026.1_3547	23.789	227	314
WP_000410266.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	23.843	281	314
WP_000410266.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	22.222	171	314
WP_000410266.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	25.359	209	314
WP_000884059.1	lcl|NZ_JAUOTH010000002.1_cds_WP_004460143.1_2208	35.616	146	185
WP_000884059.1	lcl|NZ_JAUOTH010000018.1_cds_WP_075918475.1_3528	35.028	177	185
WP_000646254.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	32.087	321	329
WP_000646254.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	31.045	335	329
WP_000646254.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	29.524	315	329
WP_000646254.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	32.476	311	329
WP_000646254.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282964026.1_3547	30.492	305	329
WP_000646254.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	27.381	336	329
WP_000646254.1	lcl|NZ_JAUOTH010000001.1_cds_WP_032928188.1_3345	28.882	322	329
WP_000646254.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004467290.1_444	28.261	322	329
WP_000646254.1	lcl|NZ_JAUOTH010000012.1_cds_WP_046943555.1_2762	24.348	345	329
WP_000646254.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	26.667	270	329
WP_000646254.1	lcl|NZ_JAUOTH010000009.1_cds_WP_008398679.1_778	27.099	262	329
WP_000646254.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004465101.1_3549	25.993	277	329
WP_000646254.1	lcl|NZ_JAUOTH010000014.1_cds_WP_282963968.1_202	25.076	331	329
WP_000646254.1	lcl|NZ_JAUOTH010000017.1_cds_WP_004472818.1_1475	27.273	286	329
WP_000774259.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004475169.1_3546	27.568	185	267
WP_000774259.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004477560.1_3118	30.457	197	267
WP_000774259.1	lcl|NZ_JAUOTH010000022.1_cds_WP_004475142.1_366	26.316	190	267
WP_000774259.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004477855.1_3151	27.692	195	267
WP_000774259.1	lcl|NZ_JAUOTH010000013.1_cds_WP_016754360.1_476	26.442	208	267
WP_002072162.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004473482.1_2464	27.385	325	509
WP_002072162.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004460640.1_2465	33.333	90	509
WP_002072162.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004473482.1_2464	27.385	325	509
WP_002072162.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004460640.1_2465	33.333	90	509
WP_001067557.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	26.007	273	330
WP_001067557.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	23.273	275	330
WP_001067557.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	27.899	276	330
