WP_000340715.1	lcl|NZ_AFKI01000117.1_cds_WP_000340715.1_1374	100.000	86	106
WP_000410266.1	lcl|NZ_AFKI01000117.1_cds_WP_000410273.1_1373	99.363	314	314
WP_000410266.1	lcl|NZ_AFKI01000117.1_cds_WP_000093099.1_1353	46.988	83	314
WP_000410266.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	25.392	319	314
WP_000410266.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	24.383	324	314
WP_000410266.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	25.269	186	314
WP_000410266.1	lcl|NZ_AFKI01000117.1_cds_WP_000723090.1_1291	23.958	288	314
WP_000410266.1	lcl|NZ_AFKI01000117.1_cds_WP_001067557.1_1367	24.695	328	314
WP_000604525.1	lcl|NZ_AFKI01000117.1_cds_WP_000604524.1_1372	99.178	365	365
WP_000884059.1	lcl|NZ_AFKI01000117.1_cds_WP_000884059.1_1371	100.000	185	185
WP_000884059.1	lcl|NZ_AFKI01000023.1_cds_WP_000351733.1_3112	40.000	140	185
WP_000646254.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	98.784	329	329
WP_000646254.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	31.746	315	329
WP_000646254.1	lcl|NZ_AFKI01000117.1_cds_WP_000723090.1_1291	31.045	335	329
WP_000646254.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	34.109	258	329
WP_000646254.1	lcl|NZ_AFKI01000168.1_cds_WP_001984071.1_556	31.475	305	329
WP_000646254.1	lcl|NZ_AFKI01000137.1_cds_WP_000649925.1_933	30.183	328	329
WP_000646254.1	lcl|NZ_AFKI01000107.1_cds_WP_000709511.1_1542	29.730	333	329
WP_000646254.1	lcl|NZ_AFKI01000117.1_cds_WP_000601375.1_1317	25.091	275	329
WP_000646254.1	lcl|NZ_AFKI01000117.1_cds_WP_001067557.1_1367	30.350	257	329
WP_000646254.1	lcl|NZ_AFKI01000099.1_cds_WP_000688695.1_1698	28.975	283	329
WP_000646254.1	lcl|NZ_AFKI01000117.1_cds_WP_000475904.1_1308	27.737	274	329
WP_000646254.1	lcl|NZ_AFKI01000117.1_cds_WP_000410273.1_1373	25.705	319	329
WP_000646254.1	lcl|NZ_AFKI01000027.1_cds_WP_001074785.1_2948	29.057	265	329
WP_000646254.1	lcl|NZ_AFKI01000017.1_cds_WP_001003555.1_3404	25.148	338	329
WP_000646254.1	lcl|NZ_AFKI01000117.1_cds_WP_000487322.1_1319	27.077	325	329
WP_000774259.1	lcl|NZ_AFKI01000117.1_cds_WP_000774262.1_1369	98.127	267	267
WP_000774259.1	lcl|NZ_AFKI01000117.1_cds_WP_000859505.1_1320	25.820	244	267
WP_000774259.1	lcl|NZ_AFKI01000117.1_cds_WP_000800438.1_1339	24.786	234	267
WP_000774259.1	lcl|NZ_AFKI01000117.1_cds_WP_000842260.1_1290	26.316	190	267
WP_000774259.1	lcl|NZ_AFKI01000051.1_cds_WP_000667727.1_2437	31.818	110	267
WP_000774259.1	lcl|NZ_AFKI01000156.1_cds_WP_000805357.1_649	26.190	210	267
WP_002072162.1	lcl|NZ_AFKI01000117.1_cds_WP_000612797.1_1368	98.232	509	509
WP_002072162.1	lcl|NZ_AFKI01000125.1_cds_WP_000291591.1_1143	26.911	327	509
WP_002072162.1	lcl|NZ_AFKI01000125.1_cds_WP_000364507.1_1144	31.111	90	509
WP_002072162.1	lcl|NZ_AFKI01000117.1_cds_WP_000612797.1_1368	98.232	509	509
WP_002072162.1	lcl|NZ_AFKI01000125.1_cds_WP_000291591.1_1143	26.911	327	509
WP_002072162.1	lcl|NZ_AFKI01000125.1_cds_WP_000364507.1_1144	31.111	90	509
WP_001067557.1	lcl|NZ_AFKI01000117.1_cds_WP_001067557.1_1367	100.000	330	330
WP_001067557.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	28.664	307	330
WP_001067557.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	26.316	266	330
WP_001067557.1	lcl|NZ_AFKI01000168.1_cds_WP_001984071.1_556	25.735	272	330
WP_001067557.1	lcl|NZ_AFKI01000017.1_cds_WP_001003555.1_3404	28.395	243	330
WP_001067557.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	26.812	276	330
WP_001067557.1	lcl|NZ_AFKI01000117.1_cds_WP_000723090.1_1291	23.724	333	330
WP_001067557.1	lcl|NZ_AFKI01000137.1_cds_WP_000649925.1_933	28.854	253	330
WP_001067557.1	lcl|NZ_AFKI01000099.1_cds_WP_000688695.1_1698	25.681	257	330
WP_001067557.1	lcl|NZ_AFKI01000117.1_cds_WP_000601375.1_1317	26.545	275	330
WP_001067557.1	lcl|NZ_AFKI01000117.1_cds_WP_000410273.1_1373	24.695	328	330
WP_001198107.1	lcl|NZ_AFKI01000117.1_cds_WP_001198107.1_1366	100.000	366	366
WP_001198107.1	lcl|NZ_AFKI01000117.1_cds_WP_000608295.1_1365	39.726	365	366
WP_001198107.1	lcl|NZ_AFKI01000117.1_cds_WP_000575178.1_1297	34.262	359	366
WP_001198107.1	lcl|NZ_AFKI01000017.1_cds_WP_001281953.1_3405	27.441	379	366
WP_001198107.1	lcl|NZ_AFKI01000117.1_cds_WP_000346036.1_1336	28.090	356	366
WP_001198107.1	lcl|NZ_AFKI01000117.1_cds_WP_000582222.1_1355	31.111	360	366
WP_001198107.1	lcl|NZ_AFKI01000169.1_cds_WP_000538752.1_528	29.692	357	366
WP_001198107.1	lcl|NZ_AFKI01000117.1_cds_WP_000947844.1_1343	26.667	345	366
WP_001198107.1	lcl|NZ_AFKI01000020.1_cds_WP_001982414.1_3286	31.579	190	366
WP_000608294.1	lcl|NZ_AFKI01000117.1_cds_WP_000608295.1_1365	99.728	367	367
WP_000608294.1	lcl|NZ_AFKI01000117.1_cds_WP_001198107.1_1366	39.452	365	367
WP_000608294.1	lcl|NZ_AFKI01000117.1_cds_WP_000575178.1_1297	36.712	365	367
WP_000608294.1	lcl|NZ_AFKI01000169.1_cds_WP_000538752.1_528	30.189	371	367
WP_000608294.1	lcl|NZ_AFKI01000117.1_cds_WP_000582222.1_1355	35.385	325	367
WP_000608294.1	lcl|NZ_AFKI01000017.1_cds_WP_001281953.1_3405	30.208	384	367
WP_000608294.1	lcl|NZ_AFKI01000117.1_cds_WP_000346036.1_1336	24.397	373	367
WP_000608294.1	lcl|NZ_AFKI01000117.1_cds_WP_000947844.1_1343	26.404	356	367
WP_000608294.1	lcl|NZ_AFKI01000020.1_cds_WP_001982414.1_3286	25.698	358	367
WP_000689740.1	lcl|NZ_AFKI01000117.1_cds_WP_000689743.1_1364	99.816	544	544
WP_000689740.1	lcl|NZ_AFKI01000117.1_cds_WP_000689743.1_1364	99.816	544	544
WP_000342716.1	lcl|NZ_AFKI01000117.1_cds_WP_000342713.1_1363	99.623	265	265
WP_000342716.1	lcl|NZ_AFKI01000121.1_cds_WP_001002663.1_1226	44.856	243	265
WP_001246619.1	lcl|NZ_AFKI01000117.1_cds_WP_001246618.1_1362	96.774	310	310
WP_001246619.1	lcl|NZ_AFKI01000025.1_cds_WP_000501205.1_3035	38.158	304	310
WP_001246619.1	lcl|NZ_AFKI01000021.1_cds_WP_001183723.1_3234	25.163	306	310
