WP_000340715.1	lcl|NZ_NPDO01000001.1_cds_WP_040913380.1_295	95.349	86	106
WP_000410266.1	lcl|NZ_NPDO01000001.1_cds_WP_100736432.1_294	91.613	310	314
WP_000410266.1	lcl|NZ_NPDO01000006.1_cds_WP_100737763.1_3372	23.006	326	314
WP_000410266.1	lcl|NZ_NPDO01000001.1_cds_WP_100736420.1_281	23.105	277	314
WP_000410266.1	lcl|NZ_NPDO01000001.1_cds_WP_100736389.1_232	24.107	336	314
WP_000410266.1	lcl|NZ_NPDO01000003.1_cds_WP_010576029.1_2515	22.222	171	314
WP_000884059.1	lcl|NZ_NPDO01000009.1_cds_WP_010574925.1_3955	38.356	146	185
WP_000646254.1	lcl|NZ_NPDO01000001.1_cds_WP_100736389.1_232	29.641	334	329
WP_000646254.1	lcl|NZ_NPDO01000001.1_cds_WP_100736420.1_281	32.441	299	329
WP_000646254.1	lcl|NZ_NPDO01000003.1_cds_WP_207765004.1_2308	33.333	306	329
WP_000646254.1	lcl|NZ_NPDO01000006.1_cds_WP_100737763.1_3372	30.476	315	329
WP_000646254.1	lcl|NZ_NPDO01000003.1_cds_WP_010576029.1_2515	27.381	336	329
WP_000646254.1	lcl|NZ_NPDO01000003.1_cds_WP_100737016.1_2180	28.302	318	329
WP_000646254.1	lcl|NZ_NPDO01000003.1_cds_WP_040913715.1_2420	29.091	330	329
WP_000646254.1	lcl|NZ_NPDO01000001.1_cds_WP_100736405.1_255	24.194	310	329
WP_000646254.1	lcl|NZ_NPDO01000007.1_cds_WP_100737905.1_3601	27.984	243	329
WP_000646254.1	lcl|NZ_NPDO01000001.1_cds_WP_100736432.1_294	25.316	316	329
WP_000646254.1	lcl|NZ_NPDO01000005.1_cds_WP_100737667.1_3221	24.340	341	329
WP_000646254.1	lcl|NZ_NPDO01000002.1_cds_WP_010574654.1_1680	26.217	267	329
WP_000646254.1	lcl|NZ_NPDO01000006.1_cds_WP_100737717.1_3282	24.773	331	329
WP_000646254.1	lcl|NZ_NPDO01000001.1_cds_WP_010575184.1_247	27.907	172	329
WP_000646254.1	lcl|NZ_NPDO01000004.1_cds_WP_100737529.1_2931	25.581	258	329
WP_000646254.1	lcl|NZ_NPDO01000003.1_cds_WP_100737173.1_2473	28.279	244	329
WP_000646254.1	lcl|NZ_NPDO01000001.1_cds_WP_100736406.1_257	25.357	280	329
WP_000774259.1	lcl|NZ_NPDO01000001.1_cds_WP_010575214.1_276	24.255	235	267
WP_000774259.1	lcl|NZ_NPDO01000001.1_cds_WP_100736407.1_258	25.000	208	267
WP_000774259.1	lcl|NZ_NPDO01000001.1_cds_WP_010575168.1_231	26.455	189	267
WP_000774259.1	lcl|NZ_NPDO01000005.1_cds_WP_010573628.1_3032	33.636	110	267
WP_000774259.1	lcl|NZ_NPDO01000003.1_cds_WP_207765005.1_2514	26.020	196	267
WP_000774259.1	lcl|NZ_NPDO01000005.1_cds_WP_100737621.1_3137	32.990	97	267
WP_002072162.1	lcl|NZ_NPDO01000009.1_cds_WP_100738198.1_4107	27.139	339	509
WP_002072162.1	lcl|NZ_NPDO01000009.1_cds_WP_010574788.1_4108	31.111	90	509
WP_002072162.1	lcl|NZ_NPDO01000009.1_cds_WP_100738198.1_4107	27.139	339	509
WP_002072162.1	lcl|NZ_NPDO01000009.1_cds_WP_010574788.1_4108	31.111	90	509
WP_001067557.1	lcl|NZ_NPDO01000003.1_cds_WP_207765004.1_2308	27.306	271	330
WP_001067557.1	lcl|NZ_NPDO01000001.1_cds_WP_100736420.1_281	27.138	269	330
WP_001067557.1	lcl|NZ_NPDO01000001.1_cds_WP_100736389.1_232	27.027	333	330
WP_001067557.1	lcl|NZ_NPDO01000006.1_cds_WP_100737763.1_3372	27.536	276	330
WP_001067557.1	lcl|NZ_NPDO01000006.1_cds_WP_100737717.1_3282	26.154	260	330
WP_001067557.1	lcl|NZ_NPDO01000001.1_cds_WP_010575208.1_270	31.496	127	330
WP_001067557.1	lcl|NZ_NPDO01000001.1_cds_WP_100736405.1_255	25.095	263	330
WP_001067557.1	lcl|NZ_NPDO01000007.1_cds_WP_100737905.1_3601	27.004	237	330
WP_001067557.1	lcl|NZ_NPDO01000003.1_cds_WP_100737016.1_2180	27.368	285	330
WP_001067557.1	lcl|NZ_NPDO01000005.1_cds_WP_100737667.1_3221	26.996	263	330
WP_001067557.1	lcl|NZ_NPDO01000001.1_cds_WP_100736413.1_268	27.333	150	330
WP_001067557.1	lcl|NZ_NPDO01000003.1_cds_WP_010576029.1_2515	25.180	139	330
WP_001067557.1	lcl|NZ_NPDO01000001.1_cds_WP_100736432.1_294	24.390	328	330
WP_001198107.1	lcl|NZ_NPDO01000005.1_cds_WP_207765016.1_3027	28.042	378	366
WP_001198107.1	lcl|NZ_NPDO01000010.1_cds_WP_100738272.1_821	31.285	358	366
WP_001198107.1	lcl|NZ_NPDO01000001.1_cds_WP_100736419.1_280	27.333	300	366
WP_001198107.1	lcl|NZ_NPDO01000005.1_cds_WP_040913053.1_3151	30.811	185	366
WP_000608294.1	lcl|NZ_NPDO01000010.1_cds_WP_100738272.1_821	33.509	379	367
WP_000608294.1	lcl|NZ_NPDO01000005.1_cds_WP_207765016.1_3027	31.152	382	367
WP_000608294.1	lcl|NZ_NPDO01000001.1_cds_WP_100736419.1_280	29.151	271	367
WP_000608294.1	lcl|NZ_NPDO01000005.1_cds_WP_040913053.1_3151	25.698	358	367
WP_000342716.1	lcl|NZ_NPDO01000003.1_cds_WP_010575921.1_2620	44.033	243	265
WP_001246619.1	lcl|NZ_NPDO01000002.1_cds_WP_100736832.1_1882	38.816	304	310
WP_001246619.1	lcl|NZ_NPDO01000001.1_cds_WP_020986400.1_448	25.490	306	310
WP_001246619.1	lcl|NZ_NPDO01000001.1_cds_WP_010574975.1_41	27.820	133	310
WP_001246619.1	lcl|NZ_NPDO01000002.1_cds_WP_100736832.1_1882	38.816	304	310
WP_001246619.1	lcl|NZ_NPDO01000001.1_cds_WP_020986400.1_448	25.490	306	310
WP_001246619.1	lcl|NZ_NPDO01000001.1_cds_WP_010574975.1_41	27.820	133	310
WP_001088861.1	lcl|NZ_NPDO01000001.1_cds_WP_020986723.1_582	44.643	56	144
WP_000517242.1	lcl|NZ_NPDO01000006.1_cds_WP_100737779.1_3400	26.923	78	221
WP_000517242.1	lcl|NZ_NPDO01000002.1_cds_WP_100736843.1_1900	24.752	101	221
WP_000282882.1	lcl|NZ_NPDO01000001.1_cds_WP_207764989.1_236	66.790	271	273
WP_000282882.1	lcl|NZ_NPDO01000001.1_cds_WP_010575192.1_254	27.682	289	273
WP_000282882.1	lcl|NZ_NPDO01000002.1_cds_WP_100736909.1_1999	31.313	198	273
WP_000282882.1	lcl|NZ_NPDO01000003.1_cds_WP_010572776.1_2351	31.111	90	273
WP_000282882.1	lcl|NZ_NPDO01000001.1_cds_WP_100736394.1_237	24.737	190	273
