WP_000340715.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462903.1_2126	95.349	86	106
WP_000410266.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	91.720	314	314
WP_000410266.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	24.299	321	314
WP_000410266.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004472946.1_2261	24.398	332	314
WP_000410266.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	22.101	276	314
WP_000410266.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	23.843	281	314
WP_000410266.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	25.359	209	314
WP_000884059.1	lcl|NZ_JASEXQ010000030.1_cds_WP_004460143.1_2671	35.616	146	185
WP_000646254.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965821.1_2122	31.214	346	329
WP_000646254.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	31.104	299	329
WP_000646254.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	29.524	315	329
WP_000646254.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	31.045	335	329
WP_000646254.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	32.476	311	329
WP_000646254.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004472946.1_2261	28.882	322	329
WP_000646254.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004466638.1_1934	27.184	309	329
WP_000646254.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004467290.1_227	28.261	322	329
WP_000646254.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965808.1_2073	25.000	268	329
WP_000646254.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965574.1_1174	24.928	345	329
WP_000646254.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	26.667	270	329
WP_000646254.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004464543.1_1058	27.099	262	329
WP_000646254.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004479697.1_2065	26.050	238	329
WP_000646254.1	lcl|NZ_JASEXQ010000010.1_cds_WP_282965630.1_1403	24.773	331	329
WP_000646254.1	lcl|NZ_JASEXQ010000008.1_cds_WP_061205801.1_1121	26.923	286	329
WP_000646254.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965809.1_2075	30.460	174	329
WP_000774259.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965817.1_2100	27.174	184	267
WP_000774259.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004477718.1_2076	24.590	244	267
WP_000774259.1	lcl|NZ_JASEXQ010000015.1_cds_WP_004466848.1_1784	36.441	118	267
WP_000774259.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004475142.1_3312	26.316	190	267
WP_000774259.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004487808.1_1935	27.692	195	267
WP_000774259.1	lcl|NZ_JASEXQ010000001.1_cds_WP_016754360.1_261	26.442	208	267
WP_002072162.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004463881.1_2872	27.385	325	509
WP_002072162.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460640.1_2873	33.333	90	509
WP_002072162.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004463881.1_2872	27.385	325	509
WP_002072162.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460640.1_2873	33.333	90	509
WP_001067557.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	26.007	273	330
WP_001067557.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	25.000	276	330
