WP_000340715.1	lcl|NZ_NPDS01000002.1_cds_WP_100762083.1_1700	94.186	86	106
WP_000410266.1	lcl|NZ_NPDS01000002.1_cds_WP_100761755.1_1701	90.968	310	314
WP_000410266.1	lcl|NZ_NPDS01000002.1_cds_WP_100761767.1_1714	23.551	276	314
WP_000410266.1	lcl|NZ_NPDS01000002.1_cds_WP_100761817.1_1764	24.702	336	314
WP_000410266.1	lcl|NZ_NPDS01000007.1_cds_WP_100763529.1_3487	22.154	325	314
WP_000410266.1	lcl|NZ_NPDS01000003.1_cds_WP_100762281.1_2212	22.222	171	314
WP_000884059.1	lcl|NZ_NPDS01000008.1_cds_WP_100763639.1_3580	35.152	165	185
WP_000646254.1	lcl|NZ_NPDS01000002.1_cds_WP_100761817.1_1764	29.341	334	329
WP_000646254.1	lcl|NZ_NPDS01000002.1_cds_WP_100761767.1_1714	32.119	302	329
WP_000646254.1	lcl|NZ_NPDS01000007.1_cds_WP_100763529.1_3487	30.794	315	329
WP_000646254.1	lcl|NZ_NPDS01000005.1_cds_WP_208861998.1_2731	33.007	306	329
WP_000646254.1	lcl|NZ_NPDS01000003.1_cds_WP_100762281.1_2212	27.381	336	329
WP_000646254.1	lcl|NZ_NPDS01000005.1_cds_WP_100762933.1_2872	28.616	318	329
WP_000646254.1	lcl|NZ_NPDS01000003.1_cds_WP_100762356.1_2304	29.091	330	329
WP_000646254.1	lcl|NZ_NPDS01000007.1_cds_WP_100763359.1_3290	26.126	333	329
WP_000646254.1	lcl|NZ_NPDS01000002.1_cds_WP_100761792.1_1740	22.508	311	329
WP_000646254.1	lcl|NZ_NPDS01000001.1_cds_WP_100760606.1_139	25.993	277	329
WP_000646254.1	lcl|NZ_NPDS01000002.1_cds_WP_100761755.1_1701	25.633	316	329
WP_000646254.1	lcl|NZ_NPDS01000006.1_cds_WP_100763246.1_3188	26.515	264	329
WP_000646254.1	lcl|NZ_NPDS01000002.1_cds_WP_100761800.1_1748	27.326	172	329
WP_000646254.1	lcl|NZ_NPDS01000004.1_cds_WP_100762657.1_2594	24.806	258	329
WP_000646254.1	lcl|NZ_NPDS01000007.1_cds_WP_100763446.1_3394	23.148	324	329
WP_000646254.1	lcl|NZ_NPDS01000003.1_cds_WP_100762316.1_2253	27.869	244	329
WP_000646254.1	lcl|NZ_NPDS01000002.1_cds_WP_100761790.1_1738	25.614	285	329
WP_000774259.1	lcl|NZ_NPDS01000002.1_cds_WP_100761772.1_1719	24.255	235	267
WP_000774259.1	lcl|NZ_NPDS01000002.1_cds_WP_100761789.1_1737	25.000	208	267
WP_000774259.1	lcl|NZ_NPDS01000002.1_cds_WP_100761818.1_1765	26.842	190	267
WP_000774259.1	lcl|NZ_NPDS01000001.1_cds_WP_100760778.1_328	33.636	110	267
WP_000774259.1	lcl|NZ_NPDS01000003.1_cds_WP_208861991.1_2213	27.513	189	267
WP_000774259.1	lcl|NZ_NPDS01000001.1_cds_WP_100760681.1_221	36.047	86	267
WP_002072162.1	lcl|NZ_NPDS01000008.1_cds_WP_100763766.1_3733	26.844	339	509
WP_002072162.1	lcl|NZ_NPDS01000008.1_cds_WP_100763767.1_3734	32.609	92	509
WP_002072162.1	lcl|NZ_NPDS01000008.1_cds_WP_100763766.1_3733	26.844	339	509
WP_002072162.1	lcl|NZ_NPDS01000008.1_cds_WP_100763767.1_3734	32.609	92	509
WP_001067557.1	lcl|NZ_NPDS01000005.1_cds_WP_208861998.1_2731	26.937	271	330
WP_001067557.1	lcl|NZ_NPDS01000002.1_cds_WP_100761767.1_1714	26.471	272	330
WP_001067557.1	lcl|NZ_NPDS01000002.1_cds_WP_100761817.1_1764	27.385	325	330
WP_001067557.1	lcl|NZ_NPDS01000007.1_cds_WP_100763529.1_3487	28.159	277	330
WP_001067557.1	lcl|NZ_NPDS01000007.1_cds_WP_100763446.1_3394	27.459	244	330
WP_001067557.1	lcl|NZ_NPDS01000002.1_cds_WP_010575208.1_1725	31.496	127	330
WP_001067557.1	lcl|NZ_NPDS01000007.1_cds_WP_100763359.1_3290	26.582	237	330
WP_001067557.1	lcl|NZ_NPDS01000001.1_cds_WP_100760606.1_139	26.515	264	330
WP_001067557.1	lcl|NZ_NPDS01000005.1_cds_WP_100762933.1_2872	27.273	286	330
WP_001067557.1	lcl|NZ_NPDS01000002.1_cds_WP_100761779.1_1727	24.370	238	330
WP_001067557.1	lcl|NZ_NPDS01000003.1_cds_WP_100762281.1_2212	25.352	142	330
WP_001067557.1	lcl|NZ_NPDS01000002.1_cds_WP_100761792.1_1740	22.015	268	330
WP_001067557.1	lcl|NZ_NPDS01000002.1_cds_WP_100761755.1_1701	24.390	328	330
WP_001198107.1	lcl|NZ_NPDS01000001.1_cds_WP_208861966.1_333	26.984	378	366
WP_001198107.1	lcl|NZ_NPDS01000010.1_cds_WP_100764130.1_982	31.755	359	366
WP_001198107.1	lcl|NZ_NPDS01000002.1_cds_WP_100761768.1_1715	26.667	300	366
WP_001198107.1	lcl|NZ_NPDS01000001.1_cds_WP_165783189.1_207	31.892	185	366
WP_000608294.1	lcl|NZ_NPDS01000010.1_cds_WP_100764130.1_982	33.245	379	367
WP_000608294.1	lcl|NZ_NPDS01000001.1_cds_WP_208861966.1_333	30.890	382	367
WP_000608294.1	lcl|NZ_NPDS01000002.1_cds_WP_100761768.1_1715	30.488	246	367
WP_000608294.1	lcl|NZ_NPDS01000001.1_cds_WP_165783189.1_207	26.257	358	367
WP_000608294.1	lcl|NZ_NPDS01000008.1_cds_WP_100763668.1_3614	33.019	106	367
WP_000342716.1	lcl|NZ_NPDS01000003.1_cds_WP_100762198.1_2115	44.444	243	265
WP_001246619.1	lcl|NZ_NPDS01000006.1_cds_WP_100763068.1_2990	38.305	295	310
WP_001246619.1	lcl|NZ_NPDS01000002.1_cds_WP_100761620.1_1545	25.490	306	310
WP_001246619.1	lcl|NZ_NPDS01000002.1_cds_WP_100762013.1_1992	27.820	133	310
WP_001246619.1	lcl|NZ_NPDS01000006.1_cds_WP_100763068.1_2990	38.305	295	310
WP_001246619.1	lcl|NZ_NPDS01000002.1_cds_WP_100761620.1_1545	25.490	306	310
WP_001246619.1	lcl|NZ_NPDS01000002.1_cds_WP_100762013.1_1992	27.820	133	310
WP_001088861.1	lcl|NZ_NPDS01000002.1_cds_WP_100761502.1_1415	44.643	56	144
WP_000517242.1	lcl|NZ_NPDS01000007.1_cds_WP_100763553.1_3514	26.923	78	221
WP_000517242.1	lcl|NZ_NPDS01000004.1_cds_WP_100762491.1_2410	27.559	127	221
WP_000282882.1	lcl|NZ_NPDS01000002.1_cds_WP_100761793.1_1741	29.752	242	273
WP_000282882.1	lcl|NZ_NPDS01000009.1_cds_WP_100763952.1_3911	31.795	195	273
WP_000282882.1	lcl|NZ_NPDS01000002.1_cds_WP_100761814.1_1761	25.490	204	273
WP_000282882.1	lcl|NZ_NPDS01000005.1_cds_WP_100762772.1_2687	31.111	90	273
WP_000282882.1	lcl|NZ_NPDS01000001.1_cds_WP_165783193.1_418	26.772	127	273
WP_000282882.1	lcl|NZ_NPDS01000006.1_cds_WP_100763301.1_3252	35.088	114	273
WP_000282882.1	lcl|NZ_NPDS01000001.1_cds_WP_100760872.1_429	30.392	102	273
WP_000853988.1	lcl|NZ_NPDS01000002.1_cds_WP_100761814.1_1761	54.774	597	582
WP_000853988.1	lcl|NZ_NPDS01000002.1_cds_WP_100761793.1_1741	35.606	132	582
WP_000853988.1	lcl|NZ_NPDS01000009.1_cds_WP_100763952.1_3911	25.121	207	582
WP_000853988.1	lcl|NZ_NPDS01000002.1_cds_WP_100761814.1_1761	54.774	597	582
WP_000853988.1	lcl|NZ_NPDS01000002.1_cds_WP_100761793.1_1741	35.606	132	582
WP_000853988.1	lcl|NZ_NPDS01000009.1_cds_WP_100763952.1_3911	25.121	207	582
WP_001159758.1	lcl|NZ_NPDS01000002.1_cds_WP_100761815.1_1762	79.570	186	186
WP_000642146.1	lcl|NZ_NPDS01000002.1_cds_WP_100761816.1_1763	76.144	306	306
WP_000642146.1	lcl|NZ_NPDS01000002.1_cds_WP_100761779.1_1727	24.113	282	306
WP_000642146.1	lcl|NZ_NPDS01000002.1_cds_WP_100761799.1_1747	26.667	105	306
WP_000723091.1	lcl|NZ_NPDS01000002.1_cds_WP_100761817.1_1764	86.310	336	349
