WP_000340715.1	lcl|NZ_JASEXR010000021.1_cds_WP_004462903.1_2532	95.349	86	106
WP_000410266.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472299.1_2531	91.935	310	314
WP_000410266.1	lcl|NZ_JASEXR010000021.1_cds_WP_004470124.1_2528	27.138	269	314
WP_000410266.1	lcl|NZ_JASEXR010000023.1_cds_WP_004473914.1_2686	24.299	321	314
WP_000410266.1	lcl|NZ_JASEXR010000010.1_cds_WP_282976290.1_1617	24.398	332	314
WP_000410266.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976366.1_1844	24.113	282	314
WP_000410266.1	lcl|NZ_JASEXR010000013.1_cds_WP_004468319.1_1941	22.222	171	314
WP_000410266.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_162	25.359	209	314
WP_000410266.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_41	25.359	209	314
WP_000604525.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976577.1_2530	82.740	365	365
WP_000884059.1	lcl|NZ_JASEXR010000021.1_cds_WP_004485986.1_2529	94.054	185	185
WP_000884059.1	lcl|NZ_JASEXR010000005.1_cds_WP_004460143.1_900	35.616	146	185
WP_000646254.1	lcl|NZ_JASEXR010000021.1_cds_WP_004470124.1_2528	93.598	328	329
WP_000646254.1	lcl|NZ_JASEXR010000023.1_cds_WP_004473914.1_2686	29.524	315	329
WP_000646254.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_162	32.476	311	329
WP_000646254.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_41	32.476	311	329
WP_000646254.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976366.1_1844	31.045	335	329
WP_000646254.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976558.1_2493	28.097	331	329
WP_000646254.1	lcl|NZ_JASEXR010000013.1_cds_WP_004468319.1_1941	27.381	336	329
WP_000646254.1	lcl|NZ_JASEXR010000010.1_cds_WP_282976290.1_1617	29.193	322	329
WP_000646254.1	lcl|NZ_JASEXR010000001.1_cds_WP_004467290.1_159	28.261	322	329
WP_000646254.1	lcl|NZ_JASEXR010000001.1_cds_WP_004467290.1_44	28.261	322	329
WP_000646254.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976362.1_1818	25.000	268	329
WP_000646254.1	lcl|NZ_JASEXR010000021.1_cds_WP_269026245.1_2525	30.739	257	329
WP_000646254.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976563.1_2500	25.566	309	329
WP_000646254.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472325.1_2498	29.278	263	329
WP_000646254.1	lcl|NZ_JASEXR010000002.1_cds_WP_282975858.1_242	24.638	345	329
WP_000646254.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472299.1_2531	26.667	270	329
WP_000646254.1	lcl|NZ_JASEXR010000012.1_cds_WP_004472277.1_1826	26.471	238	329
WP_000646254.1	lcl|NZ_JASEXR010000003.1_cds_WP_004470510.1_511	27.099	262	329
WP_000646254.1	lcl|NZ_JASEXR010000016.1_cds_WP_282976481.1_2257	25.076	331	329
WP_000646254.1	lcl|NZ_JASEXR010000002.1_cds_WP_004472818.1_293	27.273	286	329
WP_000646254.1	lcl|NZ_JASEXR010000012.1_cds_WP_004479573.1_1816	30.460	174	329
WP_000774259.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472235.1_2527	89.513	267	267
WP_000774259.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976341.1_1782	25.424	236	267
WP_000774259.1	lcl|NZ_JASEXR010000012.1_cds_WP_004477718.1_1815	24.590	244	267
WP_000774259.1	lcl|NZ_JASEXR010000013.1_cds_WP_004477560.1_1974	30.457	197	267
WP_000774259.1	lcl|NZ_JASEXR010000012.1_cds_WP_004491495.1_1845	26.316	190	267
WP_000774259.1	lcl|NZ_JASEXR010000013.1_cds_WP_282976409.1_1940	27.692	195	267
WP_000774259.1	lcl|NZ_JASEXR010000001.1_cds_WP_016754360.1_191	26.442	208	267
WP_000774259.1	lcl|NZ_JASEXR010000001.1_cds_WP_016754360.1_12	26.442	208	267
WP_002072162.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472307.1_2526	88.386	508	509
WP_002072162.1	lcl|NZ_JASEXR010000006.1_cds_WP_004463881.1_995	27.385	325	509
WP_002072162.1	lcl|NZ_JASEXR010000006.1_cds_WP_004460640.1_994	33.333	90	509
WP_002072162.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472307.1_2526	88.386	508	509
WP_002072162.1	lcl|NZ_JASEXR010000006.1_cds_WP_004463881.1_995	27.385	325	509
WP_002072162.1	lcl|NZ_JASEXR010000006.1_cds_WP_004460640.1_994	33.333	90	509
WP_001067557.1	lcl|NZ_JASEXR010000021.1_cds_WP_269026245.1_2525	92.727	330	330
WP_001067557.1	lcl|NZ_JASEXR010000021.1_cds_WP_004470124.1_2528	29.316	307	330
WP_001067557.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_162	26.007	273	330
WP_001067557.1	lcl|NZ_JASEXR010000001.1_cds_WP_004461234.1_41	26.007	273	330
WP_001067557.1	lcl|NZ_JASEXR010000023.1_cds_WP_004473914.1_2686	28.261	276	330
WP_001067557.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976563.1_2500	31.081	222	330
WP_001067557.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976366.1_1844	26.048	334	330
WP_001067557.1	lcl|NZ_JASEXR010000002.1_cds_WP_282975858.1_242	26.538	260	330
WP_001067557.1	lcl|NZ_JASEXR010000016.1_cds_WP_282976481.1_2257	25.514	243	330
WP_001067557.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976558.1_2493	24.911	281	330
WP_001067557.1	lcl|NZ_JASEXR010000010.1_cds_WP_282976290.1_1617	28.458	253	330
WP_001067557.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976362.1_1818	24.719	267	330
WP_001067557.1	lcl|NZ_JASEXR010000013.1_cds_WP_004468319.1_1941	24.460	139	330
WP_001067557.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472299.1_2531	24.012	329	330
WP_001067557.1	lcl|NZ_JASEXR010000003.1_cds_WP_004470510.1_511	28.462	130	330
WP_001198107.1	lcl|NZ_JASEXR010000021.1_cds_WP_004485964.1_2524	93.443	366	366
WP_001198107.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472364.1_2523	39.452	365	366
WP_001198107.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976567.1_2504	33.333	360	366
WP_001198107.1	lcl|NZ_JASEXR010000012.1_cds_WP_004462146.1_1837	32.857	350	366
WP_001198107.1	lcl|NZ_JASEXR010000013.1_cds_WP_004466571.1_1980	28.191	376	366
WP_001198107.1	lcl|NZ_JASEXR010000012.1_cds_WP_269026271.1_1786	29.330	358	366
WP_001198107.1	lcl|NZ_JASEXR010000015.1_cds_WP_004465893.1_2115	30.641	359	366
WP_001198107.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976557.1_2492	26.316	361	366
WP_001198107.1	lcl|NZ_JASEXR010000002.1_cds_WP_004473876.1_243	30.645	186	366
WP_001198107.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976339.1_1780	25.191	131	366
WP_000608294.1	lcl|NZ_JASEXR010000021.1_cds_WP_004472364.1_2523	90.463	367	367
WP_000608294.1	lcl|NZ_JASEXR010000021.1_cds_WP_004485964.1_2524	39.178	365	367
WP_000608294.1	lcl|NZ_JASEXR010000012.1_cds_WP_004462146.1_1837	36.571	350	367
WP_000608294.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976567.1_2504	37.569	362	367
WP_000608294.1	lcl|NZ_JASEXR010000015.1_cds_WP_004465893.1_2115	33.509	379	367
WP_000608294.1	lcl|NZ_JASEXR010000013.1_cds_WP_004466571.1_1980	30.079	379	367
WP_000608294.1	lcl|NZ_JASEXR010000012.1_cds_WP_269026271.1_1786	25.201	373	367
WP_000608294.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976557.1_2492	29.679	374	367
WP_000608294.1	lcl|NZ_JASEXR010000002.1_cds_WP_004473876.1_243	27.095	358	367
WP_000608294.1	lcl|NZ_JASEXR010000005.1_cds_WP_032919800.1_865	34.831	89	367
WP_000689740.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976576.1_2522	85.662	544	544
WP_000689740.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976576.1_2522	85.662	544	544
WP_000342716.1	lcl|NZ_JASEXR010000021.1_cds_WP_004470185.1_2521	90.943	265	265
WP_000342716.1	lcl|NZ_JASEXR010000015.1_cds_WP_282976461.1_2174	44.130	247	265
WP_001246619.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976575.1_2520	91.935	310	310
WP_001246619.1	lcl|NZ_JASEXR010000038.1_cds_WP_004462784.1_3265	38.305	295	310
WP_001246619.1	lcl|NZ_JASEXR010000018.1_cds_WP_004473577.1_1319	26.861	309	310
WP_001246619.1	lcl|NZ_JASEXR010000003.1_cds_WP_004462208.1_479	27.820	133	310
WP_001246619.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976575.1_2520	91.935	310	310
WP_001246619.1	lcl|NZ_JASEXR010000038.1_cds_WP_004462784.1_3265	38.305	295	310
WP_001246619.1	lcl|NZ_JASEXR010000018.1_cds_WP_004473577.1_1319	26.861	309	310
WP_001246619.1	lcl|NZ_JASEXR010000003.1_cds_WP_004462208.1_479	27.820	133	310
WP_000479980.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976574.1_2519	90.152	264	264
WP_000715958.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976573.1_2518	93.023	129	131
WP_001088861.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976572.1_2517	93.056	144	144
WP_001088861.1	lcl|NZ_JASEXR010000034.1_cds_WP_004462309.1_3129	41.270	63	144
WP_000517242.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976571.1_2516	91.855	221	221
WP_000517242.1	lcl|NZ_JASEXR010000039.1_cds_WP_004472978.1_3302	29.808	104	221
WP_228003844.1	lcl|NZ_JASEXR010000159.1_cds_WP_282977218.1_3968	76.471	34	34
WP_228003844.1	lcl|NZ_JASEXR010000017.1_cds_QMN07_RS10860_2300	48.571	35	34
WP_228003844.1	lcl|NZ_JASEXR010000012.1_cds_QMN07_RS08405_1808	45.714	35	34
WP_001018782.1	lcl|NZ_JASEXR010000020.1_cds_WP_032916057.1_2475	73.239	71	77
WP_001018782.1	lcl|NZ_JASEXR010000159.1_cds_WP_282977218.1_3968	74.286	70	77
WP_033108396.1	lcl|NZ_JASEXR010000012.1_cds_WP_282976338.1_1778	52.000	75	99
WP_000282882.1	lcl|NZ_JASEXR010000012.1_cds_WP_269026295.1_1839	67.528	271	273
WP_000282882.1	lcl|NZ_JASEXR010000012.1_cds_WP_269026284.1_1819	32.189	233	273
WP_000282882.1	lcl|NZ_JASEXR010000027.1_cds_WP_282976653.1_1217	34.574	188	273
WP_000282882.1	lcl|NZ_JASEXR010000012.1_cds_WP_004475079.1_1840	25.806	217	273
WP_000282882.1	lcl|NZ_JASEXR010000021.1_cds_WP_282976562.1_2497	29.752	121	273
WP_000282882.1	lcl|NZ_JASEXR010000012.1_cds_WP_004475116.1_1838	24.380	242	273
WP_000282882.1	lcl|NZ_JASEXR010000008.1_cds_WP_346275094.1_1410	23.828	256	273
WP_000282882.1	lcl|NZ_JASEXR010000043.1_cds_WP_004465813.1_3385	32.222	90	273
WP_000853988.1	lcl|NZ_JASEXR010000012.1_cds_WP_004475079.1_1840	55.822	584	582
WP_000853988.1	lcl|NZ_JASEXR010000012.1_cds_WP_269026284.1_1819	39.024	123	582
WP_000853988.1	lcl|NZ_JASEXR010000012.1_cds_WP_269026295.1_1839	26.296	270	582
