WP_000340715.1	lcl|NZ_NPDU01000025.1_cds_WP_100785494.1_1795	94.186	86	106
WP_000410266.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	88.387	310	314
WP_000410266.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	25.405	185	314
WP_000410266.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	21.450	331	314
WP_000410266.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	23.860	285	314
WP_000410266.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	23.158	285	314
WP_000410266.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	22.222	171	314
WP_000410266.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	22.581	279	314
WP_000884059.1	lcl|NZ_NPDU01000002.1_cds_WP_100783838.1_1359	39.286	140	185
WP_000646254.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	29.819	332	329
WP_000646254.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	30.476	315	329
WP_000646254.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	32.686	309	329
WP_000646254.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	29.191	346	329
WP_000646254.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	31.373	255	329
WP_000646254.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	27.381	336	329
WP_000646254.1	lcl|NZ_NPDU01000011.1_cds_WP_100788022.1_446	29.102	323	329
WP_000646254.1	lcl|NZ_NPDU01000036.1_cds_WP_100785421.1_2409	29.429	333	329
WP_000646254.1	lcl|NZ_NPDU01000025.1_cds_WP_100788080.1_1748	23.611	288	329
WP_000646254.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	26.748	329	329
WP_000646254.1	lcl|NZ_NPDU01000007.1_cds_WP_100786824.1_3648	26.619	278	329
WP_000646254.1	lcl|NZ_NPDU01000035.1_cds_WP_100784669.1_2363	24.696	247	329
WP_000646254.1	lcl|NZ_NPDU01000025.1_cds_WP_100788082.1_1750	25.000	348	329
WP_000646254.1	lcl|NZ_NPDU01000082.1_cds_WP_100786396.1_4045	25.758	264	329
WP_000646254.1	lcl|NZ_NPDU01000058.1_cds_WP_100784571.1_3311	27.888	251	329
WP_000646254.1	lcl|NZ_NPDU01000025.1_cds_WP_100788076.1_1744	25.630	238	329
WP_000646254.1	lcl|NZ_NPDU01000075.1_cds_WP_100786480.1_3860	25.581	258	329
WP_000646254.1	lcl|NZ_NPDU01000041.1_cds_WP_100785072.1_2702	27.092	251	329
WP_000774259.1	lcl|NZ_NPDU01000025.1_cds_WP_100785477.1_1776	29.614	233	267
WP_000774259.1	lcl|NZ_NPDU01000006.1_cds_WP_100787580.1_3349	30.457	197	267
WP_000774259.1	lcl|NZ_NPDU01000099.1_cds_WP_100784056.1_4392	24.339	189	267
WP_000774259.1	lcl|NZ_NPDU01000025.1_cds_WP_100788100.1_1751	21.429	210	267
WP_000774259.1	lcl|NZ_NPDU01000007.1_cds_WP_100786755.1_3727	32.353	102	267
WP_000774259.1	lcl|NZ_NPDU01000095.1_cds_WP_207769151.1_4330	35.938	64	267
WP_002072162.1	lcl|NZ_NPDU01000020.1_cds_WP_100787282.1_1408	26.706	337	509
WP_002072162.1	lcl|NZ_NPDU01000020.1_cds_WP_100787282.1_1408	26.706	337	509
WP_001067557.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	27.957	279	330
WP_001067557.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	28.261	276	330
WP_001067557.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	26.515	264	330
WP_001067557.1	lcl|NZ_NPDU01000035.1_cds_WP_100784669.1_2363	30.041	243	330
WP_001067557.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	25.309	324	330
WP_001067557.1	lcl|NZ_NPDU01000058.1_cds_WP_100784571.1_3311	28.516	256	330
WP_001067557.1	lcl|NZ_NPDU01000011.1_cds_WP_100788022.1_446	28.169	284	330
WP_001067557.1	lcl|NZ_NPDU01000007.1_cds_WP_100786824.1_3648	22.831	219	330
WP_001067557.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	23.729	236	330
WP_001067557.1	lcl|NZ_NPDU01000025.1_cds_WP_100788082.1_1750	24.549	277	330
WP_001067557.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	25.352	142	330
