WP_000340715.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000340715.1_1377	100.000	86	106
WP_000410266.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000410275.1_1378	99.355	310	314
WP_000410266.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	24.731	279	314
WP_000410266.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	24.383	324	314
WP_000410266.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	23.958	288	314
WP_000410266.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000567887.1_1429	23.348	227	314
WP_000884059.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000351733.1_1735	40.000	140	185
WP_000884059.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001047905.1_1409	33.898	177	185
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	31.464	321	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	31.746	315	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	31.045	335	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001984071.1_3268	31.475	305	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000649923.1_212	30.183	328	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000567887.1_1429	29.508	305	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000709511.1_3278	29.730	333	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000688696.1_3248	28.975	283	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000410275.1_1378	26.048	334	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001074785.1_1987	29.057	265	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000460023.1_1431	25.632	277	329
WP_000646254.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001003557.1_3514	25.000	332	329
WP_000774259.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000043898.1_1428	27.027	185	267
WP_000774259.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000842260.1_1448	26.316	190	267
WP_000774259.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000667727.1_3229	31.818	110	267
WP_000774259.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000805357.1_431	26.190	210	267
WP_002072162.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000291586.1_2060	26.911	327	509
WP_002072162.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000364507.1_2059	31.111	90	509
WP_002072162.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000291586.1_2060	26.911	327	509
WP_002072162.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000364507.1_2059	31.111	90	509
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	22.909	275	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001984071.1_3268	25.735	272	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001003557.1_3514	28.395	243	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	26.812	276	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	23.724	333	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000649923.1_212	28.854	253	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000688696.1_3248	25.681	257	330
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000575178.1_1441	34.262	359	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000041233.1_1388	33.851	322	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188046.1_1304	27.177	379	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002078520.1_1403	30.256	390	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000538757.1_668	29.692	357	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001117632.1_1385	37.864	206	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001982414.1_3143	31.579	190	366
WP_000608294.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000575178.1_1441	36.712	365	367
WP_000608294.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002078520.1_1403	31.452	372	367
WP_000608294.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000538757.1_668	30.189	371	367
WP_000608294.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000041233.1_1388	33.910	289	367
WP_000608294.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188046.1_1304	30.208	384	367
WP_000608294.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001117632.1_1385	33.898	236	367
WP_000608294.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001982414.1_3143	25.698	358	367
WP_000342716.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001002663.1_2773	44.856	243	265
WP_001246619.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187782.1_2246	38.158	304	310
WP_001246619.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001183723.1_926	25.163	306	310
WP_001246619.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000279895.1_1662	24.809	262	310
WP_001246619.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187782.1_2246	38.158	304	310
WP_001246619.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001183723.1_926	25.163	306	310
WP_001246619.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000279895.1_1662	24.809	262	310
WP_001088861.1	lcl|NZ_JAKUHL010000002.1_cds_WP_002069656.1_3704	42.857	56	144
WP_000517242.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001082180.1_83	28.205	78	221
WP_000517242.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001075146.1_1394	31.532	111	221
WP_000517242.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001069832.1_2279	27.523	109	221
WP_001018782.1	lcl|NZ_JAKUHL010000001.1_cds_MKU67_RS19715_2354	80.000	20	77
WP_033108396.1	lcl|NZ_JAKUHL010000001.1_cds_MKU67_RS03005_596	96.703	91	99
WP_033108396.1	lcl|NZ_JAKUHL010000001.1_cds_WP_240271854.1_2612	97.727	88	99
WP_033108396.1	lcl|NZ_JAKUHL010000003.1_cds_MKU67_RS19365_3863	96.429	84	99
WP_033108396.1	lcl|NZ_JAKUHL010000001.1_cds_MKU67_RS02800_554	87.273	55	99
WP_000282882.1	lcl|NZ_JAKUHL010000001.1_cds_WP_025177750.1_1443	67.897	271	273
WP_000282882.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001099029.1_2512	34.737	190	273
WP_000282882.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002189135.1_1421	31.674	221	273
WP_000282882.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002076509.1_1380	30.213	235	273
WP_000282882.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002189145.1_1444	27.477	222	273
WP_000282882.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000818302.1_1442	24.453	274	273
WP_000282882.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000262844.1_3081	25.137	183	273
WP_000282882.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000868624.1_453	31.111	90	273
WP_000853988.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002189145.1_1444	94.251	574	582
WP_000853988.1	lcl|NZ_JAKUHL010000001.1_cds_WP_025177750.1_1443	27.907	215	582
WP_000853988.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001099029.1_2512	27.723	202	582
WP_000853988.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000818302.1_1442	27.660	235	582
WP_000853988.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002189145.1_1444	94.251	574	582
WP_000853988.1	lcl|NZ_JAKUHL010000001.1_cds_WP_025177750.1_1443	27.907	215	582
WP_000853988.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001099029.1_2512	27.723	202	582
WP_000853988.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000818302.1_1442	27.660	235	582
WP_001159758.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001159758.1_1445	100.000	186	186
WP_000642146.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000642153.1_1446	98.039	306	306
WP_000642146.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000952159.1_1430	30.476	105	306
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	99.702	336	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	29.885	348	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000649923.1_212	27.077	325	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	26.567	335	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000709511.1_3278	26.647	334	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000567887.1_1429	25.234	321	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001984071.1_3268	23.373	338	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000410275.1_1378	23.611	288	349
WP_000723091.1	lcl|NZ_JAKUHL010000002.1_cds_WP_000457972.1_3777	28.571	154	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188997.1_1398	28.856	201	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000688696.1_3248	23.577	246	349
WP_000723091.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001003557.1_3514	23.699	346	349
WP_000842260.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000842260.1_1448	100.000	294	294
WP_000842260.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000043898.1_1428	24.390	246	294
WP_000878674.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000878673.1_1449	99.691	324	324
WP_000878674.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000394240.1_1451	23.894	226	324
WP_001114273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002189128.1_1450	99.340	303	303
WP_001114273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002076509.1_1380	26.705	176	303
WP_000394243.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000394240.1_1451	98.936	282	282
WP_000394243.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000878673.1_1449	23.451	226	282
