WP_000340715.1	lcl|NZ_JQPD01000003.1_cds_WP_000340713.1_103	95.349	86	106
WP_000410266.1	lcl|NZ_JQPD01000003.1_cds_WP_000412665.1_104	94.872	312	314
WP_000410266.1	lcl|NZ_JQPD01000003.1_cds_WP_000699347.1_108	24.759	311	314
WP_000410266.1	lcl|NZ_JQPD01000001.1_cds_WP_000744698.1_15	24.383	324	314
WP_000410266.1	lcl|NZ_JQPD01000003.1_cds_WP_000723077.1_117	21.014	276	314
WP_000410266.1	lcl|NZ_JQPD01000119.1_cds_WP_000723092.1_2739	23.875	289	314
WP_000410266.1	lcl|NZ_JQPD01000003.1_cds_WP_001168408.1_139	23.009	339	314
WP_000884059.1	lcl|NZ_JQPD01000090.1_cds_WP_000351733.1_2158	40.000	140	185
WP_000646254.1	lcl|NZ_JQPD01000003.1_cds_WP_001168408.1_139	32.738	336	329
WP_000646254.1	lcl|NZ_JQPD01000003.1_cds_WP_000699347.1_108	31.304	345	329
WP_000646254.1	lcl|NZ_JQPD01000001.1_cds_WP_000744698.1_15	31.746	315	329
WP_000646254.1	lcl|NZ_JQPD01000119.1_cds_WP_000723092.1_2739	31.045	335	329
WP_000646254.1	lcl|NZ_JQPD01000003.1_cds_WP_000723077.1_117	31.788	302	329
WP_000646254.1	lcl|NZ_JQPD01000101.1_cds_WP_002072074.1_2415	31.148	305	329
WP_000646254.1	lcl|NZ_JQPD01000017.1_cds_WP_061230270.1_608	30.488	328	329
WP_000646254.1	lcl|NZ_JQPD01000120.1_cds_WP_000709511.1_2763	29.730	333	329
WP_000646254.1	lcl|NZ_JQPD01000003.1_cds_WP_000697617.1_162	24.221	289	329
WP_000646254.1	lcl|NZ_JQPD01000101.1_cds_WP_000688695.1_2436	28.975	283	329
WP_000646254.1	lcl|NZ_JQPD01000003.1_cds_WP_000412665.1_104	26.394	269	329
WP_000646254.1	lcl|NZ_JQPD01000003.1_cds_WP_000377752.1_160	24.309	362	329
WP_000646254.1	lcl|NZ_JQPD01000032.1_cds_WP_001074779.1_1002	27.757	263	329
WP_000646254.1	lcl|NZ_JQPD01000023.1_cds_WP_001003558.1_755	25.150	334	329
WP_000774259.1	lcl|NZ_JQPD01000003.1_cds_WP_000432841.1_122	30.043	233	267
WP_000774259.1	lcl|NZ_JQPD01000119.1_cds_WP_000842260.1_2738	26.316	190	267
WP_000774259.1	lcl|NZ_JQPD01000003.1_cds_WP_000869621.1_159	21.951	246	267
WP_000774259.1	lcl|NZ_JQPD01000098.1_cds_WP_000667727.1_2346	31.818	110	267
WP_000774259.1	lcl|NZ_JQPD01000028.1_cds_WP_000805357.1_894	26.190	210	267
WP_002072162.1	lcl|NZ_JQPD01000051.1_cds_WP_000291578.1_1384	26.911	327	509
WP_002072162.1	lcl|NZ_JQPD01000051.1_cds_WP_000364507.1_1383	31.111	90	509
WP_002072162.1	lcl|NZ_JQPD01000051.1_cds_WP_000291578.1_1384	26.911	327	509
WP_002072162.1	lcl|NZ_JQPD01000051.1_cds_WP_000364507.1_1383	31.111	90	509
WP_001067557.1	lcl|NZ_JQPD01000003.1_cds_WP_001168408.1_139	28.063	253	330
WP_001067557.1	lcl|NZ_JQPD01000101.1_cds_WP_002072074.1_2415	26.103	272	330
WP_001067557.1	lcl|NZ_JQPD01000003.1_cds_WP_000723077.1_117	23.792	269	330
WP_001067557.1	lcl|NZ_JQPD01000001.1_cds_WP_000744698.1_15	27.174	276	330
WP_001067557.1	lcl|NZ_JQPD01000023.1_cds_WP_001003558.1_755	28.395	243	330
WP_001067557.1	lcl|NZ_JQPD01000119.1_cds_WP_000723092.1_2739	23.724	333	330
WP_001067557.1	lcl|NZ_JQPD01000003.1_cds_WP_000699347.1_108	25.000	256	330
WP_001067557.1	lcl|NZ_JQPD01000003.1_cds_WP_000048849.1_127	30.469	128	330
WP_001067557.1	lcl|NZ_JQPD01000017.1_cds_WP_061230270.1_608	28.854	253	330
WP_001067557.1	lcl|NZ_JQPD01000101.1_cds_WP_000688695.1_2436	25.681	257	330
WP_001067557.1	lcl|NZ_JQPD01000003.1_cds_WP_000697617.1_162	25.984	254	330
WP_001067557.1	lcl|NZ_JQPD01000003.1_cds_WP_000412665.1_104	24.159	327	330
WP_001198107.1	lcl|NZ_JQPD01000003.1_cds_WP_002102582.1_132	36.390	349	366
WP_001198107.1	lcl|NZ_JQPD01000119.1_cds_WP_061230526.1_2745	33.983	359	366
WP_001198107.1	lcl|NZ_JQPD01000003.1_cds_WP_000738262.1_141	32.637	383	366
WP_001198107.1	lcl|NZ_JQPD01000195.1_cds_WP_001281953.1_3573	27.441	379	366
WP_001198107.1	lcl|NZ_JQPD01000003.1_cds_WP_000701360.1_140	26.816	358	366
