WP_000340715.1	lcl|NZ_AFKV01000478.1_cds_WP_000340715.1_291	100.000	86	106
WP_000410266.1	lcl|NZ_AFKV01000478.1_cds_WP_000410273.1_290	99.363	314	314
WP_000410266.1	lcl|NZ_AFKV01000478.1_cds_WP_000093099.1_270	46.988	83	314
WP_000410266.1	lcl|NZ_AFKV01000478.1_cds_WP_000646250.1_287	25.392	319	314
WP_000410266.1	lcl|NZ_AFKV01000324.1_cds_WP_000744700.1_893	24.383	324	314
WP_000410266.1	lcl|NZ_AFKV01000144.1_cds_WP_000600889.1_2667	25.269	186	314
WP_000410266.1	lcl|NZ_AFKV01000464.1_cds_WP_000329357.1_427	23.958	288	314
WP_000410266.1	lcl|NZ_AFKV01000478.1_cds_WP_001067557.1_284	24.695	328	314
WP_000604525.1	lcl|NZ_AFKV01000478.1_cds_WP_000604524.1_289	99.178	365	365
WP_000884059.1	lcl|NZ_AFKV01000478.1_cds_WP_000884059.1_288	100.000	185	185
WP_000884059.1	lcl|NZ_AFKV01000131.1_cds_WP_000351733.1_3004	40.000	140	185
WP_000646254.1	lcl|NZ_AFKV01000478.1_cds_WP_000646250.1_287	98.784	329	329
WP_000646254.1	lcl|NZ_AFKV01000324.1_cds_WP_000744700.1_893	31.746	315	329
WP_000646254.1	lcl|NZ_AFKV01000144.1_cds_WP_000600889.1_2667	34.109	258	329
WP_000646254.1	lcl|NZ_AFKV01000201.1_cds_WP_001984071.1_1971	31.475	305	329
WP_000646254.1	lcl|NZ_AFKV01000464.1_cds_WP_000329357.1_427	28.710	310	329
WP_000646254.1	lcl|NZ_AFKV01000153.1_cds_WP_000649925.1_2547	30.183	328	329
WP_000646254.1	lcl|NZ_AFKV01000481.1_cds_WP_000709511.1_247	29.730	333	329
WP_000646254.1	lcl|NZ_AFKV01000144.1_cds_WP_000601375.1_2640	25.091	275	329
WP_000646254.1	lcl|NZ_AFKV01000478.1_cds_WP_001067557.1_284	30.350	257	329
WP_000646254.1	lcl|NZ_AFKV01000156.1_cds_WP_000688695.1_2449	28.975	283	329
WP_000646254.1	lcl|NZ_AFKV01000025.1_cds_WP_000475904.1_3758	27.737	274	329
WP_000646254.1	lcl|NZ_AFKV01000478.1_cds_WP_000410273.1_290	25.705	319	329
WP_000646254.1	lcl|NZ_AFKV01000165.1_cds_WP_001074785.1_2345	29.057	265	329
WP_000646254.1	lcl|NZ_AFKV01000286.1_cds_WP_001003555.1_1255	25.148	338	329
WP_000646254.1	lcl|NZ_AFKV01000144.1_cds_WP_000487322.1_2642	27.077	325	329
WP_000646254.1	lcl|NZ_AFKV01000057.1_cds_WP_141567925.1_3535	58.621	29	329
WP_000774259.1	lcl|NZ_AFKV01000478.1_cds_WP_000774262.1_286	98.127	267	267
WP_000774259.1	lcl|NZ_AFKV01000144.1_cds_WP_000859505.1_2643	25.820	244	267
WP_000774259.1	lcl|NZ_AFKV01000144.1_cds_WP_000800438.1_2662	24.786	234	267
WP_000774259.1	lcl|NZ_AFKV01000464.1_cds_WP_000842260.1_428	26.316	190	267
WP_000774259.1	lcl|NZ_AFKV01000062.1_cds_WP_000667726.1_3514	31.818	110	267
WP_000774259.1	lcl|NZ_AFKV01000124.1_cds_WP_000805357.1_3211	26.190	210	267
