WP_000340715.1	lcl|NZ_JQRG01000009.1_cds_WP_004462903.1_424	95.349	86	106
WP_000410266.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	92.258	310	314
WP_000410266.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	24.731	279	314
WP_000410266.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	24.299	321	314
WP_000410266.1	lcl|NZ_JQRG01000035.1_cds_WP_004487738.1_1733	24.398	332	314
WP_000410266.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	23.789	227	314
WP_000410266.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	23.843	281	314
WP_000410266.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	22.222	171	314
WP_000410266.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	25.359	209	314
WP_000884059.1	lcl|NZ_JQRG01000016.1_cds_WP_004460143.1_827	35.616	146	185
WP_000884059.1	lcl|NZ_JQRG01000009.1_cds_WP_004494299.1_389	35.028	177	185
WP_000646254.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	32.087	321	329
WP_000646254.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	29.524	315	329
WP_000646254.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	31.045	335	329
WP_000646254.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	32.476	311	329
WP_000646254.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	30.492	305	329
WP_000646254.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	27.381	336	329
WP_000646254.1	lcl|NZ_JQRG01000035.1_cds_WP_004487738.1_1733	29.193	322	329
WP_000646254.1	lcl|NZ_JQRG01000053.1_cds_WP_004461242.1_2512	28.485	330	329
WP_000646254.1	lcl|NZ_JQRG01000058.1_cds_WP_017863440.1_2653	24.928	345	329
WP_000646254.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	26.667	270	329
WP_000646254.1	lcl|NZ_JQRG01000134.1_cds_WP_004470510.1_3514	27.099	262	329
WP_000646254.1	lcl|NZ_JQRG01000009.1_cds_WP_004465101.1_368	25.993	277	329
WP_000646254.1	lcl|NZ_JQRG01000086.1_cds_WP_004476349.1_3198	25.076	331	329
WP_000646254.1	lcl|NZ_JQRG01000031.1_cds_WP_004459320.1_1653	27.273	286	329
WP_000774259.1	lcl|NZ_JQRG01000009.1_cds_WP_004475169.1_371	27.568	185	267
WP_000774259.1	lcl|NZ_JQRG01000059.1_cds_WP_004477560.1_2688	30.457	197	267
WP_000774259.1	lcl|NZ_JQRG01000009.1_cds_WP_004476528.1_350	26.316	190	267
WP_000774259.1	lcl|NZ_JQRG01000071.1_cds_WP_004477855.1_2961	27.692	195	267
WP_000774259.1	lcl|NZ_JQRG01000012.1_cds_WP_017863400.1_498	26.442	208	267
WP_002072162.1	lcl|NZ_JQRG01000015.1_cds_WP_017862732.1_656	27.077	325	509
WP_002072162.1	lcl|NZ_JQRG01000015.1_cds_WP_004460640.1_655	33.333	90	509
WP_002072162.1	lcl|NZ_JQRG01000015.1_cds_WP_017862732.1_656	27.077	325	509
WP_002072162.1	lcl|NZ_JQRG01000015.1_cds_WP_004460640.1_655	33.333	90	509
WP_001067557.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	26.007	273	330
WP_001067557.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	23.273	275	330
WP_001067557.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	28.261	276	330
WP_001067557.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	25.749	334	330
WP_001067557.1	lcl|NZ_JQRG01000058.1_cds_WP_017863440.1_2653	26.154	260	330
WP_001067557.1	lcl|NZ_JQRG01000086.1_cds_WP_004476349.1_3198	25.514	243	330
WP_001067557.1	lcl|NZ_JQRG01000035.1_cds_WP_004487738.1_1733	28.287	251	330
WP_001067557.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	24.460	139	330
WP_001067557.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	24.012	329	330
WP_001067557.1	lcl|NZ_JQRG01000134.1_cds_WP_004470510.1_3514	28.462	130	330
WP_001198107.1	lcl|NZ_JQRG01000009.1_cds_WP_004462146.1_358	32.857	350	366
WP_001198107.1	lcl|NZ_JQRG01000009.1_cds_WP_004475202.1_412	34.472	322	366
WP_001198107.1	lcl|NZ_JQRG01000059.1_cds_WP_004466571.1_2695	28.191	376	366
WP_001198107.1	lcl|NZ_JQRG01000009.1_cds_WP_004465299.1_395	30.769	390	366
WP_001198107.1	lcl|NZ_JQRG01000006.1_cds_WP_004465893.1_203	30.641	359	366
WP_001198107.1	lcl|NZ_JQRG01000009.1_cds_WP_004476552.1_415	37.864	206	366
WP_001198107.1	lcl|NZ_JQRG01000058.1_cds_WP_004460480.1_2654	30.645	186	366
WP_000608294.1	lcl|NZ_JQRG01000009.1_cds_WP_004462146.1_358	36.571	350	367
WP_000608294.1	lcl|NZ_JQRG01000006.1_cds_WP_004465893.1_203	33.509	379	367
WP_000608294.1	lcl|NZ_JQRG01000009.1_cds_WP_004465299.1_395	31.720	372	367
WP_000608294.1	lcl|NZ_JQRG01000059.1_cds_WP_004466571.1_2695	30.079	379	367
WP_000608294.1	lcl|NZ_JQRG01000009.1_cds_WP_004475202.1_412	37.959	245	367
WP_000608294.1	lcl|NZ_JQRG01000009.1_cds_WP_004476552.1_415	28.814	354	367
WP_000608294.1	lcl|NZ_JQRG01000058.1_cds_WP_004460480.1_2654	27.095	358	367
WP_000608294.1	lcl|NZ_JQRG01000016.1_cds_WP_026131391.1_792	34.884	86	367
WP_000342716.1	lcl|NZ_JQRG01000083.1_cds_WP_004457662.1_3136	44.130	247	265
WP_001246619.1	lcl|NZ_JQRG01000060.1_cds_WP_004474516.1_2716	38.644	295	310
WP_001246619.1	lcl|NZ_JQRG01000051.1_cds_WP_061207395.1_2379	26.861	309	310
WP_001246619.1	lcl|NZ_JQRG01000047.1_cds_WP_061207392.1_2257	27.820	133	310
WP_001246619.1	lcl|NZ_JQRG01000060.1_cds_WP_004474516.1_2716	38.644	295	310
WP_001246619.1	lcl|NZ_JQRG01000051.1_cds_WP_061207395.1_2379	26.861	309	310
WP_001246619.1	lcl|NZ_JQRG01000047.1_cds_WP_061207392.1_2257	27.820	133	310
WP_001088861.1	lcl|NZ_JQRG01000017.1_cds_WP_004462309.1_881	41.270	63	144
WP_000517242.1	lcl|NZ_JQRG01000009.1_cds_WP_004475084.1_407	30.081	123	221
WP_000517242.1	lcl|NZ_JQRG01000046.1_cds_WP_004462594.1_2164	29.808	104	221
WP_228003844.1	lcl|NZ_JQRG01000108.1_cds_JG07_RS21665_3403	48.571	35	34
WP_033108396.1	lcl|NZ_JQRG01000105.1_cds_JG07_RS20325_3397	69.333	75	99
WP_033108396.1	lcl|NZ_JQRG01000105.1_cds_JG07_RS20325_3397	92.105	38	99
WP_033108396.1	lcl|NZ_JQRG01000019.1_cds_JG07_RS21065_945	96.875	32	99
