WP_000340715.1	lcl|NZ_JQPE01000036.1_cds_WP_000340715.1_1237	100.000	86	106
WP_000410266.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	99.363	314	314
WP_000410266.1	lcl|NZ_JQPE01000036.1_cds_WP_000093099.1_1258	46.988	83	314
WP_000410266.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	25.392	319	314
WP_000410266.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	24.383	324	314
WP_000410266.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	25.269	186	314
WP_000410266.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	23.958	288	314
WP_000410266.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	24.695	328	314
WP_000604525.1	lcl|NZ_JQPE01000036.1_cds_WP_000604524.1_1239	99.178	365	365
WP_000884059.1	lcl|NZ_JQPE01000036.1_cds_WP_000884059.1_1240	100.000	185	185
WP_000884059.1	lcl|NZ_JQPE01000011.1_cds_WP_000351733.1_292	40.000	140	185
WP_000646254.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	98.784	329	329
WP_000646254.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	31.746	315	329
WP_000646254.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	31.045	335	329
WP_000646254.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	34.109	258	329
WP_000646254.1	lcl|NZ_JQPE01000080.1_cds_WP_001984071.1_2581	31.475	305	329
WP_000646254.1	lcl|NZ_JQPE01000060.1_cds_WP_000649925.1_2106	30.183	328	329
WP_000646254.1	lcl|NZ_JQPE01000118.1_cds_WP_000709511.1_3194	29.730	333	329
WP_000646254.1	lcl|NZ_JQPE01000036.1_cds_WP_000601375.1_1294	25.091	275	329
WP_000646254.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	30.350	257	329
WP_000646254.1	lcl|NZ_JQPE01000080.1_cds_WP_000688695.1_2560	28.975	283	329
