WP_000340715.1	lcl|NZ_RQEU01000014.1_cds_WP_123180187.1_1454	95.349	86	106
WP_000410266.1	lcl|NZ_RQEU01000014.1_cds_WP_135607540.1_1453	61.935	310	314
WP_000410266.1	lcl|NZ_RQEU01000014.1_cds_WP_123180180.1_1460	25.097	259	314
WP_000410266.1	lcl|NZ_RQEU01000033.1_cds_WP_010573102.1_389	22.154	325	314
WP_000410266.1	lcl|NZ_RQEU01000014.1_cds_WP_010575169.1_1411	24.107	336	314
WP_000410266.1	lcl|NZ_RQEU01000030.1_cds_WP_010576029.1_3536	22.222	171	314
WP_000884059.1	lcl|NZ_RQEU01000014.1_cds_WP_123180202.1_1439	38.983	177	185
WP_000884059.1	lcl|NZ_RQEU01000011.1_cds_WP_135607445.1_2685	34.831	178	185
WP_000646254.1	lcl|NZ_RQEU01000014.1_cds_WP_010575169.1_1411	29.341	334	329
WP_000646254.1	lcl|NZ_RQEU01000033.1_cds_WP_205872855.1_102	33.007	306	329
WP_000646254.1	lcl|NZ_RQEU01000033.1_cds_WP_010573102.1_389	30.476	315	329
WP_000646254.1	lcl|NZ_RQEU01000014.1_cds_WP_123180180.1_1460	28.213	319	329
WP_000646254.1	lcl|NZ_RQEU01000030.1_cds_WP_010576029.1_3536	27.381	336	329
WP_000646254.1	lcl|NZ_RQEU01000033.1_cds_WP_135608001.1_232	28.302	318	329
WP_000646254.1	lcl|NZ_RQEU01000053.1_cds_WP_040913715.1_3627	29.091	330	329
WP_000646254.1	lcl|NZ_RQEU01000033.1_cds_WP_100737905.1_584	27.984	243	329
WP_000646254.1	lcl|NZ_RQEU01000033.1_cds_WP_100737667.1_752	24.340	341	329
WP_000646254.1	lcl|NZ_RQEU01000051.1_cds_WP_135608729.1_3267	26.592	267	329
WP_000646254.1	lcl|NZ_RQEU01000014.1_cds_WP_135607540.1_1453	24.116	311	329
WP_000646254.1	lcl|NZ_RQEU01000033.1_cds_WP_135608099.1_479	23.565	331	329
WP_000646254.1	lcl|NZ_RQEU01000014.1_cds_WP_123180213.1_1427	26.016	246	329
WP_000646254.1	lcl|NZ_RQEU01000053.1_cds_WP_135608769.1_3574	28.279	244	329
WP_000646254.1	lcl|NZ_RQEU01000037.1_cds_WP_135608506.1_2351	25.194	258	329
WP_000774259.1	lcl|NZ_RQEU01000014.1_cds_WP_123180186.1_1455	29.661	236	267
WP_000774259.1	lcl|NZ_RQEU01000014.1_cds_WP_123180232.1_1410	26.455	189	267
WP_000774259.1	lcl|NZ_RQEU01000033.1_cds_WP_135608260.1_937	33.636	110	267
WP_000774259.1	lcl|NZ_RQEU01000030.1_cds_WP_205872856.1_3537	26.020	196	267
WP_000774259.1	lcl|NZ_RQEU01000033.1_cds_WP_084492239.1_835	32.353	102	267
WP_002072162.1	lcl|NZ_RQEU01000010.1_cds_WP_100738198.1_3392	27.139	339	509
WP_002072162.1	lcl|NZ_RQEU01000010.1_cds_WP_010574788.1_3393	31.111	90	509
WP_002072162.1	lcl|NZ_RQEU01000010.1_cds_WP_100738198.1_3392	27.139	339	509
WP_002072162.1	lcl|NZ_RQEU01000010.1_cds_WP_010574788.1_3393	31.111	90	509
WP_001067557.1	lcl|NZ_RQEU01000033.1_cds_WP_205872855.1_102	27.306	271	330
WP_001067557.1	lcl|NZ_RQEU01000014.1_cds_WP_123180180.1_1460	25.000	324	330
WP_001067557.1	lcl|NZ_RQEU01000014.1_cds_WP_010575169.1_1411	27.027	333	330
WP_001067557.1	lcl|NZ_RQEU01000033.1_cds_WP_010573102.1_389	27.899	276	330
WP_001067557.1	lcl|NZ_RQEU01000033.1_cds_WP_135608099.1_479	26.538	260	330
WP_001067557.1	lcl|NZ_RQEU01000033.1_cds_WP_100737905.1_584	27.004	237	330
WP_001067557.1	lcl|NZ_RQEU01000033.1_cds_WP_135608001.1_232	27.915	283	330
WP_001067557.1	lcl|NZ_RQEU01000033.1_cds_WP_100737667.1_752	26.996	263	330
WP_001067557.1	lcl|NZ_RQEU01000014.1_cds_WP_135607539.1_1451	27.500	160	330
WP_001067557.1	lcl|NZ_RQEU01000030.1_cds_WP_010576029.1_3536	25.180	139	330
WP_001198107.1	lcl|NZ_RQEU01000033.1_cds_WP_207765505.1_942	27.778	378	366
WP_001198107.1	lcl|NZ_RQEU01000029.1_cds_WP_123179958.1_2875	31.564	358	366
WP_001198107.1	lcl|NZ_RQEU01000014.1_cds_WP_135607543.1_1459	28.819	288	366
WP_001198107.1	lcl|NZ_RQEU01000033.1_cds_WP_040913053.1_821	30.811	185	366
WP_000608294.1	lcl|NZ_RQEU01000029.1_cds_WP_123179958.1_2875	33.245	379	367
WP_000608294.1	lcl|NZ_RQEU01000033.1_cds_WP_207765505.1_942	31.152	382	367
WP_000608294.1	lcl|NZ_RQEU01000014.1_cds_WP_135607543.1_1459	32.680	306	367
WP_000608294.1	lcl|NZ_RQEU01000033.1_cds_WP_040913053.1_821	25.698	358	367
WP_000342716.1	lcl|NZ_RQEU01000005.1_cds_WP_010575921.1_3739	44.033	243	265
WP_001246619.1	lcl|NZ_RQEU01000044.1_cds_WP_123179168.1_2091	39.145	304	310
WP_001246619.1	lcl|NZ_RQEU01000014.1_cds_WP_020986400.1_1613	25.490	306	310
WP_001246619.1	lcl|NZ_RQEU01000011.1_cds_WP_135607432.1_2634	25.097	259	310
WP_001246619.1	lcl|NZ_RQEU01000044.1_cds_WP_123179168.1_2091	39.145	304	310
WP_001246619.1	lcl|NZ_RQEU01000014.1_cds_WP_020986400.1_1613	25.490	306	310
WP_001246619.1	lcl|NZ_RQEU01000011.1_cds_WP_135607432.1_2634	25.097	259	310
WP_001088861.1	lcl|NZ_RQEU01000014.1_cds_WP_020986723.1_1748	44.643	56	144
WP_000517242.1	lcl|NZ_RQEU01000033.1_cds_WP_135608054.1_361	26.923	78	221
WP_000282882.1	lcl|NZ_RQEU01000044.1_cds_WP_135608574.1_1974	31.818	198	273
WP_000282882.1	lcl|NZ_RQEU01000014.1_cds_WP_246835037.1_1414	26.697	221	273
WP_000282882.1	lcl|NZ_RQEU01000033.1_cds_WP_010572776.1_59	31.111	90	273
WP_000282882.1	lcl|NZ_RQEU01000033.1_cds_WP_167882755.1_1020	26.772	127	273
WP_000282882.1	lcl|NZ_RQEU01000051.1_cds_WP_123179052.1_3201	33.628	113	273
WP_000853988.1	lcl|NZ_RQEU01000014.1_cds_WP_246835037.1_1414	53.626	593	582
WP_000853988.1	lcl|NZ_RQEU01000044.1_cds_WP_135608574.1_1974	24.468	188	582
WP_000853988.1	lcl|NZ_RQEU01000014.1_cds_WP_246835037.1_1414	53.626	593	582
WP_000853988.1	lcl|NZ_RQEU01000044.1_cds_WP_135608574.1_1974	24.468	188	582
WP_001159758.1	lcl|NZ_RQEU01000014.1_cds_WP_100736391.1_1413	82.258	186	186
WP_000642146.1	lcl|NZ_RQEU01000014.1_cds_WP_020985662.1_1412	77.778	306	306
WP_000723091.1	lcl|NZ_RQEU01000014.1_cds_WP_010575169.1_1411	87.202	336	349
WP_000723091.1	lcl|NZ_RQEU01000014.1_cds_WP_123180180.1_1460	28.788	330	349
WP_000723091.1	lcl|NZ_RQEU01000033.1_cds_WP_135608001.1_232	27.879	330	349
WP_000723091.1	lcl|NZ_RQEU01000030.1_cds_WP_010576029.1_3536	28.857	350	349
WP_000723091.1	lcl|NZ_RQEU01000053.1_cds_WP_040913715.1_3627	26.347	334	349
WP_000723091.1	lcl|NZ_RQEU01000033.1_cds_WP_010573102.1_389	25.373	335	349
WP_000723091.1	lcl|NZ_RQEU01000033.1_cds_WP_205872855.1_102	24.332	337	349
WP_000723091.1	lcl|NZ_RQEU01000037.1_cds_WP_135608506.1_2351	30.000	150	349
WP_000723091.1	lcl|NZ_RQEU01000033.1_cds_WP_100737667.1_752	23.077	247	349
WP_000723091.1	lcl|NZ_RQEU01000033.1_cds_WP_135608099.1_479	27.586	203	349
WP_000842260.1	lcl|NZ_RQEU01000014.1_cds_WP_123180232.1_1410	88.095	294	294
WP_000842260.1	lcl|NZ_RQEU01000014.1_cds_WP_123180186.1_1455	29.670	182	294
WP_000842260.1	lcl|NZ_RQEU01000030.1_cds_WP_205872856.1_3537	26.457	223	294
WP_000878674.1	lcl|NZ_RQEU01000014.1_cds_WP_100736388.1_1409	70.679	324	324
WP_000878674.1	lcl|NZ_RQEU01000014.1_cds_WP_123180234.1_1407	24.268	239	324
WP_001114273.1	lcl|NZ_RQEU01000014.1_cds_WP_135607515.1_1408	66.667	297	303
WP_000394243.1	lcl|NZ_RQEU01000014.1_cds_WP_123180234.1_1407	66.192	281	282
WP_000394243.1	lcl|NZ_RQEU01000014.1_cds_WP_100736388.1_1409	22.222	180	282
WP_000827955.1	lcl|NZ_RQEU01000014.1_cds_WP_135607514.1_1406	81.900	442	464
WP_001256699.1	lcl|NZ_RQEU01000033.1_cds_WP_135608193.1_727	22.981	322	699
WP_002072239.1	lcl|NZ_RQEU01000029.1_cds_WP_020986636.1_2867	24.658	219	333
WP_002072239.1	lcl|NZ_RQEU01000029.1_cds_WP_020986636.1_2867	24.658	219	333
WP_001046777.1	lcl|NZ_RQEU01000044.1_cds_WP_135608612.1_2072	27.928	111	392
WP_001046777.1	lcl|NZ_RQEU01000014.1_cds_WP_135607674.1_1865	26.257	179	392
WP_001046777.1	lcl|NZ_RQEU01000033.1_cds_WP_135608054.1_361	24.706	170	392
WP_001046777.1	lcl|NZ_RQEU01000033.1_cds_WP_020986265.1_1130	23.316	193	392
WP_000564977.1	lcl|NZ_RQEU01000033.1_cds_WP_100737781.1_355	29.134	127	174
WP_000228801.1	lcl|NZ_RQEU01000033.1_cds_WP_207765505.1_942	29.243	383	362
WP_000228801.1	lcl|NZ_RQEU01000014.1_cds_WP_135607543.1_1459	28.261	322	362
WP_000228801.1	lcl|NZ_RQEU01000033.1_cds_WP_040913053.1_821	25.275	364	362
WP_000228801.1	lcl|NZ_RQEU01000029.1_cds_WP_123179958.1_2875	30.000	250	362
WP_002072224.1	lcl|NZ_RQEU01000014.1_cds_WP_123180189.1_1452	56.122	588	596
WP_002072224.1	lcl|NZ_RQEU01000053.1_cds_WP_167882783.1_3590	32.540	378	596
WP_002072224.1	lcl|NZ_RQEU01000033.1_cds_WP_010573481.1_786	36.293	259	596
WP_002072224.1	lcl|NZ_RQEU01000033.1_cds_WP_135608032.1_300	34.677	248	596
WP_002072224.1	lcl|NZ_RQEU01000029.1_cds_WP_010575663.1_2976	33.493	209	596
WP_002072224.1	lcl|NZ_RQEU01000014.1_cds_WP_020986459.1_1569	33.488	215	596
WP_002072224.1	lcl|NZ_RQEU01000030.1_cds_WP_100737282.1_3547	30.392	204	596
WP_002072224.1	lcl|NZ_RQEU01000033.1_cds_WP_135608105.1_498	25.714	245	596
WP_002072224.1	lcl|NZ_RQEU01000010.1_cds_WP_010574783.1_3398	26.778	239	596
WP_002072224.1	lcl|NZ_RQEU01000044.1_cds_WP_040913226.1_1884	30.556	216	596
