WP_000340715.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746496.1_2638	60.256	78	106
WP_000410266.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	81.935	310	314
WP_000410266.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	26.837	313	314
WP_000410266.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	23.765	324	314
WP_000410266.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	23.404	188	314
WP_000410266.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	24.074	216	314
WP_000410266.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	22.930	314	314
WP_000604525.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753116.1_2635	53.039	362	365
WP_000884059.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744205.1_2139	32.857	140	185
WP_000646254.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	30.892	314	329
WP_000646254.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	27.586	348	329
WP_000646254.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113261.1_2594	30.721	319	329
WP_000646254.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	29.870	308	329
WP_000646254.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	29.032	341	329
WP_000646254.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	27.476	313	329
WP_000646254.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	27.329	322	329
WP_000646254.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	26.667	315	329
WP_000646254.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	25.159	314	329
WP_000646254.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734906.1_702	29.249	253	329
WP_000646254.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	25.705	319	329
WP_000646254.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753183.1_2587	26.104	249	329
WP_000646254.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753226.1_2550	25.660	265	329
WP_000646254.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745455.1_309	29.200	250	329
WP_000646254.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746455.1_2597	31.646	158	329
WP_000646254.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394720.1_34	28.333	180	329
WP_000646254.1	lcl|NZ_JAMQPW010000005.1_cds_WP_208739683.1_3605	26.407	231	329
WP_000646254.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746444.1_2586	19.841	252	329
WP_000646254.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	23.704	270	329
WP_000774259.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396277.1_2610	25.000	200	267
WP_000774259.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746453.1_2595	27.941	204	267
WP_000774259.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746379.1_2489	23.755	261	267
WP_000774259.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745137.1_674	26.866	268	267
WP_000774259.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113260.1_2571	23.944	213	267
WP_000774259.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744998.1_835	28.488	172	267
WP_000774259.1	lcl|NZ_JAMQPW010000005.1_cds_WP_238754283.1_3593	26.943	193	267
WP_002072162.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	24.922	321	509
WP_002072162.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	28.302	106	509
WP_002072162.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	24.922	321	509
WP_002072162.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	28.302	106	509
WP_001067557.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	33.754	317	330
WP_001067557.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	25.180	278	330
WP_001067557.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734906.1_702	28.244	262	330
WP_001067557.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	26.812	276	330
WP_001067557.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	25.378	331	330
WP_001067557.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	26.136	264	330
WP_001067557.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	25.095	263	330
WP_001067557.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	24.012	329	330
WP_001067557.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394720.1_34	27.234	235	330
WP_001067557.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	22.742	299	330
WP_001067557.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745455.1_309	26.887	212	330
WP_001067557.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	28.000	150	330
WP_001198107.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746435.1_2577	34.078	358	366
WP_001198107.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746491.1_2633	32.312	359	366
WP_001198107.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238777403.1_641	28.723	376	366
WP_001198107.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396278.1_2608	39.506	243	366
WP_001198107.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265396062.1_1596	29.661	354	366
WP_001198107.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753149.1_2616	35.398	226	366
WP_001198107.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395298.1_1248	22.941	340	366
WP_000608294.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746435.1_2577	36.088	363	367
WP_000608294.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746491.1_2633	31.694	366	367
WP_000608294.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396278.1_2608	36.364	264	367
WP_000608294.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265396062.1_1596	29.412	374	367
WP_000608294.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238777403.1_641	29.101	378	367
WP_000608294.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753149.1_2616	30.634	284	367
WP_000608294.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395298.1_1248	28.011	357	367
WP_000608294.1	lcl|NZ_JAMQPW010000004.1_cds_WP_135745954.1_3417	33.962	106	367
WP_000342716.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135571635.1_1196	40.741	243	265
WP_001246619.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745604.1_130	37.097	310	310
WP_001246619.1	lcl|NZ_JAMQPW010000004.1_cds_WP_265396133.1_3345	29.677	310	310
WP_001246619.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744150.1_2076	23.574	263	310
WP_001246619.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745604.1_130	37.097	310	310
WP_001246619.1	lcl|NZ_JAMQPW010000004.1_cds_WP_265396133.1_3345	29.677	310	310
WP_001246619.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744150.1_2076	23.574	263	310
WP_001088861.1	lcl|NZ_JAMQPW010000004.1_cds_WP_265396123.1_3370	39.683	63	144
WP_033108396.1	lcl|NZ_JAMQPW010000004.1_cds_WP_238754984.1_3208	35.065	77	99
WP_000282882.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135744267.1_2274	28.571	203	273
WP_000282882.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396289.1_2593	26.000	200	273
WP_000282882.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394704.1_9	26.772	254	273
WP_000282882.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746414.1_2554	25.664	113	273
WP_000282882.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753203.1_2569	34.091	88	273
WP_000282882.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746415.1_2555	38.298	94	273
WP_000282882.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265395682.1_2561	34.653	101	273
WP_000282882.1	lcl|NZ_JAMQPW010000003.1_cds_WP_135746175.1_3095	30.435	92	273
WP_000853988.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396289.1_2593	40.385	104	582
WP_000853988.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135744267.1_2274	26.943	193	582
WP_000853988.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746432.1_2574	31.944	72	582
WP_000853988.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753203.1_2569	26.087	92	582
WP_000853988.1	lcl|NZ_JAMQPW010000003.1_cds_WP_135746175.1_3095	23.214	112	582
WP_000853988.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396289.1_2593	40.385	104	582
WP_000853988.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135744267.1_2274	26.943	193	582
WP_000853988.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746432.1_2574	31.944	72	582
WP_000853988.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753203.1_2569	26.087	92	582
WP_000853988.1	lcl|NZ_JAMQPW010000003.1_cds_WP_135746175.1_3095	23.214	112	582
WP_001159758.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753346.1_2573	57.065	184	186
WP_000642146.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746429.1_2570	34.754	305	306
WP_000723091.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	68.358	335	349
WP_000723091.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113261.1_2594	25.915	328	349
WP_000723091.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	27.586	348	349
WP_000723091.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	25.449	334	349
WP_000723091.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	28.205	234	349
WP_000723091.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	24.277	346	349
WP_000723091.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	24.183	306	349
WP_000723091.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	20.420	333	349
WP_000723091.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	23.164	354	349
WP_000723091.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746455.1_2597	24.855	173	349
WP_000723091.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	25.692	253	349
WP_000723091.1	lcl|NZ_JAMQPW010000005.1_cds_WP_208739683.1_3605	29.139	151	349
WP_000723091.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	27.907	172	349
WP_000723091.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753183.1_2587	24.096	249	349
WP_000842260.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113260.1_2571	71.821	291	294
WP_000842260.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396277.1_2610	30.189	159	294
WP_000842260.1	lcl|NZ_JAMQPW010000005.1_cds_WP_238754283.1_3593	23.832	214	294
WP_000878674.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746432.1_2574	22.979	235	324
WP_001114273.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265397369.1_2567	28.333	300	303
WP_000394243.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746432.1_2574	30.594	219	282
WP_000827955.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734751.1_825	35.593	413	464
WP_001256699.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238754665.1_1769	27.049	366	699
WP_002072239.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745353.1_423	24.651	215	333
WP_002072239.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135781383.1_215	24.887	221	333
WP_002072239.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745353.1_423	24.651	215	333
WP_002072239.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135781383.1_215	24.887	221	333
WP_001046777.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746578.1_2733	25.946	185	392
WP_001046777.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238754657.1_1765	26.543	162	392
WP_001046777.1	lcl|NZ_JAMQPW010000005.1_cds_WP_238754055.1_3660	26.244	221	392
WP_000564977.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238735060.1_580	29.496	139	174
WP_000384508.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265396269.1_2053	21.930	228	405
WP_000228801.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396278.1_2608	41.453	234	362
WP_000228801.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746491.1_2633	29.974	387	362
WP_000228801.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238777403.1_641	27.415	383	362
WP_000228801.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753149.1_2616	28.492	358	362
WP_000228801.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746435.1_2577	37.209	215	362
WP_000228801.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265396062.1_1596	30.620	258	362
