WP_000340715.1	lcl|NZ_JADDXK010000017.1_cds_WP_002725873.1_1156	91.860	86	106
WP_000410266.1	lcl|NZ_JADDXK010000017.1_cds_WP_061209188.1_1155	92.971	313	314
WP_000410266.1	lcl|NZ_JADDXK010000259.1_cds_WP_061208146.1_1852	22.769	325	314
WP_000410266.1	lcl|NZ_JADDXK010000304.1_cds_WP_011671706.1_2422	24.199	281	314
WP_000410266.1	lcl|NZ_JADDXK010000155.1_cds_WP_061209097.1_686	21.014	276	314
WP_000410266.1	lcl|NZ_JADDXK010000231.1_cds_WP_061208650.1_1563	25.152	330	314
WP_000410266.1	lcl|NZ_JADDXK010000181.1_cds_WP_002729504.1_974	22.222	171	314
WP_000884059.1	lcl|NZ_JADDXK010000209.1_cds_WP_002750963.1_1380	36.301	146	185
WP_000646254.1	lcl|NZ_JADDXK010000308.1_cds_WP_061208754.1_2483	32.544	338	329
WP_000646254.1	lcl|NZ_JADDXK010000304.1_cds_WP_011671706.1_2422	31.642	335	329
WP_000646254.1	lcl|NZ_JADDXK010000259.1_cds_WP_061208146.1_1852	30.476	315	329
WP_000646254.1	lcl|NZ_JADDXK010000155.1_cds_WP_061209097.1_686	31.457	302	329
WP_000646254.1	lcl|NZ_JADDXK010000231.1_cds_WP_061208650.1_1563	31.190	311	329
WP_000646254.1	lcl|NZ_JADDXK010000181.1_cds_WP_002729504.1_974	27.566	341	329
WP_000646254.1	lcl|NZ_JADDXK010000094.1_cds_WP_061207995.1_3262	29.712	313	329
WP_000646254.1	lcl|NZ_JADDXK010000231.1_cds_WP_002754065.1_1560	27.879	330	329
WP_000646254.1	lcl|NZ_JADDXK010000273.1_cds_WP_061208029.1_2090	24.627	268	329
WP_000646254.1	lcl|NZ_JADDXK010000036.1_cds_WP_061208022.1_2568	27.007	274	329
WP_000646254.1	lcl|NZ_JADDXK010000017.1_cds_WP_061209188.1_1155	27.309	249	329
WP_000646254.1	lcl|NZ_JADDXK010000262.1_cds_WP_002751102.1_1916	26.792	265	329
WP_000646254.1	lcl|NZ_JADDXK010000049.1_cds_IP954_RS02375_2707	28.378	148	329
WP_000646254.1	lcl|NZ_JADDXK010000273.1_cds_WP_061208031.1_2088	30.460	174	329
WP_000646254.1	lcl|NZ_JADDXK010000213.1_cds_WP_061208495.1_1460	27.490	251	329
WP_000646254.1	lcl|NZ_JADDXK010000135.1_cds_WP_193825486.1_457	27.624	181	329
WP_000774259.1	lcl|NZ_JADDXK010000155.1_cds_WP_061209102.1_681	24.681	235	267
WP_000774259.1	lcl|NZ_JADDXK010000273.1_cds_WP_061208032.1_2087	24.701	251	267
WP_000774259.1	lcl|NZ_JADDXK010000304.1_cds_WP_061208084.1_2423	26.455	189	267
WP_000774259.1	lcl|NZ_JADDXK010000251.1_cds_WP_193825501.1_1776	36.047	86	267
WP_000774259.1	lcl|NZ_JADDXK010000181.1_cds_WP_061209013.1_973	27.225	191	267
WP_000774259.1	lcl|NZ_JADDXK010000253.1_cds_WP_002766579.1_1800	25.000	208	267
WP_002072162.1	lcl|NZ_JADDXK010000270.1_cds_WP_061207534.1_2023	27.103	321	509
WP_002072162.1	lcl|NZ_JADDXK010000270.1_cds_WP_002751286.1_2024	31.111	90	509
WP_002072162.1	lcl|NZ_JADDXK010000270.1_cds_WP_061207534.1_2023	27.103	321	509
WP_002072162.1	lcl|NZ_JADDXK010000270.1_cds_WP_002751286.1_2024	31.111	90	509
WP_001067557.1	lcl|NZ_JADDXK010000231.1_cds_WP_061208650.1_1563	27.106	273	330
WP_001067557.1	lcl|NZ_JADDXK010000155.1_cds_WP_061209097.1_686	25.368	272	330
WP_001067557.1	lcl|NZ_JADDXK010000259.1_cds_WP_061208146.1_1852	27.798	277	330
WP_001067557.1	lcl|NZ_JADDXK010000304.1_cds_WP_011671706.1_2422	26.183	317	330
WP_001067557.1	lcl|NZ_JADDXK010000308.1_cds_WP_061208754.1_2483	28.017	232	330
WP_001067557.1	lcl|NZ_JADDXK010000094.1_cds_WP_061207995.1_3262	27.358	318	330
WP_001067557.1	lcl|NZ_JADDXK010000049.1_cds_IP954_RS02375_2707	27.473	91	330
WP_001067557.1	lcl|NZ_JADDXK010000049.1_cds_IP954_RS02375_2707	28.571	126	330
WP_001067557.1	lcl|NZ_JADDXK010000135.1_cds_WP_193825486.1_457	24.793	242	330
WP_001067557.1	lcl|NZ_JADDXK010000273.1_cds_WP_061208029.1_2090	25.275	273	330
WP_001067557.1	lcl|NZ_JADDXK010000181.1_cds_WP_002729504.1_974	25.352	142	330
WP_001067557.1	lcl|NZ_JADDXK010000017.1_cds_WP_061209188.1_1155	24.540	326	330
WP_001067557.1	lcl|NZ_JADDXK010000262.1_cds_WP_002751102.1_1916	26.639	244	330
WP_001067557.1	lcl|NZ_JADDXK010000208.1_cds_WP_081101368.1_1306	25.781	128	330
WP_001198107.1	lcl|NZ_JADDXK010000195.1_cds_WP_061208080.1_1138	33.144	353	366
WP_001198107.1	lcl|NZ_JADDXK010000216.1_cds_WP_061209108.1_1464	32.312	359	366
