WP_000340715.1	lcl|NZ_AFKY01000030.1_cds_WP_000340715.1_2920	100.000	86	106
WP_000410266.1	lcl|NZ_AFKY01000030.1_cds_WP_000410273.1_2921	99.363	314	314
WP_000410266.1	lcl|NZ_AFKY01000030.1_cds_WP_000093099.1_2941	46.988	83	314
WP_000410266.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	25.392	319	314
WP_000410266.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	24.383	324	314
WP_000410266.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	25.269	186	314
WP_000410266.1	lcl|NZ_AFKY01000030.1_cds_WP_000723090.1_3003	23.958	288	314
WP_000410266.1	lcl|NZ_AFKY01000030.1_cds_WP_001067557.1_2927	24.695	328	314
WP_000604525.1	lcl|NZ_AFKY01000030.1_cds_WP_000604524.1_2922	99.178	365	365
WP_000884059.1	lcl|NZ_AFKY01000030.1_cds_WP_000884059.1_2923	100.000	185	185
WP_000884059.1	lcl|NZ_AFKY01000126.1_cds_WP_000351733.1_1293	40.000	140	185
WP_000646254.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	98.784	329	329
WP_000646254.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	31.746	315	329
WP_000646254.1	lcl|NZ_AFKY01000030.1_cds_WP_000723090.1_3003	31.045	335	329
WP_000646254.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	34.109	258	329
WP_000646254.1	lcl|NZ_AFKY01000053.1_cds_WP_001984071.1_2296	31.475	305	329
WP_000646254.1	lcl|NZ_AFKY01000032.1_cds_WP_000649925.1_2836	30.183	328	329
WP_000646254.1	lcl|NZ_AFKY01000271.1_cds_WP_000709511.1_179	29.730	333	329
WP_000646254.1	lcl|NZ_AFKY01000030.1_cds_WP_000601375.1_2977	25.091	275	329
WP_000646254.1	lcl|NZ_AFKY01000030.1_cds_WP_001067557.1_2927	30.350	257	329
WP_000646254.1	lcl|NZ_AFKY01000053.1_cds_WP_000688695.1_2276	28.975	283	329
WP_000646254.1	lcl|NZ_AFKY01000030.1_cds_WP_000475904.1_2986	27.737	274	329
WP_000646254.1	lcl|NZ_AFKY01000030.1_cds_WP_000410273.1_2921	25.705	319	329
WP_000646254.1	lcl|NZ_AFKY01000084.1_cds_WP_001074785.1_1849	29.057	265	329
WP_000646254.1	lcl|NZ_AFKY01000152.1_cds_WP_001003555.1_858	25.148	338	329
WP_000646254.1	lcl|NZ_AFKY01000030.1_cds_WP_000487322.1_2975	27.077	325	329
WP_000774259.1	lcl|NZ_AFKY01000030.1_cds_WP_000774262.1_2925	98.127	267	267
WP_000774259.1	lcl|NZ_AFKY01000030.1_cds_WP_000859505.1_2974	25.820	244	267
WP_000774259.1	lcl|NZ_AFKY01000030.1_cds_WP_000800438.1_2955	24.786	234	267
WP_000774259.1	lcl|NZ_AFKY01000030.1_cds_WP_000842260.1_3004	26.316	190	267
WP_000774259.1	lcl|NZ_AFKY01000058.1_cds_WP_000667727.1_2182	31.818	110	267
WP_000774259.1	lcl|NZ_AFKY01000023.1_cds_WP_000805357.1_3206	26.190	210	267
