WP_000340715.1	lcl|NZ_JADDWG010000006.1_cds_WP_002725873.1_3010	91.860	86	106
WP_000410266.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733579.1_3009	92.994	314	314
WP_000410266.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733534.1_3006	24.765	319	314
WP_000410266.1	lcl|NZ_JADDWG010000018.1_cds_WP_002722638.1_677	22.462	325	314
WP_000410266.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740024.1_2915	24.555	281	314
WP_000410266.1	lcl|NZ_JADDWG010000007.1_cds_WP_002728309.1_3105	25.152	330	314
WP_000410266.1	lcl|NZ_JADDWG010000012.1_cds_WP_002743770.1_259	22.222	171	314
WP_000604525.1	lcl|NZ_JADDWG010000006.1_cds_WP_026054882.1_3008	84.932	365	365
WP_000884059.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733646.1_3007	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWG010000003.1_cds_WP_002721790.1_2047	36.301	146	185
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733534.1_3006	97.872	329	329
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740024.1_2915	31.343	335	329
WP_000646254.1	lcl|NZ_JADDWG010000018.1_cds_WP_002722638.1_677	29.841	315	329
WP_000646254.1	lcl|NZ_JADDWG010000007.1_cds_WP_002728309.1_3105	30.868	311	329
WP_000646254.1	lcl|NZ_JADDWG010000012.1_cds_WP_002743770.1_259	27.566	341	329
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733638.1_2969	27.586	348	329
WP_000646254.1	lcl|NZ_JADDWG010000078.1_cds_WP_002741146.1_3092	29.167	312	329
WP_000646254.1	lcl|NZ_JADDWG010000007.1_cds_WP_002728316.1_3108	27.879	330	329
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733546.1_2940	25.000	268	329
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740721.1_3003	28.990	307	329
WP_000646254.1	lcl|NZ_JADDWG010000008.1_cds_WP_002732331.1_3321	25.369	339	329
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733698.1_2932	27.007	274	329
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_002744551.1_2975	28.519	270	329
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733579.1_3009	27.309	249	329
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_016749081.1_2977	23.659	317	329
WP_000646254.1	lcl|NZ_JADDWG010000058.1_cds_WP_002740236.1_2602	26.792	265	329
WP_000646254.1	lcl|NZ_JADDWG010000004.1_cds_WP_002721725.1_2334	25.076	331	329
WP_000646254.1	lcl|NZ_JADDWG010000004.1_cds_WP_002739935.1_2422	27.711	249	329
WP_000646254.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733757.1_2942	31.034	174	329
WP_000774259.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733627.1_3005	92.884	267	267
WP_000774259.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740926.1_2964	24.786	234	267
WP_000774259.1	lcl|NZ_JADDWG010000006.1_cds_WP_002738295.1_2943	24.303	251	267
WP_000774259.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727921.1_2914	26.455	189	267
WP_000774259.1	lcl|NZ_JADDWG010000025.1_cds_WP_002729040.1_1226	33.636	110	267
WP_000774259.1	lcl|NZ_JADDWG010000012.1_cds_WP_002729513.1_260	27.225	191	267
WP_000774259.1	lcl|NZ_JADDWG010000002.1_cds_WP_002766579.1_1541	25.000	208	267
WP_002072162.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740779.1_3004	97.053	509	509
WP_002072162.1	lcl|NZ_JADDWG010000005.1_cds_WP_002728536.1_2691	27.103	321	509
WP_002072162.1	lcl|NZ_JADDWG010000005.1_cds_WP_002728534.1_2692	31.111	90	509
WP_002072162.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740779.1_3004	97.053	509	509
WP_002072162.1	lcl|NZ_JADDWG010000005.1_cds_WP_002728536.1_2691	27.103	321	509
WP_002072162.1	lcl|NZ_JADDWG010000005.1_cds_WP_002728534.1_2692	31.111	90	509
WP_001067557.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740721.1_3003	95.152	330	330
WP_001067557.1	lcl|NZ_JADDWG010000007.1_cds_WP_002728309.1_3105	26.740	273	330
WP_001067557.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733534.1_3006	28.990	307	330
WP_001067557.1	lcl|NZ_JADDWG010000006.1_cds_WP_016749081.1_2977	30.317	221	330
WP_001067557.1	lcl|NZ_JADDWG010000018.1_cds_WP_002722638.1_677	27.425	299	330
WP_001067557.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740024.1_2915	26.183	317	330
WP_001067557.1	lcl|NZ_JADDWG010000008.1_cds_WP_002732331.1_3321	27.193	228	330
WP_001067557.1	lcl|NZ_JADDWG010000004.1_cds_WP_002721725.1_2334	24.898	245	330
WP_001067557.1	lcl|NZ_JADDWG010000078.1_cds_WP_002741146.1_3092	27.303	304	330
WP_001067557.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733546.1_2940	25.275	273	330
WP_001067557.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733638.1_2969	25.965	285	330
WP_001067557.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733579.1_3009	24.540	326	330
WP_001067557.1	lcl|NZ_JADDWG010000012.1_cds_WP_002743770.1_259	24.648	142	330
WP_001067557.1	lcl|NZ_JADDWG010000004.1_cds_WP_002739935.1_2422	26.351	296	330
WP_001067557.1	lcl|NZ_JADDWG010000058.1_cds_WP_002740236.1_2602	26.337	243	330
WP_001067557.1	lcl|NZ_JADDWG010000035.1_cds_WP_002739707.1_1790	25.781	128	330
WP_001198107.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740826.1_3002	95.628	366	366
WP_001198107.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740861.1_3001	39.452	365	366
WP_001198107.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733737.1_2981	33.616	354	366
WP_001198107.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740294.1_2921	32.861	353	366
WP_001198107.1	lcl|NZ_JADDWG010000025.1_cds_WP_002728994.1_1232	27.778	378	366
WP_001198107.1	lcl|NZ_JADDWG010000007.1_cds_WP_002738884.1_3155	30.471	361	366
WP_001198107.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733599.1_2968	25.490	357	366
WP_001198107.1	lcl|NZ_JADDWG010000008.1_cds_WP_002724641.1_3320	30.270	185	366
WP_000608294.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740861.1_3001	95.640	367	367
WP_000608294.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740826.1_3002	39.726	365	367
WP_000608294.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740294.1_2921	37.110	353	367
WP_000608294.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733737.1_2981	39.554	359	367
WP_000608294.1	lcl|NZ_JADDWG010000007.1_cds_WP_002738884.1_3155	33.596	381	367
WP_000608294.1	lcl|NZ_JADDWG010000025.1_cds_WP_002728994.1_1232	30.105	382	367
WP_000608294.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733599.1_2968	30.791	354	367
WP_000608294.1	lcl|NZ_JADDWG010000008.1_cds_WP_002724641.1_3320	26.536	358	367
WP_000689740.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740729.1_3000	92.096	544	544
WP_000689740.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740729.1_3000	92.096	544	544
WP_000342716.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740998.1_2999	94.717	265	265
WP_000342716.1	lcl|NZ_JADDWG010000002.1_cds_WP_002742191.1_1572	43.725	247	265
WP_001246619.1	lcl|NZ_JADDWG010000006.1_cds_WP_032853071.1_2998	93.871	310	310
WP_001246619.1	lcl|NZ_JADDWG010000068.1_cds_WP_002741402.1_2883	38.816	304	310
WP_001246619.1	lcl|NZ_JADDWG010000020.1_cds_WP_002727287.1_947	27.972	286	310
WP_001246619.1	lcl|NZ_JADDWG010000003.1_cds_WP_002727177.1_1995	28.571	133	310
WP_001246619.1	lcl|NZ_JADDWG010000006.1_cds_WP_032853071.1_2998	93.871	310	310
WP_001246619.1	lcl|NZ_JADDWG010000068.1_cds_WP_002741402.1_2883	38.816	304	310
WP_001246619.1	lcl|NZ_JADDWG010000020.1_cds_WP_002727287.1_947	27.972	286	310
WP_001246619.1	lcl|NZ_JADDWG010000003.1_cds_WP_002727177.1_1995	28.571	133	310
WP_000479980.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740848.1_2997	93.561	264	264
WP_000715958.1	lcl|NZ_JADDWG010000006.1_cds_WP_032853450.1_2996	95.349	129	131
WP_001088861.1	lcl|NZ_JADDWG010000006.1_cds_WP_004777167.1_2995	98.611	144	144
WP_001088861.1	lcl|NZ_JADDWG010000020.1_cds_WP_026054147.1_956	39.683	63	144
WP_000517242.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740917.1_2994	95.475	221	221
WP_000517242.1	lcl|NZ_JADDWG010000018.1_cds_WP_011671435.1_648	26.923	78	221
WP_228003844.1	lcl|NZ_JADDWG010000097.1_cds_WP_230456801.1_1	72.727	33	34
WP_228003844.1	lcl|NZ_JADDWG010000010.1_cds_WP_016762595.1_9	61.765	34	34
WP_228003844.1	lcl|NZ_JADDWG010000096.1_cds_WP_228029453.1_3341	47.059	34	34
WP_001018782.1	lcl|NZ_JADDWG010000069.1_cds_WP_228003619.1_2902	77.049	61	77
WP_001018782.1	lcl|NZ_JADDWG010000097.1_cds_WP_228003630.1_2	89.362	47	77
WP_033108396.1	lcl|NZ_JADDWG010000039.1_cds_IQA58_RS13160_1902	92.391	92	99
WP_033108396.1	lcl|NZ_JADDWG010000013.1_cds_IQA58_RS07030_354	91.304	92	99
WP_000282882.1	lcl|NZ_JADDWG010000006.1_cds_WP_002742128.1_2919	67.897	271	273
WP_000282882.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733661.1_2939	32.479	234	273
WP_000282882.1	lcl|NZ_JADDWG010000032.1_cds_WP_032856387.1_1687	33.511	188	273
WP_000282882.1	lcl|NZ_JADDWG010000006.1_cds_WP_002742120.1_2918	28.837	215	273
WP_000282882.1	lcl|NZ_JADDWG010000006.1_cds_WP_002741093.1_2974	28.571	119	273
WP_000282882.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727913.1_2920	23.188	276	273
WP_000282882.1	lcl|NZ_JADDWG010000061.1_cds_WP_016749129.1_2784	25.137	183	273
WP_000282882.1	lcl|NZ_JADDWG010000021.1_cds_WP_002723163.1_1024	30.000	90	273
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002742120.1_2918	58.733	584	582
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733661.1_2939	38.211	123	582
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002742128.1_2919	26.636	214	582
WP_000853988.1	lcl|NZ_JADDWG010000032.1_cds_WP_032856387.1_1687	26.316	190	582
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002741093.1_2974	23.684	266	582
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727913.1_2920	26.809	235	582
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002742120.1_2918	58.733	584	582
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733661.1_2939	38.211	123	582
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002742128.1_2919	26.636	214	582
WP_000853988.1	lcl|NZ_JADDWG010000032.1_cds_WP_032856387.1_1687	26.316	190	582
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002741093.1_2974	23.684	266	582
WP_000853988.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727913.1_2920	26.809	235	582
WP_001159758.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727916.1_2917	89.785	186	186
WP_001159758.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733611.1_2979	40.556	180	186
WP_000642146.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740063.1_2916	85.948	306	306
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740024.1_2915	92.857	336	349
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733534.1_3006	31.045	335	349
WP_000723091.1	lcl|NZ_JADDWG010000078.1_cds_WP_002741146.1_3092	27.879	330	349
WP_000723091.1	lcl|NZ_JADDWG010000012.1_cds_WP_002743770.1_259	28.693	352	349
WP_000723091.1	lcl|NZ_JADDWG010000007.1_cds_WP_002728316.1_3108	26.627	338	349
WP_000723091.1	lcl|NZ_JADDWG010000018.1_cds_WP_002722638.1_677	26.567	335	349
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740721.1_3003	24.324	333	349
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733757.1_2942	24.576	354	349
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733638.1_2969	23.631	347	349
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733698.1_2932	27.711	249	349
WP_000723091.1	lcl|NZ_JADDWG010000007.1_cds_WP_002728309.1_3105	22.941	340	349
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733579.1_3009	24.221	289	349
WP_000723091.1	lcl|NZ_JADDWG010000035.1_cds_WP_002739707.1_1790	30.882	136	349
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733546.1_2940	24.490	245	349
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_016749081.1_2977	20.807	322	349
WP_000723091.1	lcl|NZ_JADDWG010000006.1_cds_WP_002744551.1_2975	23.828	256	349
WP_000723091.1	lcl|NZ_JADDWG010000004.1_cds_WP_002721725.1_2334	28.218	202	349
WP_000723091.1	lcl|NZ_JADDWG010000004.1_cds_WP_002739935.1_2422	27.465	142	349
WP_000842260.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727921.1_2914	95.918	294	294
WP_000842260.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740926.1_2964	31.522	184	294
WP_000842260.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733627.1_3005	27.895	190	294
WP_000878674.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727925.1_2913	86.111	324	324
WP_000878674.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727927.1_2911	23.849	239	324
WP_001114273.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733618.1_2912	88.779	303	303
WP_000394243.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727927.1_2911	83.688	282	282
WP_000394243.1	lcl|NZ_JADDWG010000006.1_cds_WP_002727925.1_2913	25.000	184	282
WP_000827955.1	lcl|NZ_JADDWG010000006.1_cds_WP_228003559.1_2910	86.111	252	464
WP_000827955.1	lcl|NZ_JADDWG010000006.1_cds_WP_228003559.1_2910	37.705	61	464
WP_000827955.1	lcl|NZ_JADDWG010000017.1_cds_IQA58_RS08405_635	86.316	190	464
WP_000827955.1	lcl|NZ_JADDWG010000017.1_cds_IQA58_RS08405_635	26.263	99	464
WP_001256699.1	lcl|NZ_JADDWG010000008.1_cds_WP_002741274.1_3331	21.581	329	699
WP_002072239.1	lcl|NZ_JADDWG010000056.1_cds_WP_002740697.1_2578	25.688	218	333
