WP_000340715.1	lcl|NZ_RQFM01000027.1_cds_WP_035983633.1_2262	61.538	78	106
WP_000410266.1	lcl|NZ_RQFM01000027.1_cds_WP_135748742.1_2265	80.968	310	314
WP_000410266.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	26.752	314	314
WP_000410266.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	23.765	324	314
WP_000410266.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	23.372	261	314
WP_000410266.1	lcl|NZ_RQFM01000023.1_cds_WP_135749866.1_3074	23.404	188	314
WP_000410266.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	22.741	321	314
WP_000884059.1	lcl|NZ_RQFM01000022.1_cds_WP_135749621.1_72	30.909	165	185
WP_000646254.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	30.892	314	329
WP_000646254.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	30.351	313	329
WP_000646254.1	lcl|NZ_RQFM01000023.1_cds_WP_135749866.1_3074	28.869	336	329
WP_000646254.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	27.859	341	329
WP_000646254.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	27.796	313	329
WP_000646254.1	lcl|NZ_RQFM01000006.1_cds_WP_135696004.1_2663	25.857	321	329
WP_000646254.1	lcl|NZ_RQFM01000006.1_cds_WP_135749550.1_2731	29.134	254	329
WP_000646254.1	lcl|NZ_RQFM01000027.1_cds_WP_135748742.1_2265	24.528	318	329
WP_000646254.1	lcl|NZ_RQFM01000008.1_cds_WP_135747765.1_3384	31.174	247	329
WP_000646254.1	lcl|NZ_RQFM01000027.1_cds_WP_135747942.1_2322	25.000	260	329
WP_000646254.1	lcl|NZ_RQFM01000019.1_cds_WP_135749799.1_3656	27.374	179	329
WP_000646254.1	lcl|NZ_RQFM01000023.1_cds_WP_208727372.1_3063	26.407	231	329
WP_000646254.1	lcl|NZ_RQFM01000027.1_cds_WP_135750024.1_2282	22.945	292	329
WP_000646254.1	lcl|NZ_RQFM01000006.1_cds_WP_135749044.1_2723	24.000	250	329
WP_000646254.1	lcl|NZ_RQFM01000027.1_cds_WP_135747429.1_2275	32.584	89	329
WP_000774259.1	lcl|NZ_RQFM01000027.1_cds_WP_135693628.1_2383	23.755	261	267
WP_000774259.1	lcl|NZ_RQFM01000027.1_cds_WP_135747430.1_2274	25.118	211	267
WP_000774259.1	lcl|NZ_RQFM01000006.1_cds_WP_135749127.1_2759	33.065	124	267
WP_000774259.1	lcl|NZ_RQFM01000027.1_cds_WP_135748744.1_2263	25.397	189	267
WP_000774259.1	lcl|NZ_RQFM01000022.1_cds_WP_135747821.1_1437	28.488	172	267
WP_000774259.1	lcl|NZ_RQFM01000023.1_cds_WP_135749867.1_3075	26.943	193	267
WP_002072162.1	lcl|NZ_RQFM01000022.1_cds_WP_135749640.1_50	24.845	322	509
WP_002072162.1	lcl|NZ_RQFM01000022.1_cds_WP_135693237.1_49	27.358	106	509
WP_002072162.1	lcl|NZ_RQFM01000022.1_cds_WP_135749640.1_50	24.845	322	509
WP_002072162.1	lcl|NZ_RQFM01000022.1_cds_WP_135693237.1_49	27.358	106	509
WP_001067557.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	25.540	278	330
WP_001067557.1	lcl|NZ_RQFM01000006.1_cds_WP_135749550.1_2731	30.342	234	330
WP_001067557.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	27.174	276	330
WP_001067557.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	25.602	332	330
WP_001067557.1	lcl|NZ_RQFM01000006.1_cds_WP_135749044.1_2723	27.843	255	330
WP_001067557.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	26.336	262	330
WP_001067557.1	lcl|NZ_RQFM01000027.1_cds_WP_135748741.1_2266	29.688	128	330
WP_001067557.1	lcl|NZ_RQFM01000006.1_cds_WP_135749161.1_2650	27.647	170	330
WP_001067557.1	lcl|NZ_RQFM01000008.1_cds_WP_135747765.1_3384	26.389	216	330
WP_001067557.1	lcl|NZ_RQFM01000019.1_cds_WP_135749799.1_3656	30.921	152	330
WP_001067557.1	lcl|NZ_RQFM01000023.1_cds_WP_135749866.1_3074	23.077	299	330
WP_001067557.1	lcl|NZ_RQFM01000006.1_cds_WP_135696004.1_2663	28.000	150	330
WP_001198107.1	lcl|NZ_RQFM01000027.1_cds_WP_135750028.1_2293	35.345	348	366
WP_001198107.1	lcl|NZ_RQFM01000006.1_cds_WP_135748323.1_2797	28.346	381	366
WP_001198107.1	lcl|NZ_RQFM01000027.1_cds_WP_135748740.1_2267	29.805	359	366
WP_001198107.1	lcl|NZ_RQFM01000022.1_cds_WP_135748253.1_645	29.661	354	366
WP_000608294.1	lcl|NZ_RQFM01000027.1_cds_WP_135750028.1_2293	36.517	356	367
WP_000608294.1	lcl|NZ_RQFM01000027.1_cds_WP_135748740.1_2267	36.415	357	367
WP_000608294.1	lcl|NZ_RQFM01000022.1_cds_WP_135748253.1_645	29.144	374	367
WP_000608294.1	lcl|NZ_RQFM01000006.1_cds_WP_135748323.1_2797	28.042	378	367
WP_000608294.1	lcl|NZ_RQFM01000022.1_cds_WP_135748349.1_996	26.611	357	367
WP_000608294.1	lcl|NZ_RQFM01000010.1_cds_WP_135747069.1_1769	33.019	106	367
WP_000342716.1	lcl|NZ_RQFM01000022.1_cds_WP_100741966.1_1053	41.152	243	265
WP_001246619.1	lcl|NZ_RQFM01000019.1_cds_WP_135747739.1_3565	36.452	310	310
WP_001246619.1	lcl|NZ_RQFM01000010.1_cds_WP_135749488.1_1699	29.836	305	310
WP_001246619.1	lcl|NZ_RQFM01000022.1_cds_WP_135749572.1_137	23.194	263	310
WP_001246619.1	lcl|NZ_RQFM01000019.1_cds_WP_135747739.1_3565	36.452	310	310
WP_001246619.1	lcl|NZ_RQFM01000010.1_cds_WP_135749488.1_1699	29.836	305	310
WP_001246619.1	lcl|NZ_RQFM01000022.1_cds_WP_135749572.1_137	23.194	263	310
WP_001088861.1	lcl|NZ_RQFM01000010.1_cds_WP_135694130.1_1723	39.683	63	144
WP_000517242.1	lcl|NZ_RQFM01000022.1_cds_WP_135749690.1_188	32.990	97	221
WP_000517242.1	lcl|NZ_RQFM01000023.1_cds_WP_135749297.1_3270	29.293	99	221
WP_000282882.1	lcl|NZ_RQFM01000027.1_cds_WP_135748160.1_2308	30.364	247	273
WP_000282882.1	lcl|NZ_RQFM01000027.1_cds_WP_135749111.1_2603	29.808	208	273
WP_000282882.1	lcl|NZ_RQFM01000027.1_cds_WP_135748158.1_2306	26.754	228	273
WP_000282882.1	lcl|NZ_RQFM01000019.1_cds_WP_167881517.1_3681	27.559	254	273
WP_000282882.1	lcl|NZ_RQFM01000027.1_cds_WP_135747947.1_2317	30.088	113	273
WP_000282882.1	lcl|NZ_RQFM01000027.1_cds_WP_135746884.1_2302	23.256	301	273
WP_000282882.1	lcl|NZ_RQFM01000027.1_cds_WP_135748163.1_2311	31.250	96	273
WP_000282882.1	lcl|NZ_RQFM01000010.1_cds_WP_135748477.1_2061	30.435	92	273
WP_000853988.1	lcl|NZ_RQFM01000027.1_cds_WP_135748160.1_2308	41.489	94	582
WP_000853988.1	lcl|NZ_RQFM01000027.1_cds_WP_135749111.1_2603	32.558	129	582
WP_000853988.1	lcl|NZ_RQFM01000010.1_cds_WP_135748477.1_2061	24.107	112	582
WP_000853988.1	lcl|NZ_RQFM01000027.1_cds_WP_135748160.1_2308	41.489	94	582
WP_000853988.1	lcl|NZ_RQFM01000027.1_cds_WP_135749111.1_2603	32.558	129	582
WP_000853988.1	lcl|NZ_RQFM01000010.1_cds_WP_135748477.1_2061	24.107	112	582
WP_001159758.1	lcl|NZ_RQFM01000027.1_cds_WP_135749711.1_2279	37.572	173	186
WP_000723091.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	54.518	332	349
WP_000723091.1	lcl|NZ_RQFM01000023.1_cds_WP_135749866.1_3074	28.286	350	349
WP_000723091.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	29.060	234	349
WP_000723091.1	lcl|NZ_RQFM01000006.1_cds_WP_135696004.1_2663	24.069	349	349
WP_000723091.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	23.964	338	349
WP_000723091.1	lcl|NZ_RQFM01000027.1_cds_WP_135747429.1_2275	24.000	275	349
WP_000723091.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	24.924	329	349
WP_000723091.1	lcl|NZ_RQFM01000027.1_cds_WP_135748742.1_2265	22.832	346	349
WP_000723091.1	lcl|NZ_RQFM01000023.1_cds_WP_208727372.1_3063	31.690	142	349
WP_000723091.1	lcl|NZ_RQFM01000006.1_cds_WP_135749044.1_2723	25.466	161	349
WP_000723091.1	lcl|NZ_RQFM01000027.1_cds_WP_135748741.1_2266	27.647	170	349
WP_000842260.1	lcl|NZ_RQFM01000027.1_cds_WP_135748744.1_2263	58.451	284	294
WP_000842260.1	lcl|NZ_RQFM01000023.1_cds_WP_135749867.1_3075	24.091	220	294
WP_000878674.1	lcl|NZ_RQFM01000027.1_cds_WP_135748158.1_2306	25.431	232	324
WP_000827955.1	lcl|NZ_RQFM01000022.1_cds_WP_135747814.1_1447	36.451	417	464
WP_001256699.1	lcl|NZ_RQFM01000022.1_cds_WP_135748569.1_464	25.995	377	699
WP_002072239.1	lcl|NZ_RQFM01000006.1_cds_WP_135748880.1_3014	25.116	215	333
WP_002072239.1	lcl|NZ_RQFM01000006.1_cds_WP_135748880.1_3014	25.116	215	333
WP_001046777.1	lcl|NZ_RQFM01000027.1_cds_WP_135749712.1_2280	27.851	377	392
WP_001046777.1	lcl|NZ_RQFM01000027.1_cds_WP_135746983.1_2169	25.405	185	392
WP_001046777.1	lcl|NZ_RQFM01000023.1_cds_WP_135749297.1_3270	26.178	191	392
WP_001046777.1	lcl|NZ_RQFM01000027.1_cds_WP_135748532.1_2291	24.545	110	392
WP_000564977.1	lcl|NZ_RQFM01000006.1_cds_WP_135746949.1_2860	28.777	139	174
WP_000384508.1	lcl|NZ_RQFM01000027.1_cds_WP_135749712.1_2280	30.534	393	405
WP_000228801.1	lcl|NZ_RQFM01000027.1_cds_WP_135748740.1_2267	31.008	387	362
WP_000228801.1	lcl|NZ_RQFM01000006.1_cds_WP_135748323.1_2797	27.937	383	362
WP_000228801.1	lcl|NZ_RQFM01000027.1_cds_WP_135750028.1_2293	36.287	237	362
WP_000228801.1	lcl|NZ_RQFM01000022.1_cds_WP_135748253.1_645	31.008	258	362
WP_000228801.1	lcl|NZ_RQFM01000022.1_cds_WP_135748349.1_996	22.888	367	362
WP_000228801.1	lcl|NZ_RQFM01000010.1_cds_WP_135747069.1_1769	26.549	113	362
WP_002072224.1	lcl|NZ_RQFM01000006.1_cds_WP_135749141.1_2775	37.795	254	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135749212.1_841	30.000	400	596
WP_002072224.1	lcl|NZ_RQFM01000006.1_cds_WP_135748315.1_2841	35.526	228	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135749912.1_1320	35.745	235	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748106.1_1318	35.193	233	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135748483.1_2066	27.679	336	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135692851.1_523	30.841	214	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135747343.1_1185	27.854	219	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135749519.1_1738	30.876	217	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135747226.1_1410	28.311	219	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748084.1_1345	28.959	221	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135592366.1_44	25.974	231	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135746730.1_1647	27.155	232	596
WP_002072224.1	lcl|NZ_RQFM01000008.1_cds_WP_135746874.1_3503	27.111	225	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135746858.1_1794	25.481	208	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135569264.1_2440	27.477	222	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135747909.1_2400	25.551	227	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135747834.1_1575	24.000	250	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135747834.1_1575	26.452	155	596
WP_002072224.1	lcl|NZ_RQFM01000012.1_cds_WP_135747471.1_3708	27.670	206	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_004789028.1_230	28.125	224	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135749511.1_1730	25.630	238	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135749001.1_1924	28.431	204	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748368.1_975	28.384	229	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748368.1_975	24.468	188	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135748529.1_2288	24.153	236	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748124.1_1300	25.434	173	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135747567.1_368	25.214	234	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135749622.1_71	24.519	208	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135747926.1_2374	26.442	208	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748083.1_1346	22.800	250	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135747924.1_2376	22.170	212	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135746719.1_1635	24.257	202	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135746719.1_1635	26.357	258	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135697085.1_927	24.885	217	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748668.1_757	22.642	212	596
WP_002072224.1	lcl|NZ_RQFM01000006.1_cds_WP_135749141.1_2775	37.795	254	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135749212.1_841	30.000	400	596
WP_002072224.1	lcl|NZ_RQFM01000006.1_cds_WP_135748315.1_2841	35.526	228	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135749912.1_1320	35.745	235	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748106.1_1318	35.193	233	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135748483.1_2066	27.679	336	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135692851.1_523	30.841	214	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135747343.1_1185	27.854	219	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135749519.1_1738	30.876	217	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135747226.1_1410	28.311	219	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748084.1_1345	28.959	221	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135592366.1_44	25.974	231	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135746730.1_1647	27.155	232	596
WP_002072224.1	lcl|NZ_RQFM01000008.1_cds_WP_135746874.1_3503	27.111	225	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135746858.1_1794	25.481	208	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135569264.1_2440	27.477	222	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135747909.1_2400	25.551	227	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135747834.1_1575	24.000	250	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135747834.1_1575	26.452	155	596
WP_002072224.1	lcl|NZ_RQFM01000012.1_cds_WP_135747471.1_3708	27.670	206	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_004789028.1_230	28.125	224	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135749511.1_1730	25.630	238	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135749001.1_1924	28.431	204	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748368.1_975	28.384	229	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748368.1_975	24.468	188	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135748529.1_2288	24.153	236	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748124.1_1300	25.434	173	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135747567.1_368	25.214	234	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135749622.1_71	24.519	208	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135747926.1_2374	26.442	208	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748083.1_1346	22.800	250	596
WP_002072224.1	lcl|NZ_RQFM01000027.1_cds_WP_135747924.1_2376	22.170	212	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135746719.1_1635	24.257	202	596
WP_002072224.1	lcl|NZ_RQFM01000010.1_cds_WP_135746719.1_1635	26.357	258	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135697085.1_927	24.885	217	596
WP_002072224.1	lcl|NZ_RQFM01000022.1_cds_WP_135748668.1_757	22.642	212	596
WP_000172659.1	lcl|NZ_RQFM01000027.1_cds_WP_135748740.1_2267	43.038	395	392
WP_000172659.1	lcl|NZ_RQFM01000006.1_cds_WP_135748323.1_2797	35.176	398	392
WP_000172659.1	lcl|NZ_RQFM01000022.1_cds_WP_135748349.1_996	23.747	379	392
WP_000172659.1	lcl|NZ_RQFM01000027.1_cds_WP_135750028.1_2293	25.798	376	392
WP_000172659.1	lcl|NZ_RQFM01000022.1_cds_WP_135748253.1_645	26.718	262	392
WP_002072154.1	lcl|NZ_RQFM01000022.1_cds_WP_135749189.1_813	28.151	238	331
WP_002072154.1	lcl|NZ_RQFM01000027.1_cds_WP_135748736.1_2271	25.728	206	331
WP_000440091.1	lcl|NZ_RQFM01000006.1_cds_WP_135749840.1_2640	25.941	239	250
WP_002072235.1	lcl|NZ_RQFM01000022.1_cds_WP_135697056.1_945	26.836	354	442
WP_002072235.1	lcl|NZ_RQFM01000022.1_cds_WP_135748630.1_539	23.113	424	442
WP_002072235.1	lcl|NZ_RQFM01000010.1_cds_WP_135746727.1_1644	25.075	335	442
WP_002072235.1	lcl|NZ_RQFM01000022.1_cds_WP_135747334.1_1257	23.620	326	442
WP_002072235.1	lcl|NZ_RQFM01000010.1_cds_WP_135746638.1_2026	23.574	263	442
WP_000684876.1	lcl|NZ_RQFM01000023.1_cds_WP_135749284.1_3286	30.739	257	261
WP_000653655.1	lcl|NZ_RQFM01000027.1_cds_WP_135748738.1_2269	47.163	282	331
WP_001033784.1	lcl|NZ_RQFM01000027.1_cds_WP_135748736.1_2271	80.240	334	350
WP_001033784.1	lcl|NZ_RQFM01000022.1_cds_WP_135749189.1_813	32.862	283	350
WP_001033784.1	lcl|NZ_RQFM01000027.1_cds_WP_135748736.1_2271	80.240	334	350
WP_001033784.1	lcl|NZ_RQFM01000022.1_cds_WP_135749189.1_813	32.862	283	350
WP_000802827.1	lcl|NZ_RQFM01000022.1_cds_WP_135749642.1_47	41.502	253	292
WP_000102499.1	lcl|NZ_RQFM01000006.1_cds_WP_135746916.1_2902	32.692	104	139
WP_000412931.1	lcl|NZ_RQFM01000010.1_cds_WP_135749502.1_1717	33.195	241	264
WP_000412931.1	lcl|NZ_RQFM01000010.1_cds_WP_135746732.1_1652	33.198	247	264
WP_000412931.1	lcl|NZ_RQFM01000006.1_cds_WP_135748294.1_2818	32.677	254	264
WP_000412931.1	lcl|NZ_RQFM01000006.1_cds_WP_002972927.1_2784	29.719	249	264
WP_000412931.1	lcl|NZ_RQFM01000022.1_cds_WP_135749976.1_151	35.200	250	264
WP_000412931.1	lcl|NZ_RQFM01000027.1_cds_WP_004783705.1_2324	29.317	249	264
WP_000412931.1	lcl|NZ_RQFM01000023.1_cds_WP_135749307.1_3259	25.703	249	264
WP_000412931.1	lcl|NZ_RQFM01000027.1_cds_WP_135747906.1_2403	25.907	193	264
WP_000412931.1	lcl|NZ_RQFM01000019.1_cds_WP_135749787.1_3643	28.079	203	264
WP_000412931.1	lcl|NZ_RQFM01000022.1_cds_WP_135747893.1_933	28.070	228	264
WP_000412931.1	lcl|NZ_RQFM01000006.1_cds_WP_135748912.1_3053	24.742	194	264
WP_000412931.1	lcl|NZ_RQFM01000006.1_cds_WP_135748860.1_2990	23.153	203	264
WP_000412931.1	lcl|NZ_RQFM01000006.1_cds_WP_135749551.1_2730	23.116	199	264
WP_000412931.1	lcl|NZ_RQFM01000022.1_cds_WP_135747802.1_1459	23.113	212	264
WP_000412931.1	lcl|NZ_RQFM01000006.1_cds_WP_135748895.1_3033	21.939	196	264
WP_002097509.1	lcl|NZ_RQFM01000022.1_cds_WP_135747404.1_1107	24.490	196	308
WP_002097509.1	lcl|NZ_RQFM01000027.1_cds_WP_167483301.1_2310	28.395	162	308
WP_002097509.1	lcl|NZ_RQFM01000027.1_cds_WP_135748532.1_2291	30.189	106	308
WP_001259771.1	lcl|NZ_RQFM01000027.1_cds_WP_135747431.1_2273	32.000	150	316
WP_000750481.1	lcl|NZ_RQFM01000010.1_cds_WP_135746732.1_1652	35.294	255	247
WP_000750481.1	lcl|NZ_RQFM01000022.1_cds_WP_135749976.1_151	32.411	253	247
WP_000750481.1	lcl|NZ_RQFM01000006.1_cds_WP_135748294.1_2818	29.839	248	247
WP_000750481.1	lcl|NZ_RQFM01000010.1_cds_WP_135749502.1_1717	28.514	249	247
