WP_000340715.1	lcl|NZ_JADDWF010000005.1_cds_WP_002725873.1_2765	91.860	86	106
WP_000410266.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	92.994	314	314
WP_000410266.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	24.765	319	314
WP_000410266.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	22.462	325	314
WP_000410266.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	24.555	281	314
WP_000410266.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	25.152	330	314
WP_000410266.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	22.222	171	314
WP_000604525.1	lcl|NZ_JADDWF010000005.1_cds_WP_026054882.1_2763	84.932	365	365
WP_000884059.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733646.1_2762	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWF010000003.1_cds_WP_002721790.1_2042	36.301	146	185
WP_000646254.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	97.872	329	329
WP_000646254.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	31.343	335	329
WP_000646254.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	29.841	315	329
WP_000646254.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	30.868	311	329
WP_000646254.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	27.566	341	329
WP_000646254.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733638.1_2724	27.586	348	329
WP_000646254.1	lcl|NZ_JADDWF010000077.1_cds_WP_002741146.1_3099	29.167	312	329
WP_000646254.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728316.1_3024	27.879	330	329
WP_000646254.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733546.1_2695	25.000	268	329
WP_000646254.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740721.1_2758	28.990	307	329
WP_000646254.1	lcl|NZ_JADDWF010000007.1_cds_WP_002732331.1_3200	25.369	339	329
WP_000646254.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733698.1_2687	27.007	274	329
WP_000646254.1	lcl|NZ_JADDWF010000005.1_cds_WP_002744551.1_2730	28.519	270	329
WP_000646254.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	27.309	249	329
WP_000646254.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	23.659	317	329
WP_000646254.1	lcl|NZ_JADDWF010000060.1_cds_WP_002740236.1_2773	26.792	265	329
WP_000646254.1	lcl|NZ_JADDWF010000004.1_cds_WP_002721725.1_2337	25.076	331	329
