WP_000340715.1	lcl|NZ_JADDVR010000007.1_cds_WP_002725873.1_3074	91.860	86	106
WP_000410266.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733579.1_3075	92.994	314	314
WP_000410266.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	24.765	319	314
WP_000410266.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	22.462	325	314
WP_000410266.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	24.555	281	314
WP_000410266.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	25.152	330	314
WP_000410266.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	22.222	171	314
WP_000604525.1	lcl|NZ_JADDVR010000007.1_cds_WP_026054882.1_3076	84.932	365	365
WP_000884059.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733646.1_3077	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVR010000003.1_cds_WP_002721790.1_1944	36.301	146	185
WP_000646254.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	97.872	329	329
WP_000646254.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	31.343	335	329
WP_000646254.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	29.841	315	329
WP_000646254.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	30.868	311	329
WP_000646254.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	27.566	341	329
WP_000646254.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733638.1_3115	27.586	348	329
WP_000646254.1	lcl|NZ_JADDVR010000073.1_cds_WP_002741146.1_3044	29.167	312	329
WP_000646254.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728316.1_3284	27.879	330	329
WP_000646254.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733546.1_3144	25.000	268	329
WP_000646254.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740721.1_3081	28.990	307	329
