WP_000340715.1	lcl|NZ_AFLQ01000047.1_cds_WP_000340713.1_3445	95.349	86	106
WP_000410266.1	lcl|NZ_AFLQ01000047.1_cds_WP_000412665.1_3444	94.872	312	314
WP_000410266.1	lcl|NZ_AFLQ01000047.1_cds_WP_000699347.1_3440	24.759	311	314
WP_000410266.1	lcl|NZ_AFLQ01000051.1_cds_WP_000744700.1_3303	24.383	324	314
WP_000410266.1	lcl|NZ_AFLQ01000308.1_cds_WP_000723094.1_262	24.306	288	314
WP_000410266.1	lcl|NZ_AFLQ01000047.1_cds_WP_000723077.1_3431	21.014	276	314
WP_000884059.1	lcl|NZ_AFLQ01000162.1_cds_WP_000351733.1_1446	40.000	140	185
WP_000646254.1	lcl|NZ_AFLQ01000047.1_cds_WP_000699347.1_3440	31.304	345	329
WP_000646254.1	lcl|NZ_AFLQ01000051.1_cds_WP_000744700.1_3303	31.746	315	329
WP_000646254.1	lcl|NZ_AFLQ01000308.1_cds_WP_000723094.1_262	31.343	335	329
WP_000646254.1	lcl|NZ_AFLQ01000047.1_cds_WP_000723077.1_3431	31.788	302	329
WP_000646254.1	lcl|NZ_AFLQ01000074.1_cds_WP_001984071.1_2820	31.475	305	329
WP_000646254.1	lcl|NZ_AFLQ01000136.1_cds_WP_000649923.1_2017	30.183	328	329
WP_000646254.1	lcl|NZ_AFLQ01000326.1_cds_WP_000709511.1_21	29.730	333	329
WP_000646254.1	lcl|NZ_AFLQ01000047.1_cds_WP_000697617.1_3396	24.221	289	329
WP_000646254.1	lcl|NZ_AFLQ01000074.1_cds_WP_000688695.1_2800	28.975	283	329
WP_000646254.1	lcl|NZ_AFLQ01000047.1_cds_WP_000412665.1_3444	26.394	269	329
WP_000646254.1	lcl|NZ_AFLQ01000047.1_cds_WP_000377753.1_3398	24.309	362	329
WP_000646254.1	lcl|NZ_AFLQ01000088.1_cds_WP_001074783.1_2612	28.302	265	329
WP_000646254.1	lcl|NZ_AFLQ01000149.1_cds_WP_001003558.1_1655	25.150	334	329
WP_000774259.1	lcl|NZ_AFLQ01000047.1_cds_WP_000432840.1_3426	30.043	233	267
WP_000774259.1	lcl|NZ_AFLQ01000308.1_cds_WP_000842260.1_263	26.316	190	267
WP_000774259.1	lcl|NZ_AFLQ01000047.1_cds_WP_000869621.1_3399	21.951	246	267
WP_000774259.1	lcl|NZ_AFLQ01000170.1_cds_WP_000667727.1_1295	31.818	110	267
WP_000774259.1	lcl|NZ_AFLQ01000095.1_cds_WP_000805359.1_2367	26.667	210	267
WP_002072162.1	lcl|NZ_AFLQ01000145.1_cds_WP_000291586.1_1757	26.911	327	509
