WP_000340715.1	lcl|NZ_JADDXM010000099.1_cds_WP_002725873.1_25	91.860	86	106
WP_000410266.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	92.971	313	314
WP_000410266.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	22.769	325	314
WP_000410266.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	24.199	281	314
WP_000410266.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	21.014	276	314
WP_000410266.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	25.152	330	314
WP_000410266.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	22.222	171	314
WP_000884059.1	lcl|NZ_JADDXM010000040.1_cds_WP_002750963.1_2626	36.301	146	185
WP_000646254.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	32.544	338	329
WP_000646254.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	31.642	335	329
WP_000646254.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	30.476	315	329
WP_000646254.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	31.457	302	329
WP_000646254.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	31.190	311	329
WP_000646254.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	27.566	341	329
WP_000646254.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	29.712	313	329
WP_000646254.1	lcl|NZ_JADDXM010000045.1_cds_WP_002754065.1_2738	27.879	330	329
WP_000646254.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208029.1_600	24.627	268	329
WP_000646254.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208022.1_2449	27.007	274	329
WP_000646254.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	27.309	249	329
WP_000646254.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	26.792	265	329
WP_000646254.1	lcl|NZ_JADDXM010000058.1_cds_IP944_RS03415_2842	28.378	148	329
WP_000646254.1	lcl|NZ_JADDXM010000204.1_cds_WP_011669202.1_1249	24.471	331	329
