WP_000340715.1	lcl|NZ_AFLI01000200.1_cds_WP_000340715.1_971	100.000	86	106
WP_000410266.1	lcl|NZ_AFLI01000200.1_cds_WP_000410273.1_970	99.363	314	314
WP_000410266.1	lcl|NZ_AFLI01000007.1_cds_WP_000093099.1_3640	46.988	83	314
WP_000410266.1	lcl|NZ_AFLI01000200.1_cds_WP_000646250.1_967	25.392	319	314
WP_000410266.1	lcl|NZ_AFLI01000166.1_cds_WP_000744700.1_1426	24.383	324	314
WP_000410266.1	lcl|NZ_AFLI01000009.1_cds_WP_000600889.1_3622	25.269	186	314
WP_000410266.1	lcl|NZ_AFLI01000344.1_cds_WP_000723090.1_73	23.958	288	314
WP_000410266.1	lcl|NZ_AFLI01000007.1_cds_WP_001067557.1_3654	24.695	328	314
WP_000604525.1	lcl|NZ_AFLI01000200.1_cds_WP_000604524.1_969	99.178	365	365
WP_000884059.1	lcl|NZ_AFLI01000200.1_cds_WP_000884059.1_968	100.000	185	185
WP_000884059.1	lcl|NZ_AFLI01000123.1_cds_WP_000351733.1_1831	40.000	140	185
WP_000646254.1	lcl|NZ_AFLI01000200.1_cds_WP_000646250.1_967	98.784	329	329
WP_000646254.1	lcl|NZ_AFLI01000166.1_cds_WP_000744700.1_1426	31.746	315	329
WP_000646254.1	lcl|NZ_AFLI01000344.1_cds_WP_000723090.1_73	31.045	335	329
WP_000646254.1	lcl|NZ_AFLI01000009.1_cds_WP_000600889.1_3622	34.109	258	329
WP_000646254.1	lcl|NZ_AFLI01000112.1_cds_WP_001984071.1_1994	31.475	305	329
WP_000646254.1	lcl|NZ_AFLI01000060.1_cds_WP_000649925.1_2773	30.183	328	329
WP_000646254.1	lcl|NZ_AFLI01000328.1_cds_WP_000709511.1_267	29.730	333	329
WP_000646254.1	lcl|NZ_AFLI01000009.1_cds_WP_000601375.1_3595	25.091	275	329
WP_000646254.1	lcl|NZ_AFLI01000007.1_cds_WP_001067557.1_3654	30.350	257	329
WP_000646254.1	lcl|NZ_AFLI01000112.1_cds_WP_000688695.1_2014	28.975	283	329
WP_000646254.1	lcl|NZ_AFLI01000009.1_cds_WP_000475904.1_3586	27.737	274	329
WP_000646254.1	lcl|NZ_AFLI01000200.1_cds_WP_000410273.1_970	25.705	319	329
WP_000646254.1	lcl|NZ_AFLI01000074.1_cds_WP_001074785.1_2547	29.057	265	329
WP_000646254.1	lcl|NZ_AFLI01000329.1_cds_WP_001003555.1_265	25.148	338	329
WP_000646254.1	lcl|NZ_AFLI01000009.1_cds_WP_000487322.1_3597	27.077	325	329
