WP_000340715.1	lcl|NZ_AHQO01000151.1_cds_WP_000340715.1_2127	100.000	86	106
WP_000410266.1	lcl|NZ_AHQO01000151.1_cds_WP_000410273.1_2128	99.363	314	314
WP_000410266.1	lcl|NZ_AHQO01000151.1_cds_WP_000093099.1_2148	46.988	83	314
WP_000410266.1	lcl|NZ_AHQO01000151.1_cds_WP_000646250.1_2131	25.392	319	314
WP_000410266.1	lcl|NZ_AHQO01000096.1_cds_WP_000744700.1_2911	24.383	324	314
WP_000410266.1	lcl|NZ_AHQO01000151.1_cds_WP_000600889.1_2157	25.269	186	314
WP_000410266.1	lcl|NZ_AHQO01000448.1_cds_WP_000723090.1_118	23.958	288	314
WP_000410266.1	lcl|NZ_AHQO01000151.1_cds_WP_001067557.1_2134	24.695	328	314
WP_000604525.1	lcl|NZ_AHQO01000151.1_cds_WP_000604524.1_2129	99.178	365	365
WP_000884059.1	lcl|NZ_AHQO01000151.1_cds_WP_000884059.1_2130	100.000	185	185
WP_000884059.1	lcl|NZ_AHQO01000304.1_cds_WP_000351733.1_786	40.000	140	185
WP_000646254.1	lcl|NZ_AHQO01000151.1_cds_WP_000646250.1_2131	98.784	329	329
WP_000646254.1	lcl|NZ_AHQO01000096.1_cds_WP_000744700.1_2911	31.746	315	329
WP_000646254.1	lcl|NZ_AHQO01000448.1_cds_WP_000723090.1_118	31.045	335	329
WP_000646254.1	lcl|NZ_AHQO01000151.1_cds_WP_000600889.1_2157	34.109	258	329
WP_000646254.1	lcl|NZ_AHQO01000288.1_cds_WP_001984071.1_900	31.475	305	329
WP_000646254.1	lcl|NZ_AHQO01000098.1_cds_WP_000649925.1_2858	30.183	328	329
WP_000646254.1	lcl|NZ_AHQO01000299.1_cds_WP_000709511.1_813	29.730	333	329
WP_000646254.1	lcl|NZ_AHQO01000151.1_cds_WP_000601375.1_2184	25.091	275	329
WP_000646254.1	lcl|NZ_AHQO01000151.1_cds_WP_001067557.1_2134	30.350	257	329
WP_000646254.1	lcl|NZ_AHQO01000086.1_cds_WP_000688695.1_3152	28.975	283	329
WP_000646254.1	lcl|NZ_AHQO01000151.1_cds_WP_000475904.1_2193	27.737	274	329
