WP_000340715.1	lcl|NZ_JQRH01000041.1_cds_WP_004462903.1_1733	95.349	86	106
WP_000410266.1	lcl|NZ_JQRH01000041.1_cds_WP_004477867.1_1732	91.720	314	314
WP_000410266.1	lcl|NZ_JQRH01000001.1_cds_WP_004461583.1_13	24.299	321	314
WP_000410266.1	lcl|NZ_JQRH01000049.1_cds_WP_004462127.1_2076	22.464	276	314
WP_000410266.1	lcl|NZ_JQRH01000005.1_cds_WP_004487738.1_198	24.398	332	314
WP_000410266.1	lcl|NZ_JQRH01000049.1_cds_WP_004476514.1_2016	23.843	281	314
WP_000410266.1	lcl|NZ_JQRH01000130.1_cds_WP_004468319.1_3376	22.222	171	314
WP_000410266.1	lcl|NZ_JQRH01000038.1_cds_WP_004461234.1_1609	25.359	209	314
WP_000884059.1	lcl|NZ_JQRH01000029.1_cds_WP_004460143.1_1289	35.616	146	185
WP_000646254.1	lcl|NZ_JQRH01000041.1_cds_WP_004462894.1_1729	31.214	346	329
WP_000646254.1	lcl|NZ_JQRH01000049.1_cds_WP_004462127.1_2076	31.104	299	329
WP_000646254.1	lcl|NZ_JQRH01000001.1_cds_WP_004461583.1_13	29.524	315	329
WP_000646254.1	lcl|NZ_JQRH01000049.1_cds_WP_004476514.1_2016	31.045	335	329
WP_000646254.1	lcl|NZ_JQRH01000038.1_cds_WP_004461234.1_1609	32.476	311	329
WP_000646254.1	lcl|NZ_JQRH01000130.1_cds_WP_004468319.1_3376	27.381	336	329
WP_000646254.1	lcl|NZ_JQRH01000005.1_cds_WP_004487738.1_198	29.193	322	329
WP_000646254.1	lcl|NZ_JQRH01000038.1_cds_WP_004461242.1_1606	28.485	330	329
WP_000646254.1	lcl|NZ_JQRH01000049.1_cds_WP_008394668.1_2042	25.000	268	329
WP_000646254.1	lcl|NZ_JQRH01000055.1_cds_WP_032917901.1_2192	24.638	345	329
WP_000646254.1	lcl|NZ_JQRH01000041.1_cds_WP_004477867.1_1732	26.667	270	329
WP_000646254.1	lcl|NZ_JQRH01000049.1_cds_WP_004472277.1_2034	26.471	238	329
WP_000646254.1	lcl|NZ_JQRH01000113.1_cds_WP_004470510.1_3230	27.099	262	329
WP_000646254.1	lcl|NZ_JQRH01000040.1_cds_WP_004476349.1_1703	25.076	331	329
WP_000646254.1	lcl|NZ_JQRH01000087.1_cds_WP_004472818.1_2881	27.273	286	329
WP_000646254.1	lcl|NZ_JQRH01000049.1_cds_WP_061236312.1_2044	33.884	121	329
WP_000774259.1	lcl|NZ_JQRH01000049.1_cds_WP_004491544.1_2071	24.424	217	267
WP_000774259.1	lcl|NZ_JQRH01000049.1_cds_WP_061236313.1_2045	24.590	244	267
WP_000774259.1	lcl|NZ_JQRH01000082.1_cds_WP_004468365.1_2793	30.457	197	267
WP_000774259.1	lcl|NZ_JQRH01000049.1_cds_WP_004476528.1_2015	26.316	190	267
WP_000774259.1	lcl|NZ_JQRH01000130.1_cds_WP_004477855.1_3375	27.692	195	267
WP_000774259.1	lcl|NZ_JQRH01000008.1_cds_WP_017863400.1_319	26.442	208	267
WP_002072162.1	lcl|NZ_JQRH01000068.1_cds_WP_004483518.1_2556	27.077	325	509
WP_002072162.1	lcl|NZ_JQRH01000068.1_cds_WP_004460640.1_2557	33.333	90	509
WP_002072162.1	lcl|NZ_JQRH01000068.1_cds_WP_004483518.1_2556	27.077	325	509
WP_002072162.1	lcl|NZ_JQRH01000068.1_cds_WP_004460640.1_2557	33.333	90	509
WP_001067557.1	lcl|NZ_JQRH01000038.1_cds_WP_004461234.1_1609	26.007	273	330
WP_001067557.1	lcl|NZ_JQRH01000049.1_cds_WP_004462127.1_2076	23.792	269	330
WP_001067557.1	lcl|NZ_JQRH01000001.1_cds_WP_004461583.1_13	28.261	276	330
WP_001067557.1	lcl|NZ_JQRH01000049.1_cds_WP_004476514.1_2016	25.749	334	330
WP_001067557.1	lcl|NZ_JQRH01000055.1_cds_WP_032917901.1_2192	26.154	260	330
WP_001067557.1	lcl|NZ_JQRH01000040.1_cds_WP_004476349.1_1703	25.514	243	330
WP_001067557.1	lcl|NZ_JQRH01000041.1_cds_WP_004462894.1_1729	27.586	232	330
WP_001067557.1	lcl|NZ_JQRH01000005.1_cds_WP_004487738.1_198	28.287	251	330
WP_001067557.1	lcl|NZ_JQRH01000049.1_cds_WP_008394668.1_2042	25.094	267	330
WP_001067557.1	lcl|NZ_JQRH01000130.1_cds_WP_004468319.1_3376	24.460	139	330
WP_001067557.1	lcl|NZ_JQRH01000041.1_cds_WP_004477867.1_1732	24.242	330	330
WP_001067557.1	lcl|NZ_JQRH01000113.1_cds_WP_004470510.1_3230	28.462	130	330
WP_001198107.1	lcl|NZ_JQRH01000049.1_cds_WP_004494297.1_2023	32.857	350	366
WP_001198107.1	lcl|NZ_JQRH01000082.1_cds_WP_004466571.1_2800	28.191	376	366
WP_001198107.1	lcl|NZ_JQRH01000049.1_cds_WP_004483440.1_2064	32.033	359	366
WP_001198107.1	lcl|NZ_JQRH01000081.1_cds_WP_004465893.1_2752	30.641	359	366
WP_001198107.1	lcl|NZ_JQRH01000049.1_cds_WP_061236318.1_2075	25.978	358	366
WP_001198107.1	lcl|NZ_JQRH01000055.1_cds_WP_004460480.1_2193	30.645	186	366
WP_000608294.1	lcl|NZ_JQRH01000049.1_cds_WP_004494297.1_2023	36.571	350	367
WP_000608294.1	lcl|NZ_JQRH01000081.1_cds_WP_004465893.1_2752	33.509	379	367
WP_000608294.1	lcl|NZ_JQRH01000049.1_cds_WP_004483440.1_2064	34.054	370	367
WP_000608294.1	lcl|NZ_JQRH01000082.1_cds_WP_004466571.1_2800	30.079	379	367
WP_000608294.1	lcl|NZ_JQRH01000049.1_cds_WP_061236318.1_2075	28.060	335	367
WP_000608294.1	lcl|NZ_JQRH01000055.1_cds_WP_004460480.1_2193	27.095	358	367
WP_000608294.1	lcl|NZ_JQRH01000029.1_cds_WP_061236237.1_1254	34.884	86	367
WP_000342716.1	lcl|NZ_JQRH01000172.1_cds_WP_004457662.1_3559	44.130	247	265
WP_001246619.1	lcl|NZ_JQRH01000134.1_cds_WP_004474516.1_3403	38.644	295	310
WP_001246619.1	lcl|NZ_JQRH01000019.1_cds_WP_004473577.1_979	26.861	309	310
WP_001246619.1	lcl|NZ_JQRH01000109.1_cds_WP_004462208.1_3183	27.820	133	310
WP_001246619.1	lcl|NZ_JQRH01000134.1_cds_WP_004474516.1_3403	38.644	295	310
WP_001246619.1	lcl|NZ_JQRH01000019.1_cds_WP_004473577.1_979	26.861	309	310
WP_001246619.1	lcl|NZ_JQRH01000109.1_cds_WP_004462208.1_3183	27.820	133	310
WP_001088861.1	lcl|NZ_JQRH01000058.1_cds_WP_004462309.1_2242	41.270	63	144
WP_000517242.1	lcl|NZ_JQRH01000129.1_cds_WP_004462594.1_3343	29.808	104	221
WP_228003844.1	lcl|NZ_JQRH01000010.1_cds_JG12_RS22275_412	48.571	35	34
WP_228003844.1	lcl|NZ_JQRH01000049.1_cds_JG12_RS21410_2047	53.571	28	34
WP_228003844.1	lcl|NZ_JQRH01000023.1_cds_WP_155717149.1_1080	46.667	30	34
WP_001018782.1	lcl|NZ_JQRH01000023.1_cds_WP_155717149.1_1080	35.938	64	77
WP_033108396.1	lcl|NZ_JQRH01000195.1_cds_JG12_RS22755_3615	69.333	75	99
WP_033108396.1	lcl|NZ_JQRH01000195.1_cds_JG12_RS22755_3615	92.105	38	99
WP_033108396.1	lcl|NZ_JQRH01000009.1_cds_JG12_RS22005_322	96.875	32	99
WP_000282882.1	lcl|NZ_JQRH01000049.1_cds_WP_032917801.1_2021	67.528	271	273
WP_000282882.1	lcl|NZ_JQRH01000049.1_cds_WP_004479664.1_2041	32.189	233	273
WP_000282882.1	lcl|NZ_JQRH01000033.1_cds_WP_004480236.1_1489	35.106	188	273
WP_000282882.1	lcl|NZ_JQRH01000049.1_cds_WP_017863579.1_2020	24.885	217	273
WP_000282882.1	lcl|NZ_JQRH01000041.1_cds_WP_004477858.1_1726	38.679	106	273
WP_000282882.1	lcl|NZ_JQRH01000049.1_cds_WP_004476492.1_2022	24.380	242	273
WP_000282882.1	lcl|NZ_JQRH01000002.1_cds_WP_004465531.1_74	24.219	256	273
WP_000282882.1	lcl|NZ_JQRH01000052.1_cds_WP_004475468.1_2146	32.222	90	273
WP_000853988.1	lcl|NZ_JQRH01000049.1_cds_WP_017863579.1_2020	55.651	584	582
WP_000853988.1	lcl|NZ_JQRH01000049.1_cds_WP_004479664.1_2041	39.024	123	582
WP_000853988.1	lcl|NZ_JQRH01000049.1_cds_WP_032917801.1_2021	25.092	271	582
WP_000853988.1	lcl|NZ_JQRH01000033.1_cds_WP_004480236.1_1489	24.883	213	582
WP_000853988.1	lcl|NZ_JQRH01000049.1_cds_WP_004476492.1_2022	27.542	236	582
WP_000853988.1	lcl|NZ_JQRH01000049.1_cds_WP_017863579.1_2020	55.651	584	582
WP_000853988.1	lcl|NZ_JQRH01000049.1_cds_WP_004479664.1_2041	39.024	123	582
WP_000853988.1	lcl|NZ_JQRH01000049.1_cds_WP_032917801.1_2021	25.092	271	582
WP_000853988.1	lcl|NZ_JQRH01000033.1_cds_WP_004480236.1_1489	24.883	213	582
WP_000853988.1	lcl|NZ_JQRH01000049.1_cds_WP_004476492.1_2022	27.542	236	582
WP_001159758.1	lcl|NZ_JQRH01000049.1_cds_WP_004462151.1_2018	86.022	186	186
WP_000642146.1	lcl|NZ_JQRH01000049.1_cds_WP_004493578.1_2017	87.171	304	306
WP_000723091.1	lcl|NZ_JQRH01000049.1_cds_WP_004476514.1_2016	90.179	336	349
WP_000723091.1	lcl|NZ_JQRH01000049.1_cds_WP_004462127.1_2076	29.003	331	349
WP_000723091.1	lcl|NZ_JQRH01000005.1_cds_WP_004487738.1_198	27.928	333	349
WP_000723091.1	lcl|NZ_JQRH01000041.1_cds_WP_004462894.1_1729	26.554	354	349
WP_000723091.1	lcl|NZ_JQRH01000130.1_cds_WP_004468319.1_3376	28.571	350	349
WP_000723091.1	lcl|NZ_JQRH01000001.1_cds_WP_004461583.1_13	25.970	335	349
WP_000723091.1	lcl|NZ_JQRH01000038.1_cds_WP_004461242.1_1606	26.946	334	349
WP_000723091.1	lcl|NZ_JQRH01000049.1_cds_WP_061236312.1_2044	23.563	348	349
WP_000723091.1	lcl|NZ_JQRH01000038.1_cds_WP_004461234.1_1609	23.009	339	349
WP_000723091.1	lcl|NZ_JQRH01000041.1_cds_WP_004477867.1_1732	23.711	291	349
WP_000723091.1	lcl|NZ_JQRH01000049.1_cds_WP_004472277.1_2034	26.908	249	349
WP_000723091.1	lcl|NZ_JQRH01000073.1_cds_WP_004467770.1_2660	29.655	145	349
WP_000723091.1	lcl|NZ_JQRH01000049.1_cds_WP_008394668.1_2042	23.228	254	349
WP_000723091.1	lcl|NZ_JQRH01000040.1_cds_WP_004476349.1_1703	25.681	257	349
WP_000842260.1	lcl|NZ_JQRH01000049.1_cds_WP_004476528.1_2015	91.497	294	294
WP_000842260.1	lcl|NZ_JQRH01000049.1_cds_WP_004491544.1_2071	38.372	86	294
WP_000878674.1	lcl|NZ_JQRH01000049.1_cds_WP_004476600.1_2014	81.481	324	324
WP_000878674.1	lcl|NZ_JQRH01000049.1_cds_WP_004477911.1_2011	24.194	248	324
WP_001114273.1	lcl|NZ_JQRH01000049.1_cds_WP_026131418.1_2013	79.000	300	303
WP_000394243.1	lcl|NZ_JQRH01000049.1_cds_WP_004477911.1_2011	76.950	282	282
WP_000394243.1	lcl|NZ_JQRH01000049.1_cds_WP_004476600.1_2014	23.762	202	282
WP_000827955.1	lcl|NZ_JQRH01000049.1_cds_WP_061236309.1_2010	84.807	441	464
WP_001256699.1	lcl|NZ_JQRH01000055.1_cds_WP_004472678.1_2185	21.713	327	699
WP_002072239.1	lcl|NZ_JQRH01000002.1_cds_WP_017863047.1_97	26.147	218	333
WP_002072239.1	lcl|NZ_JQRH01000002.1_cds_WP_017863047.1_97	26.147	218	333
WP_001046777.1	lcl|NZ_JQRH01000049.1_cds_WP_235594565.1_2057	27.982	218	392
WP_001046777.1	lcl|NZ_JQRH01000129.1_cds_WP_004480789.1_3342	25.439	114	392
WP_001046777.1	lcl|NZ_JQRH01000168.1_cds_WP_004481151.1_3541	20.921	239	392
WP_001046777.1	lcl|NZ_JQRH01000001.1_cds_WP_004469895.1_41	24.706	170	392
WP_001046777.1	lcl|NZ_JQRH01000049.1_cds_WP_004477762.1_2050	35.484	62	392
WP_000564977.1	lcl|NZ_JQRH01000001.1_cds_WP_061236095.1_47	29.134	127	174
WP_000228801.1	lcl|NZ_JQRH01000082.1_cds_WP_004466571.1_2800	29.765	383	362
WP_000228801.1	lcl|NZ_JQRH01000049.1_cds_WP_004483440.1_2064	29.723	397	362
WP_000228801.1	lcl|NZ_JQRH01000049.1_cds_WP_061236318.1_2075	29.794	339	362
WP_000228801.1	lcl|NZ_JQRH01000049.1_cds_WP_004494297.1_2023	33.191	235	362
WP_000228801.1	lcl|NZ_JQRH01000055.1_cds_WP_004460480.1_2193	26.075	372	362
WP_000228801.1	lcl|NZ_JQRH01000081.1_cds_WP_004465893.1_2752	33.600	250	362
WP_000228801.1	lcl|NZ_JQRH01000029.1_cds_WP_061236237.1_1254	29.231	130	362
WP_230665945.1	lcl|NZ_JQRH01000008.1_cds_WP_004463049.1_312	69.737	76	73
WP_230665946.1	lcl|NZ_JQRH01000008.1_cds_WP_004463049.1_312	75.000	24	24
WP_002072219.1	lcl|NZ_JQRH01000105.1_cds_WP_004482929.1_3143	72.973	37	44
WP_002072224.1	lcl|NZ_JQRH01000041.1_cds_WP_061236272.1_1730	52.445	593	596
WP_002072224.1	lcl|NZ_JQRH01000060.1_cds_WP_004457781.1_2298	33.245	379	596
WP_002072224.1	lcl|NZ_JQRH01000071.1_cds_WP_017863782.1_2629	35.135	259	596
WP_002072224.1	lcl|NZ_JQRH01000066.1_cds_WP_004459265.1_2490	35.484	248	596
WP_002072224.1	lcl|NZ_JQRH01000096.1_cds_JG12_RS15225_2975	34.715	193	596
WP_002072224.1	lcl|NZ_JQRH01000017.1_cds_WP_004461439.1_806	31.034	232	596
WP_002072224.1	lcl|NZ_JQRH01000012.1_cds_WP_004473839.1_464	26.033	242	596
WP_002072224.1	lcl|NZ_JQRH01000029.1_cds_WP_004460182.1_1269	28.512	242	596
WP_002072224.1	lcl|NZ_JQRH01000033.1_cds_WP_004464119.1_1476	30.189	212	596
WP_002072224.1	lcl|NZ_JQRH01000068.1_cds_WP_004460645.1_2562	26.778	239	596
WP_002072224.1	lcl|NZ_JQRH01000099.1_cds_WP_004480113.1_3021	27.803	223	596
WP_002072224.1	lcl|NZ_JQRH01000118.1_cds_WP_004461802.1_3269	27.397	219	596
WP_002072224.1	lcl|NZ_JQRH01000118.1_cds_WP_004461802.1_3269	25.806	155	596
WP_002072224.1	lcl|NZ_JQRH01000004.1_cds_WP_004466161.1_125	27.803	223	596
WP_002072224.1	lcl|NZ_JQRH01000086.1_cds_WP_004480402.1_2835	26.761	213	596
WP_002072224.1	lcl|NZ_JQRH01000015.1_cds_WP_004459763.1_697	28.319	226	596
WP_002072224.1	lcl|NZ_JQRH01000051.1_cds_WP_020783928.1_2095	27.982	218	596
WP_002072224.1	lcl|NZ_JQRH01000051.1_cds_WP_020783928.1_2095	30.198	202	596
WP_002072224.1	lcl|NZ_JQRH01000108.1_cds_WP_004469508.1_3171	26.446	242	596
WP_002072224.1	lcl|NZ_JQRH01000029.1_cds_WP_004481334.1_1322	24.889	225	596
WP_002072224.1	lcl|NZ_JQRH01000087.1_cds_WP_004459333.1_2874	26.126	222	596
WP_002072224.1	lcl|NZ_JQRH01000030.1_cds_WP_004474610.1_1334	23.673	245	596
WP_002072224.1	lcl|NZ_JQRH01000108.1_cds_WP_004458701.1_3170	25.210	238	596
WP_002072224.1	lcl|NZ_JQRH01000017.1_cds_WP_004479667.1_883	21.030	233	596
WP_002072224.1	lcl|NZ_JQRH01000029.1_cds_WP_004460145.1_1288	25.000	224	596
WP_002072224.1	lcl|NZ_JQRH01000005.1_cds_WP_061236108.1_142	23.423	222	596
WP_002072224.1	lcl|NZ_JQRH01000005.1_cds_WP_061236108.1_142	22.358	246	596
WP_002072224.1	lcl|NZ_JQRH01000086.1_cds_WP_004480385.1_2856	24.066	241	596
WP_002072224.1	lcl|NZ_JQRH01000041.1_cds_WP_061236272.1_1730	52.445	593	596
WP_002072224.1	lcl|NZ_JQRH01000060.1_cds_WP_004457781.1_2298	33.245	379	596
WP_002072224.1	lcl|NZ_JQRH01000071.1_cds_WP_017863782.1_2629	35.135	259	596
WP_002072224.1	lcl|NZ_JQRH01000066.1_cds_WP_004459265.1_2490	35.484	248	596
WP_002072224.1	lcl|NZ_JQRH01000096.1_cds_JG12_RS15225_2975	34.715	193	596
WP_002072224.1	lcl|NZ_JQRH01000017.1_cds_WP_004461439.1_806	31.034	232	596
